t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
2.3,1.302560490024085e-15,3.891331701311174e-14,-2.875477633779155e-14,5.215651277535241e-08,1.654232306691483e-14,-8.326672684688674e-16,2.664535259100376e-15
2.4,1.582935171828836e-16,-8.881784197001252e-16,-8.382183835919932e-15,6.111000738775569e-08,-9.658940314238862e-15,-2.164934898019055e-15,2.90878432451791e-14
2.5,2.655211120417e-16,-5.007105841059456e-14,5.162537064506978e-15,5.664346347520361e-08,-4.329869796038111e-14,-3.663735981263017e-15,4.96269692007445e-14
2.6,8.331009493378616e-16,-7.988054662178001e-14,3.33066907387547e-16,3.658820779695499e-08,-6.677991493120317e-14,-4.6074255521944e-15,5.401235014801387e-14
2.7,2.112351092653508e-15,-7.477352070850429e-14,-2.425837308805967e-14,8.389351269249328e-09,-6.694644838489694e-14,-5.440092820663267e-15,4.052314039881821e-14
2.8,2.070067207926574e-15,-3.869127240818671e-14,-6.050715484207103e-14,-1.636430330138021e-08,-4.152234112098085e-14,-6.661338147750939e-15,1.865174681370263e-14
2.9,4.267419750902945e-16,9.436895709313831e-15,-9.026113190202523e-14,-3.07025245226979e-08,-1.565414464721471e-14,-8.548717289613705e-15,4.551914400963142e-15
3,2.867714746224159e-16,4.524158825347513e-14,-9.930944955272025e-14,-3.251233710018501e-08,5.218048215738236e-15,-8.104628079763643e-15,7.271960811294775e-15
3.1,9.65156773946596e-16,5.417888360170764e-14,-7.682743330406083e-14,-2.268874960101261e-08,8.659739592076221e-15,-8.826273045769994e-15,2.386979502944087e-14
3.2,-1.140255424803005e-15,3.536060333431124e-14,-3.7247982476174e-14,-6.547209773848112e-09,-4.662936703425657e-15,-3.996802888650564e-15,4.274358644806853e-14
3.3,-2.596338942451037e-15,9.436895709313831e-16,-2.220446049250313e-15,8.553302067116882e-09,-3.05311331771918e-14,3.885780586188048e-16,5.051514762044462e-14
3.4,-4.434386885465713e-15,-2.925437669887287e-14,7.216449660063518e-15,1.744348099354111e-08,-4.984901380566953e-14,3.386180225106727e-15,3.763656053479281e-14
3.5,-4.309161534543637e-15,-3.896882816434299e-14,-1.898481372109018e-14,1.834096519110633e-08,-5.484501741648273e-14,2.942091015256665e-15,1.088018564132653e-14
3.6,-3.782239278715682e-15,-2.742250870824137e-14,-6.888933867799096e-14,1.31813801541863e-08,-4.612976667317525e-14,3.774758283725532e-15,-1.654232306691483e-14
3.7,-5.574967570920464e-15,-3.108624468950438e-15,-1.191824416935106e-13,9.59798374006277e-09,-3.175237850427948e-14,4.884981308350689e-15,-3.003153281611048e-14
3.8,-4.646673670838375e-15,1.898481372109018e-14,-1.444400155037329e-13,1.390447595874462e-08,-1.587618925213974e-14,7.66053886991358e-15,-2.164934898019055e-14
3.9,-3.622861559360313e-15,2.353672812205332e-14,-1.347255640382627e-13,2.391956671556025e-08,-1.920685832601521e-14,8.770761894538737e-15,2.109423746787797e-15
4,-4.963152284986894e-15,7.993605777301127e-15,-9.936496070395151e-14,3.187597014001173e-08,-7.549516567451064e-15,7.216449660063518e-15,2.475797344914099e-14
4.1,-6.965023176264129e-15,-1.654232306691483e-14,-5.812017533912694e-14,3.166798434535595e-08,1.010302952408892e-14,1.554312234475219e-15,3.175237850427948e-14
4.2,-6.798056041701361e-15,-3.413935800722356e-14,-2.653433028854124e-14,2.055452708038327e-08,3.508304757815495e-14,-5.384581669432009e-15,1.548761119352093e-14
4.3,-5.638501818228114e-15,-3.247402347028583e-14,-1.221245327087672e-14,-3.690039913060512e-10,6.111777750561487e-14,-9.880984919163893e-15,-1.52655665885959e-14
4.4,-5.60445787001207e-15,-1.149080830487037e-14,-9.381384558082573e-15,-2.479136678988614e-08,7.915890165577366e-14,-1.232347557333924e-14,-4.418687638008123e-14
4.5,-3.200564813177209e-15,1.876276911616515e-14,-8.43769498715119e-15,-4.259500579812478e-08,9.270362255620057e-14,-7.16093850883226e-15,-5.195843755245733e-14
4.6,-5.730659002889382e-15,3.880229471064922e-14,-2.831068712794149e-15,-4.569701739157125e-08,5.917488721252084e-14,-5.828670879282072e-15,-3.419486915845482e-14
4.7,-5.106809072841223e-15,3.613775945154885e-14,9.270362255620057e-15,-3.086097610732121e-08,4.50195436485501e-14,-6.661338147750939e-15,3.774758283725532e-15
4.8,-3.265074842440097e-15,1.115774139748282e-14,1.337818744673314e-14,-2.838148106002036e-09,9.686695889854491e-14,-7.216449660063518e-16,4.174438572590589e-14
4.9,-6.474855374083432e-16,-2.042810365310288e-14,-8.881784197001252e-16,2.665262521512363e-08,1.231237334309299e-13,3.05311331771918e-15,5.867528685143952e-14
5,1.348747502571968e-15,-3.769207168602406e-14,-3.297362383136715e-14,4.667151120902259e-08,1.355027201555004e-13,-5.828670879282072e-15,4.585221091701897e-14
5.1,4.207571790981746e-15,-2.575717417130363e-14,-6.672440377997191e-14,5.215597137312487e-08,1.262878690511116e-13,-1.265654248072678e-14,-2.775557561562891e-15
5.2,9.049401852867511e-15,1.071365218763276e-14,-7.960299086562372e-14,4.413866061421146e-08,9.031664305325648e-14,-1.670885652060861e-14,-4.196643033083092e-14
5.3,1.031976153836878e-14,5.168088179630104e-14,-6.494804694057166e-14,2.777595309353102e-08,6.045164369083977e-14,-1.249000902703301e-14,-5.52891066263328e-14
5.4,1.091769903649453e-14,7.09432512735475e-14,-3.314015728506092e-14,1.14098083203802e-08,8.79296635503124e-14,-4.218847493575595e-15,-3.347322419244847e-14
5.5,1.027845343559708e-14,5.21249710061511e-14,-2.775557561562891e-15,8.307245438136007e-10,9.353628982466944e-14,1.77635683940025e-15,1.348920974919565e-14
5.6,1.215878526333869e-14,-8.881784197001252e-16,8.826273045769994e-15,-3.275668236384363e-09,6.94999613415348e-14,1.332267629550188e-15,6.122879980807738e-14
5.7,1.808785326379292e-14,-6.716849298982197e-14,-1.387778780781446e-15,-3.66239888326826e-09,7.316369732279782e-14,-1.387778780781446e-15,8.43769498715119e-14
5.8,1.835901222713154e-14,-1.154631945610163e-13,-1.84297022087776e-14,-4.173159595793916e-09,3.68594044175552e-14,-2.164934898019055e-15,7.271960811294775e-14
5.9,1.603838589714357e-14,-1.221800438599985e-13,-1.84297022087776e-14,-7.970949341521356e-09,8.359979375427429e-14,-6.106226635438361e-16,2.503552920529728e-14
6,1.757253197121056e-14,-8.526512829121202e-14,1.493249968120836e-14,-1.581556608387918e-08,8.826273045769994e-14,5.10702591327572e-15,-2.042810365310288e-14
6.1,1.926020107290149e-14,-2.037259250187162e-14,7.716050021144838e-14,-2.622125222821719e-08,6.783462680459706e-14,1.17128529097954e-14,-4.313216450668733e-14
6.2,2.121447548880662e-14,3.957945082788683e-14,1.355027201555004e-13,-3.765870876175863e-08,2.819966482547898e-14,1.038058528024521e-14,-3.15858450505857e-14
6.3,1.852316043604585e-14,6.511458039426543e-14,1.532662885495029e-13,-4.708631884170265e-08,-1.454392162258955e-14,-1.110223024625157e-16,6.938893903907228e-15
6.4,1.691333705033937e-14,4.551914400963142e-14,1.013078509970455e-13,-5.197040564450951e-08,-4.313216450668733e-14,-1.765254609153999e-14,5.084821452783217e-14
6.5,1.789378107491801e-14,-6.439293542825908e-15,-1.676436767183986e-14,-5.183751067340422e-08,-5.018208071305708e-14,-3.61932706027801e-14,7.949196856316121e-14
6.6,1.424739232841477e-14,-6.311617894994015e-14,-1.603162047558726e-13,-4.847044993261697e-08,-3.691491556878645e-14,-4.773959005888173e-14,8.143485885625523e-14
6.7,1.363232443596374e-14,-9.531264666406969e-14,-2.630118345336996e-13,-4.304998385621724e-08,-1.665334536937735e-14,-4.674038933671909e-14,6.167288901792745e-14
6.8,7.466683521473172e-15,-8.865130851631875e-14,-2.64399613314481e-13,-3.576843088295028e-08,2.109423746787797e-15,-3.386180225106727e-14,3.7247982476174e-14
6.9,2.414951918994213e-15,-4.518607710224387e-14,-1.520450432224152e-13,-2.663091552798701e-08,-1.387778780781446e-15,-1.515454428613339e-14,2.531308496145357e-14
7,-2.72850318727702e-15,1.942890293094024e-14,2.980948821118545e-14,-1.58720311904435e-08,-3.869127240818671e-14,5.551115123125783e-16,3.091971123581061e-14
7.1,-9.945386528209532e-16,8.276712648580542e-14,2.190470027585434e-13,-6.271304420621117e-09,-6.683542608243442e-14,8.382183835919932e-15,4.762856775641922e-14
7.2,-6.876010177903069e-15,1.273425809245055e-13,3.391176228717541e-13,-3.621189350812921e-09,-5.445643935786393e-14,1.154631945610163e-14,5.734301922188934e-14
7.3,-1.356445337996615e-14,1.460498388894393e-13,3.541611448554249e-13,-1.246223092752828e-08,-5.834221994405198e-14,4.551914400963142e-15,4.785061236134425e-14
7.4,-1.200320225158702e-14,1.414424133372449e-13,2.866040738069842e-13,-3.251029846050039e-08,-7.982503547054876e-14,-7.938094626069869e-15,2.042810365310288e-14
7.5,-1.434735576871793e-14,1.207367539279858e-13,1.899591595133643e-13,-5.786223450812317e-08,-1.048050535246148e-13,-2.264854970235319e-14,-1.287858708565182e-14
7.6,-1.992319070137638e-14,9.064970996064403e-14,1.378341885072132e-13,-7.978623157163463e-08,-9.625633623500107e-14,-2.681188604469753e-14,-3.247402347028583e-14
7.7,-2.141657077375791e-14,5.295763827461997e-14,1.640909630395981e-13,-8.991346745204915e-08,-6.261657858885883e-14,-1.98729921407903e-14,-2.625677453238495e-14
7.8,-1.952799900950541e-14,1.598721155460225e-14,2.730593529065573e-13,-8.278176954927456e-08,-4.79061235125755e-14,-3.441691376337985e-15,6.772360450213455e-15
7.9,-1.609454756967832e-14,-1.287858708565182e-14,4.11004563716233e-13,-5.991126383459124e-08,-5.784261958297066e-14,1.587618925213974e-14,4.457545443870004e-14
8,-1.266673398114815e-14,-2.51465515077598e-14,5.307976280732873e-13,-2.873047799675695e-08,-3.408384685599231e-14,3.33066907387547e-14,6.70019595361282e-14
8.1,-1.274631442060858e-14,-1.365574320288943e-14,6.120104423246175e-13,1.091127518357703e-09,-1.432187701766452e-14,3.93574062229618e-14,5.984102102729594e-14
8.199999999999999,-1.721843154167679e-14,2.176037128265307e-14,6.497580251618729e-13,2.239913471283858e-08,-8.493206138382448e-15,3.397282455352979e-14,2.653433028854124e-14
8.300000000000001,-1.260948810644091e-14,7.288614156664153e-14,6.497025140106416e-13,3.227451450511214e-08,-2.420286193682841e-14,2.148281552649678e-14,-1.260103132949553e-14
8.4,-8.004230958591485e-15,1.174060848541103e-13,6.561973187046988e-13,3.208240234164871e-08,-5.52891066263328e-14,6.938893903907228e-15,-3.83026943495679e-14
8.5,-9.464109183843217e-15,1.307842723008434e-13,6.561418075534675e-13,2.632548900743461e-08,-8.665290707199347e-14,-1.998401444325282e-15,-1.48769885299771e-14
8.6,-6.951795909759806e-15,1.014743844507393e-13,6.436517985264345e-13,1.954014411205991e-08,-1.022515405679769e-13,-2.997602166487923e-15,3.058664432842306e-14
8.699999999999999,1.27827436136041e-15,3.919087276926803e-14,6.091793736118234e-13,1.316213360423192e-08,-8.326672684688674e-14,3.885780586188048e-15,7.455147610357926e-14
8.800000000000001,3.249570751373554e-15,-2.503552920529728e-14,5.572209360593661e-13,5.319961691921475e-09,-6.38378239159465e-14,1.393329895904571e-14,9.486855745421963e-14
8.9,4.605040307414932e-15,-5.684341886080801e-14,5.189182417097982e-13,-5.265837602129936e-09,-4.707345624410664e-14,2.442490654175344e-14,7.754907827006718e-14
9,9.266133867147364e-15,-2.980948821118545e-14,5.273559366969494e-13,-1.724041487743733e-08,-3.397282455352979e-14,2.731148640577885e-14,3.025357742103552e-14
9.1,8.234623920244655e-15,5.700995231450179e-14,5.886957588074893e-13,-2.746604666475671e-08,-1.232347557333924e-14,2.486899575160351e-14,-2.103872631664672e-14
9.199999999999999,7.072250771122945e-15,1.744715483198434e-13,6.812328479099961e-13,-3.221179828785887e-08,9.658940314238862e-15,8.104628079763643e-15,-5.306866057708248e-14
9.300000000000001,7.70694272289596e-15,2.711164626134632e-13,7.533418333594e-13,-2.829323298054589e-08,2.692290834716005e-14,-1.543210004228968e-14,-5.06816810741384e-14
9.4,7.71518265940685e-16,2.993716385901735e-13,7.325806627989095e-13,-1.544166495064772e-08,3.907985046680551e-14,-3.436140261214859e-14,-2.148281552649678e-14
9.5,5.76448611067093e-15,2.385869279919461e-13,5.879741138414829e-13,3.72144048617854e-09,4.601874437071274e-14,-3.858025010572419e-14,2.647881913730998e-14
9.6,4.391018798566293e-15,1.110223024625157e-13,3.612110610617947e-13,2.528067155649942e-08,4.696243394164412e-14,-2.120525977034049e-14,4.884981308350689e-14
9.699999999999999,3.827342089091079e-15,-3.735900477863652e-14,1.530997550958091e-13,4.414805754668078e-08,4.474198789239381e-14,1.043609643147647e-14,4.89608353859694e-14
9.800000000000001,2.200388309059331e-15,-1.564304241696846e-13,8.998357614586894e-14,5.589503161170939e-08,4.440892098500626e-14,4.518607710224387e-14,3.108624468950438e-14
9.9,-1.164433133249432e-16,-2.14883666416199e-13,2.675082377834315e-13,5.933274910993824e-08,4.107825191113079e-14,6.494804694057166e-14,9.825473767932635e-15
10,4.733518264854464e-15,-2.107203300738547e-13,6.548650510751486e-13,5.62403744717367e-08,5.556666238248908e-14,6.350475700855895e-14,0
10.1,7.16017956731152e-15,-1.683098105331737e-13,1.135203042679223e-12,4.963624811381114e-08,6.927791673660977e-14,4.04121180963557e-14,7.993605777301127e-15
10.2,8.022120294437496e-15,-1.221800438599985e-13,1.518396519628595e-12,4.182015611542445e-08,6.428191312579656e-14,2.070565940925917e-14,2.703393064962256e-14
10.3,6.682696930548904e-15,-1.02695629777827e-13,1.654787418203796e-12,3.388633978787621e-08,5.873079800267078e-14,9.547918011776346e-15,4.440892098500626e-14
10.4,8.337731546848026e-15,-1.251221348752551e-13,1.475708444331758e-12,2.659848352486317e-08,7.338574192772285e-14,1.060262988517024e-14,4.779510121011299e-14
10.5,1.040010091934995e-14,-1.830757767606883e-13,1.078970246481958e-12,2.101885992814737e-08,7.782663402622347e-14,1.98729921407903e-14,3.536060333431124e-14
10.6,4.712701583142742e-15,-2.527422715559169e-13,6.340483693634269e-13,1.731994253135575e-08,5.612177389480166e-14,2.831068712794149e-14,1.493249968120836e-14
10.7,4.320437237137487e-15,-3.075872889723996e-13,3.086420008457935e-13,1.568495505251962e-08,5.029310301551959e-14,2.708944180085382e-14,2.997602166487923e-15
10.8,6.143740030606359e-15,-3.316236174555343e-13,2.193245585146997e-13,1.731508501891527e-08,5.373479439185758e-14,1.465494392505207e-14,7.827072323607354e-15
10.9,6.427475739145816e-15,-3.280153926255025e-13,3.397282455352979e-13,2.267020848015612e-08,5.495603971894525e-14,-3.719247132494274e-15,2.980948821118545e-14
11,8.794397501898921e-15,-3.116396030122814e-13,5.417888360170764e-13,3.023342286943144e-08,7.416289804496046e-14,-2.020605904817785e-14,5.606626274357041e-14
11.1,2.54603196164771e-15,-2.954858580039854e-13,6.717959522006822e-13,3.793480723631556e-08,4.402034292638746e-14,-2.425837308805967e-14,7.077671781985373e-14
11.2,5.457223214988538e-15,-2.949862576429041e-13,6.45261621912141e-13,4.397871755168043e-08,7.549516567451064e-15,-1.432187701766452e-14,6.356026815979021e-14
11.3,8.061151572646974e-15,-3.072542220650121e-13,4.941047571094259e-13,4.716507261563277e-08,-2.19824158875781e-14,2.886579864025407e-15,4.107825191113079e-14
11.4,9.745676488037702e-15,-3.254618796688646e-13,3.110844914999689e-13,4.690767584662264e-08,-2.997602166487923e-14,1.887379141862766e-14,1.637578961322106e-14
11.5,8.684025720739896e-15,-3.228528555609955e-13,2.329803017175891e-13,4.457111157444683e-08,-1.765254609153999e-14,2.353672812205332e-14,6.439293542825908e-15
11.6,4.107174669809588e-15,-3.01647595790655e-13,3.413380689210044e-13,4.270887199163764e-08,1.021405182655144e-14,1.743050148661496e-14,1.681987882307112e-14
11.7,7.093826394355407e-15,-2.807198917764708e-13,6.218359160925502e-13,4.287428678100312e-08,3.552713678800501e-14,5.995204332975845e-15,4.08006961549745e-14
11.8,5.859245380546163e-15,-2.849387392700464e-13,9.52071754767303e-13,4.457645246942696e-08,4.957145804951324e-14,-3.663735981263017e-15,5.889733145636455e-14
11.9,1.017144268117276e-14,-3.25961480029946e-13,1.19509957485775e-12,4.541032716663241e-08,6.061817714453355e-14,-2.997602166487923e-15,5.206945985491984e-14
12,4.536085049244853e-15,-3.982925100842749e-13,1.249667036518076e-12,4.222963717260126e-08,6.705747068735946e-14,8.770761894538737e-15,1.354472090042691e-14
12.1,-7.789992609308349e-16,-4.815037257799304e-13,1.112110403767019e-12,3.35608801796833e-08,4.796163466380676e-14,1.676436767183986e-14,-4.279909759929978e-14
12.2,-6.469325943003756e-15,-5.556111126736596e-13,8.76076988731711e-13,2.049471563774776e-08,2.225997164373439e-14,1.582067810090848e-14,-9.281464485866309e-14
12.3,-1.054191456351106e-14,-6.08457728645817e-13,6.780687122898144e-13,7.07614566633129e-09,-2.220446049250313e-15,2.997602166487923e-15,-1.066924326664775e-13
12.4,-5.154730808865082e-15,-6.440403765850533e-13,6.182832024137497e-13,-1.73690056897691e-09,-2.86992651865603e-14,-2.09277040141842e-14,-7.571721027943568e-14
12.5,-1.246550605793484e-14,-6.769029781139579e-13,7.110978472724128e-13,-2.177881317813502e-09,-4.940492459581947e-14,-4.701794509287538e-14,-7.827072323607354e-15
12.6,-1.468714472957489e-14,-7.142064717413632e-13,8.836265052991621e-13,6.549514489043888e-09,-6.233902283270254e-14,-6.267208974009009e-14,6.600275881396556e-14
12.7,-1.755583525775428e-14,-7.507883204027621e-13,1.048494624455998e-12,2.179611090442372e-08,-6.861178292183467e-14,-6.228351168147128e-14,1.143529715363911e-13
12.8,-1.717018454500119e-14,-7.673306434696769e-13,1.11655129586552e-12,3.792248835713839e-08,-6.622480341889059e-14,-4.585221091701897e-14,1.168509733417977e-13
12.9,-2.421901654919845e-14,-7.437384041963924e-13,1.100342039705993e-12,5.023420734394665e-08,-5.495603971894525e-14,-2.065014825802791e-14,7.577272143066693e-14
13,-3.334929988413338e-14,-6.622480341889059e-13,1.048994224817079e-12,5.377026673187139e-08,-4.04121180963557e-14,-7.771561172376096e-16,1.038058528024521e-14
13.1,-2.43493376503312e-14,-5.258016244624741e-13,1.046163156104285e-12,4.597918550425542e-08,-2.292610545850948e-14,4.052314039881821e-15,-3.375077994860476e-14
13.2,-2.630231102362934e-14,-3.653188862529078e-13,1.127486992658078e-12,2.753547044482583e-08,-1.23789867245705e-14,-7.716050021144838e-15,-3.991251773527438e-14
13.3,-3.392262599294371e-14,-2.339795024397517e-13,1.258937398773696e-12,1.781579552858398e-09,-1.099120794378905e-14,-3.008704396734174e-14,-9.992007221626409e-15
13.4,-3.226932610012057e-14,-1.746380817735371e-13,1.360189738619511e-12,-2.650961567218611e-08,-1.704192342799615e-14,-4.651834473179406e-14,3.269606807521086e-14
13.5,-2.755846766067105e-14,-2.164934898019055e-13,1.345090705484608e-12,-5.301253697773333e-08,-2.670086374223501e-14,-4.996003610813204e-14,6.294964549624638e-14
13.6,-2.546151223886683e-14,-3.446687379948798e-13,1.240729741169844e-12,-7.492677168002629e-08,-3.608224830031759e-14,-4.057865155004947e-14,6.045164369083977e-14
13.7,-2.805102070763121e-14,-4.917177776064818e-13,1.096900348329655e-12,-9.088529679124908e-08,-4.107825191113079e-14,-2.653433028854124e-14,2.980948821118545e-14
13.8,-1.649743709697393e-14,-5.836442440454448e-13,1.0163536678931e-12,-9.986117854744358e-08,-2.170486013142181e-14,-1.865174681370263e-14,-1.676436767183986e-14
13.9,-1.21581347420352e-14,-5.660472091051361e-13,1.084243805848928e-12,-1.011872230911669e-07,-2.942091015256665e-14,-2.275957200481571e-14,-1.348920974919565e-14
14,-3.357123606884116e-15,-4.403699627175683e-13,1.314170994248798e-12,-9.569228875190751e-08,-4.75175454539567e-14,-3.83026943495679e-14,-1.254552017826427e-14
14.1,5.896541935279664e-15,-2.617905892066119e-13,1.612709965570502e-12,-8.50941057025677e-08,-7.194245199571014e-14,-5.506706202140776e-14,1.110223024625157e-15
14.2,1.323268751518558e-14,-1.220135104063047e-13,1.840583241374816e-12,-7.09843182582292e-08,-9.769962616701378e-14,-6.161737786669619e-14,1.493249968120836e-14
14.3,1.917465752149239e-14,-9.242606680004428e-14,1.885824829628291e-12,-5.531516878091516e-08,-1.366684543313568e-13,-4.873879078104437e-14,1.715294573045867e-14
14.4,1.713711637874038e-14,-1.874056465567264e-13,1.735944721303895e-12,-4.105546353013686e-08,-1.27675647831893e-13,-2.23709939461969e-14,-8.881784197001252e-16
14.5,2.027414694460994e-14,-3.745337373572966e-13,1.496192059136092e-12,-3.056840403438982e-08,-1.046940312221523e-13,6.161737786669619e-15,-2.736699755701011e-14
14.6,1.845680726308974e-14,-5.56998891454441e-13,1.335986876682682e-12,-2.409625538465285e-08,-5.156985949383852e-14,2.947642130379791e-14,-4.424238753131249e-14
14.7,1.506629022929307e-14,-6.342149028171207e-13,1.396882609583372e-12,-2.101671448207734e-08,-3.252953462151709e-14,3.952393967665557e-14,-3.68594044175552e-14
14.8,2.696757747666645e-14,-5.532796443219468e-13,1.70746750072226e-12,-2.063535342093201e-08,-3.552713678800501e-14,3.574918139293004e-14,-2.609024107869118e-15
14.9,2.601337114466196e-14,-3.435585149702547e-13,2.14839257495214e-12,-2.23907985443183e-08,-5.262457136723242e-14,2.498001805406602e-14,4.440892098500626e-14
15,2.249155722777729e-14,-9.198197759019422e-14,2.51643150761538e-12,-2.540400883933264e-08,-7.738254481637341e-14,1.443289932012704e-14,7.666089985036706e-14
15.1,1.486809807216272e-14,1.034172747438333e-13,2.621125538837532e-12,-2.86148091295431e-08,-9.753309271332e-14,1.193489751472043e-14,7.51620987671231e-14
15.2,2.107417972768699e-14,1.811883976188255e-13,2.360334150353083e-12,-3.184297541629059e-08,-1.074140776324839e-13,1.637578961322106e-14,3.552713678800501e-14
15.3,2.616234052316146e-14,1.480482403337646e-13,1.810274152802549e-12,-3.487129706401722e-08,-9.814371537686384e-14,2.187139358511558e-14,-2.364775042451583e-14
15.4,3.053145843784355e-14,5.051514762044462e-14,1.165290086646564e-12,-3.662085345715937e-08,-4.04121180963557e-14,2.381428387820961e-14,-7.033262861000367e-14
15.5,2.729890966057802e-14,-4.368727601899991e-14,6.729616863765386e-13,-3.574854156895158e-08,-3.214095656289828e-14,1.754152378907747e-14,-8.665290707199347e-14
15.6,1.750487775564746e-14,-7.799316747991725e-14,5.115352585960409e-13,-3.091770190088201e-08,-3.930189507173054e-14,6.994405055138486e-15,-6.500355809180292e-14
15.7,1.64102672423061e-14,-4.346523141407488e-14,7.098766019453251e-13,-2.165318125868198e-08,-5.762057497804562e-14,-1.77635683940025e-15,-1.865174681370263e-14
15.8,1.482527208634954e-14,1.909583602355269e-14,1.149358386243193e-12,-9.541183245750694e-09,-8.454348332520567e-14,-1.443289932012704e-15,2.148281552649678e-14
15.9,4.561238539646517e-15,5.179190409876355e-14,1.626254686470929e-12,2.152993443266209e-09,-9.85878045867139e-14,1.121325254871408e-14,2.980948821118545e-14
16,2.070826149447313e-15,1.77635683940025e-14,1.955824391330907e-12,1.01599794110058e-08,-9.980904991380157e-14,2.90878432451791e-14,-5.551115123125783e-16
16.1,6.891189008317866e-15,-8.038014698286133e-14,2.04863903618957e-12,1.289469914530258e-08,-8.987255384340642e-14,4.918287999089443e-14,-5.373479439185758e-14
16.2,4.433953204596719e-15,-1.846300889951635e-13,1.929401083344828e-12,1.124241638632675e-08,-7.249756350802272e-14,6.34492458573277e-14,-1.018629625093581e-13
16.3,-5.590796922638752e-15,-2.217115380176438e-13,1.719124842480824e-12,8.042604362171812e-09,-5.495603971894525e-14,6.80566714095221e-14,-1.186828413324292e-13
