t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,0,-2.237114317075738e-17,-2.237114317075738e-17,0,0,0,-2.237114317075738e-17
0.1,-1.192622389734055e-17,0,-8.055904326953467e-08,-9.802521419999266e-05,0.003085196566609882,-2.220446049250313e-16,5.551115123125783e-16
0.2,-7.643625316022806e-18,-2.518656587680024e-06,3.489242647538978e-06,-0.0004792739593492135,0.004292244097917952,-2.220446049250313e-16,2.109423746787797e-15
0.3,5.095750210681871e-18,4.592543630943524e-07,-1.823529156208537e-05,-0.001711262036759642,0.005278666208062055,1.110223024625157e-16,3.885780586188048e-15
0.4,-2.081668171172169e-17,-5.11788785351186e-07,-6.689570694907661e-05,-0.002072892557919759,0.005934291813374848,3.33066907387547e-16,3.441691376337985e-15
0.5,4.77048955893622e-18,1.96253553222947e-05,-9.443599663863979e-05,-0.003270561113759174,0.006039317534041133,5.551115123125783e-16,3.441691376337985e-15
0.6,-1.170938346284345e-17,3.925754505895718e-05,-0.000114123441259879,-0.004870568402247921,0.005282146473217453,0,2.55351295663786e-15
0.7,2.905661822261152e-17,4.090135049750199e-05,-0.0001290677415656239,-0.006242732861678313,0.00365548404083238,-4.440892098500626e-16,2.05391259555654e-15
0.8,-1.561251128379126e-17,3.908183151568601e-05,-0.0001422787553076454,-0.007175689022395848,0.001459908765032381,-1.110223024625157e-16,1.432187701766452e-14
0.9,-9.540979117872439e-18,4.755467809547387e-05,-0.0001523637815934607,-0.007053951885439391,-0.000391676854456624,-3.33066907387547e-16,1.509903313490213e-14
1,-7.459310946700271e-17,4.3200397693139e-05,-0.0001567615958899524,-0.006726133303468607,-0.001533858517957565,0,1.343369859796439e-14
1.1,6.245004513516506e-17,-2.040144925885556e-06,-0.0001628678759919214,-0.006149090865386952,-0.002027214461116478,-4.996003610813204e-16,1.265654248072678e-14
1.2,-4.597017211338539e-17,-3.795337071355043e-05,-0.000180438275568684,-0.005557775183772762,-0.0019521137847342,4.440892098500626e-16,1.088018564132653e-14
1.3,-3.729655473350135e-17,-4.456361762525851e-05,-0.0002052954913281391,-0.005192297049690486,-0.00118361175711007,9.992007221626409e-16,1.02695629777827e-14
1.4,-2.55871712706579e-17,-2.475324364693862e-05,-0.0002288277668529168,-0.004849139953839454,0.000386067478545693,1.165734175856414e-15,9.159339953157541e-15
1.5,-9.324138683375338e-18,-3.97620899472706e-06,-0.0002526786107858906,-0.004322256930105073,0.002477537526221985,1.443289932012704e-15,7.494005416219807e-15
1.6,1.517883041479706e-18,-9.331397395506702e-06,-0.0002762310113784139,-0.003572076378753453,0.004509898278453717,9.992007221626409e-16,5.162537064506978e-15
1.7,-1.951563910473908e-18,-2.903856488101209e-05,-0.0002957548652837705,-0.002779410996761489,0.006160113579746218,1.831867990631508e-15,3.996802888650564e-15
1.8,1.344410693882025e-17,-4.181740708564252e-05,-0.0003085464255487824,-0.002363686693823253,0.007376305598624011,2.164934898019055e-15,2.331468351719236e-15
1.9,-3.469446951953614e-18,-4.361866578450149e-05,-0.0003165412931809228,-0.002326940812230727,0.008275350214578481,1.609823385706477e-15,1.165734175856414e-15
2,1.084202172485504e-18,-4.082933779219841e-05,-0.0003223322868169532,-0.002535401664266856,0.009016044987504301,1.998401444325282e-15,-1.887379141862766e-15
2.1,-2.862293735361732e-17,-3.823873090291752e-05,-0.0003269882998407909,-0.003126258765070167,0.009796054484265015,1.498801083243961e-15,-1.831867990631508e-15
2.2,-4.206704429243757e-17,-3.884834628958833e-05,-0.0003308860473234888,-0.004021233495038301,0.01087239978039123,1.554312234475219e-15,-2.55351295663786e-15
2.3,-7.28583859910259e-17,-4.400959971419009e-05,-0.0003344598343578925,-0.004914856560590597,0.01255360074364242,2.386979502944087e-15,-1.831867990604254e-15
2.4,-1.040834085586084e-17,-5.401379648700688e-05,-0.0003379523688035531,-0.005578994406443827,0.01489509266118877,2.831068712794149e-15,5.551115123125783e-16
2.5,-4.466912950640278e-17,-6.684100608443484e-05,-0.0003411871851753792,-0.005990553322316239,0.01737049010665948,3.663735981263017e-15,9.992007224475526e-16
2.6,-1.262011328773127e-16,-7.944865558612291e-05,-0.000344415510544982,-0.006370157083101846,0.01970190850382197,3.941291737419306e-15,1.27675647831893e-15
2.7,-9.107298248878237e-17,-8.952565326679112e-05,-0.0003478667650498531,-0.00686206420634361,0.02206861742663047,3.164135620181696e-15,9.992007221626409e-16
2.8,-1.140580685454751e-16,-9.551778183996747e-05,-0.0003516983870057285,-0.007257850261323529,0.02453264450005688,3.497202527569243e-15,1.665334536937735e-15
2.9,-9.80118763926896e-17,-9.721585657350194e-05,-0.0003573150003245984,-0.007489093643707256,0.02678840932524207,3.219646771412954e-15,7.216449659866584e-16
3,-1.682681771697503e-16,-9.468237237030694e-05,-0.0003644019510060659,-0.007673562441581461,0.02858278508009332,4.218847493575595e-15,8.881784197491979e-16
