0.0,1.0,1.0,1.0
0.05,0.9867606708590109,0.9867600083338411,0.9887581734555496
0.1,0.9730781950839723,0.9771030982926351,0.9850381582612242
0.15,0.9530546004323056,0.9632085546770931,0.9748936742180672
0.2,0.930813013670537,0.9552518824470296,0.9623983823669854
0.25,0.912412555948387,0.9396454172475525,0.941752656671927
0.3,0.8900785283995041,0.9188198497447875,0.9151692840521122
0.35,0.8640302979670891,0.8991041847719689,0.900388986889617
0.4,0.8383719692420832,0.8770255748427408,0.8722625448277399
0.45,0.8113717773852755,0.8396084798164887,0.8427518711361612
0.5,0.7851352437808513,0.8199517762572281,0.8215095305577415
0.55,0.7523912909193169,0.787796889913456,0.7917041440905728
0.6,0.7264723223750342,0.7756442464531906,0.7556692884435714
0.65,0.696338136037442,0.751492915411885,0.7284208754836592
0.7,0.6697184553582551,0.7398017981122545,0.7045342145842385
0.75,0.6466898307513474,0.7315846155188778,0.6769717316808708
0.8,0.6168237093139205,0.7206567956082587,0.6444935511011591
0.85,0.587539421144016,0.7056149332194502,0.6125024322658937
0.9,0.5520407156494669,0.6926801944470269,0.5881606735875565
0.95,0.5228853853485437,0.6830653792916326,0.5564669084072514
1.0,0.504818106620349,0.6777358739825418,0.5325785638407631
1.05,0.47634154315454397,0.6633357884228418,0.5101170414179955
1.1,0.449730865094596,0.6603782648541688,0.48899766434546355
1.15,0.43716531283207,0.6551614197808957,0.4725926912520142
1.2,0.4181286224435688,0.6536560248882451,0.4565317065116739
1.25,0.40608826652837376,0.6405347346977454,0.43450100960193017
1.3,0.3917475508083987,0.6415065632246342,0.421395719300561
1.35,0.37517005985155605,0.6303484528624166,0.4111727108861496
1.4,0.36106568988239063,0.6204678673563401,0.4047684974793207
1.45,0.34913617517084494,0.5970335961135229,0.3974728122903767
1.5,0.3462748007501194,0.598261505283303,0.38858980241459024
1.55,0.33797564557723137,0.5850574771293947,0.387252104221661
1.6,0.3356535487651394,0.5704186007470483,0.38063344047474706
1.65,0.32967227395390575,0.5647797383305149,0.3786134060511842
1.7,0.3286768788224612,0.5483446385848086,0.3784860319476011
1.75,0.3272821960782421,0.5318031273891477,0.38283646460492504
1.8,0.32717573137528005,0.523460334331899,0.3774301616871351
1.85,0.33322477205098916,0.5070306896495246,0.37934474151783415
1.9,0.33793145226746535,0.4904253013351075,0.37647548377619056
1.95,0.33930121817572123,0.477644650713295,0.3784866089963834
2.0,0.34522433263851954,0.4606953034551923,0.3773008009946892
