t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1,1,1
0.05,0.9872696299658392,0.9874531237534535,0.9873146092104177,0.9872439946519785,0.9872196344490888,0.9872696396681009,0.9872696396681001
0.1,0.9498984283897526,0.9502651351335236,0.950071395232743,0.9499455407118166,0.9498992750524684,0.9498984816690658,0.9498984816692739
0.15,0.890232296209338,0.8912403454088466,0.8905967167873388,0.8903568225014274,0.88861853596339,0.8902324540729449,0.8902324540854286
0.2,0.8118269795075691,0.8136996897248963,0.8124232535767721,0.8122614196533591,0.8072018798480551,0.8118273866516142,0.8118273868627791
0.25,0.7189989866325205,0.7218522678386116,0.7198472010792535,0.7197823889056466,0.7115063794729115,0.7189996406107131,0.7189996427376949
0.3,0.6163356650641401,0.6202008946221346,0.6174281549487191,0.6167456150542489,0.6074060044016401,0.6163366477876772,0.6163366637798585
0.35,0.5082583489120596,0.5130760381353021,0.5095492749064253,0.5078112892536014,0.4977310689463627,0.5082594887994769,0.5082595812440998
0.4,0.3987044624165209,0.4043157520985626,0.4001709421008382,0.3976607847861894,0.3861458722926322,0.3987054687684168,0.398705896835418
0.45,0.2909602688401332,0.2971511486806141,0.2925657492829203,0.2895426125464786,0.276327328546961,0.2909602698281888,0.2909619096050957
0.5,0.1876323972252157,0.1942665945410302,0.1893501155531563,0.1852256214829428,0.1711901481425231,0.187629072051848,0.1876343975569632
0.55,0.09071847941153366,0.09759454730986271,0.09252298449504059,0.08707534675577203,0.07283834965763747,0.09070569902821485,0.09072065170666377
0.6,0.001720197464814867,0.008597389060987552,0.003563847534701736,-0.002779362741751623,-0.01719011303693796,0.001685654662988478,0.001722536549055222
0.65,-0.07824761366074107,-0.07163062820320343,-0.07641921029063992,-0.0834255637083582,-0.09777798817569799,-0.07832607666222496,-0.07824507342504805
0.7,-0.148385749742639,-0.142279451079395,-0.146632007222186,-0.1542043068067201,-0.1681195217481242,-0.1485432420772315,-0.1483829404839671
0.75,-0.2081838793097694,-0.2028142819557826,-0.2065583622357959,-0.2142426428641222,-0.2276174757931833,-0.2084700669471169,-0.2081810083190735
0.8,-0.257426945271426,-0.2529724317805955,-0.2559745250717346,-0.2631921599259947,-0.2760212325732099,-0.2579045939801333,-0.257424047552549
0.85,-0.2962080528278259,-0.2927928775273766,-0.2949644494030375,-0.3013098645459666,-0.3134397758120369,-0.2969517868064179,-0.2962051586298201
0.9,-0.3249255679653593,-0.3226111818838394,-0.3239129425029419,-0.329438012273194,-0.3403239730981901,-0.3260254454967443,-0.3249227556691762
0.95,-0.3442485967027117,-0.343029347772271,-0.3434716124728089,-0.3484121776740671,-0.3574287557262796,-0.3458265108837432,-0.3442458978861777
1,-0.3550492337846171,-0.3548594809453903,-0.3544976410929896,-0.3590533173791137,-0.3657619531643761,-0.3572961720815376,-0.3550466879782636
