step,Z_site1,Z_site4,Z_site8,Z_site15
0,1.0,-1.0,-1.0,1.0
1,0.9801163698825159,-0.9604311616717027,-0.9604311616717031,0.9603816183832369
2,0.9039887513257442,-0.8479249279635215,-0.8479248985454744,0.8471114252028075
3,0.7646430260718773,-0.6797559826581943,-0.6797563691586426,0.6764922456176162
4,0.5836828051935641,-0.48065490380508846,-0.4806617310070213,0.4728378300094718
5,0.3870257158007029,-0.27785711139594743,-0.2778981276198147,0.26359965932960294
6,0.19996794896988696,-0.09606101529519068,-0.09621658731935104,0.07428544274706683
7,0.04293710560801819,0.04656300450815132,0.04611743387315088,-0.07571477180121305
8,-0.07124416113668529,0.1405707535021391,0.13952196836209704,-0.17559517201174613
9,-0.13824192192484352,0.18543939579774799,0.18331080432646893,-0.2236150031909701
10,-0.1613765501915426,0.18804217485759356,0.18420398764249593,-0.22581654358343367
11,-0.14955581882637733,0.16001993578831186,0.15374873274564296,-0.19355624026232604
12,-0.11463048381921266,0.11479465362113983,0.10538402995712773,-0.14057274136996756
13,-0.06881398957221146,0.064902584097847,0.051809910340857517,-0.08026590381366261
14,-0.022652655831718098,0.02011462811988851,0.0031126846333963654,-0.02366743677474087
15,0.01619910833327852,-0.013464504173468061,-0.034171305584934544,0.021676304001343016
16,0.0433799134752604,-0.033388227202462206,-0.05711982386993216,0.051937425220288214
17,0.057559786701477426,-0.040204120500609175,-0.06585316348662346,0.06656114560862664
18,0.05976750526050886,-0.036461052385251935,-0.0626292421770806,0.06742705600340793
19,0.05256070312751551,-0.025686278319104527,-0.050880320775116075,0.05789020077256174
20,0.03923278508799033,-0.011537070100402058,-0.034380836018314306,0.04190312925473649
21,0.023166460617569967,0.002782609894684984,-0.016635034505520337,0.023327233845949757
22,0.007368318966862935,0.01484429757315453,-0.000491205546018471,0.005461191819481792
23,-0.005828521052845775,0.023113673968200632,0.012056524908252098,-0.009235600590928594
24,-0.014923155385118798,0.026935147105531576,0.019928238220838692,-0.01926404657258801
25,-0.019291608237200723,0.026435487719556672,0.02291733247603019,-0.024085029251970647
26,-0.01913051584906109,0.022374291755827114,0.021568376011183717,-0.024019192221330476
27,-0.015307151166407748,0.015950957761766138,0.016984022479219374,-0.020060783017919526
28,-0.009129116478800978,0.008574788319734794,0.010575309996855457,-0.013623127328130702
29,-0.002062253971323948,0.0016150774962664372,0.0037834818050734185,-0.006245788484992187
30,0.004557879302109347,-0.0038364605470510016,-0.002183714275521581,0.000692617363993342
