step,Z_site1,Z_site2,Z_site3,Z_site4,Z_site5,Z_site8
0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
1.0,0.8467955267144247,-0.8467955237043889,0.8467955184472497,-0.8467955061293527,0.8467955131503115,-0.8467955131519426
2.0,0.4770787997424948,-0.47770919975893344,0.4770793077639159,-0.47770916599472873,0.47707877737583726,-0.47770876394727646
3.0,0.09073366454533405,-0.09239805680665633,0.09073453235140017,-0.09239773630811121,0.09073361219799175,-0.0923971777542173
4.0,-0.1459503837733649,0.14460652581208094,-0.14594891649728514,0.1446071437258898,-0.14595001999355806,0.14460778913123587
5.0,-0.1943813675224479,0.19410767751169566,-0.19437874185018655,0.19410822351545873,-0.19437932064976315,0.19410965074578396
6.0,-0.12889063833154757,0.12764053253710592,-0.12888620995603917,0.12764045311305117,-0.12888560618255301,0.1276436890033147
7.0,-0.05145621406575235,0.04779045807987567,-0.051449903714638506,0.04778986888170017,-0.05144839711782456,0.04779486433748502
8.0,-0.017454013869734344,0.014129196720981285,-0.017446971755264717,0.014129736532822096,-0.017445868744297988,0.014134335748885696
9.0,-0.022859308184538005,0.023890104374346383,-0.022853883156183974,0.02389461919154426,-0.02285488655125864,0.023895101572283833
10.0,-0.04128371317119328,0.04643035139000234,-0.04128247133888921,0.046441181247795144,-0.04128685617355615,0.04643420531751219
11.0,-0.06364864033953718,0.06854757294310727,-0.06365285318171318,0.06856458297952417,-0.06366058639678104,0.06854935393903683
12.0,-0.10562048045581804,0.10818262337794501,-0.10562902294277682,0.1082026086343699,-0.1056384211231205,0.10818194389543301
13.0,-0.1856422556934829,0.18974566580553548,-0.18565192180048304,0.1897639013901093,-0.1856604780144136,0.18974329507340193
14.0,-0.29825746382325,0.30842328378426453,-0.2982646436271415,0.3084362182367919,-0.29827051040382563,0.30842133390066445
15.0,-0.40542658007537147,0.4198911560222044,-0.4054291740330804,0.4198982926090235,-0.40543204033293667,0.4198924106598379
16.0,-0.4587571529343358,0.47110959428138677,-0.45875570837701335,0.4711134139263653,-0.4587564561584241,0.47111609163285706
17.0,-0.4396570016982059,0.4465996691400116,-0.43965427707397553,0.4466040140573394,-0.43965413676189347,0.4466115440648507
18.0,-0.3771788153791669,0.3815755060480821,-0.37717772611696104,0.38158371129812796,-0.3771778510511754,0.38159115295841717
19.0,-0.3192754090608307,0.32429777283812555,-0.319277206064417,0.3243113840672611,-0.31927843094581443,0.32431497013295235
20.0,-0.28129472194029137,0.28527699267093,-0.28129904739713985,0.2852951885441456,-0.2813013864691178,0.2852938258847394
21.0,-0.22426612040436644,0.22486444582971066,-0.224271961519436,0.22488426758373503,-0.22427437606639705,0.22487955009268304
22.0,-0.0914537441974273,0.09097793719845071,-0.09145989318136197,0.09099536577214706,-0.09146082234284245,0.09099029571133607
23.0,0.12913611207831352,-0.1269189953566112,0.1291307897876369,-0.12690744770392073,0.12913242527829838,-0.12691025626457234
24.0,0.37551656474488104,-0.3714085078935438,0.37551251708035116,-0.37140423995554855,0.3755163863726919,-0.37140410935960616
25.0,0.5414987098339985,-0.5400982243842685,0.5414950909427052,-0.5400998201917733,0.5414992508085588,-0.5400986520485024
26.0,0.5451237222828889,-0.5488089137509043,0.5451186127780169,-0.5488128629319875,0.5451203228698385,-0.548814253978692
27.0,0.38680446609666863,-0.3937222105626429,0.38679636622386937,-0.39372460956863964,0.38679335528899506,-0.3937316853691796
28.0,0.15240183709571967,-0.16026717779831653,0.1523915634360462,-0.16026532143908437,0.15238300473222127,-0.16027856237115745
29.0,-0.03939986253927166,0.03134465739392328,-0.03940860325777126,0.031351312234550566,-0.03942190633388569,0.031334976981992224
30.0,-0.10445008667464842,0.09664675157178215,-0.10445239040508661,0.09665641489782936,-0.10446862763390796,0.09664244092762159
31.0,-0.030861410206677986,0.023115929299046267,-0.030854339111794166,0.023125465112346644,-0.030871283617877804,0.023118609710457413
32.0,0.13039186188735197,-0.13889997516151278,0.13040683305213457,-0.13889324671575184,0.13039165235182895,-0.1388919902716812
33.0,0.303667875160358,-0.31246757538294745,0.3036850939839791,-0.3124646634312428,0.30367386466677654,-0.3124586810063878
34.0,0.4245050193877273,-0.4318298993785561,0.4245176536481044,-0.4318304003750083,0.4245113984718637,-0.43182516997356046
35.0,0.45837740318892223,-0.46317152143566603,0.4583812410708046,-0.4631747911555737,0.45837963557312583,-0.46317439523986154
36.0,0.4030029641187657,-0.4060760657524045,0.40299842862705704,-0.40608207222632364,0.4030003602679332,-0.4060868992301561
37.0,0.27829678776232947,-0.2811433328257327,0.2782880675831176,-0.28115231216662684,0.278292001666805,-0.28115952219877766
38.0,0.108928412546171,-0.11067630529552114,0.10892081314188679,-0.11068751862227197,0.1089248891617291,-0.1106935017769573
39.0,-0.0883420568073166,0.09118404641886042,-0.08834479688751792,0.09117306383476598,-0.08834220047154132,0.0911705869175431
40.0,-0.2952343807374781,0.3044131098805593,-0.2952317222523675,0.30440583983743635,-0.2952311479277193,0.3044071055126343
41.0,-0.46800984576637694,0.48104959852102824,-0.4680044491009918,0.4810489473092817,-0.4680052712333379,0.48105221339349497
42.0,-0.5393810006579859,0.5528670948511172,-0.539377047106544,0.5528740780329879,-0.5393780059848209,0.5528763739743897
43.0,-0.46658029378824434,0.48013843148592916,-0.46658099614354404,0.48015145484086047,-0.4665802791523531,0.4801506339619314
44.0,-0.28506237072718255,0.2998757807390698,-0.2850680325160021,0.2998905416604589,-0.28506309959092224,0.2998878748475328
45.0,-0.10253538517820754,0.1164565544439009,-0.10254301902792426,0.11646723653201804,-0.10253150566107908,0.11646791839821702
46.0,-0.021934096785948487,0.030126089841841244,-0.02193893066856481,0.030128020631268043,-0.021920651505207944,0.030138018965753147
47.0,-0.06204128919646307,0.0638228852685303,-0.06203960324717614,0.0638152787621816,-0.06201771818788834,0.06383649491117507
48.0,-0.1505225282660198,0.15170340365908097,-0.15051426796349437,0.1516902880121053,-0.15049403934279199,0.1517178991464996
49.0,-0.19134384697850418,0.1977832493486637,-0.1913332435625562,0.19777159929282745,-0.19131921615841763,0.19779597064727425
50.0,-0.14457402196693958,0.15552755813712899,-0.1445674195576506,0.15552351095990938,-0.14456131547414783,0.15553560407691852
