step,Z_site1,Z_site2,Z_site3,Z_site4,Z_site5,Z_site8
0,1.0,-1.0,1.0,-1.0,1.0,-1.0
1,0.921878287893252,-0.8452962263562012,0.846825436144228,-0.846795513106485,0.8467955131074391,-0.9211201576240026
2,0.659649953254405,-0.46493599703969957,0.47782370588033407,-0.4777274363524665,0.47709283867550634,-0.6586451743095736
3,0.2940376096348048,-0.054513798834487925,0.09657519542424609,-0.09233902722648685,0.09077928078405112,-0.2943862264507949
4,0.001563934423449469,0.21020996131599295,-0.12638165781519328,0.14544168182792505,-0.14619050942487505,-0.0024977287686447033
5,-0.13272254905494046,0.2736903520513656,-0.15433505114521784,0.1973534199295861,-0.19611330801401966,0.1326080944190638
6,-0.1364579351633231,0.1990079986740625,-0.07095157729022206,0.13524884772744505,-0.13422582223022161,0.13599995299342463
7,-0.08986053178489403,0.0942566746959469,0.010823983483283117,0.06071099137668401,-0.06207115598745894,0.08753708253711696
8,-0.05174483818109343,0.03414225238164331,0.030334572628927137,0.030886008725588665,-0.03233340398445378,0.049696677095600404
9,-0.03218148605799052,0.029359569362669424,-0.0038946584955103503,0.04002781636315028,-0.037387181214758924,0.03441541401197079
10,-0.01827251707222469,0.05196245701509722,-0.052298232934249955,0.05586216115570358,-0.04905823288861588,0.025177849193730995
11,-0.011951391657449953,0.08103097592757208,-0.09068546653714826,0.06626161147421727,-0.05971506604230714,0.019444801166435086
12,-0.03780597128963553,0.12447303785632524,-0.12679464907063487,0.09298668339139904,-0.08934064967044636,0.043232650708120046
13,-0.11804670899384782,0.20208688079978732,-0.18392190828639254,0.16670014606445105,-0.1626124973329225,0.12456570738093234
14,-0.24290406272287582,0.31136778746770183,-0.2725661430767923,0.28972513675007927,-0.2804291232100985,0.2548626482458568
15,-0.364100248591114,0.41331312563925343,-0.3723805410549965,0.4206475777290013,-0.4068581426654261,0.37973518027765113
16,-0.4238606006274338,0.45835414593747054,-0.4419088014710435,0.49893050085932134,-0.4860854713571878,0.43641531779898557
17,-0.40260685547514147,0.4305979520357982,-0.45316349733533823,0.49195392453565534,-0.48335454582623455,0.40843304745943654
18,-0.3390412870976547,0.3629998250929676,-0.41683943985709376,0.41950793308678014,-0.4131141450031957,0.3413441408901374
19,-0.29407811265504036,0.3034326535638763,-0.3681203207096235,0.3297659893700876,-0.3230243545469249,0.29698725710141727
20,-0.28727360305124283,0.26489276283760493,-0.32456533018217465,0.25156953198451293,-0.24627176620003854,0.2895112324851097
21,-0.2692520929571539,0.2100347177473525,-0.2602420285354222,0.17078338919470504,-0.16945327773585223,0.267554218977456
22,-0.1646779822103793,0.08552287335876713,-0.1287469596708366,0.05031258001280153,-0.05084400009618989,0.16023125550228207
23,0.05176816044463578,-0.12342699530280238,0.08367697823168152,-0.127885019944873,0.12950003706030172,-0.054991889409097564
24,0.3175477913226435,-0.3629204293627961,0.3261357124698545,-0.33367360758301723,0.3372043903978457,-0.3188468592155406
25,0.5142150971351904,-0.5306168107978787,0.502009918070112,-0.4940820677151693,0.49519773586482707,-0.5168120062456868
