t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.2672319952137345e-01,6.2672318803164639e-01,6.0971183549378760e-01,2.0571285540867800e-06,6.7590465806841438e-01,3.2823046718993317e-06,1.0930691747555792e+00,6.6130960763022273e-08,8.0284236077784663e-02,4,2,5.2756441429467754e-02,6.2482022125298062e-02,6.3558746260911542e-02,6.3500819792588634e-02,6.3489826438361929e-02,6.3489826438362318e-02,6.3500819792589119e-02,6.3558746260911972e-02,6.2482022125298402e-02,5.2756441429467851e-02,5.2756397832817353e-02,6.2481982359831212e-02,6.3558706650126556e-02,6.3500758126690982e-02,6.3489760307401166e-02,6.3489760308783311e-02,6.3500758130797752e-02,6.3558706658996850e-02,6.2481982369036515e-02,5.2756397845612792e-02,-2.9303275369589382e-17,-1.7802213952486601e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0267036842858924e-02
0.5500000000,6.0116909432035504e-01,6.0116907888044546e-01,5.8064576373621313e-01,3.8101419354358433e-06,6.8499517840479962e-01,6.3378352887965470e-06,1.1588802055574432e+00,8.1299023124703496e-08,1.3620371163040546e-01,4,2,5.5843718581194857e-02,6.6020317455987812e-02,6.7434061244601745e-02,6.7343193744110699e-02,6.7322500014586062e-02,6.7322500014586464e-02,6.7343193744111227e-02,6.7434061244602050e-02,6.6020317455987770e-02,5.5843718581194600e-02,5.5843655778460670e-02,6.6020260569384454e-02,6.7434005009439080e-02,6.7343115517931679e-02,6.7322418715562937e-02,6.7322418717628452e-02,6.7343115520533986e-02,6.7434005019746807e-02,6.6020260582285217e-02,5.5843655793660178e-02,4.9902008932144313e-17,-7.0183394174417657e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,-4.4408920985006262e-16,2.0547466974592747e-02
0.6000000000,5.7734642794644819e-01,5.7734640668738080e-01,5.5303777602297666e-01,4.9681411129755388e-06,6.8866567430435044e-01,8.6050514546310813e-06,1.2179853662566340e+00,1.0581563837652741e-07,9.9106507217446682e-02,5,2,5.8713827791800094e-02,6.8835111146105132e-02,7.0595655617524594e-02,7.0462617416363754e-02,7.0426871405607702e-02,7.0426871405608021e-02,7.0462617416364087e-02,7.0595655617524927e-02,6.8835111146105188e-02,5.8713827791800115e-02,5.8713732500153000e-02,6.8835024972758341e-02,7.0595570633893656e-02,7.0462511606784115e-02,7.0426766538256177e-02,7.0426766538652000e-02,7.0462511600725711e-02,7.0595570629212234e-02,6.8835024969868042e-02,5.8713732501574037e-02,-4.8203731223854539e-16,1.6794161836355181e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0681813098672439e-02
0.6500000000,5.5513975136012950e-01,5.5513972183197891e-01,5.2681416353020927e-01,4.7471332589056756e-06,6.8789714704044447e-01,8.5510748186035407e-06,1.2709402301696784e+00,1.3428779017943260e-07,7.2984131713392103e-02,6,2,6.1356874759735350e-02,7.0893359743666673e-02,7.2984131713391784e-02,7.2800561172363387e-02,7.2743211445912864e-02,7.2743211445913128e-02,7.2800561172363790e-02,7.2984131713392103e-02,7.0893359743666923e-02,6.1356874759735412e-02,6.1356743451222162e-02,7.0893242351846839e-02,7.2984016155169043e-02,7.2800426889778350e-02,7.2743082902984757e-02,7.2743082903288375e-02,7.2800426884573610e-02,7.2984016150581824e-02,7.0893242348923274e-02,6.1356743452448681e-02,-3.2162087570689952e-16,1.6783331020328252e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0691727014429267e-02
0.7000000000,5.3442964258965042e-01,5.3442960251179794e-01,5.0190495282667724e-01,4.5712140651259386e-06,6.8347605987232873e-01,8.5531156559244103e-06,1.3181808594932831e+00,1.6333571768722965e-07,9.2598699261151307e-01,6,2,6.3757453298668373e-02,7.2194791346739812e-02,7.4570643406572601e-02,7.4330025734814537e-02,7.4243766122600918e-02,7.4243766122601113e-02,7.4330025734814870e-02,7.4570643406573059e-02,7.2194791346739826e-02,6.3757453298668387e-02,6.3757289962950686e-02,7.2194648117709093e-02,7.4570502808101874e-02,7.4329869156779388e-02,7.4243619246098069e-02,7.4243619246397802e-02,7.4329869152462744e-02,7.4570502803762276e-02,7.2194648114805193e-02,6.3757289963891545e-02,-2.3469989804830050e-16,-8.5379220126477329e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,-2.2204460492503131e-16,2.0595405223466652e-02
0.7500000000,5.1509475856495446e-01,5.1509470612208441e-01,4.7824368575821846e-01,4.5800223160058871e-06,6.7602014847765757e-01,8.8910287252404261e-06,1.3600197993365819e+00,1.9116849626910071e-07,6.5068745426047747e-01,6,2,6.5897212830419466e-02,7.2771559634816879e-02,7.5358592712682956e-02,7.5056943887702468e-02,7.4934411338425391e-02,7.4934411338425558e-02,7.5056943887702843e-02,7.5358592712683456e-02,7.2771559634817129e-02,6.5897212830419591e-02,6.5897021661923197e-02,7.2771396026148419e-02,7.5358432704183020e-02,7.5056771141429474e-02,7.4934251494934948e-02,7.4934251495295895e-02,7.5056771137997552e-02,7.5358432700250680e-02,7.2771396023347090e-02,6.5897021662547461e-02,5.0309724697116030e-16,7.2345901389529432e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.0408236281384169e-02
0.8000000000,4.9701430597642487e-01,4.9701423984266935e-01,4.5576721671132286e-01,4.9426219674402891e-06,6.6601175395689782e-01,9.9437375792305423e-06,1.3966623829108222e+00,2.1480726310196818e-07,2.8368709485878835e-01,7,2,6.7757177759546594e-02,7.2685353771414551e-02,7.5382616613240014e-02,7.5018688755377733e-02,7.4853336527789624e-02,7.4853336527789679e-02,7.5018688755378024e-02,7.5382616613240555e-02,7.2685353771414829e-02,6.7757177759546788e-02,6.7756962952283492e-02,7.2685175048557871e-02,7.5382442664870097e-02,7.5018505659550150e-02,7.4853168966123915e-02,7.4853168966368844e-02,7.5018505656827217e-02,7.5382442661471524e-02,7.2685175045957506e-02,6.7756962952907840e-02,-3.8560729304144436e-16,3.5637244863020290e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0143328925105026e-02
0.8500000000,4.8007068405377762e-01,4.8007060336794355e-01,4.3441552581178144e-01,5.2327429272648294e-06,6.5383149545481900e-01,1.0898647719162786e-05,1.4282334929700267e+00,2.3430341032637525e-07,1.2973612678489632e-01,8,2,6.9319848189638017e-02,7.2022492923357037e-02,7.4705307161849782e-02,7.4280221338906952e-02,7.4067244715130764e-02,7.4067244715130834e-02,7.4280221338907132e-02,7.4705307161850226e-02,7.2022492923357370e-02,6.9319848189638267e-02,6.9319613886227691e-02,7.2022303269956997e-02,7.4705123730758591e-02,7.4280032546775801e-02,7.4067072991863644e-02,7.4067072990734145e-02,7.4280032542657901e-02,7.4705123726317699e-02,7.2022303266061849e-02,6.9319613886647660e-02,3.5176274771238016e-16,2.0175861970825337e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,-1.1102230246251565e-16,3.3306690738754696e-16,1.9811940294019181e-02
0.9000000000,4.6415205255733544e-01,4.6415195686591548e-01,4.1413154669560120e-01,5.0051510079818448e-06,6.3978805765774527e-01,1.0781459804492530e-05,1.4548071713852069e+00,2.4966274601856409e-07,3.2392554615050967e-01,8,2,7.0571055400257349e-02,7.0887529495866228e-02,7.3412160605479310e-02,7.2928488566118402e-02,7.2665655518682620e-02,7.2665655518682731e-02,7.2928488566118610e-02,7.3412160605479782e-02,7.0887529495866630e-02,7.0571055400257585e-02,7.0570805737511330e-02,7.0887333053461010e-02,7.3411972185645102e-02,7.2928298586032142e-02,7.2665483533603192e-02,7.2665483532679057e-02,7.2928298582871268e-02,7.3411972182203911e-02,7.0887333050217299e-02,7.0570805737734082e-02,-2.6449692363319048e-16,-2.5303801665464343e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,-1.1102230246251565e-16,0.0000000000000000e+00,1.1102230246251565e-16,1.9423820938306094e-02
0.9500000000,4.4915460167120241e-01,4.4915449096155202e-01,3.9486100757184311e-01,4.7906757771499886e-06,6.2414242859496250e-01,1.0663136839462551e-05,1.4764346551355085e+00,2.6112270208600297e-07,6.6832846296921777e-01,8,2,7.1501505114285324e-02,6.9395905827099341e-02,7.1605298743099136e-02,7.1065731001606916e-02,7.0753969905631361e-02,7.0753969905631431e-02,7.1065731001607152e-02,7.1605298743099677e-02,6.9395905827099730e-02,7.1501505114285685e-02,7.1501243991583238e-02,6.9395706532827617e-02,7.1605109692532434e-02,7.1065544031312475e-02,7.0753801847488723e-02,7.0753801846806852e-02,7.1065544029051367e-02,7.1605109690148647e-02,6.9395706530316265e-02,7.1501243991616031e-02,7.3064845096073430e-16,7.3772436879631709e-01,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,1.8987490970318752e-02
1.0000000000,4.3498434414570558e-01,4.3498421881068500e-01,3.7655228437935506e-01,4.5900085402015432e-06,6.0712653092030333e-01,1.0548190392313592e-05,1.4931690601640673e+00,2.6911661132889009e-07,7.2107923797153944e-02,8,2,7.2107923797154125e-02,6.7666242346109615e-02,6.9396539999789994e-02,6.8802368016961130e-02,6.8445988226238236e-02,6.8445988226238319e-02,6.8802368016961435e-02,6.9396539999790535e-02,6.7666242346109989e-02,7.2107923797154486e-02,7.2107654680702724e-02,6.7666043485867702e-02,6.9396354091464829e-02,6.8802187516661104e-02,6.8445827865147343e-02,6.8445827864723766e-02,6.8802187515212498e-02,6.9396354090136683e-02,6.7666043484131688e-02,7.2107654680543157e-02,1.8392345931540810e-16,9.6820258130051018e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,-2.2204460492503131e-16,1.8510459640268592e-02
