t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.3084711552747474e-01,6.3083285350913032e-01,6.0971259365304253e-01,8.1659650208831531e-04,7.3453229239546847e-01,1.2942615690232724e-03,1.1838765151345767e+00,5.5438213118749746e-05,8.4685036777774614e-02,8,2,6.9910302035288779e-02,7.7166192491341587e-02,8.1294661248182465e-02,8.3630242082517292e-02,8.4685036777774558e-02,8.4685036777774614e-02,8.3630242082517167e-02,8.1294661248182493e-02,7.7166192491341615e-02,6.9910302035289168e-02,6.9895347952277906e-02,7.7147242588700121e-02,8.1280556141968358e-02,8.3611424511523980e-02,8.4659221106628768e-02,8.4653765306645840e-02,8.3594887262853190e-02,8.1253302119714432e-02,7.7115349324217264e-02,6.9854863822170418e-02,2.0214298391347584e-17,1.2066414344922038e-01,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.0274194260031134e-02
0.5500000000,6.0655257761564607e-01,6.0653691798603382e-01,5.8064681383981898e-01,8.1901276674195285e-04,7.3433648164433385e-01,1.3500455638704139e-03,1.2366148047768679e+00,5.5185821912051569e-05,8.9524453887598887e-02,8,2,7.5816346966376458e-02,8.2338328634154703e-02,8.6197401363661275e-02,8.8473243931305526e-02,8.9524453887598804e-02,8.9524453887598887e-02,8.8473243931305290e-02,8.6197401363661302e-02,8.2338328634154731e-02,7.5816346966376846e-02,7.5802260164286706e-02,8.2323129039383436e-02,8.6188564393698652e-02,8.8460763897627692e-02,8.9505635975798470e-02,8.9500313834248085e-02,8.8444469272250859e-02,8.6161065828489508e-02,8.2290643910851530e-02,7.5761161144464795e-02,1.5650617991102169e-17,5.9944980739902176e-03,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.4408920985006262e-16,2.0555947762576094e-02
0.6000000000,5.8405530886363466e-01,5.8403865385041731e-01,5.5303918221820836e-01,8.6009727063103103e-04,7.2830543648518054e-01,1.4723747033073414e-03,1.2803079178200178e+00,5.3881763093108215e-05,3.4053405973373396e-01,8,2,8.1066280050986150e-02,8.6138678135277633e-02,8.9367608735466786e-02,9.1412750410446234e-02,9.2388692245353982e-02,9.2388692245354065e-02,9.1412750410445984e-02,8.9367608735466897e-02,8.6138678135277896e-02,8.1066280050986456e-02,8.1053877288885606e-02,8.6127926980582387e-02,8.9364185497778026e-02,9.1406431006671562e-02,9.2376703937768867e-02,9.2371631566350490e-02,9.1390673934571467e-02,8.9336790466387511e-02,8.6095381645817204e-02,8.1012398287893347e-02,2.2030194543339618e-18,4.2667273786901161e-01,-1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3306690738754696e-16,2.0691631119626179e-02
0.6500000000,5.6315973129664298e-01,5.6314249311301434e-01,5.2681599377355381e-01,9.5830236845315109e-04,7.1817686018632620e-01,1.7014035715604550e-03,1.3168288272976509e+00,5.1699000076316226e-05,9.3264385340567163e-02,8,2,8.5438747783442293e-02,8.8432064791658396e-02,9.0734337596597381e-02,9.2417488007247944e-02,9.3264385340567163e-02,9.3264385340567163e-02,9.2417488007247556e-02,9.0734337596597547e-02,8.8432064791658632e-02,8.5438747783442570e-02,8.5428739374729210e-02,8.8426045060559663e-02,9.0735766589802147e-02,9.2416328266708730e-02,9.3258197690778297e-02,9.3253456433770143e-02,9.2401323800305413e-02,9.0708783191868911e-02,8.8393917877377035e-02,8.5387048783366254e-02,5.6638829406194748e-16,6.2281750856829299e-02,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,4.4408920985006262e-16,2.0702871469526308e-02
0.7000000000,5.4366364804364631e-01,5.4364619587383611e-01,5.0190727778717992e-01,1.1259200143794344e-03,7.0528278175052528e-01,2.0707708206755288e-03,1.3477951679445221e+00,4.8843637952183938e-05,9.2354709656665479e-02,8,2,8.8740854572089745e-02,8.9200008570928774e-02,9.0402211025660373e-02,9.1660132939981459e-02,9.2354709656665479e-02,9.2354709656665396e-02,9.1660132939981154e-02,9.0402211025660650e-02,8.9200008570929024e-02,8.8740854572089939e-02,8.8733796171348273e-02,8.9198598121124670e-02,9.0407352049594242e-02,9.1662541610922327e-02,9.2352723618700672e-02,9.2348354314845782e-02,9.1648414635650266e-02,9.0381046293343523e-02,8.9167291092657058e-02,8.8692010934137755e-02,-7.6481410421612316e-16,8.4735865682252998e-02,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.0607843233993305e-02
0.7500000000,5.2537201918832566e-01,5.2535463785513992e-01,4.7824657768854079e-01,1.3655481751686416e-03,6.9050574633602269e-01,2.5990347591724784e-03,1.3743397620274818e+00,4.5504434162069174e-05,9.0829526393279167e-02,8,2,9.0829526393279125e-02,8.8542528348649452e-02,8.8638115821841834e-02,8.9490921524667616e-02,9.0046078749234426e-02,9.0046078749234426e-02,8.9490921524667200e-02,8.8638115821842084e-02,8.8542528348649702e-02,9.0829526393279431e-02,9.0825822915289636e-02,8.8545278719032283e-02,8.8645463987225184e-02,8.9495036289814353e-02,9.0046494087085413e-02,9.0042495910556825e-02,8.9481820338855170e-02,8.8620057810500322e-02,8.8515101433607885e-02,9.0784021959117361e-02,-4.6418961655123505e-17,5.9239652715667224e-02,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.0421915776504831e-02
0.8000000000,5.0811003696904100e-01,5.0809290448706512e-01,4.5577074831651188e-01,1.6717566850372636e-03,6.7430467468601951e-01,3.2900296314824066e-03,1.3969852856071951e+00,4.1808968252662893e-05,2.9113415424049954e-01,8,2,9.1626106807697005e-02,8.6663326073945599e-02,8.5832088889511479e-02,8.6381109145876045e-02,8.6842520152896563e-02,8.6842520152896494e-02,8.6381109145875754e-02,8.5832088889511715e-02,8.6663326073945723e-02,9.1626106807697158e-02,9.1626062624395307e-02,8.6669580816016500e-02,8.5840018891572306e-02,8.6385119595515938e-02,8.6843680295950021e-02,8.6840014128532400e-02,8.6372764072876834e-02,8.5815687964983622e-02,8.6640743772350939e-02,9.1584297839444495e-02,-1.1799929705583211e-16,3.7779748031444516e-01,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0158181680851830e-02
0.8500000000,4.9173321755997412e-01,4.9171640359811597e-01,4.3441976914251473e-01,2.0336092333978584e-03,6.5680717354154661e-01,4.1355239343331962e-03,1.4156586421754587e+00,3.7818302143721727e-05,9.1122172689748468e-02,8,2,9.1122172689748399e-02,8.3842064184541876e-02,8.2440692263856447e-02,8.2848612437254943e-02,8.3282442916745025e-02,8.3282442916745025e-02,8.2848612437254707e-02,8.2440692263856780e-02,8.3842064184542112e-02,9.1122172689748565e-02,9.1126049619672272e-02,8.3851068481308882e-02,8.2447680938437129e-02,8.2851025831701605e-02,8.3283077775649889e-02,8.3279673420360703e-02,8.2839410031196659e-02,8.2424552055360256e-02,8.3823686533866140e-02,9.1084354387604843e-02,-6.4836177070046655e-17,1.4389364788602943e-01,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,1.9827885001049050e-02
0.9000000000,4.7613296438413200e-01,4.7611644617055326e-01,4.1413657208981952e-01,2.4365819442893535e-03,6.3794904660742890e-01,5.1174113134736694e-03,1.4298470004122605e+00,3.3577552598057503e-05,8.9376312762539462e-02,8,2,8.9376312762539878e-02,8.0399624452786533e-02,7.8924264095198149e-02,7.9381229910818765e-02,7.9855615101042138e-02,7.9855615101042193e-02,7.9381229910818446e-02,7.8924264095198482e-02,8.0399624452786672e-02,8.9376312762540183e-02,8.9384338938323121e-02,8.0410582453480428e-02,7.8929058823217921e-02,7.9381051053269022e-02,7.9854948696795797e-02,7.9851714784220679e-02,7.9370003024664973e-02,7.8907206885021897e-02,8.0384687448429873e-02,8.9342735209942126e-02,4.1517124258521736e-16,1.1065552217642860e-01,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,1.9440766203462745e-02
0.9500000000,4.6123705561562617e-01,4.6122074342409108e-01,3.9486688266577380e-01,2.8654806161388540e-03,6.1763111665518899e-01,6.2126076430969240e-03,1.4388635841156034e+00,2.9209399000307279e-05,2.0872337366263261e-01,8,2,8.6503376297214010e-02,7.6662745540380980e-02,7.5689409570198124e-02,7.6371764519209920e-02,7.6936440835545988e-02,7.6936440835545947e-02,7.6371764519209615e-02,7.5689409570198402e-02,7.6662745540381008e-02,8.6503376297214205e-02,8.6515661852410886e-02,7.6674811947286661e-02,7.5691135170500107e-02,7.6368582272593369e-02,7.6934175882355918e-02,7.6931011132873039e-02,7.6357900582466637e-02,7.5670580215431799e-02,7.6650371779034818e-02,8.6474166898213897e-02,-3.1613138542827029e-16,-1.3206062812225161e-01,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,1.9005338179894447e-02
1.0000000000,4.4700547743552438e-01,4.4698923945576907e-01,3.7655907320605686e-01,3.3092834868253536e-03,5.9586167764744180e-01,7.4032733893770013e-03,1.4421681715007224e+00,2.5006328135540601e-05,4.1208546056122575e-01,8,2,8.2658975878831559e-02,7.2933347026846201e-02,7.3045374099087568e-02,7.4075029351648433e-02,7.4744132219897758e-02,7.4744132219897841e-02,7.4075029351648142e-02,7.3045374099087873e-02,7.2933347026846354e-02,8.2658975878832031e-02,8.2675337444123156e-02,7.2945579860668741e-02,7.3043586077947920e-02,7.4069008107588291e-02,7.4740351755181594e-02,7.4737156300146212e-02,7.4058484395540511e-02,7.3024292295759768e-02,7.2922519529196872e-02,8.2633969550696490e-02,4.3438242310883134e-16,-3.3915211353437957e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,-1.1102230246251565e-15,1.8529105631807537e-02
