t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.2835236924135407e-01,6.2835018717110391e-01,6.0971184371946252e-01,1.5553539774283329e-04,7.0581803750416805e-01,2.4750501161068298e-04,1.1399276821704039e+00,6.4109015585206430e-06,4.1280726564428183e-01,8,2,5.8807290819186314e-02,6.8083974844117018e-02,7.1531791504022404e-02,7.2632426324059043e-02,7.2935574630001165e-02,7.2935574630001207e-02,7.2632426324059085e-02,7.1531791504022196e-02,6.8083974844116490e-02,5.8807290819186266e-02,5.8805606187736094e-02,6.8081340375041571e-02,7.1529280171040627e-02,7.2627934458853710e-02,7.2929647391603958e-02,7.2929163728442686e-02,7.2626196684143135e-02,7.1525989781660249e-02,6.8078530686148525e-02,5.8801704777620839e-02,3.3722358533645088e-16,-3.4472329080016484e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.0267084563075903e-02
0.5500000000,6.0335188600539835e-01,6.0334949088615952e-01,5.8064577512909932e-01,1.4928672293173368e-04,7.1230735198150386e-01,2.4739759347884566e-04,1.2028339890371149e+00,5.5070746514951363e-06,7.7871862629415783e-02,8,2,6.3098754441567595e-02,7.2545590013525021e-02,7.6315520039897861e-02,7.7538305708830135e-02,7.7871862629415617e-02,7.7871862629415561e-02,7.7538305708830066e-02,7.6315520039897222e-02,7.2545590013524411e-02,6.3098754441567179e-02,6.3097025804508391e-02,7.2543543801989574e-02,7.6313907410740955e-02,7.7535003567610228e-02,7.7867173227367220e-02,7.7866669203445399e-02,7.7533230255269620e-02,7.6310624292337231e-02,7.2540631008870815e-02,6.3093247366915683e-02,-1.1531300899370267e-16,5.8318720216258391e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0547523801677469e-02
0.6000000000,5.8015062714816590e-01,5.8014809183397775e-01,5.5303779127888086e-01,1.4342245592289602e-04,7.1187086374208397e-01,2.4717780540260567e-04,1.2558512666795736e+00,5.3203370535270800e-06,1.5107661643074244e-01,8,2,6.7149885578130453e-02,7.6168406638309372e-02,8.0063307539894324e-02,8.1345553027768594e-02,8.1687587777800483e-02,8.1687587777800427e-02,8.1345553027768469e-02,8.0063307539893838e-02,7.6168406638308900e-02,6.7149885578130189e-02,6.7148192757258932e-02,7.6167079822978906e-02,8.0062763833662981e-02,8.1343634262626169e-02,8.1684368776028582e-02,8.1683856763224288e-02,8.1341859741694222e-02,8.0059497251304401e-02,7.6164122014447555e-02,6.7144565241076662e-02,1.5082604496953047e-16,2.2724502306905181e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,2.0681879250075232e-02
0.6500000000,5.5860968708469549e-01,5.5860709818305487e-01,5.2681418338616492e-01,1.3790453408207032e-04,7.0569727434838503e-01,2.4682806926609627e-04,1.2995536812788715e+00,5.0349736183258331e-06,1.7135943362113087e-01,9,2,7.0897727812020542e-02,7.8869374919226243e-02,8.2644598408719697e-02,8.3908575842415928e-02,8.4232560233088963e-02,8.4232560233089032e-02,8.3908575842415845e-02,8.2644598408719322e-02,7.8869374919225840e-02,7.0897727812020209e-02,7.0896153839238363e-02,7.8868856623220032e-02,8.2645217527296866e-02,8.3908138029115814e-02,8.4230939905727387e-02,8.4230432284161272e-02,8.3906393047815109e-02,8.2641969503041895e-02,7.8865908825565267e-02,7.0892692838401883e-02,-5.6875964204663036e-16,-9.2490058701904632e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0691802557985327e-02
0.7000000000,5.3857941991838598e-01,5.3857687184636338e-01,5.0190497804910639e-01,1.3267972198802104e-04,6.9487372410724246e-01,2.4630641493391130e-04,1.3346412280880235e+00,4.6634197736761251e-06,1.9847051274217745e-01,10,2,7.4273691379735135e-02,8.0609931979512911e-02,8.3987747381286046e-02,8.5146424756287684e-02,8.5424160584898295e-02,8.5424160584898573e-02,8.5146424756287808e-02,8.3987747381285768e-02,8.0609931979512647e-02,7.4273691379735135e-02,7.4272316823685749e-02,8.0610263160518322e-02,8.3989540967294857e-02,8.5147467089397105e-02,8.5424158781157639e-02,8.5423667094014416e-02,8.5145776615324492e-02,8.3986308745167354e-02,8.0607374052744291e-02,7.4269027959961459e-02,5.8674713324904960e-16,2.7908044472169036e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0595490091704780e-02
0.7500000000,5.1990355572386249e-01,5.1990114414610933e-01,4.7824371713063729e-01,1.2772589085514793e-04,6.8037961620906928e-01,2.4562905415216694e-04,1.3619137870106635e+00,4.2210844142798187e-06,1.4835678000645119e-01,10,2,7.7209352060857175e-02,8.1398808487600560e-02,8.4086865082522388e-02,8.5049893837742752e-02,8.5254678195814462e-02,8.5254678195814698e-02,8.5049893837742890e-02,8.4086865082522361e-02,8.1398808487600421e-02,7.7209352060857106e-02,7.7208250871412198e-02,8.1399982589490300e-02,8.4089767041299626e-02,8.5052326468244080e-02,8.5256215330355642e-02,8.5255749493608812e-02,8.5050708134887840e-02,8.4086546128344361e-02,8.1397190680552511e-02,7.7205130976442826e-02,3.0501495355471865e-17,-6.6957971518850634e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,2.0408330287618421e-02
0.8000000000,5.0242432214429733e-01,5.0242213767288924e-01,4.5576725502209131e-01,1.2302508154343907e-04,6.6308895315074312e-01,2.4482483813921367e-04,1.3822517331623962e+00,3.8802740315035944e-06,1.7862524169337843e-01,11,2,7.9642071072507287e-02,8.1290414136637540e-02,8.3002521556824083e-02,8.3681437283773488e-02,8.3790788674078992e-02,8.3790788674079242e-02,8.3681437283773585e-02,8.3002521556823999e-02,8.1290414136637207e-02,7.9642071072507217e-02,7.9641305603274676e-02,8.1292381337298936e-02,8.3006401830855586e-02,8.3685100164697601e-02,8.3793705313903857e-02,8.3793272968186408e-02,8.3683563400742927e-02,8.3003188123101812e-02,8.1289713084064324e-02,7.9638344829878277e-02,-3.3017425032754986e-16,2.5991565583001597e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,4.4408920985006262e-16,2.0143431780398246e-02
0.8500000000,4.8598799493683525e-01,4.8598611783991513e-01,4.3441557184209295e-01,1.1852124445347654e-04,6.4377743083602579e-01,2.4384678062944833e-04,1.3966007110218306e+00,4.6872837212857954e-06,6.0344447548921576e-01,11,2,8.1520125980656832e-02,8.0379222209947837e-02,8.0856464881885123e-02,8.1168420107389727e-02,8.1165765828989572e-02,8.1165765828989905e-02,8.1168420107389741e-02,8.0856464881884735e-02,8.0379222209947476e-02,8.1520125980656749e-02,8.1519743274407142e-02,8.0381897593540586e-02,8.0861148901682250e-02,8.1173107391111013e-02,8.1169848908730469e-02,8.1169454916195788e-02,8.1171653337615585e-02,8.0857940764989575e-02,8.0379366317359272e-02,8.1516926529770606e-02,-2.5715674016157401e-16,6.8382369769916362e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9812051624315669e-02
0.9000000000,4.7045027519607080e-01,4.7044877164003951e-01,4.1413160120797465e-01,1.1421782242813240e-04,6.2313089070809413e-01,2.4276339959392810e-04,1.4059574074961556e+00,5.4857051315360117e-06,3.0182800122000586e-01,12,2,8.2806975045632766e-02,7.8790906642964856e-02,7.7821111596595938e-02,7.7690971386655094e-02,7.7565919717253184e-02,7.7565919717253448e-02,7.7690971386655108e-02,7.7821111596595688e-02,7.8790906642964370e-02,8.2806975045632530e-02,8.2807004905683962e-02,7.8794180656502871e-02,7.7826402896740074e-02,7.7696457091786630e-02,7.7570930798477614e-02,7.7570576936409119e-02,7.7695079279010620e-02,7.7823202628785393e-02,7.8791786897271981e-02,8.2804313513104244e-02,3.9315370422406978e-17,3.8061890786297070e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,1.9423940301192280e-02
0.9500000000,4.5568095593523233e-01,4.5567987606428106e-01,3.9486107129945047e-01,1.1005222939736449e-04,6.0175256797265442e-01,2.4150024308770861e-04,1.4113531597812228e+00,6.0618826953351412e-06,4.8186050541860309e-01,12,2,8.3484289278355578e-02,7.6671293780378902e-02,7.4105116683299527e-02,7.3466256339785777e-02,7.3213393580549901e-02,7.3213393580550179e-02,7.3466256339785860e-02,7.4105116683299319e-02,7.6671293780378749e-02,8.3484289278355384e-02,8.3484744708541350e-02,7.6675044260627295e-02,7.4110818943201637e-02,7.3472318222481112e-02,7.3219094884036107e-02,7.3218779750909083e-02,7.3471003850925004e-02,7.4107633637579579e-02,7.6672777354809402e-02,8.3482157647159605e-02,-2.7538718033667187e-16,5.5853179919898199e-01,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,1.8987617871013752e-02
1.0000000000,4.4156747792018913e-01,4.4156685570100240e-01,3.7655235801621417e-01,1.0605052165350646e-04,5.8016762893338780e-01,2.4016436064046875e-04,1.4138328151202961e+00,6.4380005557335140e-06,3.7011070139224983e-01,12,2,8.3553480242399544e-02,7.4174400731760584e-02,6.9936722894166387e-02,6.8731227493259023e-02,6.8347716800861116e-02,6.8347716800861408e-02,6.8731227493259106e-02,6.9936722894166248e-02,7.4174400731760334e-02,8.3553480242399461e-02,8.3554358442201576e-02,7.4178503746050908e-02,6.9942658788514828e-02,6.8737665493814756e-02,6.8353892140484554e-02,6.8353611286701976e-02,6.8736397181111158e-02,6.9939500548190911e-02,7.4176344226886182e-02,8.3551853745836305e-02,1.0746385387704516e-16,4.4428510212401040e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,1.8510593546552757e-02
