1.0,-8.013899054095602e-16,1.9027553429796663e-15,-1.7531613091133026e-15,-1.1303024585493836e-15,-1.802012811453467e-15
1.0,-4.300448885885544e-15,8.482103908136196e-16,9.114931032172536e-16,7.022160630754115e-16,6.933342788784103e-16
1.0,4.3798298321462424e-16,8.659739592076221e-16,5.750955267558311e-16,1.9817480989559043e-16,-3.83026943495679e-17
1.0,1.4815926263622715e-15,7.294165271787279e-16,9.71445146547012e-16,1.6620038678638594e-15,1.6803225477701744e-15
1.0,-7.455147610357926e-16,7.30526750203353e-16,2.2315482794965644e-16,4.318767565791859e-16,6.017408793468348e-16
1.0,2.34257058195908e-16,9.10937991704941e-16,3.1474822748123188e-16,7.543965452327939e-16,5.045963646921336e-16
1.0,-1.3278267374516873e-15,-2.0539125955565396e-17,8.604228440844963e-17,5.972999872483342e-16,1.0846878950587779e-15
1.0,-1.8318679906315083e-15,1.3383738561856262e-15,1.0835776720341528e-15,8.121281425133021e-16,6.48925357893404e-16
1.0,-1.4616086119190185e-15,-5.162537064506978e-17,2.7700064464397657e-16,4.268807529683727e-16,9.875433804040767e-16
1.0,-2.25208740545213e-15,6.88338275267597e-17,4.1522341120980857e-16,6.7723604502134545e-16,9.559020242022597e-16
1.0,5.46229728115577e-16,1.3078427230084343e-15,3.047562202596055e-16,1.63202784619898e-15,7.793765632868598e-16
1.0,4.957700916463637e-15,8.265610418334291e-16,1.559863349598345e-15,9.642286968869485e-16,1.3061773884714967e-15
1.0,3.972933093621122e-15,6.572520305780927e-16,1.4377388168895776e-15,1.2329026688462364e-15,1.5615286841352826e-15
1.0,6.625811010962934e-15,2.1632695634821175e-15,2.6034729927459923e-16,-9.864331573794516e-16,-3.045896868059117e-15
1.0,-7.538414337204813e-16,-0.96,-5.617728504603292e-16,0.06000000000000014,-2.381428387820961e-16
1.0,3.5138558729386203e-15,-0.9600000000000002,-5.3912430075797604e-15,0.9600000000000002,2.445266211736907e-15
1.0,1.8396395518038844e-15,-1.0,-3.433919815165609e-15,1.0000000000000002,4.563016631209394e-16
1.0,3.846922780326167e-15,-0.9800000000000001,-3.6098901645686966e-15,1.0000000000000002,-2.425837308805967e-16
1.0,-6.672440377997191e-16,2.498001805406602e-16,7.366329768387913e-16,2.792210906932269e-16,5.8342219944051975e-16
1.0,-5.190292640122607e-16,1.2323475573339237e-15,9.581224702515102e-16,-6.050715484207104e-17,1.4099832412739487e-15
1.0,7.688294445529209e-16,2.6645352591003756e-16,1.3100631690576848e-15,2.3370194668359545e-16,6.550315845288424e-16
1.0,1.4599432773820808e-16,7.377431998634165e-16,-6.161737786669619e-17,7.327471962526033e-16,1.1540768340978502e-15
1.0,-1.1005085731596864e-14,8.404388296412435e-16,3.291811268013589e-16,3.1363800445660674e-16,9.570122472268849e-16
1.0,-1.495470414170086e-15,9.60898027813073e-16,3.497202527569243e-16,9.259260025373805e-16,2.2759572004815707e-16
1.0,2.742250870824137e-16,-1.9817480989559043e-16,3.3861802251067274e-17,4.0245584642661925e-16,4.3021142204224816e-16
1.0,-1.865174681370263e-16,7.349676423018536e-16,2.80331313717852e-16,5.256906021600117e-16,4.624078897563777e-16
1.0,-4.968248035197575e-16,4.274358644806853e-16,-1.2545520178264268e-16,4.818367926873179e-16,7.47735207085043e-16
1.0,2.242650509742816e-16,7.399636459126668e-16,3.302913498259841e-16,7.061018436615996e-16,4.568567746332519e-16
1.0,-2.3964163986534005e-15,8.659739592076221e-16,4.08006961549745e-16,5.662137425588298e-16,1.648126080056045e-15
1.0,-5.950795411990839e-16,1.6653345369377348e-16,8.260059303211165e-16,8.065770273901762e-16,4.807265696626928e-16
1.0,-1.1780021402785224e-14,-5.101474798152594e-16,1.6026069360464135e-15,3.6359804056473876e-16,5.60662627435704e-17
1.0,2.4003021792395886e-15,5.456746166032644e-16,5.118128143521972e-16,1.2212453270876723e-16,9.375833442959447e-16
1.0,2.1688206786052433e-15,2.290390099801698e-15,-5.165423644371003e-14,0.0010021649072136124,-3.4416913763379854e-16
1.0,4.674038933671909e-16,-1.0000000000000004,2.0091410202205394e-11,0.9999999690911379,2.0094895747391207e-11
1.0,3.8130609780751e-15,-1.0000000000000004,-6.8101080330507106e-15,0.9400000000000004,1.3611334281904419e-15
1.0,2.4341639814906558e-15,-1.0000000000000007,-4.586331314726522e-15,1.0000000000000004,1.1546319456101628e-15
1.0,-6.866729407306593e-16,-0.9600000000000007,-3.884725874314654e-14,0.019863651065867623,0.00022394127907979567
1.0,6.5342176114313585e-15,-3.802513859341161e-16,-8.049116928532385e-16,-1.4499512701604545e-15,-1.0869083411080282e-15
1.0,-5.294653604437371e-15,4.035660694512444e-16,1.1085576900882187e-15,6.478151348687788e-16,4.624078897563777e-16
1.0,5.828670879282072e-17,4.701794509287538e-16,1.2762013668066174e-15,6.006306563222097e-16,1.482147737874584e-16
1.0,-6.13398221105399e-16,8.937295348232511e-17,9.43689570931383e-17,8.554268404736831e-16,1.4632739464559563e-15
1.0,-1.641908831118144e-14,2.5202062658991054e-16,8.659739592076221e-16,4.707345624410664e-16,6.455946888195286e-16
1.0,6.378231276471524e-16,-2.508548924140541e-15,6.367129046225273e-16,7.066569551739122e-16,9.01501095995627e-16
1.0,2.1884716261411086e-14,8.626432901337466e-16,2.9032332093947846e-16,1.0813572259849025e-15,3.5971225997855074e-16
1.0,7.663314427475144e-15,1.1746159600534156e-15,6.59472476627343e-16,3.447242491461111e-16,6.072919944699606e-16
1.0,-8.881784197001253e-18,1.43607348235264e-15,8.39883718128931e-16,1.028066520802895e-15,6.911138328291599e-16
1.0,-3.5138558729386205e-16,8.054668043655511e-16,2.19824158875781e-16,4.4075854077618717e-16,3.524958103184872e-16
1.0,-4.065636716177323e-15,6.356026815979021e-16,2.631228568361621e-16,5.473399511402021e-16,1.2428946760678628e-15
1.0,1.0480505352461477e-15,2.431388423929093e-16,8.076872504148014e-16,5.506706202140776e-16,7.199796314694141e-16
1.0,1.3211653993039362e-16,1.0269562977782698e-15,8.038014698286134e-16,6.128431095930864e-16,7.643885524544203e-16
1.0,-1.552535877635819e-14,1.27675647831893e-15,5.240252676230739e-16,8.804068585277491e-16,5.179190409876355e-16
1.0,1.7541523789077474e-15,-4.39648317751562e-15,-2.6922908347160044e-16,1.1957101975212935e-15,8.709699628184353e-16
1.0,-9.864331573794516e-16,-1.000000000000001,4.496403249731884e-17,0.08999999999999966,-6.400435736964027e-16
