t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.05,0.9604310523939367,0.9605970569327221,0.9604842285370608,0.960431063643808,0.9604310632442736
0.1,0.8467894106288049,0.84743906490857,0.8469316648878396,0.8467895259945258,0.8467895089151336
0.15,0.6734886276304368,0.6749317120558618,0.6737884912988665,0.673489123979074,0.6734888980504024
0.2,0.4620867082697495,0.4642695485081355,0.4622756898834665,0.4620899309630619,0.4620879167177632
0.25,0.238061363872394,0.2407764621010409,0.2381799496143302,0.2380773573191413,0.2380637640635581
0.3,0.02712193689624294,0.03025111923602708,0.02714757526482553,0.02719528170977248,0.02712544522080818
0.35,-0.1483259325397732,-0.1449795490937061,-0.1485301099027495,-0.1480395536164152,-0.1483214084235241
0.4,-0.2720200704060984,-0.2693703674354249,-0.2726680986626493,-0.2710827613702231,-0.2720140221553846
0.45,-0.3355958859109338,-0.3349672452518884,-0.3368208770915946,-0.3329765830506094,-0.3355882945231272
0.5,-0.3390767796182761,-0.3412516348293344,-0.3409193886700869,-0.3326718754848231,-0.3390678249969312
0.55,-0.2901259302849004,-0.2972763876476299,-0.2925358250850486,-0.2761380292383918,-0.2901161256420927
0.6,-0.2022786140229679,-0.2155377477597765,-0.2051134475216016,-0.1745480264799391,-0.2022685547159982
0.65,-0.09250515269423012,-0.1173339179864714,-0.09553415120474418,-0.04196138131201232,-0.09249564556001955
0.7,0.02147295998101662,-0.01310767733792173,0.01855667876615896,0.1070290217967578,0.02148182710288959
0.75,0.1236973483167022,0.07324246041920723,0.121248682607783,0.2592718442197782,0.1237080513357229
0.8,0.2019640478469083,0.1363468429678582,0.2003390077837524,0.4043713309924867,0.2019863676680474
0.85,0.2490546834237113,0.1912876905125432,0.2485546041653311,0.5352374206314012,0.2491157739346523
0.9,0.2631079245704882,0.1889378509785183,0.263945739855416,0.6479484154055167,0.2632723988292661
0.95,0.2471713667620249,0.1892611253544852,0.2494868715510812,0.7411307323223243,0.2475776463564267
