step,Z_site1,Z_site4,Z_site5,Z_site6
29,-0.6641366306741644,0.6582514880027907,-0.6576842405945749,0.664136630674178
30,-0.546793220066172,0.5402959210235314,-0.5371204620806596,0.5467932200661892
31,-0.4054998138623612,0.3996355876853262,-0.3932925025263683,0.40549981386238176
32,-0.257385309284555,0.25302151937683925,-0.24333767907554626,0.2573853092845709
33,-0.11626168302067467,0.11380677206879442,-0.10103117667686673,0.1162616830206906
34,0.00985217997374755,-0.010443497498681287,0.025645177775105554,-0.009852179973730512
35,0.11920163880567572,-0.11834744636801897,0.13494708644055864,-0.1192016388056618
36,0.21476210168403678,-0.2131193089988277,0.22983316048505004,-0.21476210168402604
37,0.30132511076786506,-0.29963227891711314,0.315074730928107,-0.3013251107678577
38,0.3822640059174575,-0.381191995299379,0.3940575213650478,-0.38226400591744947
39,0.45713414619040804,-0.4571710610328925,0.46641392685033733,-0.45713414619040343
40,0.5209740051398114,-0.5223618480113787,0.5273381387244389,-0.5209740051398072
41,0.565581800806907,-0.568310658694695,0.5688521792475164,-0.5655818008069025
42,0.5823421562893013,-0.5861959489739212,0.5826003021787421,-0.5823421562892979
43,0.5656144034501845,-0.57025248925743,0.5631940916737307,-0.5656144034501789
44,0.5154748657841519,-0.5205278860070419,0.5109143744310192,-0.5154748657841465
45,0.4388136073058714,-0.4439708226384831,0.43278176612356145,-0.4388136073058633
46,0.34834608885455626,-0.353415115023069,0.34156117010669523,-0.3483460888545477
47,0.2598055276738154,-0.26473285929556467,0.2529634425196141,-0.25980552767381787
48,0.18817829041831863,-0.193028611947609,0.18189868079198307,-0.18817829041832532
49,0.14413012764366973,-0.1490320552102734,0.13891992319885454,-0.14413012764368138
50,0.13166754046811754,-0.1367410665380589,0.12789555791248436,-0.13166754046812656
51,0.14764883361328313,-0.1529337703322502,0.14552441585342396,-0.14764883361329215
52,0.18316787532751677,-0.18857221200925878,0.1827210669485354,-0.183167875327526
53,0.22627706843076842,-0.23155951392339935,0.22734466373523948,-0.22627706843077464
54,0.2651575396998402,-0.26995064508533456,0.2673847183374072,-0.2651575396998427
55,0.2907728884954437,-0.2946437377172726,0.29364094346141206,-0.2907728884954425
56,0.2982620242580727,-0.3007985442537623,0.30114780225866045,-0.2982620242580677
57,0.28676539197124,-0.28766977302511376,0.2890289114884472,-0.2867653919712322
58,0.25790946422530475,-0.2570774221076506,0.2589960425908941,-0.25790946422529426
59,0.2136379334348105,-0.21120426178982887,0.21317387630140927,-0.2136379334348018
60,0.15432073821757042,-0.15065758384145966,0.15218011434353845,-0.15432073821756045
61,0.07799240828233878,-0.07365589262266159,0.07431755249079236,-0.07799240828233178
62,-0.018833430053857698,0.02320195040551426,-0.02366460199902226,0.01883343005386631
63,-0.1389379698127129,0.1427396484352233,-0.1443919899728281,0.13893796981271758
64,-0.2815277847609163,0.2843392852310117,-0.28702568628982117,0.2815277847609156
65,-0.43984890199112947,0.44153380720725616,-0.44488186325609114,0.4398489019911302
66,-0.6003626288115834,0.6011364981479517,-0.6045877389766161,0.6003626288115809
67,-0.7440950540468063,0.7445265296543526,-0.7473908191781894,0.7440950540468054
68,-0.8500448355854603,0.8509863400040655,-0.8525157998761813,0.850044835585465
69,-0.899810486971113,0.9022652328523152,-0.9017423042523672,0.8998104869711139
70,-0.882143744092652,0.8870885574721626,-0.883921362733754,0.8821437440926494
71,-0.7961078863247102,0.8043012529186755,-0.798117607353134,0.7961078863247082
72,-0.6519146247032943,0.663724370896418,-0.6544538224483483,0.6519146247032915
73,-0.46917933314700094,0.48446326280193897,-0.47239490685329755,0.46917933314700017
74,-0.2730466913276309,0.2911122228458945,-0.2769155181021371,0.2730466913276272
75,-0.0891855318075967,0.10884195850033329,-0.09353927945234791,0.08918553180759266
76,0.06110177890283535,-0.04140034029712103,0.05651629659022428,-0.061101778902841256
77,0.16450034389271043,-0.14643931501958019,0.15994251842710683,-0.16450034389271848
78,0.21725805701846376,-0.20240583236899434,0.21291720520948065,-0.21725805701847156
79,0.2245005150434984,-0.21405169960971365,0.22044025576141296,-0.22450051504350416
80,0.197672770015653,-0.1922343686536837,0.19380725335064836,-0.19767277001565978
81,0.15098135451619943,-0.1504402335672152,0.14708531676428044,-0.15098135451621114
82,0.09793814554598879,-0.10143652787373614,0.0936845958995643,-0.09793814554599815
83,0.0489926584306246,-0.05502180325572914,0.04400745071840573,-0.048992658430631254
84,0.010798320901598121,-0.01740148645289802,0.004720840804388782,-0.010798320901599344
85,-0.012970612447492967,0.00791319939083196,-0.02042799869660461,0.01297061244749462
86,-0.019923911169319807,0.01836992869988635,-0.028920726186253576,0.019923911169327603
87,-0.007369765998266042,0.010799560686422127,-0.017887395850521015,0.007369765998278106
88,0.02826907554724353,-0.01910753308677715,0.01647014757329318,-0.028269075547228892
89,0.09062155906827851,-0.07586516940336518,0.07803053129533516,-0.09062155906826432
90,0.1813631443637872,-0.1620562872696572,0.16872176472888167,-0.1813631443637768
91,0.2978552312237444,-0.2758349133335161,0.28612068214224057,-0.2978552312237447
92,0.4314850952832623,-0.4091424307138123,0.42174274571274784,-0.4314850952832661
93,0.5675779712343557,-0.5475293278575555,0.5609045743267734,-0.567577971234363
94,0.687227146889546,-0.6719428598803261,0.6845202403733313,-0.68722714688955
95,0.7707314053489254,-0.7621772122882986,0.7725353745441911,-0.7707314053489253
96,0.8017817452288373,-0.801126854323863,0.8081494725154521,-0.8017817452288353
97,0.7712743153295872,-0.7787104437720574,0.7817012720720933,-0.77127431532958
98,0.6797015450597828,-0.6944008275650925,0.6931556838855086,-0.6797015450597678
99,0.5374383054230634,-0.5576572123988648,0.552487369305744,-0.537438305423041
100,0.3627791243901942,-0.386093655580859,0.3777933639350431,-0.36277912439016563
101,0.17815915189277604,-0.20179696649633405,0.19154924406374896,-0.17815915189274315
102,0.005472585674894939,-0.026693416155476657,0.01591536525607634,-0.00547258567486273
103,-0.13833106893235755,0.12186221176116097,-0.13172080109344592,0.1383310689323924
104,-0.24422928647391517,0.2341299816477429,-0.2418066739031075,0.24422928647395178
105,-0.3119121064818492,0.3088755877540722,-0.3134952502660172,0.3119121064818872
106,-0.3482270956046786,0.3519484164718868,-0.3531624379841297,0.34822709560471193
107,-0.3638577507643832,0.3731008848576113,-0.37113441122271573,0.36385775076440846
108,-0.3693708577996826,0.38216382832010554,-0.37775897229755,0.36937085779969875
109,-0.37195366876957214,0.38588057257494857,-0.3801474234003279,0.3719536687695811
110,-0.37387770872357107,0.3864234682753486,-0.3806321271147237,0.37387770872357184
111,-0.3730646336397548,0.3819622436329837,-0.3773215388271452,0.3730646336397498
112,-0.365343684580184,0.36887524366522007,-0.3663437152780729,0.3653436845801739
113,-0.34738858880882606,0.3445999625303064,-0.344762817850712,0.347388588808814
114,-0.3191326558569286,0.30993561680064124,-0.31296209984344353,0.3191326558569161
115,-0.2847342172177828,0.26988703199406844,-0.2755624627507469,0.28473421721777487
116,-0.2517605517526329,0.2327355655633374,-0.24054720351142134,0.25176055175262624
117,-0.22892397357747737,0.20768618293763064,-0.216935580724802,0.22892397357746921
118,-0.2231915962779865,0.2019233498214671,-0.21184009278341087,0.22319159627797802
119,-0.23725676518826805,0.21806919197141544,-0.22790900917708973,0.23725676518826208
120,-0.26819837716958894,0.2528694401296558,-0.26198932831699184,0.26819837716958944
121,-0.3077617006944414,0.29753439756587735,-0.3054447633326564,0.30776170069444947
122,-0.34420933951150545,0.3396728494427509,-0.34606975707099213,0.34420933951151655
123,-0.36524168339905944,0.3663050917807141,-0.3710848425443045,0.36524168339907376
124,-0.3611714075857586,0.3671261799388846,-0.3703817408418449,0.36117140758577587
125,-0.3274295658840948,0.33708520106102613,-0.3390820737571905,0.32742956588411015
126,-0.26562825304415955,0.27749709359111674,-0.27862694024884926,0.26562825304417353
127,-0.18280483873755116,0.19530775388312527,-0.19602180378128997,0.18280483873756415
128,-0.08904338921446985,0.10070813381118365,-0.10143783946569263,0.08904338921448164
129,0.0057605809336078485,0.003867391576447554,-0.0049448215340816,-0.005760580933598988
130,0.09487224338406931,-0.08808839399112944,0.08649546805835806,-0.09487224338406333
131,0.17634305973808007,-0.17276029399559073,0.17068496877937234,-0.1763430597380762
132,0.25266686907772123,-0.25219199254787783,0.2498678451486589,-0.2526668690777244
133,0.32857968985927016,-0.33072245793201493,0.3285450828098508,-0.328579689859271
134,0.40784320888850567,-0.4118102237486061,0.4102676213515286,-0.4078432088885091
135,0.49026872624077833,-0.4950827847869669,0.4946681145177618,-0.49026872624077705
136,0.5701685588250669,-0.5747972178721789,0.5759210207671848,-0.5701685588250641
137,0.6368958131940051,-0.6403741331647013,0.6432929557278817,-0.6368958131939955
138,0.6773706590273236,-0.678905830630999,0.6836803172324735,-0.6773706590273033
139,0.6797941209951074,-0.6788433033026078,0.6853321349097521,-0.6797941209950813
140,0.6373674796672358,-0.6336840223526856,0.6415720605961414,-0.6373674796672004
141,0.5508660412773835,-0.544512797979239,0.553364326334395,-0.5508660412773378
142,0.4292976810264579,-0.42062902466934643,0.4299519589148388,-0.4292976810264088
143,0.28844455660366697,-0.2780608922272875,0.2873666869075549,-0.28844455660360996
144,0.14765959839157292,-0.13633973306717884,0.14518689349588554,-0.14765959839152307
145,0.025730608265394975,-0.014348473755962876,0.022364246587624814,-0.02573060826534985
146,-0.06314513937244957,0.07371203172396301,-0.06682916524716814,0.06314513937249049
147,-0.11225116046251997,0.12121345430122665,-0.11570120838324116,0.11225116046254915
148,-0.12335605288343929,0.13009596090146258,-0.12613361280066704,0.1233560528834552
149,-0.10557513312604974,0.10971306561783573,-0.10741525914001587,0.10557513312605472
150,-0.07244385916322166,0.07388058452161339,-0.07327705013842001,0.0724438591632125
151,-0.03810938632506792,0.03703777069204389,-0.03804531325622479,0.038109386325049066
152,-0.013835163621117318,0.010718277833862033,-0.013118475325813561,0.01383516362109045
153,-0.005895096590345039,0.001411089153141365,-0.004849159291495098,0.0058950965903112745
154,-0.015412972646535336,0.010371231974348527,-0.014386952213262416,0.015412972646497713
155,-0.03996106514827883,0.035198303323683566,-0.03928982126909841,0.03996106514824051
156,-0.07606614135746596,0.07233449992287455,-0.07604384607676767,0.07606614135742933
157,-0.12146266333263897,0.11932414742862535,-0.12232389151969347,0.12146266333260519
158,-0.17611174956595388,0.17585372705005575,-0.17801141856478442,0.17611174956592496
159,-0.24158415757205354,0.24316900962016197,-0.24457133855903002,0.24158415757203533
160,-0.3191261364107795,0.3221843995323971,-0.3231147762137069,0.319126136410771
161,-0.407281830400362,0.4111526485040071,-0.4120298766610808,0.40728183040035976
162,-0.5001235622833305,0.5039396309197155,-0.5052363172025107,0.500123562283339
163,-0.5869080052858123,0.5897153735747762,-0.591878623854985,0.5869080052858263
164,-0.6534636476285017,0.6543608292818318,-0.6577534319914005,0.6534636476285218
165,-0.685034398974054,0.6833112819343653,-0.6881811502030337,0.6850343989740737
166,-0.6698456698159577,0.6651015199212236,-0.6715752946388389,0.6698456698159798
167,-0.6024306495320304,0.5946524812660745,-0.6027409980052422,0.6024306495320546
168,-0.48577981039343743,0.47536743009049054,-0.48496960339851947,0.4857798103934569
169,-0.33162978188830267,0.31936124656299775,-0.33025900087377397,0.3316297818883151
170,-0.15864080910867956,0.1455808002388314,-0.1574278658097485,0.15864080910868703
171,0.011245970915756963,-0.02388363023773321,0.011566975323679618,-0.011245970915757339
172,0.15744316875515602,-0.1684602999077911,0.15627086938596568,-0.157443168755156
173,0.2651427914139379,-0.2735256561170363,0.2621281098175768,-0.2651427914139365
174,0.32828566178511615,-0.3333531150600505,0.3233977699816104,-0.32828566178511376
175,0.35019097246114667,-0.3516996300280471,0.3437209880244885,-0.3501909724611472
176,0.34166814462424455,-0.33985793810224657,0.3341781768966099,-0.3416681446242414
177,0.317252173367046,-0.31282400765767693,0.30948850834345853,-0.3172521733670394
178,0.29082403898201975,-0.28485103929367306,0.28361641463005494,-0.2908240389820071
179,0.2720431819485811,-0.26582678411839133,0.2662078258595034,-0.2720431819485666
180,0.2646555874473137,-0.2595460087927963,0.2609113645377701,-0.26465558744729945
181,0.26700076640184717,-0.26420691023458176,0.26589993362571046,-0.26700076640183273
182,0.2742333584672362,-0.27464907105837727,0.2761046232788153,-0.2742333584672205
183,0.2812214648625314,-0.2852929559961077,0.2861244378618618,-0.2812214648625193
184,0.28497244517954234,-0.29262590579337056,0.2926675549889605,-0.28497244517953274
185,0.28575431378285265,-0.2963942028207769,0.2956973718975106,-0.2857543137828441
186,0.2866467465830272,-0.2992251928652512,0.29801902759563575,-0.28664674658302214
187,0.29182959549356396,-0.30497739236995514,0.30361048734221513,-0.29182959549355925
188,0.30430925511199564,-0.31651048537771154,0.31538966857877315,-0.30430925511199297
189,0.32391338640014167,-0.3336999830865685,0.33323694451875185,-0.3239133864001285
190,0.34626919662722033,-0.35240944525983126,0.35297868285745515,-0.34626919662720174
191,0.3631849744825977,-0.3648412822815128,0.366747127616373,-0.363184974482577
192,0.3644519541725384,-0.361287817294471,0.3647362260657591,-0.3644519541725198
193,0.34064927399948824,-0.33287249662333174,0.3379450346190331,-0.34064927399947204
194,0.28616484254512764,-0.27450263544817605,0.2811341342716042,-0.2861648425451111
195,0.2014612217474148,-0.18707163144962102,0.1950369624497763,-0.2014612217474048
196,0.09373003877774266,-0.07806205974919367,0.08697926315604299,-0.09373003877773878
197,-0.024476131451762678,0.039855418300473566,-0.030499840973317704,0.024476131451750302
198,-0.13837247153597573,0.1519619916173327,-0.14276413083068695,0.13837247153595594
199,-0.23490342086587468,0.2454411715528369,-0.23701142300107791,0.23490342086584848
200,-0.30623027244757645,0.3128353509094813,-0.3057205614013695,0.3062302724475457
201,-0.3515381728024905,0.3538062788496114,-0.3484155968299111,0.3515381728024548
202,-0.37653093859535286,0.37457391267544776,-0.3711222043548901,0.37653093859532116
203,-0.390816086561917,0.38524274195421615,-0.3837229495570626,0.3908160865618846
204,-0.4041387753804815,0.39598079215689086,-0.3961715714913255,0.40413877538045695
205,-0.4228007680354854,0.4133930454001753,-0.4149014249017419,0.422800768035476
206,-0.44746969751476207,0.43829884311122946,-0.44063078576958387,0.4474696975147606
207,-0.47303372362256496,0.4655710546949765,-0.46821709224263125,0.47303372362257545
208,-0.4904325280272331,0.48596901904976264,-0.4884888984229216,0.4904325280272542
209,-0.4897728776959503,0.4892729854402439,-0.4913634778101177,0.4897728776959873
210,-0.46370327727418176,0.4676926471276637,-0.4692265461744748,0.4637032772742268
211,-0.4100263722993046,0.41852525383280403,-0.4195563625415748,0.4100263722993437
212,-0.33280520380486894,0.3453151873454196,-0.34605201059535917,0.3328052038049064
213,-0.24165686999300467,0.257203559263578,-0.2579611695757502,0.24165686999303496
214,-0.1494152306396726,0.16664402219362695,-0.16778703748738072,0.1494152306396978
215,-0.06879011288463052,0.08610677483210188,-0.08799552113589182,0.06879011288464106
216,-0.00896236392217168,0.02470507619836032,-0.027652353135075636,0.00896236392216753
217,0.026864865819624623,-0.014239412516645511,0.009999894293329259,-0.02686486581964948
218,0.042160438458214704,-0.033896882579389775,0.028234478268816143,-0.04216043845824729
219,0.04572307012650607,-0.04261384153696862,0.03552294645232934,-0.045723070126543246
220,0.048697193127820906,-0.05097474817848452,0.04259731513168319,-0.04869719312785893
221,0.06093940443085234,-0.06822951399272847,0.058874377305236814,-0.06093940443089007
222,0.08799412014064906,-0.09933942047327787,0.08948825486768275,-0.08799412014067491
223,0.12972793094593849,-0.14368311981916382,0.13396992739623148,-0.12972793094595306
224,0.1810436314211876,-0.19583487262471366,0.18698902391265632,-0.18104363142118857
225,0.23429554427450186,-0.24802788208984106,0.2407800803815558,-0.23429554427448393
226,0.2823910700702149,-0.29328017727197797,0.2882435960851806,-0.28239107007018077
227,0.32135130975680837,-0.32795092578945445,0.32550152358497986,-0.32135130975676485
228,0.3513849773356253,-0.3527799507137965,0.35296572070033994,-0.3513849773355694
229,0.3761579970433812,-0.37209551283215925,0.37460112085441977,-0.3761579970433223
230,0.4006378673711155,-0.39157621267224396,0.3957572799736551,-0.4006378673710509
231,0.42838505265517896,-0.41544949129177244,0.42043323096953966,-0.4283850526551166
232,0.4593024887697058,-0.44415021837309554,0.44898190939873206,-0.4593024887696497
233,0.4886462675130352,-0.4732553161839959,0.47705885788794916,-0.48864626751299634
234,0.5076682622022718,-0.4940766548149907,0.4961956549585695,-0.5076682622022545
235,0.5057620947091821,-0.495791885507155,0.4958853722754297,-0.5057620947091885
236,0.47354648761331053,-0.4685509017606361,0.46663142842943306,-0.4735464876133329
237,0.406028800132234,-0.4066989546142672,0.40311533015852646,-0.40602880013226733
238,0.30490215440191015,-0.31116261194657957,0.30653982032336335,-0.30490215440195045
239,0.17918268203977217,-0.19019322712078002,0.1853456670910162,-0.17918268203982268
240,0.04379773066640993,-0.058063797010079576,0.053895339502255946,-0.04379773066645531
241,-0.08367155844834381,0.06809331138116348,-0.07069459334203343,0.08367155844830658
242,-0.18726778478451042,0.17249675358020639,-0.17276582454200562,0.18726778478448564
243,-0.25670241348068623,0.2447329652249896,-0.24213397157564476,0.25670241348068074
244,-0.2898853620751713,0.28230134941585927,-0.276625205497026,0.289885362075183
245,-0.29309140350415663,0.29083884177965513,-0.2822780485632126,0.2930914035041839
246,-0.27869301687954334,0.2819454788413216,-0.27112696621063104,0.278693016879582
247,-0.26122129016985546,0.2693590431949177,-0.25731651104753406,0.2612212901699043
248,-0.2530739443076966,0.264780806140905,-0.2528562914659892,0.25307394430775293
249,-0.26125275566025297,0.27471670372987,-0.2643957127319323,0.26125275566030787
250,-0.2860731090954541,0.29926066480986546,-0.29196215158707006,0.2860731090955031
251,-0.3220463889269158,0.3330092626985617,-0.3298656174824425,0.3220463889269537
252,-0.36039779785544634,0.36756508809089694,-0.3692333929398876,0.36039779785547044
253,-0.3922167955008476,0.394628063154128,-0.40116987771250445,0.3922167955008609
254,-0.4111681560521167,0.4086116928541755,-0.419465459217338,0.41116815605211415
255,-0.41497392517129106,0.4080091482800001,-0.42206064884893324,0.4149739251712694
256,-0.4053547550847886,0.39521564690666766,-0.4109528900845395,0.4053547550847552
257,-0.38661651800088936,0.3750115827075189,-0.39073572904308584,0.3866165180008417
258,-0.3634534095827542,0.3522938057867911,-0.3663501911137575,0.36345340958270084
259,-0.33874256503658273,0.32984130183986005,-0.34083479261837046,0.33874256503652483
260,-0.3121006010619579,0.3068901194140263,-0.3138554206665982,0.3121006010619039
261,-0.27975576620947157,0.27906811703593837,-0.2815756100463246,0.27975576620942794
262,-0.23588684275009786,0.23983049459654227,-0.2380190542616839,0.23588684275006985
263,-0.17507417353296356,0.1830258834633096,-0.1775640093046269,0.17507417353294777
264,-0.09505010824672158,0.10576182420336183,-0.09774639642097471,0.0950501082467299
265,0.001289076259769258,0.010513383542342103,-0.001321255823285017,-0.0012890762597399684
266,0.10550128919046976,-0.09443175170577078,0.1033201600578546,-0.10550128919042391
267,0.20521498296932797,-0.19656948677290215,0.2037533747976238,-0.20521498296927063
268,0.2873771515568463,-0.2824527481079627,0.2867796061956157,-0.28737715155678584
269,0.3421060390583222,-0.3416103632673501,0.34231092435256844,-0.3421060390582628
270,0.36581923046062365,-0.36977079527167955,0.36654520257825696,-0.3658192304605627
271,0.36250826949386844,-0.370246118288731,0.3632920620398579,-0.36250826949381876
272,0.3426659041222567,-0.35296471403020646,0.34294506982489953,-0.3426659041222256
273,0.32018872364441964,-0.33145884122762825,0.3194132982964976,-0.3201887236444074
274,0.30825694137012644,-0.3187958828561162,0.3060074983514813,-0.3082569413701351
275,0.31549148187685,-0.323746155109691,0.3115792015277047,-0.31549148187687737
276,0.34353446844695656,-0.34833282832486573,0.33806227460718574,-0.34353446844699526
277,0.3866966587804788,-0.3874136279159487,0.3800685675194834,-0.3866966587805212
278,0.43367115117225813,-0.4303052577842301,0.4265478645385615,-0.4336711511722991
279,0.4707368948050689,-0.4638891376884311,0.46394662057007346,-0.47073689480510694
280,0.4855105534758216,-0.4762728988283028,0.47993223429120413,-0.4855105534758478
281,0.4702080498940038,-0.45998301651694173,0.46664770173046755,-0.4702080498940163
282,0.4235407568667929,-0.41382346788483343,0.4226200704696145,-0.4235407568667863
283,0.35075116611467805,-0.3429095412184504,0.3528222254484474,-0.3507511661146543
284,0.26181271981306287,-0.25689969196683815,0.266906065149478,-0.2618127198130238
285,0.1683611558130332,-0.1669855399800887,0.17616895441413366,-0.1683611558129812
286,0.08033454591778276,-0.08260600510463029,0.0902277853214416,-0.08033454591772837
287,0.0034204574107854235,-0.008971042609006274,0.014498646775264135,-0.0034204574107299414
288,-0.06184453537848487,0.05377222528831305,-0.05067235584234908,0.06184453537853574
289,-0.11905678190883538,0.10947457801927357,-0.10896207723321394,0.1190567819088838
290,-0.17345242202094374,0.16347013578380087,-0.16555468699427367,0.1734524220209809
291,-0.22894605201615081,0.2196198989244893,-0.2241709971446481,0.22894605201617899
292,-0.2858861106339248,0.2780945684343408,-0.28483479972175674,0.2858861106339421
293,-0.3404195003624331,0.33478183203444223,-0.343272808213532,0.340419500362437
294,-0.3857115366747482,0.3825548932274564,-0.39219225349071457,0.3857115366747523
295,-0.4145351419590781,0.41390674934108673,-0.4239407277579687,0.4145351419590761
296,-0.4222222149268216,0.4239354559161675,-0.43352626158135316,0.4222222149268187
297,-0.4088537115740592,0.41255233225964216,-0.4208578111867539,0.4088537115740557
298,-0.37986846074777336,0.38509237365684756,-0.3913737377727942,0.37986846074777525
299,-0.3448455882676894,0.35108470449994644,-0.354809029890249,0.3448455882676886
300,-0.31483359345762324,0.32156190170236554,-0.32248015757976234,0.3148335934576268
