step,Z_site1,Z_site4,Z_site5,Z_site6
104,-0.24405029967271763,0.24405029967271097,-0.24405029967269276,0.24405029967270697
105,-0.31385836295332736,0.31385836295331976,-0.3138583629533149,0.31385836295332287
106,-0.352307992704558,0.35230799270454743,-0.35230799270454916,0.3523079927045566
107,-0.3697530193160632,0.369753019316055,-0.36975301931605825,0.3697530193160637
108,-0.3763860447703571,0.37638604477034826,-0.37638604477035414,0.37638604477035864
109,-0.37905850867460095,0.3790585086745939,-0.379058508674596,0.3790585086746036
110,-0.37984146850239947,0.37984146850239525,-0.3798414685023935,0.3798414685024012
111,-0.3766709555437475,0.37667095554374874,-0.37667095554373564,0.3766709555437439
112,-0.3656375998703529,0.36563759987035915,-0.3656375998703332,0.3656375998703444
113,-0.3438921923172085,0.343892192317221,-0.34389219231718365,0.34389219231719526
114,-0.31197022535298613,0.3119702253530015,-0.31197022535295527,0.3119702253529687
115,-0.2746310671925681,0.274631067192585,-0.2746310671925303,0.27463106719254804
116,-0.2399141923395891,0.23991419233961175,-0.23991419233955086,0.23991419233956818
117,-0.21677957954947405,0.21677957954948818,-0.21677957954942462,0.21677957954944954
118,-0.21217636731132544,0.21217636731133505,-0.2121763673112736,0.2121763673113021
119,-0.22853431819422015,0.22853431819422698,-0.2285343181941687,0.22853431819420242
120,-0.2624951213073665,0.26249512130736796,-0.2624951213073174,0.2624951213073453
121,-0.3052963565271866,0.30529635652719106,-0.3052963565271506,0.3052963565271731
122,-0.34473027304871423,0.34473027304872506,-0.34473027304869575,0.34473027304871
123,-0.3681507115008734,0.3681507115008899,-0.3681507115008733,0.36815071150087875
124,-0.3656930473749812,0.3656930473750042,-0.36569304737499975,0.36569304737499553
125,-0.332776376533393,0.3327763765334215,-0.3327763765334282,0.3327763765334204
126,-0.27111897055930695,0.27111897055933165,-0.27111897055934847,0.2711189705593401
127,-0.18791167406052867,0.18791167406054943,-0.18791167406057308,0.18791167406056455
128,-0.09337244850403349,0.09337244850404158,-0.09337244850406878,0.09337244850406805
129,0.0025260479326856093,-0.002526047932682629,0.0025260479326538743,-0.002526047932649091
130,0.09302257790288836,-0.09302257790289081,0.09302257790286222,-0.09302257790285143
131,0.17614886261188323,-0.17614886261188484,0.17614886261186136,-0.1761488626118513
132,0.2543260065025581,-0.25432600650255655,0.2543260065025442,-0.2543260065025316
133,0.33211960849053884,-0.33211960849053695,0.33211960849053,-0.332119608490511
134,0.4130189139579422,-0.4130189139579313,0.4130189139579328,-0.41301891395791673
135,0.49650563903994926,-0.49650563903993056,0.4965056390399431,-0.49650563903992795
136,0.5765877404120051,-0.5765877404119805,0.5765877404119977,-0.5765877404119885
137,0.6424316201283321,-0.6424316201283058,0.6424316201283317,-0.6424316201283156
138,0.680959009682143,-0.6809590096821081,0.6809590096821432,-0.6809590096821198
139,0.6805853387687697,-0.680585338768732,0.6805853387687691,-0.6805853387687408
140,0.6349090115754388,-0.6349090115753988,0.6349090115754361,-0.6349090115754038
141,0.5452084006741432,-0.5452084006741065,0.5452084006741381,-0.5452084006740987
142,0.42099723164562175,-0.42099723164559083,0.42099723164561165,-0.42099723164557346
143,0.2784622029826474,-0.2784622029826212,0.2784622029826277,-0.2784622029825902
144,0.13717852390031532,-0.13717852390029772,0.1371785239002915,-0.13717852390025465
145,0.01593421289886132,-0.015934212898847278,0.015934212898829514,-0.015934212898795163
146,-0.0712850948243757,0.0712850948243845,-0.07128509482440654,0.07128509482443554
147,-0.11812858882750447,0.1181285888275122,-0.11812858882753452,0.11812858882756655
148,-0.12679352260447765,0.12679352260448873,-0.12679352260450766,0.1267935226045366
149,-0.10678694832569234,0.10678694832571034,-0.10678694832572322,0.10678694832574885
150,-0.07191883444374957,0.07191883444377417,-0.07191883444376962,0.07191883444380313
151,-0.03645623143036879,0.036456231430402386,-0.036456231430387065,0.03645623143042049
152,-0.011642335055838695,0.011642335055877473,-0.011642335055850106,0.011642335055879334
153,-0.0036467696633408764,0.00364676966338201,-0.003646769663344096,0.0036467696633717987
154,-0.013476462942569673,0.013476462942614842,-0.013476462942561496,0.01347646294259215
155,-0.038629150538117024,0.03862915053816385,-0.038629150538097734,0.03862915053813207
156,-0.07561410460063359,0.0756141046006763,-0.07561410460059814,0.07561410460063933
157,-0.12217508114170784,0.12217508114175701,-0.1221750811416718,0.12217508114171946
158,-0.17825026946486694,0.17825026946490813,-0.17825026946482525,0.17825026946487685
159,-0.2452973659422017,0.2452973659422359,-0.24529736594215884,0.24529736594221738
160,-0.32433282145360987,0.32433282145364145,-0.32433282145356584,0.32433282145363457
161,-0.41357654912318487,0.41357654912321384,-0.41357654912314346,0.4135765491232215
162,-0.5067515533755997,0.5067515533756259,-0.5067515533755653,0.5067515533756489
163,-0.592836607482317,0.5928366074823461,-0.5928366074822946,0.5928366074823807
164,-0.6575475169891679,0.6575475169892069,-0.657547516989163,0.6575475169892464
165,-0.6862423599039942,0.6862423599040477,-0.6862423599040027,0.686242359904077
166,-0.6674966392385081,0.6674966392385797,-0.6674966392385348,0.6674966392385967
167,-0.5963795423986908,0.5963795423987771,-0.5963795423987297,0.5963795423987787
168,-0.47650264903363726,0.47650264903373496,-0.4765026490336832,0.47650264903371986
169,-0.3201785473317757,0.32017854733188633,-0.3201785473318261,0.32017854733184903
170,-0.14646884238818703,0.14646884238830393,-0.14646884238823032,0.14646884238825303
171,0.022554290944246203,-0.022554290944141797,0.022554290944219624,-0.022554290944192038
172,0.1664775706814404,-0.16647757068134955,0.16647757068143376,-0.16647757068139327
173,0.2709336257142842,-0.2709336257142073,0.27093362571429724,-0.27093362571424673
174,0.33046648571669895,-0.33046648571663917,0.3304664857167308,-0.33046648571666853
175,0.349020497642211,-0.3490204976421639,0.3490204976422585,-0.34902049764217435
176,0.3379156600490186,-0.33791566004898405,0.33791566004907686,-0.33791566004898344
177,0.3119895981836268,-0.31198959818359856,0.31198959818368877,-0.31198959818358846
178,0.28519074001717093,-0.2851907400171436,0.28519074001723527,-0.2851907400171266
179,0.26704847998979353,-0.2670484799897568,0.2670484799898533,-0.2670484799897337
180,0.26106040743804093,-0.2610604074379934,0.26106040743809056,-0.26106040743797093
181,0.26528527838739846,-0.26528527838734245,0.2652852783874398,-0.26528527838731975
182,0.2746266522948733,-0.2746266522948001,0.2746266522948961,-0.2746266522947868
183,0.2837540569343914,-0.28375405693429584,0.28375405693439226,-0.2837540569342933
184,0.2895163227012873,-0.2895163227011715,0.2895163227012687,-0.2895163227011855
185,0.29203318623372904,-0.29203318623360075,0.2920331862336901,-0.29203318623362506
186,0.2942211178004056,-0.2942211178002699,0.29422111780035093,-0.2942211178003031
187,0.30007755030174244,-0.30007755030160804,0.30007755030168004,-0.30007755030164285
188,0.31242928409408127,-0.3124292840939559,0.31242928409401743,-0.3124292840939866
189,0.3309702519229139,-0.3309702519228039,0.33097025192285745,-0.3309702519228241
190,0.3512912396767621,-0.3512912396766712,0.3512912396767158,-0.3512912396766789
191,0.3653055376900251,-0.36530553768995505,0.3653055376899895,-0.36530553768994484
192,0.36307215592400005,-0.3630721559239503,0.3630721559239791,-0.3630721559239199
193,0.3355871494121087,-0.3355871494120707,0.3355871494121008,-0.3355871494120291
194,0.27775026341872505,-0.2777502634186978,0.27775026341872977,-0.27775026341864767
195,0.19054075019861696,-0.19054075019858996,0.19054075019863514,-0.19054075019853334
196,0.08156313790448319,-0.08156313790445563,0.08156313790451386,-0.08156313790440783
197,-0.03642033922051087,0.03642033922055271,-0.03642033922047222,0.0364203392205876
198,-0.1486779600175629,0.14867796001761902,-0.14867796001751998,0.14867796001763356
199,-0.24246707751164484,0.24246707751172658,-0.2424670775116069,0.24246707751171903
200,-0.31045225529534404,0.3104522552954464,-0.3104522552953103,0.31045225529541826
201,-0.35239453078748667,0.3523945307876127,-0.3523945307874654,0.35239453078756394
202,-0.3745154718549262,0.37451547185506695,-0.37451547185490636,0.3745154718550021
203,-0.3867778231535467,0.38677782315369014,-0.38677782315353304,0.3867778231536219
204,-0.39907016680927776,0.39907016680941915,-0.3990701668092707,0.399070166809354
205,-0.417639669911777,0.41763966991191825,-0.4176396699117787,0.41763966991186735
206,-0.44296431340443215,0.4429643134045662,-0.44296431340443904,0.4429643134045278
207,-0.46969158283982887,0.4696915828399595,-0.4696915828398458,0.46969158283993684
208,-0.48854428055221816,0.48854428055233834,-0.4885442805522364,0.48854428055233534
209,-0.4894799642402837,0.48947996424039547,-0.48947996424030704,0.489479964240412
210,-0.4650708088349308,0.46507080883503105,-0.46507080883495516,0.46507080883506335
211,-0.4130882996844376,0.4130882996845277,-0.4130882996844603,0.41308829968457483
212,-0.3375636890327957,0.33756368903287437,-0.33756368903281536,0.3375636890329346
213,-0.2480363220675953,0.24803632206767295,-0.24803632206760984,0.2480363220677345
214,-0.15718910783272322,0.15718910783280082,-0.15718910783272766,0.15718910783286133
215,-0.07751150483266454,0.07751150483274089,-0.07751150483265667,0.0775115048327996
216,-0.017934013490724654,0.01793401349080742,-0.017934013490700673,0.0179340134908568
217,0.018551986703501375,-0.018551986703404744,0.018551986703534362,-0.01855198670337686
218,0.035509249727672144,-0.03550924972755637,0.0355092497277103,-0.03550924972755135
219,0.04164895370495188,-0.04164895370482591,0.04164895370499505,-0.04164895370484495
220,0.04782500735033337,-0.04782500735019035,0.047825007350374815,-0.04782500735022977
221,0.06343628310155143,-0.06343628310139587,0.0634362831015835,-0.06343628310145348
222,0.09349171481005873,-0.09349171480989654,0.09349171481008145,-0.09349171480995912
223,0.1373640301950716,-0.13736403019490956,0.13736403019508348,-0.13736403019496676
224,0.18961702226836102,-0.18961702226819965,0.18961702226835742,-0.18961702226824897
225,0.2424931723197442,-0.24249317231959044,0.242493172319729,-0.24249317231962586
226,0.2890264217606877,-0.2890264217605403,0.2890264217606583,-0.28902642176055493
227,0.32555449238403017,-0.32555449238389633,0.3255544923839954,-0.3255544923838874
228,0.35270582986254295,-0.3527058298624228,0.35270582986250804,-0.3527058298623895
229,0.3745737265644035,-0.37457372656429516,0.37457372656437027,-0.3745737265642417
230,0.39648387693812753,-0.3964838769380285,0.3964838769380994,-0.3964838769379546
231,0.4222429841093318,-0.4222429841092331,0.42224298410930927,-0.4222429841091458
232,0.4518808261243525,-0.45188082612425157,0.4518808261243412,-0.4518808261241548
233,0.4806797791162088,-0.48067977911610654,0.48067977911620763,-0.48067977911600346
234,0.4998492159122968,-0.4998492159121708,0.4998492159122958,-0.49984921591209047
235,0.4987036103059503,-0.49870361030579513,0.49870361030594745,-0.49870361030573956
236,0.4677690410771653,-0.46776904107698525,0.46776904107716677,-0.46776904107696027
237,0.40195538782168955,-0.40195538782148243,0.40195538782168716,-0.40195538782148943
238,0.3028464526565201,-0.30284645265628507,0.30284645265652926,-0.3028464526563212
239,0.1793187756151584,-0.1793187756149079,0.17931877561517795,-0.1793187756149624
240,0.04611020864293286,-0.04611020864267762,0.04611020864295434,-0.04611020864274648
241,-0.07944403053699294,0.0794440305372413,-0.07944403053696608,0.07944403053716403
242,-0.1816692251393925,0.1816692251396249,-0.18166922513936035,0.18166922513956368
243,-0.2505457312848014,0.2505457312850102,-0.25054573128476404,0.2505457312849674
244,-0.28416610516252083,0.28416610516270785,-0.284166105162474,0.28416610516268737
245,-0.288829411510633,0.2888294115107881,-0.2888294115105754,0.28882941151080066
246,-0.27673061291243906,0.27673061291257517,-0.2767306129123789,0.2767306129126112
247,-0.2620292622498425,0.2620292622499671,-0.2620292622497874,0.2620292622500179
248,-0.25662291393341596,0.2566229139335409,-0.2566229139333691,0.2566229139335988
249,-0.2669933331837567,0.26699333318389,-0.26699333318372526,0.26699333318394725
250,-0.293037876090769,0.29303787609092125,-0.2930378760907588,0.2930378760909725
251,-0.3290512630327822,0.32905126303296306,-0.3290512630327979,0.3290512630329979
252,-0.36629229970730026,0.3662922997075032,-0.36629229970732974,0.366292299707521
253,-0.39612088142163976,0.3961208814218686,-0.3961208814216847,0.39612088142186147
254,-0.4126395895486781,0.4126395895489331,-0.4126395895487335,0.4126395895489024
255,-0.4140704771816527,0.4140704771819218,-0.4140704771817041,0.4140704771818673
256,-0.4025825754012602,0.40258257540153175,-0.40258257540129855,0.4025825754014616
257,-0.3827826702963201,0.3827826702965822,-0.38278267029633,0.38278267029650254
258,-0.3594615228188491,0.35946152281909616,-0.35946152281883215,0.3594615228190147
259,-0.3353823503201863,0.33538235032041197,-0.3353823503201425,0.33538235032033287
260,-0.30988231347426354,0.3098823134744709,-0.3098823134742045,0.30988231347439277
261,-0.27882855239512816,0.27882855239530924,-0.2788285523950507,0.27882855239525495
262,-0.23605682889565321,0.23605682889581947,-0.23605682889557122,0.23605682889578633
263,-0.17590942625037007,0.17590942625052747,-0.1759094262502936,0.17590942625051215
264,-0.09603399852559967,0.09603399852575589,-0.09603399852554095,0.096033998525759
265,0.0006076452101326372,-0.0006076452099585961,0.0006076452101553831,-0.0006076452099465369
266,0.10540711000204203,-0.10540711000185055,0.10540711000203407,-0.10540711000184017
267,0.20579943376111828,-0.20579943376090054,0.205799433761078,-0.20579943376089924
268,0.2885788018132517,-0.28857880181300644,0.2885788018131855,-0.28857880181301965
269,0.3437875650374935,-0.34378756503722585,0.3437875650374089,-0.3437875650372572
270,0.3678391378453257,-0.3678391378450436,0.36783913784523614,-0.3678391378450897
271,0.3647546848246718,-0.36475468482438855,0.364754684824591,-0.3647546848244469
272,0.3450421008336925,-0.3450421008334099,0.345042100833627,-0.34504210083347026
273,0.32256504453576923,-0.32256504453549784,0.3225650445357261,-0.3225650445355596
274,0.31042010705038964,-0.310420107050138,0.3104201070503743,-0.310420107050189
275,0.3171236953642505,-0.31712369536401963,0.3171236953642679,-0.317123695364057
276,0.34424219349172275,-0.34424219349151597,0.3442421934917721,-0.3442421934915281
277,0.3860890096934732,-0.3860890096932845,0.3860890096935462,-0.38608900969327187
278,0.43146871784391516,-0.43146871784374274,0.4314687178440043,-0.43146871784371305
279,0.4668797471882691,-0.46687974718810366,0.46687974718836317,-0.4668797471880569
280,0.48023166742177315,-0.4802316674215977,0.4802316674218545,-0.48023166742154455
281,0.46404496459843053,-0.4640449645982436,0.4640449645984927,-0.4640449645981848
282,0.4172719468987447,-0.41727194689853864,0.41727194689878,-0.4172719468984813
283,0.3452619397316402,-0.34526193973140773,0.3452619397316446,-0.3452619397313585
284,0.2579152667804084,-0.2579152667801472,0.25791526678037935,-0.2579152667801086
285,0.16661006020728114,-0.16661006020699176,0.16661006020722552,-0.16661006020696878
286,0.08088686606978637,-0.0808868660694782,0.08088686606971307,-0.08088686606946605
287,0.005983361588388403,-0.005983361588076386,0.005983361588317748,-0.0059833615880716525
288,-0.05795678766111889,0.05795678766143619,-0.057956787661187725,0.0579567876614259
289,-0.11476622089050945,0.11476622089081467,-0.11476622089055855,0.11476622089080425
290,-0.16970241117521545,0.16970241117551055,-0.16970241117525076,0.16970241117550383
291,-0.22648904948178877,0.2264890494820645,-0.22648904948181042,0.22648904948206613
292,-0.28513475864983956,0.28513475865009874,-0.285134758649852,0.28513475865011007
293,-0.34140036517717615,0.3414003651774162,-0.3414003651771812,0.3414003651774389
294,-0.3881264525905613,0.38812645259078815,-0.3881264525905641,0.38812645259081785
295,-0.4179005378527254,0.417900537852943,-0.4179005378527306,0.41790053785298054
296,-0.42603442219829146,0.4260344221985045,-0.4260344221983025,0.4260344221985475
297,-0.4127249619745728,0.41272496197478725,-0.41272496197458675,0.41272496197483466
298,-0.38359333745578167,0.3835933374560035,-0.3835933374558013,0.38359333745605045
299,-0.3483841029442705,0.34838410294449895,-0.34838410294429223,0.34838410294454364
300,-0.31822522054419666,0.31822522054442914,-0.3182252205442133,0.3182252205444665
