t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.01,0.9984006934778301,0.9984008719484245,-1.486452846144459e-06,0.9984006931875754,0.9984006931853517
0.02,0.9936110829093823,0.9936118051016022,-5.209626094959674e-06,0.9936110840085167,0.9936110825439453
0.03,0.9856560494352007,0.9856576498549029,-1.166015500553286e-05,0.9856560538550617,0.9856560282071258
0.04,0.9745768875365276,0.9745795400306682,-2.059712207280739e-05,0.9745768974957941,0.9745767682213876
0.05,0.9604310497323519,0.9604347820258919,-3.193359331810086e-05,0.9604310631077372,0.9604307370032725
0.06,0.9432917736227435,0.9432960999494715,-4.557737102661719e-05,0.9432917910277779,0.9432911532069708
0.07000000000000001,0.9232476307228299,0.9232513252180814,-6.144250241835181e-05,0.9232476538994637,0.9232465688926248
0.08,0.9004019661684742,0.900402683688416,-7.94649732824837e-05,0.9004020016128171,0.900400314685326
0.09,0.8748722688762667,0.8748659967358395,-9.962131411000996e-05,0.8748723151248392,0.8748698538273955
0.1,0.8467894141752575,0.8467697956400622,-0.0001219499733515761,0.8467894739007753,0.8467860498821853
0.11,0.8162968641026248,0.8162543629871161,-0.0001465753866769504,0.8162969423252985,0.8162923534662117
0.12,0.783549788564436,0.7834706965236965,-0.0001737346724999256,0.783549880993421,0.783543913959312
0.13,0.7487140772106232,0.748579405273313,-0.000203806875413548,0.7487141892984809,0.7487066226643808
0.14,0.7119653537425115,0.7117495499224881,-0.0002373446675605351,0.7119654861854137,0.7119560943554125
0.15,0.6734878873764785,0.6731587813232941,-0.0002751084058840725,0.6734880363281316,0.6734765945615429
0.16,0.6334734645254831,0.632999276180289,-0.0003181024301133206,0.6334736293180437,0.6334599202824639
0.17,0.5921202321067629,0.5914646281200844,-0.000367613473202244,0.592120419714565,0.5921042421151101
0.18,0.5496315264888764,0.5487517026446191,-0.0004252510423556899,0.5496317360068672,0.5496129159681356
0.19,0.5062146207799768,0.5050605500166905,-0.0004929896156502522,0.5062148666689049,0.5061932376256528
0.2,0.4620795479914233,0.4605931723247593,-0.0005732124859978427,0.4620798315569861,0.4620552405175824
0.21,0.417437828526851,0.4155523299360763,-0.0006687570718248992,0.4174381469020572,0.4174104649677992
0.22,0.3725012236864487,0.3701401966416417,-0.0007829615019225855,0.3725015920888963,0.3724707187312409
0.23,0.3274805764747952,0.324581491690185,-0.0009197122709627692,0.3274809862937036,0.3274468546566554
0.24,0.2825845318785121,0.279106719704016,-0.00108349275242059,0.2825849828728645,0.2825475752868806
0.25,0.2380183810721076,0.2339230884578165,-0.001279432346700915,0.2380188891620011,0.2379782328804626
0.26,0.1939829470598118,0.1892337275784436,-0.001513356034972269,0.1939835190592299,0.1939396686007791
0.27,0.1506733532544303,0.1452364930032648,-0.001791834102802259,0.1506740854338406,0.1506271383647549
0.28,0.1082782426177287,0.1021228653255042,-0.002122231792808904,0.1082791390251633,0.1082292386170755
0.29,0.06697864641730271,0.06007699861880226,-0.002512758641528112,0.0669795600807469,0.06692689627958281
0.3,0.02694665614820234,0.01927471670772436,-0.002972517252817219,0.02694760853233968,0.02689241621410077
0.31,-0.01165495716086714,-0.02011738133592722,-0.003511551258093437,-0.01165396197290836,-0.01171140230731682
0.32,-0.04867375502775981,-0.05794285653966968,-0.004140892212043834,-0.0486727213756169,-0.04873208406967783
0.33,-0.08396836963931351,-0.09405602707524713,-0.004872605171149402,-0.08396730755983428,-0.08402822282322653
0.34,-0.1174091264371592,-0.1283227997838762,-0.005719832701115646,-0.1174080940248932,-0.1174701495410569
0.35,-0.1488788497851437,-0.1606212465665872,-0.006696837057606597,-0.1488777776956062,-0.1489405208525786
0.36,-0.1782730408104871,-0.1908421382741217,-0.007819040282152745,-0.1782718842599404,-0.1783348250485937
0.37,-0.2055003846452041,-0.218889395576648,-0.009103061951718949,-0.2054991889950658,-0.2055618036272094
0.38,-0.2304832609500626,-0.2446807762080122,-0.01056675431566623,-0.230482051615169,-0.2305437869251099
0.39,-0.2531579279719412,-0.268147995299194,-0.01222923454708802,-0.2531566642442211,-0.2532169429512739
0.4,-0.2734745194799769,-0.2892365771193095,-0.01411091382713359,-0.2734732121804399,-0.2735314391071613
0.41,-0.29139725128861,-0.3079061944039344,-0.01623352297016822,-0.291395947673346,-0.2914515136254254
0.42,-0.3069044878650363,-0.3241306890091395,-0.01862013428433595,-0.3069031774761266,-0.3069554601561517
0.43,-0.3199884371509087,-0.3378980021594701,-0.0212951793463616,-0.3199871654624745,-0.3200355389152697
0.44,-0.3306552052621711,-0.3492100376313331,-0.02428446235082982,-0.330653952105854,-0.3306977816167178
0.45,-0.3389243598605549,-0.3580824198738937,-0.02761516867267577,-0.338923093107555,-0.3389617480405471
0.46,-0.3448285194805041,-0.3645441788049503,-0.03131586825733068,-0.344827319925841,-0.3448601796371889
0.47,-0.3484132918474442,-0.368637378544177,-0.03541651342545338,-0.3484121253998553,-0.3484385852967451
0.48,-0.3497364622587124,-0.3704166488346805,-0.03994843064885689,-0.349735278076761,-0.3497547557886101
0.49,-0.3488674091860426,-0.3699486544016495,-0.04494430582066089,-0.3488662692371517,-0.3488782108712049
0.5,-0.3458867964110267,-0.3673114988795314,-0.0504381625061594,-0.3458856969704182,-0.3458895833696043
0.51,-0.3408856814496884,-0.3625940676566196,-0.05646533262123787,-0.3408845919770025,-0.3408799471464947
0.52,-0.3339647249490479,-0.3558953170965834,-0.06306241894239495,-0.3339636900670533,-0.3339500856120564
0.53,-0.3252336411336524,-0.3473235065108365,-0.0702672488067444,-0.3252326565836725,-0.3252097116085401
0.54,-0.3148102251316205,-0.3369953852722105,-0.0781188183113426,-0.3148092682026555,-0.3147766589069335
0.55,-0.3028194306205518,-0.3250353522985513,-0.08665722626968364,-0.3028185577486313,-0.3027760282732246
0.5600000000000001,-0.2893927367817281,-0.3115745754961488,-0.09592359712832232,-0.2893919278189085,-0.2893392938253593
0.57,-0.2746670205767514,-0.296750071850724,-0.1059599919894811,-0.2746662391207718,-0.2746033862793636
0.58,-0.2587835773029236,-0.2807037735531901,-0.1168093068254623,-0.2587828795049218,-0.258709759924905
0.59,-0.2418874496979536,-0.2635815685916886,-0.1285151569086245,-0.2418868197172486,-0.2418034623514868
0.6,-0.2241262578420002,-0.2455323554826915,-0.1411217464164993,-0.2241256618930044,-0.2240321750551428
0.61,-0.2056492153127347,-0.2267070768168957,-0.1546737221056911,-0.2056486867821715,-0.2055452600940563
0.62,-0.1866063716681786,-0.2072577553177948,-0.1692160098811195,-0.1866059056226959,-0.1864928111253869
0.63,-0.1671475416032933,-0.1873365402785687,-0.1847936330189612,-0.1671471224701741,-0.1670247136973912
0.64,-0.147421370042177,-0.1670947699184837,-0.2014515107333259,-0.1474210126493366,-0.1472897252656599
0.65,-0.1275745214711042,-0.146682047612879,-0.2192342357086159,-0.1275742228155592,-0.1274345767327217
0.66,-0.1077507437382377,-0.1262453451145942,-0.238185829152342,-0.1077504979050397,-0.1076030970217979
0.67,-0.08809002569495807,-0.1059281390307587,-0.2583494718585433,-0.08808984001182757,-0.08793536831263454
0.68,-0.06872783268007514,-0.08586958276583323,-0.2797672097103927,-0.06872770396051647,-0.0685669230559921
0.6899999999999999,-0.04979431053266621,-0.06620371523747648,-0.3024796319947076,-0.04979423404712102,-0.04962798008185676
0.7,-0.03141357091603898,-0.04705871511379567,-0.3265255208525497,-0.03141354609976016,-0.03124272604258616
0.71,-0.01370303273954063,-0.02855620334269682,-0.3519414701524366,-0.01370305866772376,-0.01352864600454806
0.72,0.003227200814927706,-0.01081059763927306,-0.3787614720495975,0.003227123215194305,0.003404093361040028
0.73,0.01927488601481113,0.006071477782410684,-0.4070164694911975,0.01927476862671756,0.01945320491707442
