t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.005,0.9996000433757238,0.9996000601547517,0.9996000494409136,0.9996000433310573,0.9996000433310568
0.01,0.9984006933747864,0.9984007676264518,0.9984009684270819,0.9984006931875795,0.998400693187576
0.015,0.9964035082311856,0.9964036804117676,0.9964040440355064,0.9964035083400101,0.996403508340005
0.02,0.9936110832483755,0.9936113896696738,0.9936119228015566,0.9936110840086119,0.9936110840086047
0.025,0.990027045963105,0.9900275259641331,0.9900282260498218,0.9900270477731539,0.9900270477731455
0.03,0.9856560506368197,0.9856567484726563,0.9856576189345267,0.9856560538573541,0.9856560538573441
0.035,0.9805037674232182,0.9805047196099492,0.9805057636255802,0.9805037757988501,0.9805037757988366
0.04,0.9745768881109632,0.9745781317376511,0.974579269047619,0.9745768975185823,0.9745768975185662
0.045,0.9678830937815861,0.9678846609098856,0.9678857940478993,0.9678831028064613,0.9678831028064405
0.05,0.9604310522037859,0.9604329831860787,0.9604339738703678,0.9604310632431539,0.9604310632431284
0.055,0.9522304060251359,0.9522327401556164,0.9522334818631391,0.9522304245807708,0.9522304245807393
0.06,0.943291761675054,0.9432945412570271,0.9432948428264079,0.9432917916080839,0.9432917916080384
0.065,0.933626673593554,0.9336299282935424,0.9336295267807623,0.9336267115287044,0.9336267115286431
0.07000000000000001,0.923247608406108,0.9232513727351367,0.9232499864561003,0.923247655883434,0.9232476558833584
0.075,0.9121679476124327,0.9121722577429411,0.9121696400674275,0.9121680010506226,0.9121680010505281
0.08,0.9004019470484884,0.9004068234620036,0.9004028567136699,0.9004020073609398,0.9004020073608312
0.08500000000000001,0.8879647282604969,0.8879702058754226,0.8879646031000046,0.8879647968655385,0.8879647968654113
0.09,0.8748722533065071,0.8748783431981838,0.8748710623189424,0.8748723297988925,0.8748723297987493
0.095,0.8611412901344174,0.8611480443798043,0.8611391414574955,0.8611413797800085,0.8611413797798445
0.1,0.8467894100459695,0.8467968155169412,0.8467864639671172,0.8467895077978072,0.8467895077976192
0.105,0.8318349242435443,0.8318430404605041,0.8318311905175201,0.8318350350286938,0.831835035028481
0.11,0.8162968921324314,0.8163057115961558,0.8162922377525048,0.8162970145362044,0.8162970145359626
0.115,0.8001950676978258,0.8002046180331251,0.8001894071384157,0.8001952019045953,0.8001952019043218
