t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,-2.168404344971009e-18,-2.237114317075738e-17,-2.237114317075738e-17,0,0,0,-2.237114317075738e-17
0.05,3.209238430557093e-17,-1.665334536937735e-16,-1.586290557192731e-09,-0.0002956728777633311,-7.094322011930165e-05,-1.665334536937735e-16,1.054711873393899e-15
0.1,-1.647987302177967e-17,-7.100159515882609e-09,8.093522907426376e-09,-0.0001259339816856442,0.0001223048478273259,-6.661338147750939e-16,7.216449660061505e-16
0.15,-4.77048955893622e-18,-1.059971356405795e-06,-1.457986575429247e-07,0.0002801592388769758,-2.303273991866028e-05,-4.440892098500626e-16,1.665334536937735e-15
0.2,3.816391647148976e-17,-3.767980135854776e-05,1.260636590761931e-06,0.0007572687786850384,-0.0009784845302849288,-3.33066907387547e-16,1.498801083243961e-15
0.25,-1.734723475976807e-18,-1.439316025864112e-05,1.072277167890601e-06,0.001114578351752548,-0.002826142128369402,3.885780586188048e-16,2.386979502944087e-15
0.3,-5.204170427930421e-17,-1.488238097036021e-06,6.554282163673264e-07,0.001612243923267031,-0.004090280213685571,1.165734175856414e-15,2.609024107869118e-15
0.35,-2.081668171172169e-17,-3.168910095996402e-06,2.454883865632418e-07,0.001895921512838461,-0.004561945900013853,1.387778780781446e-15,2.05391259555654e-15
0.4,-1.734723475976807e-17,-5.953996515817295e-06,-4.399951218925224e-07,0.001946234447055663,-0.004639508295760986,9.992007221626409e-16,3.219646771412954e-15
0.45,2.081668171172169e-17,-9.35116334488395e-06,-1.125033040061396e-06,0.001916391393878672,-0.004531528500359094,1.443289932012704e-15,3.164135620181696e-15
0.5,-5.551115123125783e-17,-1.308585207795526e-05,-1.499366085955245e-06,0.001844087329139434,-0.004340206366938104,1.165734175856414e-15,2.109423746757119e-15
0.55,-4.85722573273506e-17,-1.700402452772425e-05,-1.822427896758239e-06,0.001594213134924466,-0.00412173471088717,1.554312234475219e-15,2.05391259555654e-15
0.6,5.551115123125783e-17,-2.127479842093044e-05,-2.892688352573725e-06,0.001402245334939594,-0.003906200581522135,8.881784197001252e-16,0
0.65,0,-2.489054196026109e-05,-3.375696080443191e-06,0.001228312870156774,-0.003707625184877161,1.221245327087672e-15,1.221245327087672e-15
0.7,9.71445146547012e-17,-2.784369595083278e-05,-2.842449587592277e-06,0.001037842941054562,-0.003531786385714053,1.165734175856414e-15,7.771561172286856e-16
0.75,9.71445146547012e-17,-2.916242109207712e-05,-1.906747849278467e-06,0.000838766518085409,-0.003381665153341151,1.221245327087672e-15,2.220446049250313e-16
0.8,1.387778780781446e-16,-2.930677008694538e-05,-1.099139151916617e-06,0.0006396097892760014,-0.003263380051173159,5.551115123125783e-16,-1.554312234475219e-15
0.85,-4.163336342344337e-17,-2.864154750559234e-05,-7.72136081628183e-07,0.0004586771129519683,-0.003186160342338207,9.992007221626409e-16,-2.831068712794149e-15
0.9,1.387778780781446e-17,-2.716204720654147e-05,-1.077195024552008e-06,0.0002740714551326092,-0.003151725520057269,5.551115123125783e-16,-1.77635683940025e-15
0.95,-4.163336342344337e-17,-2.503180571589159e-05,-1.876267421399648e-06,7.083996061739984e-05,-0.003154197965541061,2.220446049250313e-16,-1.887379141862766e-15
1,-1.249000902703301e-16,-2.240066042158428e-05,-2.714512885304554e-06,-0.0001449196954495354,-0.003188358684952097,7.771561172376096e-16,-1.942890293094024e-15
1.05,-1.387778780781446e-16,-1.94091256948119e-05,-3.460326186754958e-06,-0.0003592619214559201,-0.003250546635077789,-5.551115123125783e-16,-3.330669073874774e-15
1.1,-1.110223024625157e-16,-1.621051512185066e-05,-4.134897915589389e-06,-0.0005503576002950489,-0.003337092898094252,1.110223024625157e-16,-2.775557561562891e-15
1.15,-1.249000902703301e-16,-1.304418585512668e-05,-4.68499532135791e-06,-0.0007063464228784729,-0.003443543429025087,-2.220446049250313e-16,-9.436895709313831e-16
1.2,-2.775557561562891e-17,-1.009327176471064e-05,-5.079776903652037e-06,-0.0008436719059301585,-0.003564574762948192,-8.326672684688674e-16,-4.440892098500626e-16
1.25,-2.775557561562891e-17,-7.437899235962497e-06,-5.278424239918422e-06,-0.0009637277547517298,-0.003694271434171892,-1.77635683940025e-15,-1.27675647831893e-15
1.3,-1.804112415015879e-16,-5.089836630389755e-06,-5.260777450444287e-06,-0.001059753667924616,-0.003826573720498327,-1.443289932012704e-15,-2.220446049250313e-16
1.35,5.551115123125783e-17,-3.060861539005977e-06,-5.029053756655522e-06,-0.001130829427755732,-0.003955774875638585,-1.998401444325282e-15,1.332267629550188e-15
1.4,-9.71445146547012e-17,-1.351349193379203e-06,-4.600268563359489e-06,-0.001178911637899311,-0.004076979831222793,-2.720046410331634e-15,1.887379141901158e-15
