step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659142244611,-0.9604311658651653,0.9604311676744725,-0.9604311676592445,0.9604311676592397,-0.9604311676592476,-0.9604311676592485,0.9801659142244461
2,0.922434226071276,-0.8479328655958859,0.8479185315719582,-0.8479327736886125,0.8479185348632682,-0.8479327745702931,-0.8479327745631384,0.922434227608211
3,0.8319836911420986,-0.6797958059380321,0.6797242658571603,-0.6797955866559966,0.6797242644065122,-0.6797955911303504,-0.6797955909958513,0.8319836914111066
4,0.7169738995477347,-0.4807551148602531,0.48057918116089343,-0.48076180875738295,0.4805791383965107,-0.4807618410933595,-0.48076184042652287,0.7169739007907331
5,0.5877676257779139,-0.2780138570852006,0.27775421386370575,-0.27807178068439087,0.27775339726596354,-0.2780719030757037,-0.2780719006715334,0.5877676298777025
