step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659861621533,-0.9604311715024331,0.960431170841588,-0.9604311708193253,0.9604311707847318,-0.9604311707568094,-0.9604311704081748,0.9801659190288341
2,0.9224346925423179,-0.8479328645657132,0.847918540999722,-0.8479327824995538,0.8479185419321762,-0.8479327814157568,-0.8479327802742543,0.922434238814607
3,0.8319850918760877,-0.6797958245450337,0.6797243310879671,-0.6797956622083771,0.6797243466666644,-0.6797956719589932,-0.6797956703329169,0.8319835379966066
4,0.7169771704039504,-0.4807552576432014,0.48057938884922413,-0.48076204362798153,0.48057937779219173,-0.4807620743627465,-0.4807620708238517,0.7169732197634258
5,0.5877737012289916,-0.27801435413759845,0.2777546986796434,-0.2780723128339543,0.27775389934865147,-0.2780723816947162,-0.27807237521728095,0.5877659666431159
