step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801163710911822,-0.9604311664946058,0.960431166482282,-0.9604311664822832,0.9604311664822826,-0.9604311664822827,-0.9604311664822834,0.9801163710911852
2,0.9221933400717945,-0.84793477666002,0.8479203339866592,-0.8479329303697585,0.847918596932034,-0.847932911911126,-0.8479327879729369,0.9221933341009076
3,0.8313850419901693,-0.6797976512523187,0.679726360703468,-0.6797958836962663,0.6797245709382256,-0.6797959364117477,-0.6797957228464904,0.8313850571261416
4,0.7158963311575534,-0.4807544532656668,0.4805812490366667,-0.4807622917620473,0.48057959251717214,-0.4807623892249455,-0.4807622715438854,0.7158963901773279
5,0.5861480015228968,-0.27800457820600244,0.2777562808096757,-0.2780726856952758,0.27775449768402727,-0.2780731233853516,-0.27807252460251514,0.5861481218420317
