step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659135933893,-0.9604311658651647,0.9604311676744703,-0.960431167659244,0.9604311676592394,-0.9604311676592461,-0.9604311676638912,0.9801659134563122
2,0.922434224390503,-0.8479328655978828,0.8479185315354355,-0.8479327736129373,0.8479185433573962,-0.8479328402456835,-0.8479326398642857,0.9224342282056149
3,0.8319836884577924,-0.679795805971848,0.6797242651031344,-0.679795586065543,0.6797242652567617,-0.679795697145209,-0.6797954314418404,0.8319837018264031
4,0.7169738918123075,-0.4807551149627572,0.4805791790622435,-0.48076180748846387,0.4805791391245335,-0.48076197733873316,-0.48076161563069586,0.7169739184046052
5,0.5877676095813311,-0.2780138572784923,0.27775420989582156,-0.2780717795411397,0.27775339675367017,-0.27807204357517157,-0.2780716579233411,0.5877676699564657
