step,chi_max,chi_bond1,chi_bond2,chi_bond3,chi_bond4,chi_bond5,chi_bond6,chi_bond7,chi_bond8,chi_bond9,chi_bond10,chi_bond11,chi_bond12,chi_bond13,chi_bond14,chi_bond15
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
13.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
15.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
16.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
19.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
20.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
21.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
22.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
23.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
24.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
25.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
26.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
27.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
28.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
29.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
30.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0
31.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0
32.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0
33.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
34.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
35.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
36.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
37.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
38.0,9.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,4.0
39.0,9.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,4.0
40.0,9.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,4.0
41.0,16.0,4.0,8.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,8.0,4.0
42.0,17.0,4.0,8.0,16.0,17.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0,8.0,4.0
43.0,18.0,4.0,8.0,16.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,16.0,8.0,4.0
44.0,18.0,4.0,8.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,16.0,8.0,4.0
45.0,24.0,4.0,8.0,16.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,16.0,8.0,4.0
46.0,29.0,4.0,8.0,16.0,26.0,29.0,29.0,29.0,29.0,29.0,26.0,16.0,8.0,4.0
47.0,31.0,4.0,8.0,16.0,27.0,31.0,31.0,31.0,31.0,31.0,27.0,16.0,8.0,4.0
48.0,32.0,4.0,8.0,16.0,28.0,32.0,32.0,32.0,32.0,32.0,28.0,16.0,8.0,4.0
49.0,32.0,4.0,8.0,16.0,29.0,32.0,32.0,32.0,32.0,32.0,29.0,16.0,8.0,4.0
50.0,35.0,4.0,8.0,16.0,29.0,34.0,35.0,35.0,35.0,34.0,29.0,16.0,8.0,4.0
51.0,38.0,4.0,8.0,16.0,29.0,37.0,38.0,38.0,38.0,37.0,29.0,16.0,8.0,4.0
52.0,40.0,4.0,8.0,16.0,30.0,39.0,39.0,40.0,39.0,39.0,30.0,16.0,8.0,4.0
53.0,42.0,4.0,8.0,16.0,31.0,40.0,42.0,42.0,42.0,40.0,31.0,16.0,8.0,4.0
54.0,43.0,4.0,8.0,16.0,31.0,42.0,43.0,43.0,43.0,42.0,31.0,16.0,8.0,4.0
55.0,46.0,4.0,8.0,16.0,31.0,43.0,46.0,46.0,46.0,43.0,31.0,16.0,8.0,4.0
56.0,50.0,4.0,8.0,16.0,31.0,46.0,50.0,50.0,50.0,46.0,31.0,16.0,8.0,4.0
57.0,54.0,4.0,8.0,16.0,31.0,47.0,53.0,54.0,53.0,48.0,31.0,16.0,8.0,4.0
58.0,59.0,4.0,8.0,16.0,32.0,50.0,57.0,59.0,58.0,50.0,32.0,16.0,8.0,4.0
59.0,61.0,4.0,8.0,16.0,32.0,51.0,60.0,61.0,60.0,51.0,32.0,16.0,8.0,4.0
60.0,66.0,4.0,8.0,16.0,32.0,53.0,64.0,66.0,63.0,53.0,32.0,16.0,8.0,4.0
61.0,71.0,4.0,8.0,16.0,32.0,53.0,67.0,71.0,67.0,54.0,32.0,16.0,8.0,4.0
62.0,75.0,4.0,8.0,16.0,32.0,56.0,72.0,75.0,72.0,56.0,32.0,16.0,8.0,4.0
63.0,78.0,4.0,8.0,16.0,32.0,56.0,74.0,78.0,75.0,56.0,32.0,16.0,8.0,4.0
64.0,84.0,4.0,8.0,16.0,32.0,58.0,78.0,84.0,78.0,58.0,32.0,16.0,8.0,4.0
65.0,90.0,4.0,8.0,16.0,32.0,59.0,82.0,90.0,82.0,59.0,32.0,16.0,8.0,4.0
66.0,95.0,4.0,8.0,16.0,32.0,61.0,86.0,95.0,86.0,61.0,32.0,16.0,8.0,4.0
67.0,99.0,4.0,8.0,16.0,32.0,61.0,89.0,99.0,89.0,61.0,32.0,16.0,8.0,4.0
68.0,104.0,4.0,8.0,16.0,32.0,62.0,92.0,104.0,92.0,62.0,32.0,16.0,8.0,4.0
69.0,109.0,4.0,8.0,16.0,32.0,62.0,94.0,109.0,94.0,62.0,32.0,16.0,8.0,4.0
70.0,114.0,4.0,8.0,16.0,32.0,62.0,97.0,114.0,97.0,62.0,32.0,16.0,8.0,4.0
71.0,119.0,4.0,8.0,16.0,32.0,62.0,100.0,119.0,100.0,62.0,32.0,16.0,8.0,4.0
72.0,122.0,4.0,8.0,16.0,32.0,62.0,102.0,122.0,102.0,62.0,32.0,16.0,8.0,4.0
73.0,125.0,4.0,8.0,16.0,32.0,62.0,104.0,125.0,104.0,62.0,32.0,16.0,8.0,4.0
74.0,128.0,4.0,8.0,16.0,32.0,62.0,106.0,128.0,106.0,62.0,32.0,16.0,8.0,4.0
75.0,128.0,4.0,8.0,16.0,32.0,62.0,107.0,128.0,107.0,62.0,32.0,16.0,8.0,4.0
76.0,128.0,4.0,8.0,16.0,32.0,63.0,108.0,128.0,108.0,63.0,32.0,16.0,8.0,4.0
77.0,128.0,4.0,8.0,16.0,32.0,63.0,108.0,128.0,108.0,63.0,32.0,16.0,8.0,4.0
78.0,128.0,4.0,8.0,16.0,32.0,63.0,109.0,128.0,109.0,63.0,32.0,16.0,8.0,4.0
79.0,128.0,4.0,8.0,16.0,32.0,63.0,110.0,128.0,110.0,63.0,32.0,16.0,8.0,4.0
80.0,128.0,4.0,8.0,16.0,32.0,63.0,111.0,128.0,111.0,63.0,32.0,16.0,8.0,4.0
