step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site10,Z_site12,Z_site16
33.0,0.8822231121413383,-0.8822228853385938,0.8822229112514542,-0.8822229179043314,0.8822229204989281,-0.8822229220401393,-0.8822229301657432,-0.8822229574263167,-0.8822230810221915
34.0,0.8799445631438346,-0.879944340531121,0.8799443623776044,-0.8799443695595512,0.8799443727039757,-0.8799443744270934,-0.8799443821491489,-0.8799444115216449,-0.879944535202231
35.0,0.8774640797397412,-0.8774638640316794,0.8774638799533905,-0.8774638877273594,0.8774638915900486,-0.8774638937266683,-0.8774639013789972,-0.8774639326669063,-0.8774640538877221
36.0,0.8748830992429388,-0.8748828910323861,0.8748828995241901,-0.8748829084783287,0.8748829136357877,-0.8748829166286216,-0.8748829246476444,-0.8748829575638629,-0.8748830739336089
37.0,0.8722864856499509,-0.8722862849267831,0.8722862846584503,-0.8722862951874241,0.8722863022531784,-0.8722863065857838,-0.8722863154722605,-0.8722863495066364,-0.8722864589264062
38.0,0.8697376976490393,-0.8697375030268909,0.8697374912376211,-0.8697375035577285,0.8697375131590924,-0.8697375198065053,-0.8697375321034024,-0.8697375664144021,-0.8697376672017454
39.0,0.8672761646664445,-0.8672759803370238,0.8672759589433406,-0.8672759718970062,0.8672759823858253,-0.8672759898237992,-0.8672760031231037,-0.8672760369367121,-0.8672761279155438
40.0,0.8649168852537069,-0.8649167097444589,0.8649166777192383,-0.8649166919717965,0.8649167037597889,-0.8649167119973651,-0.8649167266623844,-0.8649167589640483,-0.8649168394878799
41.0,0.8626520927904819,-0.8626519213804555,0.8626518787839358,-0.8626518952616131,0.8626519090471347,-0.8626519187945941,-0.8626519356600455,-0.8626519653720811,-0.8626520353005743
42.0,0.8604546859401145,-0.860454517365786,0.8604544653762439,-0.8604544849887048,0.8604545002142012,-0.8604545105483861,-0.8604545286811628,-0.8604545545246717,-0.8604546141856232
43.0,0.8582830066347741,-0.8582828370261757,0.8582827766340366,-0.8582828001912768,0.8582828167887038,-0.8582828276239243,-0.8582828475668541,-0.8582828683099469,-0.8582829183864932
44.0,0.856086472961332,-0.8560862978293131,0.8560862309687595,-0.8560862594110957,0.8560862775361453,-0.8560862887653707,-0.8560863106077692,-0.856086325109167,-0.8560863664856672
45.0,0.8538115420700354,-0.8538113566639508,0.8538112858546284,-0.8538113206735992,0.8538113404720444,-0.8538113519129873,-0.8538113754225026,-0.8538113826704149,-0.8538114162658316
46.0,0.8514074885185663,-0.8514072886579845,0.851407216608437,-0.8514072588772225,0.8514072801147087,-0.8514072918459934,-0.8514073172280983,-0.8514073164558869,-0.8514073430506678
47.0,0.8488315339622406,-0.8488313155833843,0.8488312457113307,-0.8488312966186317,0.8488313192809049,-0.8488313312288722,-0.8488313584784005,-0.8488313493016847,-0.8488313693633862
48.0,0.8460529474770185,-0.8460527072521681,0.8460526434996558,-0.8460527038275918,0.8460527277312107,-0.846052740031913,-0.8460527692840148,-0.8460527516534673,-0.846052765198878
49.0,0.8430558442512892,-0.8430555793453539,0.8430555263493389,-0.8430555967229671,0.8430556217003139,-0.8430556346201223,-0.843055665826883,-0.8430556401714578,-0.8430556466703066
50.0,0.839840533550084,-0.8398402429385383,0.8398402059983213,-0.8398402862149541,0.8398403119082293,-0.8398403252453244,-0.8398403583799384,-0.839840325597634,-0.839840323933766
51.0,0.8364233943046808,-0.8364230787467966,0.836423063099796,-0.8364231522583021,0.8364231782779457,-0.8364231918851194,-0.8364232267438565,-0.8364231882204438,-0.8364231766891264
52.0,0.8328353780356376,-0.8328350399192069,0.8328350502540253,-0.8328351470073337,0.832835172706868,-0.8328351866294988,-0.8328352231106713,-0.832835180671236,-0.8328351570848846
53.0,0.8291193447406894,-0.8291189876092847,0.8291190282718459,-0.82911913105952,0.8291191556411684,-0.8291191700014341,-0.8291192078698313,-0.8291191636997409,-0.829119125537417
54.0,0.8253265204475604,-0.8253261488044027,0.8253262231321286,-0.8253263299668705,0.8253263530568485,-0.8253263680663994,-0.8253264070846834,-0.8253263636042463,-0.8253263082403074
55.0,0.8215124200205525,-0.8215120397622699,0.8215121498123953,-0.8215122585100934,0.8215122796063986,-0.8215122954328147,-0.8215123352837459,-0.8215122949798299,-0.8215122199614856
56.0,0.8177326026165004,-0.8177322203694808,0.8177323666572722,-0.817732474772174,0.8177324935769992,-0.8177325104768071,-0.8177325508944419,-0.8177325161133128,-0.8177324194840099
57.0,0.8140386197931471,-0.8140382419320024,0.8140384234708979,-0.8140385285516608,0.8140385451935196,-0.8140385637596332,-0.8140386043607326,-0.8140385770930157,-0.8140384577111274
58.0,0.8104744801567888,-0.8104741125861832,0.810474326669679,-0.8104744261582658,0.8104744412980112,-0.8104744624455794,-0.8104745028493207,-0.8104744844933547,-0.8104743423488066
59.0,0.807073893753637,-0.8070735430366247,0.80707378501985,-0.807073878017706,0.8070738913684075,-0.8070739149487538,-0.807073954714997,-0.807073945847898,-0.8070737823272895
60.0,0.8038584807971697,-0.803858151165951,0.803858414951091,-0.8038585008384956,0.8038585130544108,-0.803858539602731,-0.8038585783333627,-0.8038585785110852,-0.8038583966041766
61.0,0.8008370397500687,-0.8008367337963787,0.8008370120512815,-0.8008370908282026,0.8008371028577544,-0.8008371330197074,-0.8008371702889358,-0.8008371778870981,-0.8008369822928116
62.0,0.7980058773648333,-0.7980055959438667,0.7980058803494587,-0.7980059532236424,0.7980059659477783,-0.7980060001732097,-0.7980060355420666,-0.7980060476681556,-0.7980058447874372
63.0,0.7953501154611364,-0.795349857101191,0.7953501389327592,-0.7953502075517702,0.7953502224326692,-0.7953502612445944,-0.7953502943199524,-0.7953503067932662,-0.7953501046145857
64.0,0.7928458131280012,-0.7928455737271924,0.7928458442728534,-0.7928459113730231,0.7928459301682735,-0.7928459740056494,-0.7928460044296517,-0.7928460118572559,-0.7928458196994955
65.0,0.7904626840771705,-0.7904624570923037,0.7904627083137816,-0.79046277750971,0.7904628020667732,-0.7904628513183795,-0.7904628787373719,-0.7904628746759119,-0.7904627027992371
66.0,0.7881671512341912,-0.7881669281024101,0.7881671526819143,-0.7881672285066035,0.7881672606645034,-0.7881673156824965,-0.7881673397940664,-0.7881673170148328,-0.788167176142464
67.0,0.7859254659110009,-0.7859252362809369,0.7859254284433833,-0.7859255160294337,0.7859255575348125,-0.7859256185182947,-0.7859256390684208,-0.7859255898925982,-0.785925490643641
68.0,0.7837066277644709,-0.7837063800768233,0.783706535755662,-0.7837066406620997,0.7837066931211956,-0.7837067600919421,-0.7837067769033217,-0.783706693614769,-0.7837066458907915
69.0,0.7814848717916887,-0.7814845938666914,0.781484711045997,-0.7814848389497434,0.7814849036372494,-0.7814849765278594,-0.7814849894714891,-0.7814848647717113,-0.7814848771379762
70.0,0.7792415365775508,-0.7792412163443287,0.7792412952126668,-0.7792414516410069,0.7792415293986605,-0.7792416079925998,-0.7792416169668397,-0.7792414444514912,-0.7792415235507548
71.0,0.7769661891995167,-0.7769658153538606,0.7769658584959813,-0.7769660483346543,0.7769661395254942,-0.7769662234634794,-0.7769662284100842,-0.7769660030365906,-0.7769661530841123
72.0,0.7746569507611525,-0.7746565136082605,0.774656525742523,-0.7746567530056292,0.7746568573929562,-0.774656946195549,-0.7746569470558647,-0.7746566655713018,-0.7746568879701854
73.0,0.7723200364918423,-0.7723195286533145,0.7723195163419474,-0.7723197837662505,0.7723199005397601,-0.7723199936554747,-0.7723199903627832,-0.7723196516571816,-0.772319944766981
74.0,0.7699685900936086,-0.7699680069055905,0.769967978424756,-0.7699682871829326,0.7699684149161623,-0.7699685117621395,-0.7699685041948471,-0.7699681095523669,-0.7699684686388806
75.0,0.7676209479388397,-0.7676202880304197,0.7676202526762073,-0.7676206022334255,0.7676207389265979,-0.7676208389170596,-0.7676208268913642,-0.7676203801150701,-0.7676207974872857
76.0,0.765298510832779,-0.7652977763371754,0.7652977439257116,-0.7652981319070207,0.7652982750451525,-0.7652983777060722,-0.7652983609170688,-0.7652978683097953,-0.7652983336475405
77.0,0.76302342644658,-0.7630226230469977,0.763022603337679,-0.7630230255016482,0.7630231722223244,-0.7630232772142821,-0.7630232552011286,-0.7630227253906153,-0.7630232262428203
78.0,0.7608162926046161,-0.7608154294064612,0.7608154314136795,-0.7608158817839594,0.7608160290826605,-0.7608161362519656,-0.7608161083701291,-0.7608155519787121,-0.7608160744041956
79.0,0.7586940807715846,-0.758693169849223,0.7586932014011962,-0.758693672495005,0.7586938173255778,-0.7586939267882701,-0.7586938922059927,-0.7586933213745162,-0.7586938506878275
80.0,0.7566684518045993,-0.756667507720407,0.7566675748776612,-0.7566680580961556,0.7566681975480677,-0.7566683097431506,-0.7566682674134857,-0.7566676951930236,-0.7566682167747786
