t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.01,0.9983509338575268,0.9995007788716203,0.998616806738013,0.9983509619021523,0.9983509334218542
0.02,0.9934149181036011,0.9960829316623405,0.9940047270128011,0.9934149865086551,0.9934149209112155
0.03,0.9852254090535894,0.9893942494870931,0.9861360315065223,0.9852255214028601,0.9852254190837705
0.04,0.9738378252983394,0.9794800736650024,0.9750619679905621,0.9738379778013243,0.9738378392729991
0.05,0.9593290065026275,0.966407426883532,0.9608601993550334,0.9593292013371566,0.9593290271604938
0.06,0.9417965013486592,0.9502643965299751,0.9436261106712028,0.9417967523602383,0.941796543077443
0.07000000000000001,0.9213576864690146,0.9311593279879605,0.9234775546998047,0.9213579955577271,0.9213577516275205
0.08,0.8981486222683809,0.9092198024638698,0.9005487201054885,0.8981490097954167,0.8981487315317342
0.09,0.8723228558723229,0.8845914420135573,0.8749899807427222,0.8723233311631081,0.8723230186785565
0.1,0.8440499430551003,0.8574365730316148,0.846970311789897,0.844050544096927,0.8440501972516504
0.11,0.8135139828089439,0.8279327500294797,0.8166736600721477,0.8135147371198388,0.8135143554768454
0.12,0.7809118818155758,0.7962711495926503,0.7842959013705981,0.7809128411695367,0.7809124239570541
0.13,0.7464515892646998,0.7626548537229147,0.7500437767160927,0.7464528696500082,0.746452415731264
0.14,0.7103503554683833,0.7272970408381524,0.7141353353901251,0.7103520802373373,0.7103515880881603
0.15,0.6728327347485886,0.6904191102497447,0.6767932409702194,0.6728350790838049,0.6728345467782283
0.16,0.6341287320958998,0.6522487661691065,0.6382443949325436,0.6341318883930774,0.6341313135969713
0.17,0.5944717812368181,0.6130180819311003,0.5987212261083176,0.5944759983846982,0.5944753783572613
0.18,0.5540968385786582,0.5729615582601046,0.5584571149377242,0.5541024244343626,0.5541017560373004
0.19,0.5132384516407441,0.532314191895947,0.5176847140643723,0.5132457896776316,0.5132450693918419
0.2,0.4721288939881813,0.4913095784043678,0.4766379047336143,0.4721384526143276,0.4721376765631924
0.21,0.4309963535392878,0.4501780712880079,0.4355509216156946,0.4310086982639594,0.4310078622426352
0.22,0.3900632037829421,0.4091450147083923,0.3946477724805261,0.3900790102229508,0.3900781097333942
0.23,0.3495443718546696,0.3684290652679805,0.3541411254053007,0.3495644395860792,0.3495634698770448
0.24,0.3096458177735062,0.3282406182909254,0.3142360273944021,0.3096710851404374,0.3096700412517255
0.25,0.2705631381967644,0.2887803534341122,0.275128196669285,0.2705946975503023,0.2705935743606624
0.26,0.2324803146341893,0.2502379118762304,0.2370021837081946,0.2325194184527607,0.2325182107307119
0.27,0.1955685724295859,0.2127907140628717,0.2000299597737234,0.1956166635059708,0.1956153659629697
0.28,0.1599854211578154,0.1766029248474577,0.1643700933682788,0.1600441565031253,0.1600427638484889
0.29,0.1258738490731349,0.141824571733514,0.1301677300970641,0.1259451197137589,0.1259436267109103
0.3,0.09336167172230833,0.1085908206446763,0.09755239874583667,0.09344762366762052,0.09344602519130128
0.31,0.06256104119446337,0.07702141181200033,0.06663657312079097,0.06266409768060364,0.06266238877467199
0.32,0.0335681154802215,0.04722025629125389,0.03751708928190609,0.03369100056115777,0.03368917649668875
0.33,0.00646288559611017,0.01927519164393857,0.01027507960501139,0.006608649151981626,0.006606705485577812
0.34,-0.01869084355136992,-0.006742106470327249,-0.01502429810586484,-0.0185187993243788,-0.0185208666921646
0.35,-0.04184532118041732,-0.03077606169486028,-0.03833186934088225,-0.04164321671879116,-0.04164541148470589
0.36,-0.06296857303543664,-0.05278698983687772,-0.05961420993819749,-0.06273223225099098,-0.06273455764990218
0.37,-0.0820440270318588,-0.07275075506052472,-0.07885316589628838,-0.08176882798854375,-0.08177128673343372
0.38,-0.09906997047800074,-0.09065829846377413,-0.09604522769435371,-0.0987508109950696,-0.09875340521575354
0.39,-0.1140589080390781,-0.1065150490696019,-0.1112010593011364,-0.1136901726171838,-0.1136929037971371
0.4,-0.1270368210152341,-0.1203402281012961,-0.1243448659850009,-0.1266123461973311,-0.1266152151077492
0.41,-0.1380423369135389,-0.1321660581293113,-0.1355134330404818,-0.1375553751485873,-0.137558381778736
0.42,-0.1471258216869039,-0.1420368892536167,-0.1447551944489008,-0.1465690038075543,-0.1465721472901017
0.43,-0.1543484073213141,-0.1500082549099635,-0.1521293031691861,-0.1537137037935747,-0.1537169823234236
0.44,-0.1597809675978802,-0.1561458701533531,-0.1577046316955922,-0.159059648751416,-0.1590630594963141
0.45,-0.1635030491226518,-0.160524585356355,-0.1615587182147766,-0.1626856503451134,-0.1626891893458099
0.46,-0.1656017835358234,-0.1632273081529077,-0.1637766821087205,-0.1646780682100761,-0.1646817302676888
0.47,-0.1661708042844426,-0.16434390618534,-0.164450125255728,-0.1651297062680737,-0.1651334848160283
0.48,-0.1653091234893074,-0.1639701028103406,-0.1636760319213738,-0.164138707375257,-0.1641425943325604
0.49,-0.1631200348732875,-0.1622063774093619,-0.1615556786174406,-0.1618074577173128,-0.1618114433200495
0.5,-0.1597100374050705,-0.1591568813356859,-0.1581935644977139,-0.1582415117016642,-0.158245584309297
0.51,-0.1551877888446949,-0.1549283798193537,-0.1536963721117847,-0.1535485473364439,-0.1535526932094947
0.52,-0.149663098287929,-0.1496292293504584,-0.1481719675271485,-0.1478373612429311,-0.1478415642888728
0.53,-0.1432459659018717,-0.1433683991830131,-0.141728447945315,-0.1412169115373813,-0.1412211530222209
0.54,-0.136045677086711,-0.1362545446590207,-0.1344732439926526,-0.1337954158527514,-0.1337996740765469
0.55,-0.128169950109809,-0.1283951390607043,-0.126512282879354,-0.1256795107653682,-0.1256837607015784
0.5600000000000001,-0.1197241681384846,-0.119895669674374,-0.1179492176065691,-0.1169734778606157,-0.1169776907611871
0.5700000000000001,-0.1108106749288244,-0.1108589027107882,-0.1088847263771034,-0.1077785406284032,-0.1077826835995869
0.58,-0.1015281281895543,-0.1013842206921805,-0.09941588534293187,-0.09819223533770262,-0.0981962708955066
0.59,-0.09197093919018985,-0.09156703489689361,-0.08963561681492081,-0.08830785801232204,-0.08831174363175137
0.6,-0.08222878891573668,-0.08149827445019045,-0.07963221407757176,-0.07821398862955757,-0.07821767630847791
0.61,-0.07238622097603219,-0.07126395266384412,-0.06948894300438632,-0.06799409270117379,-0.06799752856800836
0.62,-0.06252231058461943,-0.06094481027043246,-0.05928371976655035,-0.05772619948227985,-0.05772932348701033
0.63,-0.05271040808288649,-0.05061603429769504,-0.04908886307744121,-0.04748265519787573,-0.04748540093850089
0.64,-0.04301795448572689,-0.04034705050870251,-0.03897091862607802,-0.03732994888731823,-0.03733224363890003
0.65,-0.03350636142399219,-0.03020138660243359,-0.0289905526308308,-0.02732860775072896,-0.02733037278195303
0.66,-0.02423097379785966,-0.02023660272130938,-0.01920251079780536,-0.01753315824441594,-0.01753430952716127
0.67,-0.01524107765653948,-0.01050428523961653,-0.009655638401948894,-0.007992148619246395,-0.007992598060152655
0.68,-0.00657996550010236,-0.001050099310398,-0.0003929567288348635,0.001251771869892287,0.001252114520894966
0.6900000000000001,0.001714942616071706,0.008086104765657917,0.008548209274511826,0.01016172223204483,0.010162946613033
0.7000000000000001,0.009611931372031304,0.0168701366121922,0.01713605758713902,0.01870641291991801,0.01870860421591693
0.71,0.01708478132709449,0.02527326778902324,0.02534409558756133,0.02685992855149817,0.02686316234053298
0.72,0.02411252448440748,0.03327199638992644,0.03315089216506951,0.03460147590980303,0.03460581143093777
0.73,0.03067916987275373,0.04084777993292119,0.04053980123182423,0.04191510297566896,0.04192057453685123
0.74,0.03677340509841517,0.04798674222820399,0.04749866231968347,0.04878939468236702,0.04879600092184712
0.75,0.04238827980808486,0.05467935981081831,0.05401948378351482,0.05521715093358977,0.05522484166449657
0.76,0.04752086866319045,0.0609201333569447,0.06009811389551276,0.06119505220328552,0.06120371261401805
0.77,0.05217193474240518,0.06670724927107617,0.06573390481284246,0.06672331774363377,0.06673274980468345
0.78,0.05634558574931459,0.0720422363430594,0.07092937404563521,0.07180536107616284,0.07181526212138191
0.79,0.06004892972224913,0.07692962203645068,0.07568986765612344,0.07644744704359081,0.07645738565035981
0.8,0.06329173508356761,0.08137659259048127,0.0800232289952594,0.08065835427340314,0.08066774375204734
0.8100000000000001,0.0660860986174014,0.08539266070533784,0.08393947634250944,0.08444904646751229,0.08445711646561033
0.8200000000000001,0.06844612453887404,0.08898934414239151,0.0874504923685443,0.08783235550392227,0.08783812240531121
0.8300000000000001,0.07038761737880091,0.09217985811620782,0.09056972789862672,0.09082267892852126,0.09082491584562478
0.84,0.07192779110149305,0.09497882389129425,0.09331192202376092,0.09343569402994341,0.09343290122303344
0.85,0.07308499577568513,0.0974019955317134,0.09569284019275756,0.09568809031768721,0.09567846681542415
0.86,0.07387846334602539,0.0994660062931552,0.09772903152452019,0.09759732184597292,0.09757873890242311
0.87,0.07432807510331624,0.1011881357019152,0.09943760620813394,0.09918138042733017,0.09915135726833629
0.88,0.07445414907149731,0.1025860979396326,0.1008360335094014,0.1004585903564153,0.1004142724903512
0.89,0.07427724848031041,0.103677851752723,0.1019419605763896,0.1014474248275024,0.1013855650631862
0.9,0.0738180112439349,0.1044814317358126,0.1027730519327813,0.10216634380205,0.102083286052906
0.91,0.07309699999953263,0.1050148005038638,0.1033468492661432,0.1026336526921358,0.1025253186506328
