t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.001,0.9999840000711503,0.9999840000872294,6.9552364490022e-07,0.999984000069333,0.9999840000693352
0.002,0.9999360011131022,0.9999360011819703,1.249754850718432e-07,0.9999360011093248,0.9999360011093266
0.003,0.9998560056222447,0.9998560057801161,1.069564108391319e-07,0.9998560056158957,0.9998560056158753
0.004,0.9997440177598598,0.999744018041246,6.530271479121552e-08,0.9997440177487364,0.9997440177485958
0.005,0.9996000433558846,0.9996000437882879,4.023170019351596e-08,0.9996000433310602,0.9996000433304547
0.006,0.9994240899052611,0.9994240905070101,2.400624277143493e-08,0.9994240898492034,0.9994240898473001
0.007,0.9992161665577989,0.9992161673453972,1.48528771504175e-08,0.999216166452188,0.9992161664472137
0.008,0.9989762841181813,0.998976285112862,1.644555824853455e-08,0.9989762839511251,0.9989762839397526
0.008999999999999999,0.9987044550535098,0.998704456279339,3.945301951802094e-08,0.9987044548185398,0.9987044547950303
0.01,0.9984006934718901,0.9984006949742098,1.062117469530222e-07,0.9984006931875798,0.9984006931426598
0.011,0.9980650151362829,0.9980650169851145,2.577164064376802e-07,0.9980650148511284,0.9980650147705574
0.012,0.9976974374863441,0.9976974397565989,5.644539764482204e-07,0.9976974372608006,0.9976974371236101
0.013,0.9972979796234376,0.9972979823886384,1.142690883249031e-06,0.997297979525856,0.9972979793021963
0.014,0.9968666623225798,0.9968666656350028,2.178263450058893e-06,0.996866662411987,0.9968666620605493
0.015,0.996403508040386,0.9964035119014996,3.960208728948089e-06,0.9964035083400041,0.9964035078050253
0.016,0.9959085409243227,0.9959085452440616,6.925377698863144e-06,0.9959085413844286,0.9959085405921893
0.017,0.9953817867610332,0.9953817913667085,1.170989365206765e-05,0.9953817872719731,0.9953817861267557
0.018,0.9948232727626456,0.9948232776193412,1.918783923926526e-05,0.9948232733799174,0.9948232717594276
