t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.05,0.9604310523939367,0.9605970514428811,0.9604360374017638,0.9604310635245821,0.9604310632442733
0.1,0.8467894106288049,0.8474555187905704,0.847015972516322,0.8467895257640918,0.8467895089151336
0.15,0.6734886276304368,0.6748957453883973,0.6736465198022722,0.6734891236557119,0.6734888980504066
0.2,0.4620867082697495,0.4642696100875455,0.4630231224949448,0.4620899305751968,0.4620879167177622
0.25,0.238061363872394,0.2408252998305312,0.2394574702034517,0.2380773569047459,0.238063764063554
0.3,0.02712193689624294,0.03008238649135059,0.02870906440448984,0.02719528131502846,0.02712544522077709
0.35,-0.1483259325397732,-0.1456359799082616,-0.1468833805424977,-0.1480395539391208,-0.1483214084257953
0.4,-0.2720200704060984,-0.2700760725935059,-0.2710577293178735,-0.2710827615647014,-0.2720140221721066
0.45,-0.3355958859109338,-0.3347958120881517,-0.3353296743129471,-0.3329765830594722,-0.3355882946340259
0.5,-0.3390767796182761,-0.3396571273762402,-0.3396381782048261,-0.3326718752524833,-0.3390678257801357
0.55,-0.2901259302849004,-0.292107744301922,-0.2915122744749313,-0.2761380287150533,-0.2901161333015896
0.6,-0.2022786140229679,-0.2054487500016861,-0.2043588519486076,-0.1745480256270628,-0.20226862497841
0.65,-0.09250515269423012,-0.0964426255450388,-0.0950377196292338,-0.04196138010887784,-0.09249607182290148
0.7,0.02147295998101662,0.01733183336889987,0.01882084328259775,0.1070290233470844,0.02147988224158681
0.75,0.1236973483167022,0.1199650987797679,0.121316632274878,0.2592718460877528,0.1237007835305458
0.8,0.2019640478469083,0.1991971589229113,0.200252347575035,0.4043713331251017,0.2019629159188151
0.85,0.2490546834237113,0.2476582559456141,0.2483549628861134,0.535237422961532,0.2490483730154205
0.9,0.2631079245704882,0.263269420655126,0.2636654370086444,0.647948417865994,0.2630965349568068
0.95,0.2471713667620249,0.2488354842365317,0.2491299725384202,0.741130734862096,0.2471558192098991
1,0.2080911976747069,0.2109776191108174,0.2115066781470399,0.8151072610165515,0.2080732317199203
1.05,0.154978461650382,0.1586355873148146,0.1597953813470826,0.8710390195767744,0.1549604703902168
1.1,0.09752768895973161,0.1014116176151522,0.103498652263891,0.9102154963713971,0.09751245111685247
1.15,0.04445633309559073,0.04802258937068937,0.05104924702847041,0.9335732705116535,0.04444663693093986
1.2,0.002287041736046693,0.005080384284244843,0.008664193386446362,0.9414694093287314,0.002285282852600878
1.25,-0.02537945742536103,-0.0236531498053526,-0.0202449868033735,0.9337148674527344,-0.02537166163294524
1.3,-0.03804199890886772,-0.037474921876747,-0.03510911330469607,0.9098666244985654,-0.03802410189502087
1.35,-0.03795737616949447,-0.03843596772243424,-0.03777093462987263,0.8697506162587859,-0.03793006436955426
1.4,-0.02938663446151394,-0.03062225212186709,-0.03169782233450641,0.8141164069099278,-0.02935182619070098
1.45,-0.01759130082860291,-0.01917798351820177,-0.02099346452436363,0.7452308936512022,-0.01755198258429225
1.5,-0.007768217040129643,-0.009258406564557453,-0.009467040604253629,0.6671759618363142,-0.007728127204587709
1.55,-0.004106983055889855,-0.005093647377180599,-6.413936431115541e-05,0.5856910988841115,-0.004070186946849852
1.6,-0.009119323186618723,-0.009309362445940161,0.005190682600267948,0.507573010669542,-0.009089729068157915
1.65,-0.02333095283239309,-0.02259467877959886,0.004937122532495952,0.4397917786836327,-0.02331183868218151
1.7,-0.04535505627490391,-0.04374202898955248,-0.001684618579241404,0.3885109544818504,-0.04534866550018357
1.75,-0.07229685111996879,-0.07001699966638475,-0.01492755216083441,0.3581273511621219,-0.07230409999363396
1.8,-0.1003852765705855,-0.09776319755218155,-0.03422068160358971,0.3503991817577851,-0.1004056230172485
1.85,-0.1257004180959909,-0.1231159693058804,-0.0580758766244055,0.3639475697924798,-0.1257319093655992
1.9,-0.1448659794097653,-0.1426920288770951,-0.08426942772512036,0.3943918272167929,-0.1449054719118459
1.95,-0.155599812338126,-0.154143253888416,-0.1102808055052958,0.4349958069143371,-0.1556433172370211
2,-0.1570523990575278,-0.156505052722719,-0.1337593759974687,0.4776908174220185,-0.1570955955152114
2.05,-0.1499040694491444,-0.1503107924120646,-0.1528551828649863,0.5142566692351831,-0.1499425622667504
2.1,-0.1362263213845675,-0.1374777478996315,-0.1666360675708404,0.5373875872249888,-0.1362566121643652
2.15,-0.1191457649453065,-0.1209963467904725,-0.1751655829099478,0.5414391699250207,-0.1191652164984213
2.2,-0.1023643129489056,-0.104472012537623,-0.179297431097918,0.5228265054906983,-0.102371530712563
2.25,-0.08960765644143341,-0.0915852062016474,-0.1803879835436472,0.4802763231611481,-0.08960244639344606
2.3,-0.08407505552789148,-0.08554719089420465,-0.1799464904763513,0.4151629229887293,-0.08405896128916662
2.35,-0.08796528252133928,-0.08862323428972141,-0.17958046619103,0.331815274806289,-0.08794067931593419
2.4,-0.102135249069097,-0.1017816716322047,-0.1807535586510383,0.2373834907817932,-0.1021051514316288
2.45,-0.1259362681117633,-0.1245137467952936,-0.1844732494999219,0.1410141600983176,-0.1259047344194268
2.5,-0.1572504947759783,-0.1548514096617153,-0.1910716367513575,0.05248603288648923,-0.1572208450858593
2.55,-0.1927152640553298,-0.1895811753506939,-0.2001920409788704,-0.01929888485503212,-0.1926907239833677
2.6,-0.2281147159142559,-0.2246207996373227,-0.2109618308347884,-0.06757776131500731,-0.2280980003177075
