step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site10,Z_site12,Z_site16
13,0.8819446719232419,-0.8826492463716301,0.882649246372218,-0.8826492463728631,0.8826492463737281,-0.8826492463737494,-0.8826492463737297,-0.8826492463722195,-0.8819446719232438
14,0.8751072158779899,-0.8758673290130572,0.8758673290164339,-0.8758673290167709,0.8758673290180619,-0.8758673290181099,-0.8758673290180645,-0.8758673290164377,-0.8751072158779934
15,0.8700700659686648,-0.8707626464823586,0.8707626464950461,-0.8707626464949123,0.8707626464967815,-0.8707626464968851,-0.8707626464967829,-0.8707626464950473,-0.8700700659686647
16,0.8668974030166493,-0.8673310986857456,0.8673310987262456,-0.8673310987254339,0.867331098728087,-0.8673310987282983,-0.8673310987280871,-0.8673310987262458,-0.866897403016649
17,0.8655811819872788,-0.8654896322876138,0.8654896324042876,-0.8654896324025271,0.8654896324062595,-0.8654896324066754,-0.8654896324062593,-0.8654896324042884,-0.8655811819872782
18,0.8660451177061764,-0.8650861675849423,0.8650861678955919,-0.8650861678925096,0.8650861678978017,-0.8650861678985972,-0.8650861678978021,-0.8650861678955938,-0.8660451177061754
19,0.8681507615724058,-0.865912711194452,0.8659127119691938,-0.8659127119672146,0.8659127119720146,-0.8659127119729526,-0.8659127119720144,-0.8659127119691961,-0.8681507615724054
20,0.871705402299074,-0.8677207164121084,0.8677207182349664,-0.8677207182350687,0.8677207182394658,-0.8677207182405612,-0.8677207182394648,-0.8677207182349679,-0.8717054022990735
21,0.8764715256593081,-0.8702376624477213,0.8702376665177636,-0.8702376665199042,0.8702376665236987,-0.8702376665249539,-0.8702376665236969,-0.8702376665177654,-0.8764715256593081
22,0.882177550593532,-0.873183800397731,0.873183809074619,-0.8731838090811195,0.8731838090843278,-0.8731838090857469,-0.8731838090843269,-0.8731838090746235,-0.882177550593533
23,0.8885295200084298,-0.8762880564526715,0.8762880741851159,-0.8762880742014687,0.8762880742041826,-0.8762880742057695,-0.8762880742041831,-0.8762880741851186,-0.888529520008429
24,0.895223368638283,-0.8793021867938787,0.8793022216503265,-0.8793022216889449,0.8793022216914034,-0.879302221693168,-0.8793022216914044,-0.8793022216503315,-0.8952233686382843
25,0.9019573270369872,-0.8820124349761265,0.8820125010686803,-0.8820125011541706,0.8820125011561631,-0.8820125011580783,-0.8820125011561634,-0.8820125010686839,-0.9019573270369885
26,0.9084439637386997,-0.8842481400068501,0.8842482611985216,-0.884248261383903,0.8842482613855531,-0.8842482613876071,-0.8842482613855537,-0.8842482611985254,-0.9084439637387013
27,0.9144213318097016,-0.8858869676687988,0.8858871830324596,-0.8858871834235399,0.885887183425077,-0.8858871834272566,-0.8858871834250771,-0.8858871830324622,-0.9144213318097009
28,0.9196626853770672,-0.8868566736948278,0.8868570452788063,-0.8868570460794564,0.8868570460813541,-0.8868570460836546,-0.8868570460813546,-0.886857045278808,-0.9196626853770665
29,0.9239842759345069,-0.8871335389496284,0.8871341624372787,-0.8871341640276379,0.8871341640309511,-0.8871341640334058,-0.8871341640309508,-0.8871341624372802,-0.9239842759345056
30,0.9272508307859582,-0.8867378285868823,0.8867388474057465,-0.886738850469051,0.8867388504744653,-0.8867388504769917,-0.8867388504744635,-0.8867388474057456,-0.9272508307859537
31,0.9293784525828999,-0.8857268053480221,0.885728428658564,-0.8857284343957191,0.8857284344057594,-0.8857284344083536,-0.8857284344057603,-0.885728428658567,-0.9293784525828992
32,0.9303348475405288,-0.8841859604077014,0.8841884851187128,-0.8841884955778062,0.8841884955974697,-0.8841884956001614,-0.8841884955974706,-0.884188485118715,-0.9303348475405259
33,0.930136973026754,-0.8822192059431496,0.8822230424677546,-0.8822230610482259,0.8822230610863084,-0.8822230610890376,-0.882223061086309,-0.8822230424677575,-0.9301369730267521
34,0.9288463719098237,-0.8799387978356041,0.8799444986587972,-0.8799445308657389,0.8799445309394716,-0.8799445309422653,-0.879944530939473,-0.8799444986587988,-0.9288463719098217
35,0.9265626114241241,-0.8774557252133495,0.8774640144992782,-0.8774640690316149,0.877464069172627,-0.8774640691755663,-0.8774640691726282,-0.8774640144992782,-0.9265626114241201
36,0.9234153524816875,-0.8748712206943589,0.8748830221241382,-0.8748831124107688,0.874883112675749,-0.8748831126790256,-0.874883112675748,-0.8748830221241327,-0.923415352481684
37,0.9195556317739538,-0.8722699193287141,0.8722863781665903,-0.872286524478205,0.872286524966397,-0.8722865249704125,-0.8722865249663917,-0.8722863781665785,-0.9195556317739524
38,0.9151469418651255,-0.8697150369018921,0.8697375310022721,-0.8697377632786627,0.8697377641578036,-0.8697377641624194,-0.8697377641577958,-0.8697375310022655,-0.915146941865125
39,0.9103566488601637,-0.8672457627476934,0.8672758959483904,-0.8672762574957853,0.8672762590483245,-0.8672762590541837,-0.8672762590483142,-0.8672758959483968,-0.9103566488601686
40,0.9053482035218895,-0.8648768825142914,0.8649164527015452,-0.8649170048889746,0.8649170075778327,-0.8649170075860428,-0.8649170075778092,-0.8649164527015751,-0.9053482035219
41,0.9002744933733381,-0.8626004811681172,0.8626514082621076,-0.8626522324806707,0.8626522292520671,-0.8626522427352352,-0.8626522425684062,-0.8626514098833195,-0.9002744933740389
42,0.8952725641253911,-0.8603893680571714,0.8604536322146119,-0.8604548544548393,0.860454859454466,-0.8604548626296674,-0.8604548621909587,-0.8604536343719258,-0.8952725645175506
43,0.8904642113395091,-0.8582020447012028,0.8582814306689526,-0.8582831996606093,0.8582832086601181,-0.8582832078661095,-0.858283207515817,-0.8582814284081998,-0.8904642084444562
44,0.8859479022065376,-0.8559881987621905,0.8560841618067879,-0.8560866850887237,0.8560867018336582,-0.8560866966070395,-0.8560866964043772,-0.8560841628530703,-0.8859478906578064
45,0.8817917328230659,-0.8536948593065176,0.8538082133894649,-0.853811763528668,0.8538117946357148,-0.8538117855937215,-0.8538117856638947,-0.8538082381868884,-0.8817917171607309
46,0.878033555419229,-0.851272315056598,0.8514028254288424,-0.8514077089625668,0.8514077613898228,-0.8514077491807632,-0.8514077494520749,-0.8514028463775243,-0.8780335654054191
47,0.874682999504571,-0.8486790810430165,0.8488251190747046,-0.8488317434957949,0.8488318242952981,-0.8488318089574081,-0.8488318092849064,-0.8488251380166746,-0.8746830808397422
48,0.8717250261714362,-0.8458862419313179,0.8460442782771587,-0.8460531298854924,0.8460532518560457,-0.8460532338971142,-0.8460532341872908,-0.8460442966382394,-0.8717252201341898
49,0.8691244035737115,-0.842880257618738,0.8430443286727969,-0.8430559784456788,0.8430561592047895,-0.843056139223731,-0.8430561393030278,-0.8430443473132547,-0.8691247440512554
50,0.8668309489048062,-0.8396643381320051,0.839825491347705,-0.8398405918072498,0.839840855528404,-0.8398408343235991,-0.8398408338832387,-0.8398255111344594,-0.8668314599557849
51,0.8647850575426368,-0.8362583295232625,0.8364040669154855,-0.8364233403961561,0.8364237197438031,-0.8364236983178575,-0.8364236968966856,-0.8364040886827535,-0.8647857512826187
52,0.8629231197382106,-0.8326971901322403,0.8328109490461104,-0.8328351648591126,0.8328357033301537,-0.8328356829419006,-0.832835679856678,-0.8328109736949181,-0.8629239947889088
53,0.8611824749333872,-0.829028261211546,0.8290889743338227,-0.8291189113859151,0.8291196661980761,-0.8291196484045955,-0.8291196426925239,-0.829089002753862,-0.8611835155471647
54,0.8595056194152235,-0.8253076123733154,0.8252893967796107,-0.8253257891833843,0.8253268341640634,-0.825326820913563,-0.8253268111922978,-0.8252894296232229,-0.8595067953696217
55,0.8578434632579199,-0.8215958044134385,0.8214678304552758,-0.8215112927588134,0.8215127217289424,-0.8215127154829831,-0.8215126998026294,-0.8214678682582459,-0.8578447305796583
56,0.8561575199459339,-0.8179534341417374,0.8176800276686129,-0.8177309572503432,0.8177328874154519,-0.8177328913322457,-0.8177328669833358,-0.8176800708061388,-0.8561588224749537
57,0.8544210001128597,-0.8144368247999894,0.8139778515888008,-0.8140363066029975,0.8140388818193506,-0.8140388999969175,-0.8140388632589104,-0.8139779003650254,-0.8544222718599863
58,0.8526188625714007,-0.8110941927226123,0.810405766546885,-0.8104713187065684,0.8104747121775913,-0.810474749959343,-0.8104746957683283,-0.810405821035744,-0.8526200307637698
59,0.8507469462383995,-0.807962563754052,0.8069981071753818,-0.807069670604162,0.807074086655211,-0.8070741510549864,-0.8070740725781154,-0.806998167283674,-0.8507479349047445
60,0.8488103610343086,-0.8050656399918807,0.8037773098644444,-0.8038529486455159,0.8038586229773014,-0.8038587231980499,-0.8038586113150931,-0.8037773753421362,-0.848811094923582
61,0.8468213520728008,-0.802412730502362,0.8007531990176054,-0.8008299187136472,0.8008371164094252,-0.8008372644879749,-0.8008371071544025,-0.8007532694707591,-0.8468217606777315
62,0.8447968680709842,-0.7999987707923055,0.7979233285259995,-0.797996859179712,0.7980058696753164,-0.7980060812599269,-0.798005862738476,-0.7979234034450823,-0.8447968895100456
63,0.8427560625430865,-0.7978053698636385,0.7952742907499901,-0.7953388715460072,0.7953499996284158,-0.7953502948923692,-0.795349994855676,-0.7952743695362987,-0.8427556470535944
64,0.8407179368041383,-0.7958027481608304,0.7927838291820787,-0.7928320075298333,0.7928455593537476,-0.7928459640393656,-0.7928455565452877,-0.7927839111846277,-0.840717049619558
65,0.8386993000983852,-0.7939523696772297,0.79042353221339,-0.7904459924043377,0.7904622554676471,-0.7904628020382657,-0.7904622543966177,-0.7904236167608755,-0.8386979235164602
66,0.8367131781871806,-0.7922100310071041,0.7881618479681145,-0.7881472865889088,0.7881665026230137,-0.7881672314952114,-0.7881665030548926,-0.7881619344117102,-0.8367113126880522
67,0.8347677517699188,-0.7905291510921831,0.7859671461727529,-0.7859022128865392,0.7859245426942911,-0.7859255034832954,-0.7859245444066331,-0.7859672339204447,-0.834765416101944
68,0.8328658545918376,-0.7888640081213356,0.783810562408491,-0.7836798853491345,0.7837053648063983,-0.7837066175013518,-0.7837053676041498,-0.7838106509590661,-0.8328630848082679
69,0.8310050122662301,-0.7871726927322624,0.7816683911652045,-0.7814547057828921,0.7814831924950948,-0.781484808442356,-0.7814831962226544,-0.7816684801328944,-0.8310018597644682
70,0.8291779602325074,-0.7854195862785667,0.7795238432358036,-0.7792082417594578,0.7792393522887676,-0.7792414148161417,-0.7792393568370716,-0.7795239323698814,-0.8291744889102286
71,0.8273735458203186,-0.7835772249451487,0.7773680454244191,-0.7769303609895585,0.7769633991172564,-0.776966003597017,-0.7769634044271948,-0.777368134615984,-0.8273698285178693
72,0.825577896991174,-0.7816274698362853,0.7752002305847375,-0.7746195653776273,0.7746534425678483,-0.7746566956623001,-0.774653448630183,-0.7752003198625036,-0.8255740114335812
73,0.8237757297063244,-0.7795619641808783,0.7730271375534117,-0.7722825379564013,0.7723156880249084,-0.7723197058096491,-0.7723156948768687,-0.7730272270671164,-0.8237717541873538
74,0.8219516669980313,-0.7773819162959442,0.7708617077074145,-0.7699329814275548,0.7699632723740225,-0.7699681769914731,-0.7699632800950165,-0.7708617976983322,-0.8219476760640078
75,0.82009145446651,-0.7750972961451145,0.7687212222371429,-0.7675898829389372,0.7676145299380642,-0.7676204443931209,-0.7676145386448221,-0.768721312994618,-0.8200875148563226
76,0.8181829772246485,-0.7727255706084258,0.7666250674662682,-0.7652753817981964,0.7652908664127599,-0.7652979070985201,-0.7652908762561091,-0.7666251592732758,-0.8181791443066261
77,0.8162170098107457,-0.7702901255385877,0.7645923416008044,-0.7630124421914211,0.7630144438887754,-0.7630227104234261,-0.7630144550539214,-0.7645924346681263,-0.8162133247286438
78,0.8141876604467018,-0.7678185303646128,0.7626395235729234,-0.7608225402116786,0.7608058871562131,-0.7608154491336353,-0.7608058998670195,-0.7626396179666413,-0.8141841481462635
79,0.8120925014563811,-0.7653407939753645,0.7607784132559393,-0.7587235638292277,0.7586822105871356,-0.7586930908954959,-0.7586822251158609,-0.7607785088209024,-0.8120891697142878
80,0.8099324059260543,-0.7628877406504087,0.7590145237425419,-0.7567280974735785,0.7566551375956388,-0.7566672920496204,-0.7566551542786303,-0.7590146200257615,-0.8099292454461491
81,0.8077111345763667,-0.7604896048561249,0.757346063551883,-0.7548422225983009,0.7547299439459519,-0.7547432371102962,-0.7547299632050005,-0.7573461597302831,-0.8077081201571754
82,0.8054347345977236,-0.7581749074725658,0.7557635935033822,-0.7530649159249805,0.75290490598711,-0.7529190832519758,-0.7529049283535071,-0.7557636883210143,-0.8054318273124077
83,0.8031108228360923,-0.7559696374882525,0.7542503842625715,-0.751388072570906,0.7511713798033886,-0.7511860360043102,-0.751171405948064,-0.7542504759800277,-0.8031079731060552
84,0.8007478288903204,-0.7538967264562206,0.7527834411918887,-0.7497971267752312,0.7495144821523982,-0.749529027300552,-0.7495145129140968,-0.7527835275551555,-0.8007449802757749
85,0.7983542697444596,-0.7519757716500378,0.751335108017674,-0.7482721930625605,0.7479142935261096,-0.7479279165442987,-0.747914329941032,-0.7513351862458229,-0.7983513632302499
86,0.7959381175036632,-0.7502229408365667,0.7498751143284048,-0.7467896095015815,0.7463474618771595,-0.746359093594609,-0.7463475051997948,-0.7498751811253817,-0.7959350960209342
87,0.7935063070193176,-0.7486509787792349,0.7483728975305766,-0.7453237353676678,0.7447890556411378,-0.7447973326926159,-0.7447891073562417,-0.7483729491218502,-0.7935031199221447
88,0.7910644124742591,-0.7472692339347131,0.7468000100803075,-0.7438488400937217,0.7432144988133459,-0.7432177304861644,-0.7432145606416596,-0.7468000422721742,-0.7910610196889256
89,0.7886165031832244,-0.7460836329212748,0.7451324186379329,-0.7423409196651072,0.7416014198007309,-0.7415975602616645,-0.7416014936828986,-0.7451324269032463,-0.7886128787586514
90,0.786165170838536,-0.7450965489382755,0.7433525131912819,-0.7407792900911983,0.7399312591406351,-0.7399178878439772,-0.7399313472087073,-0.7433524927745924,-0.7861613056613076
91,0.783711704727732,-0.7443065360158172,0.7414506696228385,-0.7391478335740926,0.7381905072799327,-0.7381648206422093,-0.7381906118090142,-0.7414506156650611,-0.7837076082146127
92,0.7812563794083879,-0.7437079308891816,0.7394262462507248,-0.7374358087942234,0.7363714797950142,-0.7363302974200134,-0.7363716031367517,-0.7394261539311668,-0.7812520800525623
93,0.7787988117751486,-0.7432903550015102,0.7372879401518564,-0.7356381788684296,0.7344725802501805,-0.7344123690349039,-0.7344727247490965,-0.7372878048425434,-0.7787943564966749
94,0.7763383417063056,-0.7430381771652556,0.7350534787198518,-0.7337554550764788,0.7324980464479651,-0.7324149657602194,-0.7324982143450622,-0.7350532961533083,-0.7763337940347038
95,0.7738743925407588,-0.7429300196357378,0.732748671958602,-0.7317930974902935,0.7304572201921762,-0.7303471909532538,-0.7304574135182829,-0.7327484383990265,-0.7738698297356295
96,0.7714067737086884,-0.7429384039511367,0.7304058973917048,-0.7297605513186647,0.7283634200320307,-0.7282222198908763,-0.7283636405002184,-0.730405609814061,-0.771402282992953
97,0.7689358973737763,-0.7430296361598878,0.7280621290306248,-0.7276700270934118,0.7262325277229208,-0.7260559136002096,-0.7262327766260472,-0.7280617852979666,-0.7689315715118289
98,0.766462892382674,-0.7431640229319213,0.7257566515776066,-0.7255351513148427,0.7240814198118226,-0.7238652778544817,-0.7240816979361803,-0.7257562506119826,-0.7664588248770535
99,0.7639896111760553,-0.7432964908196574,0.7235286193190655,-0.7233696206130449,0.7219263845164513,-0.7216669059709766,-0.7219266920781435,-0.7235281612575325,-0.763985891375193
100,0.7615185371765395,-0.7433776518444651,0.7214146251010982,-0.7211859866497601,0.7197816605470031,-0.7194755402587889,-0.7197819971649173,-0.721414111429377,-0.7615152455898174
101,0.7590526104236848,-0.7433553219189044,0.7194464385177941,-0.7189946817242138,0.7176582194502825,-0.7173028716737295,-0.7176585841630772,-0.7194458721700268,-0.7590498145189264
102,0.7565949969502915,-0.743176457484471,0.717649055103819,-0.7168033682573982,0.7155628881034104,-0.7151566721631247,-0.7155632794391917,-0.7176484405179339,-0.7565927476733452
103,0.7541488319720852,-0.7427894338307731,0.7160391718093193,-0.7146166616523717,0.7134978756545832,-0.7130403218291275,-0.7134982917592126,-0.716038514925968,-0.7541471611764473
104,0.7517169681069034,-0.7421465497044037,0.7146241707827896,-0.7124362386342699,0.7114607325074656,-0.7109527564309938,-0.7114611713377976,-0.7146234789799494,-0.7517158870224091
105,0.7493017576742217,-0.7412066109061949,0.7134016564112491,-0.7102613055376616,0.7094447311880474,-0.7088888232348531,-0.7094451907710494,-0.7134009383677142,-0.7493012564760182
106,0.7469048929633513,-0.7399374237606197,0.7123595525404591,-0.7080893664544848,0.7074396232640513,-0.7068399979791022,-0.7074401020169847,-0.7123588180302944,-0.7469049414407917
107,0.7445273209928351,-0.7383180202759754,0.7114767308317188,-0.7059172028508871,0.7054326960663218,-0.7047953858438641,-0.7054331931689385,-0.711475990446597,-0.7445278702506253
108,0.74216924045974,-0.7363404417483699,0.7107241096106015,-0.7037419564842626,0.7034100301237969,-0.7027429072158788,-0.7034105459368942,-0.7107233744190681,-0.7421702255268352
109,0.7398301792714413,-0.7340109270481588,0.7100661374868694,-0.7015621977937117,0.7013578444904952,-0.700670556272732,-0.7013583809988985,-0.7100654186441401,-0.7398315224547686
110,0.7375091423940432,-0.7313503847443735,0.7094625587808215,-0.6993788632897462,0.6992638136848208,-0.6985676177446717,-0.6992643749410795,-0.7094618671093949,-0.7375107571765811
111,0.7352048123910537,-0.7283940722364969,0.7088703489364713,-0.6971959574189858,0.6971182464806498,-0.6964257347093624,-0.6971188390228622,-0.7088696944986188,-0.735206607650646
112,0.7329157797128688,-0.7251904571566219,0.7082457075878089,-0.6950209357648784,0.6949150322995188,-0.6942397369069051,-0.6949156655128471,-0.708245099273411,-0.732917664030025
113,0.7306407770460774,-0.7217992924865947,0.7075460039716313,-0.6928647153358173,0.6926522838864516,-0.6920081630181923,-0.6926529702749744,-0.7075454491253824,-0.73064266287308
114,0.7283788920335793,-0.7182889927358863,0.7067315826363272,-0.690741291528986,0.6903326330353616,-0.6897334393441708,-0.6903333883698892,-0.7067310867466506,-0.728380699512883
115,0.7261297354225752,-0.7147334497829074,0.705767355217636,-0.6886669772369812,0.6879631667679075,-0.6874217087199532,-0.6879640100771298,-0.705766921684975,-0.7261313956679375
116,0.7238935467152189,-0.7112084694565355,0.7046241244236282,-0.6866593143348328,0.6855550218076362,-0.6850823345451842,-0.6855559751822332,-0.7046237544242767,-0.7238950044022338
117,0.7216712256849064,-0.7077880400512446,0.7032796070582805,-0.6847357383362369,0.6831226826153187,-0.6827271326046973,-0.6831237707983926,-0.7032792995143584,-0.7216724408429638
118,0.7194642857093116,-0.7045406594841792,0.7017191425046032,-0.682912101300246,0.6806830506789757,-0.680369405409551,-0.6806843004368526,-0.7017188941635425,-0.7194652346561473
119,0.7172747337088128,-0.7015259474913682,0.699936090028856,-0.6812011733756766,0.6782543683620633,-0.6780228696307644,-0.6782558076431614,-0.6999358956299686,-0.7172754091139081
120,0.7151048903035002,-0.6987917541688567,0.6979319325302129,-0.6796112496531155,0.6758550894275255,-0.6757005757418922,-0.6758567463240662,-0.6979317850704605,-0.7151053004007514
121,0.712957167042442,-0.6963719429288397,0.6957161128484858,-0.6781449846824341,0.6735027872346145,-0.6734139137868885,-0.6735046887852455,-0.6957160039542104,-0.7129573340671843
122,0.7108338212994606,-0.6942849804860807,0.6933056316256849,-0.6767985604292199,0.6712131817952622,-0.6711717893758182,-0.6712153526751776,-0.693305551978149,-0.710833779280343
123,0.7087367152779105,-0.6925334160434172,0.6907244391178928,-0.6755612717277584,0.6689993540494982,-0.6689800402582818,-0.6690018152139596,-0.6907243789299755,-0.708736507327483
124,0.7066671033723175,-0.6911042716544894,0.688002651360335,-0.6744155831379934,0.6668711951947812,-0.666841138803149,-0.6668739625565804,-0.6880026008808235,-0.7066667786416259
125,0.7046254692395072,-0.6899703051319523,0.6851756172031661,-0.6733376758748205,0.6648351153865374,-0.6647541996180849,-0.6648381986097415,-0.6851755672322017,-0.7046250797196333
126,0.7026114295524228,-0.6890920500688987,0.6822828589908498,-0.6722984670600393,0.6628940122073387,-0.662715284763405,-0.6628974137035116,-0.682282801380133,-0.7026110269030104
127,0.700623715090826,-0.6884204878510184,0.6793669064404556,-0.6712650480828402,0.6610474765910651,-0.6607179731690493,-0.6610511907970823,-0.6793668345571117,-0.70062334766525
128,0.6986602325468386,-0.687900167630232,0.6764720415990215,-0.6702024571630403,0.6592921944878556,-0.6587541385535105,-0.6592962074920928,-0.6764719507319087,-0.6986599427636826
129,0.6967182028839923,-0.6874725647928475,0.6736429732561748,-0.6690756757122325,0.6576224881202579,-0.6568148631976303,-0.6576267776857151,-0.6736428609455578,-0.6967180250671903
130,0.6947943649636313,-0.6870794581072286,0.6709234620574399,-0.6678517206425001,0.6560309323223407,-0.6548914046219284,-0.6560354683324954,-0.6709233283318774,-0.6947943237407079
131,0.6928852271013607,-0.686666110962094,0.6683549226123168,-0.6665016966010014,0.6545089797104515,-0.6529761292596586,-0.6545137250382337,-0.6683547701207682,-0.6928853364131083
132,0.6909873447876537,-0.6861840622306198,0.6659750355497701,-0.665002673696651,0.6530475332258288,-0.651063331669549,-0.6530524450000739,-0.6659748695819603,-0.6909876075260938
133,0.6890976003910468,-0.685593365546052,0.663816409862819,-0.6633392673613072,0.6516374152350497,-0.6491498691220697,-0.6516424464540103,-0.663816238256216,-0.6890980086474876
134,0.6872134604609124,-0.684864159434114,0.6619053429184956,-0.6615048165673939,0.6502696976732697,-0.6472355583841377,-0.6502747990936013,-0.6619051758555972,-0.6872139963340494
135,0.6853331882628622,-0.6839775013807721,0.6602607310274042,-0.659502083116235,0.6489358760757644,-0.6453233026410805,-0.6489409982883861,-0.6602605807325342,-0.6853338251499081
136,0.6834559932432195,-0.6829254526628799,0.658893186368694,-0.6573434260783577,0.6476278899291968,-0.6434189398762479,-0.6476329855200217,-0.6588930667199572,-0.6834566975169586
137,0.6815821049166725,-0.681710453755152,0.6578044154601764,-0.6550504394535968,0.6463380106964786,-0.6415308277897097,-0.6463430363782665,-0.6578043415437355,-0.6815828378741607
138,0.6797127646395683,-0.6803440773941593,0.6569869086004044,-0.6526530740165851,0.6450586342747779,-0.639669201096745,-0.6450635529170046,-0.6569868962134167,-0.6797134846102092
139,0.6778501364191565,-0.6788452841462034,0.656423979829537,-0.6501882956274092,0.6437820252105387,-0.6378453533521402,-0.6437868077042745,-0.6564240449800951,-0.6778508009509124
140,0.6759971475388731,-0.6772383451022365,0.6560901896928796,-0.6476983663963043,0.6425000756570852,-0.6360707214560929,-0.642504702318845,-0.656090347998278,-0.6759977153811972
141,0.674157273859265,-0.6755505950577514,0.6559521530307699,-0.645228842762069,0.6412041276670436,-0.6343559372128458,-0.6412085893565032,-0.6559524192564237,-0.6741577068968264
142,0.672334288713158,-0.6738101948772401,0.6559697245537663,-0.642826411509966,0.6398849147541373,-0.6327099264264221,-0.6398892135453029,-0.6559701121465629,-0.6723345535619032
143,0.6705319957883534,-0.6720440661717724,0.6560975251636179,-0.640536681708197,0.6385326574998993,-0.631139126071836,-0.6385368068473676,-0.6560980458144487,-0.6705320650139268
144,0.6687539753664916,-0.6702761415361331,0.6562867549562137,-0.6384020547958942,0.6371373398932043,-0.6296468802425336,-0.6371413642871478,-0.6562874182172351,-0.668753828329732
145,0.667003365616634,-0.6685260397911725,0.6564872166075193,-0.6364597845070624,0.635689170166341,-0.6282330594968468,-0.6356931042678196,-0.6564880295716513,-0.667002988903184
146,0.6652826986596341,-0.6668082361660265,0.6566494548103798,-0.6347403221549662,0.6341792087620407,-0.6268939290101874,-0.6341830960336506,-0.6566504218576416,-0.6652820860921631
147,0.6635938062569159,-0.6651317547275777,0.6567269055691204,-0.6332660231983054,0.632600126290441,-0.6256222712245322,-0.6326040171589317,-0.6567280281835841,-0.6635929585193944
148,0.6619378033399161,-0.6635003671441453,0.6566779429311378,-0.6320502675255079,0.6309470363958012,-0.6244077487218723,-0.6309509860067676,-0.6566792195933202,-0.6619367272660704
149,0.6603151501308968,-0.6619132418507739,0.6564677114441579,-0.6310970207133606,0.6292183346432627,-0.6232374749477696,-0.6292224002929057,-0.6564691376053242,-0.6603138577269247
150,0.6587257860160483,-0.6603659539460972,0.6560696407242252,-0.6304008384042874,0.6274164663247129,-0.62209674567063,-0.6274207046769262,-0.6560712088703322,-0.6587242933014826
151,0.6571693213158688,-0.6588517411284867,0.655466553779794,-0.6299472924559512,0.6255485443911724,-0.62096987372662,-0.6255530086088923,-0.6554682535949554,-0.6571676470750417
152,0.6556452673623214,-0.6573628764059474,0.6546513024473143,-0.6297137770149236,0.6236267439496205,-0.6198410643776844,-0.6236314808850979,-0.6546531210887202,-0.6556434318993984
153,0.6541532814235831,-0.6558920250566149,0.6536268902278197,-0.6296706361944979,0.6216684117374273,-0.6186952687589672,-0.6216734593351538,-0.653628812724145,-0.6541513054063121
154,0.6526934014571991,-0.6544334613064038,0.652406073296405,-0.6297825432755021,0.6196958469430603,-0.6175189581708636,-0.619701232010103,-0.6524080830738886,-0.6526913049215181
155,0.6512662466144583,-0.6529840384648221,0.6510104624453996,-0.6300100546167903,0.6177357323572675,-0.6163007716907623,-0.6177414688479609,-0.6510125419859478,-0.651264048185296
156,0.6498731628924636,-0.6515438330572791,0.6494691800576624,-0.6303112597244617,0.6158182205145675,-0.6150320027700934,-0.6158243084517133,-0.649471311680581,-0.6498708792560198
157,0.6485162989019546,-0.6501164162362307,0.6478171544970325,-0.6306434516351195,0.6139757061232503,-0.6137069056829031,-0.613982131242537,-0.6478193212483059,-0.6485139445404217
