t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
7.75,6.434797508204915e-11,-3.343557230983674e-05,1.822214621749474e-05,0.0004291352886389155,-0.005245201725593118,-1.199040866595169e-14,7.16093850883226e-14
7.8,-5.064977517260649e-12,-3.222195754970514e-05,7.215356862988465e-06,0.0002313164888751995,-0.003559657303205677,-8.826273045769994e-15,6.877831637552845e-14
7.85,2.566207229354189e-11,-3.082465571835336e-05,-3.659847541026551e-06,4.209617313988279e-05,-0.002116734980460611,-5.995204332975845e-15,6.52811138479592e-14
7.9,2.437672459720819e-12,-2.951979787668702e-05,-1.352092271877936e-05,-0.0001342800206615147,-0.001047891639660792,-3.552713678800501e-15,6.206146707654625e-14
7.95,6.652444545750258e-11,-2.850319583858063e-05,-2.157116279610793e-05,-0.0003035884501537689,-0.0004069046628055739,-2.275957200481571e-15,5.784261958297066e-14
8,6.33561757744372e-12,-2.787160208239658e-05,-2.717471319463316e-05,-0.0004754594228519315,-0.0001680426400701984,-2.331468351712829e-15,5.351274978693255e-14
8.050000000000001,-6.685924903993001e-11,-2.761649572724512e-05,-2.991618955250352e-05,-0.0006575910942661078,-0.0002412552209577479,-2.775557561562891e-15,5.029310301551959e-14
8.1,4.137933919123871e-12,-2.763132825484016e-05,-2.963838771841143e-05,-0.0008543548657091726,-0.0004980817992654707,-3.885780586188048e-15,4.618527782440651e-14
8.15,-6.937465532597109e-11,-2.773296390556901e-05,-2.645473670565002e-05,-0.001068499595480221,-0.0007982458851331087,-5.273559366969494e-15,4.052314039881821e-14
8.199999999999999,-9.890170431757495e-11,-2.769519458395431e-05,-2.073569178057122e-05,-0.001303247386381989,-0.00100989083063957,-6.050715484207103e-15,3.47499806707674e-14
8.25,-8.346567621081435e-11,-2.72895236681503e-05,-1.307001147088371e-05,-0.001560705572889232,-0.001021879930866609,-6.550315845288424e-15,2.980948821118545e-14
8.300000000000001,5.538451208070283e-12,-2.632652607764685e-05,-4.204277145425372e-06,-0.001836238156424197,-0.0007512234478384006,-6.994405055138486e-15,2.720046410331634e-14
