t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1,1,1
0.1,0.9999999999999998,1,1,0.999999999999748,1,1,1
0.2,0.9999999999999997,1,1,0.9999999999997531,1,1,0.9999999999999998
0.3,1,1,1,0.999999999999777,1,1,1
0.4,1,1,1,0.9999999999997909,1,0.9999999999999992,1
0.5,1,1,1,0.9999999999998564,1,1,1
0.6,0.9999999999999996,1,1,0.9999999999999145,1,0.9999999999999996,1
0.7,0.9999999999999997,1,1,0.9999999999999463,0.9999999999999999,1,0.9999999999999998
0.8,1,1,1,0.9999999999999492,1,0.9999999999999993,1
0.9,1,1,1,0.9999999999999312,1,1,1
1,1,1,1,0.9999999999999036,0.9999999999999994,0.9999999999999998,1
1.1,0.9999999999999999,1,1,0.9999999999998809,1,0.9999999999999993,1
1.2,0.9999999999999999,1,1,0.999999999999871,0.9999999999999998,1,1
1.3,1,1,1,0.9999999999998712,1,0.9999999999999996,0.9999999999999993
1.4,1,1,1,0.9999999999998832,1,1,1
1.5,1,1,1,0.9999999999998996,1,0.9999999999999994,1
1.6,1,1,1,0.9999999999999193,1,0.9999999999999993,1
1.7,1,1,1,0.9999999999999338,1,1,0.9999999999999998
1.8,1,1,1,0.9999999999999446,0.9999999999999998,1,1
1.9,0.9999999999999999,1,1,0.9999999999999493,1,0.9999999999999996,1
2,1,1,1,0.9999999999999462,0.9999999999999999,0.9999999999999998,0.9999999999999998
2.1,1,1,1,0.9999999999999369,1,1,1
2.2,1,1,1,0.9999999999999231,1,1,1
2.3,1,1,1,0.9999999999999089,0.9999999999999999,1,1
2.4,1,1,1,0.999999999999902,0.9999999999999999,1,1
2.5,0.9999999999999999,1,1,0.9999999999998967,0.9999999999999998,0.9999999999999998,1
2.6,1,1,1,0.9999999999998965,0.9999999999999998,1.000000000000001,1
2.7,0.9999999999999998,1,1,0.9999999999998984,0.9999999999999999,1,0.9999999999999998
2.8,1,1,1,0.9999999999999033,0.9999999999999997,1,1
2.9,0.9999999999999997,1,1,0.9999999999999085,1,0.9999999999999996,1
3,1,1,1,0.9999999999999133,0.9999999999999994,0.9999999999999991,1
3.1,0.9999999999999999,1,1,0.9999999999999204,1,0.9999999999999996,1
3.2,1,1,1,0.9999999999999225,1,1,1
3.3,1,1,1,0.9999999999999258,0.9999999999999999,0.9999999999999998,1
3.4,1,1,1,0.9999999999999233,1,1,1
3.5,0.9999999999999998,1,1,0.999999999999921,1,1,1
3.6,1,1,1,0.9999999999999171,1,1,1
3.7,0.9999999999999998,1,1,0.9999999999999128,0.9999999999999999,1,0.9999999999999998
3.8,0.9999999999999998,1,1,0.9999999999999091,0.9999999999999999,1,1
3.9,0.9999999999999997,1,1,0.9999999999999043,1,1.000000000000001,1
4,0.9999999999999999,1,1,0.9999999999999027,0.9999999999999999,1.000000000000001,1
4.1,1,1,1,0.9999999999998994,1.000000000000001,1,1
4.2,1,1,1,0.9999999999998993,1,0.9999999999999998,1
4.3,1,1,1,0.9999999999999039,1,0.9999999999999998,1
4.4,0.9999999999999998,1,1,0.9999999999999103,1.000000000000001,1,1
4.5,1,1,1,0.9999999999999195,1,1,1
4.6,1,1,1,0.9999999999999276,0.9999999999999993,0.9999999999999988,1
4.7,1,1,1,0.9999999999999343,0.9999999999999999,0.9999999999999998,1
4.8,1,1,1,0.9999999999999375,0.9999999999999999,0.9999999999999991,1
4.9,1,1,1,0.9999999999999335,1,1,1
5,1,1,1,0.9999999999999277,0.9999999999999996,1,1
5.1,1,1,1,0.9999999999999231,1.000000000000001,1,1
5.2,1,1,1,0.9999999999999233,0.9999999999999988,1,1
5.3,0.9999999999999997,1,1,0.9999999999999269,0.9999999999999996,0.9999999999999991,0.9999999999999998
5.4,0.9999999999999999,1,1,0.9999999999999315,1,1,0.9999999999999998
5.5,0.9999999999999999,1,1,0.9999999999999393,1,1.000000000000002,1
5.6,1,1,1,0.9999999999999442,1,0.9999999999999998,0.9999999999999998
5.7,1,1,1,0.9999999999999462,0.9999999999999999,1,1
5.8,1,1,1,0.9999999999999453,0.9999999999999999,0.9999999999999993,1
5.9,1,1,1,0.9999999999999449,0.9999999999999998,0.9999999999999998,1
6,1,1,1,0.9999999999999433,1,1,1
6.1,0.9999999999999999,1,1,0.9999999999999478,1,0.9999999999999996,0.9999999999999998
6.2,1,1,1,0.9999999999999497,1.000000000000001,0.9999999999999994,0.9999999999999998
6.3,1,1,1,0.9999999999999515,0.9999999999999997,1.000000000000001,1
6.4,1,1,1,0.9999999999999545,1,1,0.9999999999999998
6.5,1,1,1,0.9999999999999559,1,0.9999999999999996,1
6.6,1,1,1,0.9999999999999541,1,1,1
6.7,0.9999999999999999,1,1,0.9999999999999514,0.9999999999999999,1.000000000000001,0.9999999999999998
6.8,0.9999999999999998,1,1,0.9999999999999452,1,1,1
6.9,1,1,1,0.9999999999999412,1,1,1
7,1,1,1,0.9999999999999358,1,0.9999999999999994,1
7.1,0.9999999999999998,1,1,0.9999999999999354,1,1,1
7.2,0.9999999999999999,1,1,0.9999999999999354,0.9999999999999996,0.9999999999999996,1
7.3,1,1,1,0.9999999999999348,0.9999999999999993,1.000000000000001,1
7.4,1,1,1,0.9999999999999365,1,0.9999999999999993,1
7.5,0.9999999999999999,1,1,0.9999999999999363,1,0.9999999999999997,1
7.6,1,1,1,0.9999999999999394,0.9999999999999999,1,1
7.7,0.9999999999999998,1,1,0.9999999999999419,1,1,1
7.8,0.9999999999999998,1,1,0.9999999999999455,1,1,0.9999999999999996
7.9,0.9999999999999999,1,1,0.9999999999999457,0.9999999999999999,0.9999999999999996,1
8,1,1,1,0.9999999999999442,1,1,1
8.1,1,1,1,0.9999999999999415,1,0.999999999999998,1
8.199999999999999,1,1,1,0.9999999999999351,0.9999999999999998,1,1
8.300000000000001,1,1,1,0.9999999999999336,1,0.9999999999999998,1
8.4,0.9999999999999999,1,1,0.9999999999999322,0.9999999999999998,1.000000000000001,1
8.5,1,1,1,0.9999999999999343,0.9999999999999996,1,1
8.6,0.9999999999999998,1,1,0.9999999999999406,0.9999999999999998,0.9999999999999996,1
8.699999999999999,1,1,1,0.9999999999999467,1,1,1
8.800000000000001,1,1,1,0.9999999999999533,1,1,1
8.9,1,1,1,0.9999999999999594,0.9999999999999997,1,1
9,1,1,1,0.9999999999999601,0.9999999999999999,1.000000000000001,1
9.1,1,1,1,0.9999999999999574,0.9999999999999997,1.000000000000001,1
9.199999999999999,1,1,1,0.9999999999999516,1,1,1
9.300000000000001,1,1,1,0.9999999999999512,1,1,0.9999999999999998
9.4,1,1,1,0.9999999999999506,1,0.9999999999999998,1
9.5,0.9999999999999999,1,1,0.9999999999999545,1.000000000000001,1,1
9.6,1,1,1,0.9999999999999604,0.9999999999999998,0.9999999999999993,0.9999999999999998
9.699999999999999,1,1,1,0.9999999999999606,0.9999999999999999,1,1
9.800000000000001,1,1,1,0.999999999999958,0.9999999999999999,0.9999999999999998,1
9.9,0.9999999999999998,1,1,0.9999999999999499,1,0.9999999999999998,0.9999999999999998
10,0.9999999999999997,1,1,0.9999999999999423,0.9999999999999997,1,1
10.1,1,1,1,0.9999999999999338,1,1,1
10.2,1,1,1,0.9999999999999262,1,0.9999999999999996,0.9999999999999996
10.3,0.9999999999999999,1,1,0.9999999999999224,0.9999999999999996,0.9999999999999992,0.9999999999999996
10.4,0.9999999999999999,1,1,0.99999999999992,1,0.9999999999999991,1
10.5,1,1,1,0.9999999999999161,0.9999999999999999,1,1
10.6,1,1,1,0.9999999999999137,1,0.9999999999999992,1
10.7,1,1,1,0.9999999999999096,1,1,1
10.8,1,1,1,0.9999999999999095,1,0.9999999999999997,1
10.9,1,1,1,0.9999999999999131,0.9999999999999996,1,1
11,0.9999999999999998,1,1,0.9999999999999161,0.9999999999999991,0.9999999999999993,1
11.1,1,1,1,0.99999999999992,1,0.9999999999999998,1
11.2,1,1,1,0.9999999999999241,1,1,0.9999999999999998
11.3,1,1,1,0.9999999999999281,1,0.9999999999999998,1
11.4,0.9999999999999996,1,1,0.9999999999999345,1,1,1
11.5,1,1,1,0.9999999999999397,1,1,1
11.6,1,1,1,0.9999999999999423,1,0.9999999999999998,1
11.7,1,1,1,0.9999999999999422,1,0.9999999999999998,1
11.8,0.9999999999999998,1,1,0.9999999999999422,1,1,1
11.9,1,1,1,0.9999999999999386,1,1,1
12,0.9999999999999999,1,1,0.9999999999999313,1,1.000000000000001,1
12.1,0.9999999999999998,1,1,0.9999999999999253,1.000000000000001,0.9999999999999996,1
12.2,0.9999999999999999,1,1,0.9999999999999195,0.999999999999999,0.9999999999999998,1
12.3,0.9999999999999998,1,1,0.999999999999913,1,1,1
12.4,1,1,1,0.9999999999999049,0.9999999999999997,0.9999999999999997,1
12.5,0.9999999999999999,1,1,0.9999999999999026,0.9999999999999994,1,1
12.6,1,1,1,0.9999999999998979,0.9999999999999999,1.000000000000001,1
12.7,0.9999999999999999,1,1,0.999999999999893,1,1,1
12.8,1,1,1,0.9999999999998833,0.9999999999999999,0.9999999999999996,1
12.9,0.9999999999999999,1,1,0.9999999999998762,0.9999999999999998,1,0.9999999999999998
13,1,1,1,0.99999999999987,1,1,1
13.1,1,1,1,0.9999999999998658,1.000000000000001,1,0.9999999999999998
13.2,0.9999999999999998,1,1,0.9999999999998649,0.9999999999999996,1.000000000000001,0.9999999999999998
13.3,0.9999999999999998,1,1,0.999999999999869,0.9999999999999998,1,1
13.4,1,1,1,0.9999999999998738,1,0.9999999999999998,0.9999999999999996
13.5,0.9999999999999998,1,1,0.9999999999998799,0.9999999999999999,0.9999999999999992,1
13.6,1,1,1,0.9999999999998893,1,0.9999999999999987,1
13.7,0.9999999999999998,1,1,0.9999999999998941,0.9999999999999999,0.9999999999999996,1
13.8,1,1,1,0.9999999999999012,1,1.000000000000001,1
13.9,1,1,1,0.9999999999999073,1,1.000000000000001,0.9999999999999998
14,1,1,1,0.9999999999999145,1,1.000000000000001,1
14.1,0.9999999999999999,1,1,0.9999999999999205,0.9999999999999998,1,1
14.2,1,1,1,0.9999999999999255,1,0.9999999999999998,1
14.3,1,1,1,0.9999999999999328,1,1,1
14.4,0.9999999999999996,1,1,0.9999999999999371,0.9999999999999999,1,1
14.5,0.9999999999999998,1,1,0.9999999999999406,1,1.000000000000001,1
14.6,0.9999999999999998,1,1,0.9999999999999428,1,1,1
14.7,1,1,1,0.9999999999999429,0.9999999999999999,1,1
14.8,1,1,1,0.9999999999999403,0.9999999999999998,1.000000000000001,1
14.9,0.9999999999999998,1,1,0.9999999999999346,1,1,1
15,1,1,1,0.9999999999999271,1,1,1
15.1,1,1,1,0.99999999999992,0.9999999999999994,1,1
15.2,0.9999999999999999,1,1,0.9999999999999142,1,0.9999999999999993,1
15.3,1,1,1,0.9999999999999104,1,0.9999999999999996,0.9999999999999993
15.4,1,1,1,0.9999999999999072,1,0.9999999999999996,1
15.5,1,1,1,0.9999999999999064,0.9999999999999998,1,1
15.6,1,1,1,0.9999999999999017,0.9999999999999999,1,1
15.7,1,1,1,0.9999999999998959,1,0.9999999999999998,1
15.8,1,1,1,0.9999999999998904,1,0.9999999999999994,1
15.9,1,1,1,0.999999999999885,1,1,1
16,0.9999999999999998,1,1,0.9999999999998811,1,0.9999999999999996,1
16.1,0.9999999999999998,1,1,0.9999999999998781,1,0.9999999999999998,1
16.2,1,1,1,0.9999999999998779,0.9999999999999999,1,0.9999999999999998
16.3,0.9999999999999998,1,1,0.9999999999998819,1,1,0.9999999999999996
16.4,0.9999999999999999,1,1,0.9999999999998858,1,1,1
16.5,1,1,1,0.999999999999893,0.9999999999999999,1,0.9999999999999998
16.6,0.9999999999999999,1,1,0.9999999999998983,1,1,1
16.7,0.9999999999999999,1,1,0.9999999999999046,1,0.9999999999999991,0.9999999999999996
16.8,1,1,1,0.9999999999999055,1,0.9999999999999994,1
16.9,1,1,1,0.9999999999999023,0.9999999999999991,1.000000000000001,1
17,1,1,1,0.9999999999998943,1,1,1
17.1,0.9999999999999997,1,1,0.9999999999998845,1,1,0.9999999999999998
17.2,1,1,1,0.9999999999998724,1,0.9999999999999993,1
17.3,1,1,1,0.9999999999998639,0.9999999999999998,0.9999999999999998,1
17.4,0.9999999999999999,1,1,0.9999999999998601,0.9999999999999998,0.9999999999999993,1
17.5,1,1,1,0.9999999999998564,0.9999999999999999,0.9999999999999994,1
17.6,1,1,1,0.9999999999998613,0.9999999999999998,0.9999999999999996,0.9999999999999998
17.7,1,1,1,0.9999999999998629,1,0.9999999999999994,0.9999999999999998
17.8,0.9999999999999997,1,1,0.9999999999998646,1,0.9999999999999998,1
17.9,0.9999999999999998,1,1,0.9999999999998642,1,1,0.9999999999999996
18,0.9999999999999998,1,1,0.9999999999998661,0.9999999999999992,1,1
18.1,1,1,1,0.9999999999998671,0.9999999999999999,0.9999999999999998,1
18.2,1,1,1,0.999999999999869,0.9999999999999991,0.9999999999999999,1
18.3,0.9999999999999998,1,1,0.999999999999874,1,1,1
18.4,0.9999999999999998,1,1,0.9999999999998777,1,1,1
18.5,1,1,1,0.9999999999998843,1,0.9999999999999993,1
18.6,0.9999999999999999,1,1,0.9999999999998912,1,1.000000000000001,0.9999999999999998
18.7,1,1,1,0.9999999999998949,1,1,1
18.8,0.9999999999999998,1,1,0.9999999999999004,0.9999999999999999,1,1
18.9,1,1,1,0.9999999999999025,1,1.000000000000001,1
19,1,1,1,0.9999999999999062,1,1,1
19.1,0.9999999999999998,1,1,0.9999999999998985,1,1,1
19.2,1,1,1,0.999999999999893,0.9999999999999991,0.9999999999999998,1
19.3,0.9999999999999999,1,1,0.999999999999883,1,0.9999999999999996,1
19.4,0.9999999999999998,1,1,0.999999999999873,1,1,1
19.5,0.9999999999999998,1,1,0.9999999999998623,1.000000000000001,0.9999999999999996,0.9999999999999998
19.6,0.9999999999999999,1,1,0.9999999999998493,0.9999999999999999,1,1
19.7,0.9999999999999999,1,1,0.9999999999998365,1,1.000000000000002,0.9999999999999998
19.8,1,1,1,0.9999999999998279,0.9999999999999991,1.000000000000001,1
19.9,1,1,1,0.9999999999998174,0.9999999999999999,0.9999999999999998,0.9999999999999998
20,1,1,1,0.9999999999998099,1,0.9999999999999996,1
20.1,0.9999999999999998,1,1,0.999999999999807,0.9999999999999992,1,1
20.2,1,1,1,0.999999999999807,1,0.9999999999999996,1
20.3,0.9999999999999998,1,1,0.9999999999998126,0.9999999999999996,0.9999999999999998,1
20.4,0.9999999999999998,1,1,0.9999999999998157,0.9999999999999996,1,1
20.5,1,1,1,0.9999999999998229,0.9999999999999998,1,0.9999999999999998
20.6,1,1,1,0.999999999999827,1.000000000000001,1,1
20.7,1,1,1,0.9999999999998266,0.9999999999999999,0.9999999999999996,0.9999999999999998
20.8,1,1,1,0.9999999999998211,1,0.9999999999999991,0.9999999999999998
20.9,1,1,1,0.9999999999998136,0.9999999999999999,1.000000000000001,1
21,1,1,1,0.999999999999808,0.9999999999999999,1,0.9999999999999998
21.1,0.9999999999999999,1,1,0.9999999999998068,1,0.9999999999999998,1
21.2,0.9999999999999998,1,1,0.9999999999998129,0.9999999999999989,1,1
21.3,1,1,1,0.9999999999998289,1,1,1
21.4,1,1,1,0.9999999999998501,0.9999999999999996,0.9999999999999996,1
21.5,1,1,1,0.9999999999998723,1.000000000000001,0.9999999999999998,1
21.6,1,1,1,0.9999999999998965,0.9999999999999998,1,0.9999999999999998
21.7,1,1,1,0.9999999999999117,1,1,1
21.8,0.9999999999999998,1,1,0.999999999999923,0.9999999999999998,1,1
21.9,0.9999999999999997,1,1,0.9999999999999254,0.9999999999999998,0.9999999999999998,0.9999999999999996
22,1,1,1,0.9999999999999167,0.9999999999999998,1.000000000000001,1
22.1,1,1,1,0.9999999999999065,0.9999999999999999,0.9999999999999989,1
22.2,1,1,1,0.9999999999998955,0.9999999999999996,1.000000000000001,1
22.3,1,1,1,0.9999999999998813,0.9999999999999999,1.000000000000001,1
22.4,1,1,1,0.999999999999873,1,1,1
22.5,0.9999999999999998,1,1,0.9999999999998679,0.9999999999999999,1.000000000000001,1
22.6,0.9999999999999999,1,1,0.9999999999998636,1,1.000000000000001,1
22.7,1,1,1,0.99999999999986,1,0.9999999999999991,1
22.8,0.9999999999999998,1,1,0.9999999999998562,0.9999999999999996,0.9999999999999996,1
22.9,1,1,1,0.999999999999853,0.9999999999999999,0.9999999999999998,1
23,1,1,1,0.9999999999998459,1,1,1
23.1,0.9999999999999997,1,1,0.9999999999998406,1,1,1
23.2,1,1,1,0.9999999999998367,1,0.9999999999999998,1
23.3,1,1,1,0.9999999999998347,0.9999999999999996,1,0.9999999999999998
23.4,0.9999999999999996,1,1,0.9999999999998357,0.9999999999999999,0.9999999999999998,1
23.5,0.9999999999999999,1,1,0.9999999999998405,1,0.9999999999999998,1
23.6,1,1,1,0.9999999999998481,1,1.000000000000001,1
23.7,0.9999999999999998,1,1,0.9999999999998588,0.9999999999999998,0.9999999999999998,1
23.8,1,1,1,0.9999999999998678,1,0.9999999999999998,1
23.9,1,1,1,0.9999999999998723,1.000000000000001,1,0.9999999999999998
24,0.9999999999999998,1,1,0.9999999999998732,0.9999999999999999,1,1
24.1,1,1,1,0.9999999999998723,1,0.9999999999999998,1
24.2,0.9999999999999997,1,1,0.9999999999998681,0.9999999999999999,0.9999999999999996,1
24.3,0.9999999999999999,1,1,0.9999999999998606,1,1.000000000000001,1
24.4,0.9999999999999999,1,1,0.9999999999998525,0.9999999999999998,1,1
24.5,1,1,1,0.999999999999842,1,0.9999999999999993,0.9999999999999998
24.6,1,1,1,0.9999999999998317,0.9999999999999992,0.9999999999999998,1
24.7,0.9999999999999998,1,1,0.9999999999998174,1,1,0.9999999999999998
24.8,1,1,1,0.9999999999998034,1,0.9999999999999998,1
24.9,0.9999999999999996,1,1,0.9999999999997907,0.9999999999999998,0.9999999999999993,1
25,1,1,1,0.9999999999997841,0.9999999999999998,1,0.9999999999999998
25.1,0.9999999999999998,1,1,0.9999999999997817,1,0.9999999999999993,1
25.2,1,1,1,0.9999999999997852,1,1,1
25.3,1,1,1,0.9999999999997982,1,0.9999999999999998,1
25.4,0.9999999999999994,1,1,0.9999999999998117,1,0.9999999999999996,1
25.5,1,1,1,0.9999999999998286,0.9999999999999998,1,1
25.6,0.9999999999999999,1,1,0.9999999999998463,1.000000000000001,0.9999999999999991,0.9999999999999998
25.7,1,1,1,0.9999999999998632,0.9999999999999992,0.9999999999999998,1
25.8,1,1,1,0.9999999999998715,0.9999999999999999,0.9999999999999998,1
25.9,1,1,1,0.9999999999998747,1,1.000000000000001,1
26,0.9999999999999997,1,1,0.9999999999998679,0.9999999999999997,1,1
26.1,1,1,1,0.9999999999998576,0.9999999999999999,1,1
26.2,1,1,1,0.9999999999998429,0.9999999999999999,0.9999999999999993,1
26.3,1,1,1,0.9999999999998367,0.9999999999999996,1,1
26.4,0.9999999999999999,1,1,0.9999999999998265,1,0.9999999999999991,1
26.5,0.9999999999999998,1,1,0.9999999999998238,0.9999999999999998,0.9999999999999993,1
26.6,0.9999999999999997,1,1,0.999999999999827,1,0.9999999999999999,1
26.7,1,1,1,0.9999999999998332,0.9999999999999998,0.9999999999999992,1
26.8,1,1,1,0.9999999999998408,1,1,1
26.9,1,1,1,0.9999999999998445,1,1,1
27,1,1,1,0.999999999999844,0.9999999999999997,0.9999999999999989,1
27.1,1,1,1,0.9999999999998421,1,1,0.9999999999999996
27.2,1,1,1,0.9999999999998374,1.000000000000001,0.9999999999999997,1
27.3,0.9999999999999997,1,1,0.9999999999998318,0.9999999999999998,1,1
27.4,1,1,1,0.9999999999998336,1,1,1
27.5,1,1,1,0.9999999999998395,0.9999999999999996,0.9999999999999996,1
27.6,0.9999999999999998,1,1,0.9999999999998466,0.9999999999999999,0.9999999999999993,1
27.7,1,1,1,0.999999999999844,1,1,1
27.8,0.9999999999999999,1,1,0.9999999999998357,0.9999999999999994,0.9999999999999997,1
27.9,0.9999999999999998,1,1,0.999999999999822,1,0.9999999999999997,0.9999999999999998
28,1,1,1,0.9999999999998053,0.9999999999999999,1,1
28.1,1,1,1,0.9999999999997939,0.9999999999999998,1,1
28.2,0.9999999999999998,1,1,0.9999999999997826,0.9999999999999997,0.9999999999999996,1
28.3,1,1,1,0.999999999999772,1,0.9999999999999999,1
28.4,1,1,1,0.999999999999761,1,1,1
28.5,0.9999999999999998,1,1,0.9999999999997498,1,1,1
28.6,0.9999999999999998,1,1,0.9999999999997395,0.9999999999999998,1,0.9999999999999998
28.7,1,1,1,0.9999999999997311,0.9999999999999997,1,1
28.8,1,1,1,0.9999999999997283,1,0.9999999999999993,1
28.9,1,1,1,0.9999999999997302,1,1,1
29,1,1,1,0.9999999999997355,1,1,1
29.1,1,1,1,0.9999999999997501,1,0.9999999999999991,1
29.2,1,1,1,0.9999999999997682,1,1,1
29.3,0.9999999999999999,1,1,0.9999999999997927,0.9999999999999999,1.000000000000001,1
29.4,1,1,1,0.9999999999998131,0.9999999999999997,1,1
29.5,0.9999999999999998,1,1,0.9999999999998335,1,1.000000000000001,0.9999999999999998
29.6,1,1,1,0.999999999999842,0.9999999999999999,1,1
29.7,1,1,1,0.9999999999998437,1,1.000000000000001,1
29.8,1,1,1,0.9999999999998376,0.9999999999999994,1,1
29.9,0.9999999999999999,1,1,0.9999999999998266,0.9999999999999998,1,1
30,0.9999999999999998,1,1,0.9999999999998148,1,1.000000000000001,0.9999999999999993
30.1,1,1,1,0.999999999999807,0.9999999999999998,1,1
30.2,1,1,1,0.9999999999998067,0.9999999999999998,1,1
30.3,1,1,1,0.9999999999998102,0.9999999999999999,0.9999999999999994,0.9999999999999998
30.4,0.9999999999999997,1,1,0.999999999999813,0.9999999999999999,1,1
30.5,1,1,1,0.9999999999998114,1.000000000000001,1.000000000000001,1
30.6,1,1,1,0.9999999999998012,1,1,1
30.7,1,1,1,0.9999999999997798,1,1,1
30.8,1,1,1,0.9999999999997421,1,1,1
30.9,1,1,1,0.9999999999996912,0.9999999999999999,1,1
31,0.9999999999999998,1,1,0.9999999999996354,1,0.9999999999999998,0.9999999999999998
31.1,1,1,1,0.9999999999995776,0.9999999999999992,1,0.9999999999999998
31.2,0.9999999999999998,1,1,0.9999999999995305,0.9999999999999998,1.000000000000001,1
31.3,1,1,1,0.9999999999994938,0.9999999999999999,0.9999999999999989,1
31.4,1,1,1,0.9999999999994779,1,0.9999999999999997,0.9999999999999998
31.5,1,1,1,0.9999999999994755,0.9999999999999999,1,1
31.6,0.9999999999999997,1,1,0.99999999999949,0.9999999999999999,0.9999999999999994,1
31.7,1,1,1,0.9999999999995142,0.9999999999999997,1,1
31.8,0.9999999999999999,1,1,0.9999999999995417,1,0.9999999999999993,1
31.9,1,1,1,0.9999999999995609,0.9999999999999999,1.000000000000001,0.9999999999999998
32,1,1,1,0.9999999999995693,0.9999999999999999,1,1
32.1,1,1,1,0.9999999999995655,1,1,1
32.2,0.9999999999999997,1,1,0.9999999999995478,1,0.9999999999999994,1
32.3,1,1,1,0.9999999999995219,1,0.9999999999999999,1
32.4,1,1,1,0.9999999999994914,0.9999999999999998,0.9999999999999998,1
32.5,0.9999999999999997,1,1,0.999999999999463,0.9999999999999999,1,1
32.6,0.9999999999999999,1,1,0.9999999999994404,1,1.000000000000001,1
32.7,0.9999999999999999,1,1,0.9999999999994176,1,1,1
32.8,1,1,1,0.9999999999993946,1,0.9999999999999996,1
32.9,0.9999999999999998,1,1,0.9999999999993667,0.9999999999999996,0.9999999999999996,1
33,0.9999999999999997,1,1,0.9999999999993345,1,1,1
33.1,0.9999999999999998,1,1,0.9999999999992977,0.9999999999999999,1,1
33.2,1,1,1,0.9999999999992624,0.9999999999999998,0.9999999999999993,1
33.3,1,1,1,0.9999999999992331,1.000000000000001,1,1
33.4,1,1,1,0.9999999999992162,0.9999999999999996,0.9999999999999998,1
33.5,1,1,1,0.9999999999992106,1,0.9999999999999992,0.9999999999999996
33.6,1,1,1,0.9999999999992131,0.9999999999999998,1,1
33.7,1,1,1,0.99999999999922,1,1,0.9999999999999998
33.8,0.9999999999999997,1,1,0.9999999999992232,0.9999999999999992,0.9999999999999993,0.9999999999999998
33.9,0.9999999999999998,1,1,0.9999999999992226,0.9999999999999998,0.9999999999999993,1
34,1,1,1,0.9999999999992241,0.9999999999999999,1.000000000000001,1
34.1,0.9999999999999998,1,1,0.9999999999992304,0.9999999999999996,0.9999999999999998,0.9999999999999998
34.2,1,1,1,0.9999999999992488,1,0.9999999999999998,1
34.3,0.9999999999999998,1,1,0.9999999999992814,0.9999999999999999,0.9999999999999996,1
34.4,1,1,1,0.9999999999993193,0.9999999999999999,1.000000000000001,0.9999999999999998
34.5,1,1,1,0.9999999999993738,0.9999999999999999,1,0.9999999999999993
34.6,1,1,1,0.9999999999994351,0.9999999999999991,0.9999999999999998,1
34.7,1,1,1,0.9999999999994998,0.9999999999999994,1.000000000000001,1
34.8,1,1,1,0.9999999999995717,1.000000000000001,1,1
34.9,1,1,1,0.9999999999996398,1,0.9999999999999997,1
35,1,1,1,0.9999999999997007,1,1,1
35.1,0.9999999999999998,1,1,0.999999999999746,0.9999999999999999,0.9999999999999993,1
35.2,1,1,1,0.9999999999997736,1,0.9999999999999998,1
35.3,1,1,1,0.9999999999997941,1,1,1
35.4,1,1,1,0.9999999999998014,0.9999999999999989,0.9999999999999998,1
35.5,1,1,1,0.9999999999998037,1,1,1
35.6,1,1,1,0.9999999999997936,0.9999999999999993,0.9999999999999998,1
35.7,0.9999999999999999,1,1,0.9999999999997747,0.9999999999999999,1,1
35.8,0.9999999999999998,1,1,0.9999999999997496,0.999999999999999,0.9999999999999996,0.9999999999999998
35.9,1,1,1,0.9999999999997214,1,1,1
36,1,1,1,0.9999999999996942,0.9999999999999993,1,0.9999999999999993
36.1,1,1,1,0.9999999999996734,0.9999999999999999,1,0.9999999999999996
36.2,1,1,1,0.9999999999996678,1,1,1
36.3,1,1,1,0.9999999999996685,1,0.9999999999999996,1
36.4,1,1,1,0.9999999999996788,1,1.000000000000001,0.9999999999999998
36.5,0.9999999999999998,1,1,0.9999999999996843,0.9999999999999998,0.9999999999999999,1
36.6,1,1,1,0.9999999999996781,1,0.9999999999999996,1
36.7,0.9999999999999998,1,1,0.9999999999996549,0.9999999999999996,1.000000000000001,1
36.8,0.9999999999999994,1,1,0.9999999999996156,1,0.9999999999999987,1
36.9,0.9999999999999996,1,1,0.9999999999995707,0.999999999999999,1,1
37,1,1,1,0.999999999999533,1,0.9999999999999991,1
37.1,1,1,1,0.9999999999995051,1,1,1
37.2,1,1,1,0.999999999999497,0.9999999999999996,1.000000000000001,1
37.3,0.9999999999999998,1,1,0.9999999999995086,1,0.9999999999999994,1
37.4,0.9999999999999999,1,1,0.9999999999995401,1,0.9999999999999992,1
37.5,0.9999999999999999,1,1,0.9999999999995864,1,0.9999999999999999,0.9999999999999998
37.6,1,1,1,0.9999999999996392,0.9999999999999999,0.9999999999999996,1
37.7,0.9999999999999996,1,1,0.999999999999683,1,0.9999999999999998,1
37.8,0.9999999999999997,1,1,0.9999999999997087,0.9999999999999992,1,1
37.9,0.9999999999999997,1,1,0.9999999999997158,1,1,1
38,0.9999999999999999,1,1,0.9999999999997041,1,0.9999999999999996,1
38.1,1,1,1,0.9999999999996722,1,1,1
38.2,0.9999999999999999,1,1,0.9999999999996246,1.000000000000001,0.9999999999999998,1
38.3,0.9999999999999998,1,1,0.9999999999995659,1,0.9999999999999998,1
38.4,1,1,1,0.9999999999994997,0.9999999999999999,0.9999999999999998,1
