t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1,1,1
0.01,0.998350933857533,0.9999085029170599,0.9995072643732253,0.9983514795107993,0.9983514480230539,0.9983509337118928,0.9983509336168285
0.02,0.9934149181036025,0.9980311691973722,0.9960986452548033,0.9934156793726749,0.9934172828710264,0.9934149156850276,0.9934149251450838
0.03,0.9852254090535876,0.9928722405970158,0.9894191329164643,0.9852261736031915,0.9852313611215048,0.9852253549491045,0.9852254311791668
0.04,0.9738378252983421,0.9844663886332771,0.9795139326538016,0.9738384276463738,0.9738493337023723,0.9738374827261073,0.9738378031542421
0.05,0.9593290065026266,0.9728704714787482,0.966449782825835,0.9593290568228032,0.959347973621675,0.9593276846387148,0.9593286488892642
0.06,0.9417965013486623,0.9581623844153827,0.9503142448683082,0.94179490474689,0.9418242533772205,0.9417925815578925,0.9417949351709165
0.07000000000000001,0.9213576864690142,0.9404403139589347,0.9312147300961405,0.9213518861575664,0.9213941875415296,0.9213478744998137,0.9213528450617051
0.08,0.8981486222683847,0.9198218002337485,0.9092773079324636,0.8981336135018714,0.8981914598305132,0.8981269728953241,0.8981364081524335
0.09,0.8723228558723238,0.8964423170886637,0.8846452974107727,0.8722898301185882,0.8723658574177043,0.8722794291082481,0.872295926229695
0.1,0.8440499430550982,0.8704537557757991,0.8574773942989569,0.8439846759494635,0.8440815382903402,0.843969205200584,0.8439962206732341
0.11,0.8135139828089449,0.8420209839637058,0.8279457945091899,0.8133948142980898,0.8135151600041522,0.8133728005675107,0.8134147312205851
0.12,0.7809118818155679,0.8113214657787017,0.7962349194863179,0.780707450207253,0.7808539002301716,0.780677271134866,0.780727321537153
0.13,0.7464515892646999,0.7785554151157024,0.7625402425436764,0.7461182724878359,0.7462934009551456,0.746078172277431,0.7461450051871873
0.14,0.7103503554683835,0.7439161740969843,0.7270670193399201,0.7098293522690651,0.710035669059174,0.7097774584395524,0.709878156012468
0.15,0.6728327347485888,0.7076215486880559,0.6900281870982848,0.6720470311246269,0.6722869662205269,0.6719813725952033,0.6721434163533847
0.16,0.634128732095898,0.6698995055343034,0.6516424093635984,0.6329798313481546,0.6332557206690581,0.6328983581614553,0.6331617017243434
0.17,0.5944717812368173,0.6309807114938025,0.6121298252107695,0.5928364198061529,0.593150492220186,0.5927370247832862,0.5931541471376403
0.18,0.5540968385786564,0.5910995241966053,0.5717158526279107,0.5518236550037109,0.552178020280478,0.5517041975615445,0.552372274718147
0.19,0.5132384516407416,0.5504920996456489,0.5306236177963922,0.5101447445940152,0.5105413821512659,0.5100030768412371,0.5110621786563796
0.2,0.4721288939881791,0.5093943403921413,0.4890744848927435,0.4679975376006711,0.4684382860164885,0.4678315326742022,0.4694593040468142
0.21,0.4309963535392841,0.468040000554492,0.4472858279030758,0.4255729721748959,0.4260595195540481,0.4253805545962503,0.4277957075956342
0.22,0.390063203782939,0.4266589083158079,0.4054693868054409,0.3830536958686117,0.3835875712468517,0.3828328735084194,0.3862983054733211
0.23,0.3495443718546652,0.385475276480527,0.3638297226474099,0.3406128712753521,0.3411954372991739,0.3403617683325385,0.3451872146941632
0.24,0.3096458177735007,0.3447061008479929,0.3225628055493526,0.2984131755923323,0.2990456227108568,0.2981300658410462,0.3046742034355718
0.25,0.2705631381967559,0.3045596594773278,0.2818547548687217,0.2566059983155859,0.2572893406609443,0.2562893377634057,0.2649612639614841
0.26,0.232480314634183,0.2652341283337152,0.2418807429679083,0.2153308370246373,0.2160659100419396,0.214979295071379,0.2262393199179458
0.27,0.1955685724295805,0.2269163263956506,0.2028040682487064,0.1747148871695703,0.1755023469009854,0.17432737536261,0.1886870777587658
0.28,0.1599854211578096,0.1897805987464065,0.1647753995168268,0.1348728180579042,0.1357131418083308,0.1344485156068255,0.1524700299696566
0.29,0.1258738490731282,0.1539878409384868,0.1279321912523295,0.09590672395250177,0.09680021189215604,0.09544509928673667,0.117739615625965
0.3,0.09336167172230027,0.1196846634664365,0.09239826724420622,0.0579062364163021,0.0588530135338724,0.05740706423298086,0.08463254167713585
0.31,0.06256104119445471,0.08700207672210147,0.05828356802721282,0.02094878183227622,0.0219487995637403,0.02041215527310203,0.05327026623494846
0.32,0.03356811548021154,0.05605674017185874,0.0256840556122294,-0.01490003358044734,-0.01384699674188411,-0.01547369578084384,0.02375864308551023
