t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.05,0.9604310523939367,0.9605969976432427,0.9604786832029705,0.9604310641007732,0.9604310632431308
0.1,0.8467894106288049,0.8474586711538372,0.8470566337078422,0.8467895106705235,0.8467895077976298
0.15,0.6734886276304368,0.6748999809781792,0.674024266894912,0.6734888777873016,0.6734888736471859
0.2,0.4620867082697495,0.4642786017509523,0.4629370836850789,0.4620877848854365,0.4620877797920103
0.25,0.238061363872394,0.2408396955692618,0.2389146505893656,0.2380633078690513,0.2380633022865386
0.3,0.02712193689624294,0.03009946755121423,0.02778449489541851,0.02712431537388199,0.02712430951299272
0.35,-0.1483259325397732,-0.1456676745570977,-0.1478923850472819,-0.1483236512843081,-0.1483236573897974
0.4,-0.2720200704060984,-0.2701591412939375,-0.2718513497668864,-0.2720178234956215,-0.2720178287244781
0.45,-0.3355958859109338,-0.3348926245865241,-0.3358457243103906,-0.3355939634136076,-0.3355939672253672
0.5,-0.3390767796182761,-0.3398661086083198,-0.3398111227441541,-0.3390753949215625,-0.339075398524863
0.55,-0.2901259302849004,-0.2925487576086485,-0.2913117998130332,-0.2901252378051863,-0.2901252557812693
0.6,-0.2022786140229679,-0.2062004989428877,-0.2037888685027164,-0.2022783954859958,-0.2022785100269108
0.65,-0.09250515269423012,-0.09769474618657303,-0.09412884881798966,-0.0925049795464627,-0.09250554080711099
0.7,0.02147295998101662,0.01532854508281822,0.02000585582560255,0.02147452129042293,0.02147226296712068
0.75,0.1236973483167022,0.1166802410012844,0.1226760422889215,0.1237043476930995,0.1236964798546968
0.8,0.2019640478469083,0.1952382920549139,0.2016498596836414,0.2019876107521466,0.2019631595600627
0.85,0.2490546834237113,0.2468126398442489,0.2496426794832274,0.2491228795268058,0.2490539097314267
0.9,0.2631079245704882,0.268920548524412,0.264723617851464,0.2632860039546579,0.2631074848102979
0.95,0.2471713667620249,0.2595469193794787,0.2499199062141659,0.2475990454936974,0.2471718156881909
1,0.2080911976747069,0.2321994994587837,0.2121395403564768,0.2090449183119485,0.2080942000486327
1.05,0.154978461650382,0.195154352943883,0.1606284770440176,0.1569649108950066,0.1549888537363893
1.1,0.09752768895973161,0.1602243059566133,0.1052719982065925,0.1014086268384125,0.09755858038532933
1.15,0.04445633309559073,0.1320743647114199,0.0550586325583452,0.05159214819580327,0.04454043008605207
1.2,0.002287041736046693,0.1207617584996259,0.01692567937038097,0.01466832197768098,0.002499412657041233
1.25,-0.02537945742536103,0.12134525533542,-0.004932836386418615,-0.005062357948592444,-0.02488027787242342
1.3,-0.03804199890886772,0.1310377137400338,-0.009316067179185317,-0.00645232091867487,-0.03694754108967174
1.35,-0.03795737616949447,0.1388058644453062,0.002133225173429731,0.008660208440396666,-0.0357136502858113
1.4,-0.02938663446151394,0.1368733606900091,0.02545729273246489,0.03601647853201206,-0.02507373801304913
1.45,-0.01759130082860291,0.1339188841837028,0.05523670607074149,0.06979848046415627,-0.009796621748496548
1.5,-0.007768217040129643,0.116258554465213,0.08560978174059602,0.1036560921306299,0.005507355676269809
1.55,-0.004106983055889855,0.0924561956586385,0.1112415229010025,0.1317416507851848,0.01722992861911832
1.6,-0.009119323186618723,0.05903920914357552,0.1280673093334151,0.1495782913443952,0.02324769862795756
