t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.01,0.9984006934778301,0.9984008818656752,7.979757505438556e-06,0.9984006931875754,0.9984006931875774
0.02,0.9936110829093823,0.9936118256957731,-5.213999625830468e-06,0.9936110840085176,0.9936110840085173
0.03,0.9856560494352007,0.9856577123436719,-1.16738722515386e-05,0.9856560538550606,0.9856560538550604
0.04,0.9745768875365276,0.9745798178963712,-2.060934267511527e-05,0.9745768974957956,0.9745768974957956
0.05,0.9604310497323519,0.9604355740435501,-3.194395304717546e-05,0.9604310631077398,0.9604310631077392
0.06,0.9432917736227435,0.9432982087117552,-4.558621394679108e-05,0.9432917910277798,0.9432917910277822
0.07000000000000001,0.9232476307228299,0.9232562753758385,-6.145015743141968e-05,0.9232476538994636,0.9232476538994627
0.08,0.9004019661684742,0.900413105396495,-7.947168966238038e-05,0.9004020016128143,0.9004020016128232
0.09,0.8748722688762667,0.874886163075275,-9.962727540901994e-05,0.8748723151248358,0.8748723151248462
0.1,0.8467894141752575,0.8468063078286203,-0.0001219553161195819,0.8467894739007719,0.846789473900787
0.11,0.8162968641026248,0.8163169741193379,-0.0001465802144151596,0.8162969423252944,0.8162969423253151
0.12,0.783549788564436,0.7835732877142769,-0.0001737390653446802,0.7835498809934152,0.7835498809934418
0.13,0.7487140772106232,0.7487411123435201,-0.0002038108966719854,0.7487141892984777,0.7487141892985053
0.14,0.7119653537425115,0.7119960305988903,-0.0002373483682038824,0.7119654861854108,0.7119654861854395
0.15,0.6734878873764785,0.6735222698885526,-0.0002751118276771436,0.6734880363281286,0.6734880363281559
0.16,0.6334734645254831,0.6335115816749108,-0.0003181056078442879,0.6334736293180407,0.6334736293180637
0.17,0.5921202321067629,0.5921620817291776,-0.0003676164362751422,0.5921204197145613,0.5921204197145845
0.18,0.5496315264888764,0.5496770593639571,-0.0004252538159934538,0.549631736006865,0.5496317360068901
0.19,0.5062146207799768,0.5062637637889051,-0.0004929922217522531,0.5062148666689036,0.5062148666689431
0.2,0.4620795479914233,0.4621321758229501,-0.0005732149438246736,0.4620798315569828,0.4620798315570269
0.21,0.417437828526851,0.4174937732072482,-0.0006687593985028606,0.4174381469020554,0.4174381469020967
0.22,0.3725012236864487,0.3725602977061879,-0.0007829637128242695,0.3725015920888957,0.3725015920889317
0.23,0.3274805764747952,0.3275425320643403,-0.0009197143800463436,0.3274809862937029,0.3274809862937401
0.24,0.2825845318785121,0.282649094709218,-0.001083494772443849,0.2825849828728644,0.2825849828729114
0.25,0.2380183810721076,0.2380852598563443,-0.001279434289438441,0.2380188891620013,0.2380188891620603
0.26,0.1939829470598118,0.1940518103881337,-0.001513357911343327,0.1939835190592316,0.193983519059288
0.27,0.1506733532544303,0.1507439305455694,-0.001791835923015128,0.1506740854338425,0.150674085433894
0.28,0.1082782426177287,0.1083501450952156,-0.002122233566463461,0.1082791390251646,0.1082791390252205
0.29,0.06697864641730271,0.06705131121858071,-0.002512760377665568,0.06697956008074901,0.06697956008081524
0.3,0.02694665614820234,0.0270196689203594,-0.002972518960010717,0.02694760853234168,0.02694760853240791
0.31,-0.01165495716086714,-0.01158204472912816,-0.003511552944509333,-0.01165396197290558,-0.01165396197284396
0.32,-0.04867375502775981,-0.04860141270876317,-0.004140893885452357,-0.04867272137561429,-0.04867272137554995
0.33,-0.08396836963931351,-0.08389708223870279,-0.004872606838962401,-0.08396730755983123,-0.08396730755975335
0.34,-0.1174091264371592,-0.1173394323152323,-0.005719834370435883,-0.1174080940248911,-0.1174080940248162
0.35,-0.1488788497851437,-0.1488111614122934,-0.006696838735239741,-0.148877777695603,-0.1488777776955293
0.36,-0.1782730408104871,-0.1782077927403973,-0.007819041974598484,-0.1782718842599374,-0.1782718842598566
0.37,-0.2055003846452041,-0.2054380950253947,-0.009103063665203415,-0.2054991889950622,-0.2054991889949752
0.38,-0.2304832609500626,-0.2304244173417362,-0.01056675605616419,-0.2304820516151646,-0.2304820516150775
0.39,-0.2531579279719412,-0.2531029371047765,-0.01222923632029449,-0.253156664244218,-0.2531566642441249
0.4,-0.2734745194799769,-0.2734238208894683,-0.01411091563848732,-0.2734732121804364,-0.2734732121803384
0.41,-0.29139725128861,-0.291351298297338,-0.01623352482484508,-0.2913959476733442,-0.2913959476732477
0.42,-0.3069044878650363,-0.3068636496345162,-0.01862013618725156,-0.3069031774761258,-0.3069031774760218
0.43,-0.3199884371509087,-0.3199531086900264,-0.02129518130215935,-0.3199871654624732,-0.3199871654623744
0.44,-0.3306552052621711,-0.3306256824117877,-0.02428446436388665,-0.3306539521058531,-0.3306539521057477
0.45,-0.3389243598605549,-0.3389008897657949,-0.02761517074709063,-0.3389230931075539,-0.3389230931074461
0.46,-0.3448285194805041,-0.3448114225292661,-0.03131587039691475,-0.3448273199258398,-0.3448273199257334
0.47,-0.3484132918474442,-0.3484027312096264,-0.0354165156337265,-0.3484121253998551,-0.3484121253997496
0.48,-0.3497364622587124,-0.3497325396953193,-0.03994843292903827,-0.3497352780767622,-0.3497352780766615
0.49,-0.3488674091860426,-0.3488702926306819,-0.04494430817564687,-0.3488662692371535,-0.3488662692370562
0.5,-0.3458867964110267,-0.3458965398632301,-0.05043816493851994,-0.3458856969704216,-0.3458856969703324
0.51,-0.3408856814496884,-0.3409022626366518,-0.05646533513319119,-0.3408845919770057,-0.3408845919769217
0.52,-0.3339647249490479,-0.3339881464950382,-0.06306242153582087,-0.3339636900670571,-0.3339636900669767
0.53,-0.3252336411336524,-0.3252638061223195,-0.0702672514831284,-0.3252326565836768,-0.3252326565835962
0.54,-0.3148102251316205,-0.3148469675645402,-0.0781188210717918,-0.3148092682026614,-0.3148092682025918
0.55,-0.3028194306205518,-0.3028626134704658,-0.08665722911487972,-0.3028185577486361,-0.3028185577485752
0.5600000000000001,-0.2893927367817281,-0.2894420971375189,-0.09592360005852507,-0.2893919278189138,-0.2893919278188629
0.57,-0.2746670205767514,-0.2747222312646338,-0.1059599950044872,-0.2746662391207783,-0.2746662391207346
0.58,-0.2587835773029236,-0.2588443573907572,-0.1168093099245855,-0.2587828795049291,-0.258782879504894
0.59,-0.2418874496979536,-0.24195340203753,-0.1285151600906835,-0.2418868197172556,-0.2418868197172305
0.6,-0.2241262578420002,-0.2241969255769001,-0.1411217496797605,-0.2241256618930119,-0.2241256618929939
0.61,-0.2056492153127347,-0.2057241698094699,-0.1546737254478732,-0.2056486867821786,-0.2056486867821686
0.62,-0.1866063716681786,-0.1866851101677323,-0.1692160132993363,-0.1866059056227005,-0.1866059056227003
0.63,-0.1671475416032933,-0.1672295183505914,-0.1847936365096934,-0.1671471224701786,-0.167147122470185
0.64,-0.147421370042177,-0.147506041052654,-0.2014515142923936,-0.1474210126493412,-0.147421012649354
0.65,-0.1275745214711042,-0.1276613002750913,-0.2192342393311364,-0.1275742228155634,-0.1275742228155835
0.66,-0.1077507437382377,-0.1078390204954855,-0.2381858328326834,-0.1077504979050437,-0.1077504979050715
0.67,-0.08809002569495807,-0.08817918773385769,-0.2583494755902978,-0.08808984001183018,-0.08808984001186471
0.68,-0.06872783268007514,-0.06881724528290611,-0.2797672134863149,-0.06872770396051964,-0.06872770396055805
