t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,0,-2.237114317075738e-17,-2.237114317075738e-17,0,0,0,-2.237114317075738e-17
0.1,-1.387778780781446e-17,1.110223024625157e-16,-1.781582855131525e-07,5.035076032122721e-05,-0.0001136331366665133,0,-3.33066907387547e-16
0.2,-2.51534904016637e-17,5.418634073828255e-06,2.76752293015825e-06,-0.000139920389943704,0.0003697358153311181,5.551115123125783e-16,-8.326672684688674e-16
0.3,-5.030698080332741e-17,6.723639809691484e-06,3.180633772859043e-06,-0.0005135966678616599,0.001271022803622457,3.885780586188048e-16,-2.775557561562891e-16
0.4,-1.387778780781446e-17,-1.571624553281525e-05,-4.345731564159294e-06,-0.0006591920984085897,0.001967771962467391,4.996003610813204e-16,1.110223024625157e-16
0.5,-3.469446951953614e-17,1.942064340554328e-05,-3.411974867639778e-07,-0.0006703967034088487,0.002803523037173572,1.665334536937735e-16,-9.992007221626409e-16
0.6,0,0.0001079897951446473,4.331852755723453e-06,-0.0005359959800296799,0.004176341734024591,4.996003610813204e-16,2.220446049250313e-16
0.7,-2.775557561562891e-17,0.0001304941244746893,7.30952624800052e-06,-0.0002355645798430839,0.005707835118866134,6.661338147750939e-16,8.881784197001252e-16
0.8,-1.387778780781446e-17,0.0001248270503834137,1.284001147927594e-05,0.0002122655921497074,0.007124969610607823,1.443289932012704e-15,2.664535259100376e-15
0.9,-4.163336342344337e-17,0.0001106980673724056,1.736960744758154e-05,0.0007747404346706843,0.008250465016856279,9.992007221626409e-16,2.442490654175344e-15
1,-4.163336342344337e-17,9.612573494111043e-05,1.939413738716311e-05,0.001300100337987997,0.008956421952006188,2.220446049250313e-16,3.996802888650564e-15
1.1,-2.081668171172169e-17,8.453896532761851e-05,2.005455118314625e-05,0.001411881486310218,0.009170631367131088,-3.885780586188048e-16,4.052314039881821e-15
1.2,8.326672684688674e-17,7.68089956108553e-05,2.049258200365056e-05,0.001224932993895034,0.008886616640643052,-2.220446049250313e-16,5.162537064506978e-15
1.3,2.983724378680108e-16,7.226089476020103e-05,2.121019817896697e-05,0.0009382778633990063,0.008175083849328413,0,3.83026943495679e-15
1.4,2.914335439641036e-16,6.909645100239281e-05,2.198719197243904e-05,0.0007534876982480121,0.007202560062602115,4.440892098500626e-16,2.720046410331634e-15
1.5,3.95516952522712e-16,6.503787530148797e-05,2.262233707139849e-05,0.0007099735813937968,0.006240809666798186,1.110223024625157e-15,2.609024107869118e-15
1.6,4.302114220422482e-16,5.860482696018465e-05,2.297470515977285e-05,0.0007603196354223352,0.005629122394366415,7.216449660063518e-16,2.331468351712829e-15
1.7,5.065392549852277e-16,4.97271737167071e-05,2.323456835728877e-05,0.0008513289888197328,0.005682002200071701,5.551115123125783e-16,2.886579864025407e-15
1.8,7.91033905045424e-16,3.912417833906723e-05,2.35266231703446e-05,0.0009321009914634026,0.006582665665838705,-4.440892098500626e-16,1.77635683940025e-15
1.9,1.096345236817342e-15,2.809993272367972e-05,2.387632983158472e-05,0.0009616498534787965,0.008296754477883861,0,2.109423746787797e-15
2,9.159339953157541e-16,1.839508381079602e-05,2.426240417141567e-05,0.000916541581115593,0.01050936483098425,-7.216449660063518e-16,1.110223024625157e-15
2.1,1.290634266126744e-15,1.178112088828787e-05,2.463231567562119e-05,0.0007940503544020538,0.01258671681727613,-1.27675647831893e-15,2.05391259555654e-15
2.2,2.046973701652632e-15,9.556879649208483e-06,2.490971280927345e-05,0.0006089891425101746,0.01360320326071274,-2.109423746787797e-15,2.275957200481571e-15
2.3,2.407796184655808e-15,1.217184123492032e-05,2.500608602207244e-05,0.0003868531792670105,0.01251575509187125,-2.609024107869118e-15,2.831068712794149e-15
2.4,4.329869796038111e-15,1.922486158323355e-05,2.483445704692944e-05,0.0001588518277317319,0.008488027022859557,-3.164135620181696e-15,2.220446049250313e-16
2.5,4.191091917959966e-15,2.96328804786361e-05,2.43236775014366e-05,-4.090780191162713e-05,0.00118951049070537,-3.663735981263017e-15,2.775557561562891e-16
2.6,4.20496970576778e-15,4.181508238715326e-05,2.34326522138284e-05,-0.0001821953594153269,-0.009096935008029661,-4.052314039881821e-15,1.110223024625157e-16
2.7,4.843347944927245e-15,5.401265209664663e-05,2.21598161663783e-05,-0.0002485718655071967,-0.02153216609762415,-3.05311331771918e-15,-8.326672684688674e-16
2.8,5.717648576819556e-15,6.463503740272714e-05,2.05452354426483e-05,-0.0002428124464426973,-0.03486608903043525,-3.552713678800501e-15,-9.992007221626409e-16
2.9,5.981326545168031e-15,7.25125817481187e-05,1.866672407080383e-05,-0.0001855862328715707,-0.04768732242302032,-4.940492459581947e-15,-1.77635683940025e-15
3,5.301314942585122e-15,7.69954831812969e-05,1.66313031809695e-05,-0.0001093797319766665,-0.05873862405194352,-5.162537064506978e-15,-1.443289932012704e-15
3.1,7.91033905045424e-15,7.810230326088519e-05,1.455019685747683e-05,-4.877405623304742e-05,-0.06703178839840429,-4.718447854656915e-15,-1.887379141862766e-15
3.2,1.022099072045535e-14,7.633064797035738e-05,1.2525818462783e-05,-2.94167963506009e-05,-0.07171161136966836,-4.440892098500626e-15,-2.109423746787797e-15
3.3,1.453004383478174e-14,7.230887311698853e-05,1.064019266355798e-05,-6.184911051176911e-05,-0.07214429667832956,-4.662936703425657e-15,-2.275957200481571e-15
3.4,1.802724636235098e-14,6.673939413798236e-05,8.945797910331343e-06,-0.0001456006536394439,-0.06816599997914452,-5.10702591327572e-15,-3.164135620181696e-15
3.5,2.849109836944308e-14,6.030229257480979e-05,7.467190906496057e-06,-0.0002689606338083794,-0.0600850453533075,-5.329070518200751e-15,-3.941291737419306e-15
3.6,2.949029909160572e-14,5.360418987482296e-05,6.210033365761092e-06,-0.0004078288718155076,-0.04856693544391477,-5.162537064506978e-15,-3.83026943495679e-15
3.7,3.576305918073786e-14,4.717554913236111e-05,5.173678251146896e-06,-0.0005318779139321661,-0.03457904039226811,-5.384581669432009e-15,-4.496403249731884e-15
3.8,4.016925680971895e-14,4.147864340176e-05,4.362903522792116e-06,-0.0006133312158713156,-0.0193445775109779,-5.162537064506978e-15,-4.662936703425657e-15
3.9,3.946148963152041e-14,3.690014033563838e-05,3.795062327005549e-06,-0.0006348329629587424,-0.00422015119321828,-4.829470157119431e-15,-4.884981308350689e-15
4,3.824718319833664e-14,3.371935105095369e-05,3.500415521995315e-06,-0.0005940735423301535,0.009498701595598902,-4.218847493575595e-15,-3.663735981263017e-15
4.1,4.08909017757253e-14,3.205752568724574e-05,3.515248703955809e-06,-0.0005030367624567766,0.020764392504665,-4.385380947269368e-15,-3.552713678800501e-15
4.2,3.896882816434299e-14,3.182986179334213e-05,3.869231161635067e-06,-0.0003838561527315099,0.02888835443231008,-3.219646771412954e-15,-2.442490654175344e-15
4.3,3.14817616420271e-14,3.272963092415537e-05,4.57029405437348e-06,-0.0002643991797735001,0.03357837414529313,-1.665334536937735e-15,-8.881784197001252e-16
4.4,2.738087534481792e-14,3.425010604496403e-05,5.591541375360443e-06,-0.0001733094455535489,0.0349472863116842,-1.110223024625157e-15,-2.164934898019055e-15
4.5,2.369979212879514e-14,3.571344675556976e-05,6.864237286796637e-06,-0.0001336117119223323,0.03350958435799123,-1.221245327087672e-15,-3.108624468950438e-15
4.6,1.335043187111751e-14,3.632545033427359e-05,8.279550402889857e-06,-0.000154535247549048,0.03013655817705196,-1.332267629550188e-15,-1.942890293094024e-15
4.7,1.067548827116127e-14,3.533377988551578e-05,9.700352829156156e-06,-0.0002252968886091167,0.02595491024922486,-1.665334536937735e-15,-8.881784197001252e-16
4.8,-8.949438412564348e-15,3.224286124692277e-05,1.09810585924297e-05,-0.0003206842126567411,0.0222048569147989,-1.332267629550188e-15,-1.443289932012704e-15
4.9,-1.495331636292008e-15,2.697594570205686e-05,1.19903528433829e-05,-0.0004109086322053868,0.02004462711840427,-1.998401444325282e-15,-1.77635683940025e-15
5,-1.878532052135284e-14,1.993851095055676e-05,1.263136644114038e-05,-0.000466637185346841,0.02029203161773419,-1.554312234475219e-15,-1.443289932012704e-15
5.1,-2.708597235390187e-14,1.196798674285571e-05,1.285535974304697e-05,-0.0004704774142568202,0.02318899048550971,-2.220446049250313e-16,-2.886579864025407e-15
5.2,-3.016684124723668e-14,4.167232804275223e-06,1.2666096349645e-05,-0.0004387629266312532,0.02832169363784737,6.661338147750939e-16,-3.441691376337985e-15
5.3,-3.126665593100597e-14,-2.354564444306817e-06,1.211408962420446e-05,-0.0004235386650381368,0.03476449967734929,9.436895709313831e-16,-3.83026943495679e-15
5.4,-5.037636974236648e-14,-6.760538952099715e-06,1.128328581789795e-05,-0.0004190523751670949,0.04140435555842653,1.665334536937735e-15,-3.441691376337985e-15
5.5,-1.506607338885857e-13,-8.676001975627123e-06,1.027405302916895e-05,-0.00036282743180438,0.04730394040521824,1.887379141862766e-15,-3.774758283725532e-15
5.6,-1.99628508168459e-13,-8.253339765174061e-06,9.185864919603048e-06,-0.0002623773843375421,0.05193107699167621,2.442490654175344e-15,-3.774758283725532e-15
