step,Z_site1,Z_site4,Z_site8
0.0,1.0,-1.0,-1.0
1.0,0.9604311616717048,-0.9604311616717045,-0.9604311616717047
2.0,0.8479248868295229,-0.8479248868295229,-0.8479248868295228
3.0,0.6797557474108237,-0.6797557474108237,-0.6797557474108237
4.0,0.4806544086613249,-0.4806544086613249,-0.480654408661325
5.0,0.2778528390091963,-0.2778528390091961,-0.27785283900919644
6.0,0.09602514658049474,-0.09602514658049469,-0.09602514658049499
7.0,-0.046742295213886204,0.04674229521388624,0.04674229521388573
8.0,-0.14120544033153687,0.14120544033153695,0.14120544033153676
9.0,-0.18720711740750323,0.18720711740750332,0.18720711740750318
10.0,-0.19215032502749427,0.19215032502749424,0.19215032502749435
11.0,-0.16827308137232783,0.16827308137232783,0.16827308137232788
12.0,-0.12945654114290475,0.12945654114290467,0.12945654114290472
13.0,-0.08828891441917233,0.08828891441917222,0.0882889144191723
14.0,-0.053956844683202554,0.05395684468320251,0.053956844683202554
15.0,-0.03128319534117702,0.031283195341176906,0.03128319534117696
16.0,-0.02093317983856502,0.02093317983856502,0.02093317983856502
17.0,-0.020540854327988967,0.020540854327989133,0.020540854327989244
18.0,-0.026330837324593515,0.02633083732459346,0.026330837324593626
19.0,-0.03476060437939743,0.034760604379397486,0.03476060437939771
20.0,-0.04377880732189965,0.043778807321899704,0.04377880732189976
