t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,0,-2.237114317075738e-17,-2.237114317075738e-17,0,0,0,-2.237114317075738e-17
0.1,-1.214306433183765e-17,-1.110223024625157e-16,-2.201585241889958e-07,0.0005329591149823565,-0.000249719316246455,1.332267629571572e-15,-1.998401444330947e-15
0.2,7.806255641895632e-17,-1.161875263389067e-06,-5.748096333471908e-06,5.453261041143964e-05,0.0002067326127923597,1.387778770445715e-15,-6.106226635438361e-16
0.3,4.85722573273506e-17,-2.384621596851488e-07,-2.223872148876538e-06,-0.001238952795690193,0.00113534519556896,8.881784671504368e-16,4.440892098500626e-16
0.4,9.367506770274758e-17,-0.0003119093137959883,-5.263486844486742e-06,-0.002427905548775977,0.002404020396107098,1.276759211447423e-15,1.332267629550188e-15
0.5,1.595945597898663e-16,-0.0003234521612446306,-5.4287467127212e-06,-0.003052921006315877,0.003443147134302549,6.106512178081466e-16,1.110223024636912e-15
0.6,5.551115123125783e-17,-0.0002811048371690883,-4.030161316614933e-06,-0.003653951289812074,0.004182999755109329,1.665507629777016e-15,3.219646771412954e-15
0.7,2.220446049250313e-16,-0.0002424895142860706,-3.071629511575136e-06,-0.004451521633699864,0.004610108032345017,7.226871225150422e-16,4.107825191113079e-15
0.8,1.110223024625157e-16,-0.0002122651214496729,-2.063435504739974e-06,-0.005090946387650157,0.004748402937242435,4.224134749685037e-18,4.218847493575595e-15
0.9,1.387778780781446e-16,-0.0001886195309731553,-2.213467617639964e-06,-0.005289005410405904,0.004661905271871325,3.471764763291847e-16,3.719247132494274e-15
1,1.110223024625157e-16,-0.0001698043618845735,-1.889946448951907e-06,-0.00539649293643619,0.004446479930694358,8.143446701633376e-16,5.10702591327572e-15
1.1,1.249000902703301e-16,-0.0001542810124094962,-1.064503714065523e-06,-0.005672381349848622,0.00421231566829805,3.699739412812282e-16,4.163336342344337e-15
1.2,9.71445146547012e-17,-0.0001405269235619233,7.764625030715067e-07,-0.006062550827016052,0.004060221214367998,-6.790246727983548e-16,2.886579864025407e-15
1.3,0,-0.0001277089679774801,2.551649952720059e-06,-0.00649279078101092,0.004059136871713609,-5.226224517275929e-16,3.663735981263017e-15
1.4,2.081668171172169e-16,-0.0001155737013516789,4.147240415086628e-06,-0.006871854403603831,0.004231860084803807,4.075261348881583e-16,1.165734175856414e-15
1.5,1.249000902703301e-16,-0.0001038947931141232,5.320694275556814e-06,-0.007083740775470059,0.004551985974677542,7.115232920168627e-16,-1.665334536937735e-16
