step,Z_site1,Z_site4,Z_site8
0,1.0,-1.0,-1.0
1,0.9604311616717106,-0.960431161671703,-0.9604311616717037
2,0.8479248868072894,-0.8479248867891065,-0.8479248867888142
3,0.6797557473157574,-0.6797557472199116,-0.679755747217924
4,0.48065440860903896,-0.48065440831702605,-0.4806544083089
5,0.2778528397202376,-0.2778528390921944,-0.27785283906774627
6,0.09602514996494232,-0.09602514892533087,-0.09602514886643837
7,-0.0467422855778124,0.04674228696248506,0.04674228708205486
8,-0.1412054190979015,0.14120542062707497,0.14120542083872611
9,-0.18720707790419952,0.18720707938385128,0.18720707971826084
10,-0.19215026021664064,0.19215026171038918,0.19215026219007658
11,-0.1682729851449543,0.16827298724732864,0.16827298787940406
12,-0.12945640969392042,0.12945641371460714,0.12945641448528805
13,-0.08828874747586443,0.08828875545804937,0.08828875632959107
14,-0.05395664642838276,0.05395666099166552,0.053956661901927216
15,-0.031282974911128206,0.031282998966649656,0.03128299983160992
16,-0.020932951262849265,0.020932987662738045,0.020932988382729847
17,-0.020540635754874883,0.020540686913410433,0.020540687383962496
18,-0.026330649421662716,0.026330716917749353,0.02633071704481097
19,-0.03476046796083162,0.0347605521405393,0.03476055185792804
20,-0.043778740499315814,0.043778840152332466,0.04377883943728015
