step,chi_max,chi_bond1,chi_bond2,chi_bond3,chi_bond4,chi_bond5,chi_bond6,chi_bond7
0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2.0,2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0
3.0,2.0,2.0,2.0,2.0,2.0,2.0
4.0,2.0,2.0,2.0,2.0,2.0,2.0
5.0,2.0,2.0,2.0,2.0,2.0,2.0
6.0,2.0,2.0,2.0,2.0,2.0,2.0
7.0,3.0,3.0,3.0,3.0,3.0,3.0
8.0,3.0,3.0,3.0,3.0,3.0,3.0
9.0,3.0,3.0,3.0,3.0,3.0,3.0
10.0,3.0,3.0,3.0,3.0,3.0,3.0
