step,Z_site1,Z_site4,Z_site8
0.0,1.0,-1.0,-1.0
1.0,0.9604311616717032,-0.9604311616717031,-0.9604311616717033
2.0,0.8479248868285129,-0.8479248868285258,-0.8479248868285153
3.0,0.679755747400977,-0.6797557474012196,-0.6797557474009833
4.0,0.4806544086180774,-0.48065440861956366,-0.4806544086180902
5.0,0.27785283888118156,-0.2778528388866662,-0.27785283888118023
6.0,0.0960251462840748,-0.0960251462990891,-0.09602514628408243
7.0,-0.04674229579169806,0.046742295758315844,0.04674229579168504
8.0,-0.1412054413205761,0.1412054412570187,0.14120544132054333
9.0,-0.18720711893420997,0.18720711882725877,0.18720711893415318
10.0,-0.1921503271910573,0.19215032702865076,0.1921503271909938
11.0,-0.16827308422215315,0.16827308399663526,0.1682730842220777
12.0,-0.12945654466189738,0.12945654437326173,0.129456544661816
13.0,-0.08828891851603182,0.08828891817444243,0.08828891851594549
14.0,-0.05395684919544911,0.053956848822390435,0.053956849195354276
15.0,-0.03128320004925847,0.03128319967678633,0.03128320004915787
16.0,-0.020933184489837983,0.020933184157814755,0.020933184489732512
17.0,-0.0205408586679095,0.02054085841929454,0.020540858667800505
18.0,-0.026330841130389304,0.02633084100522015,0.026330841130280613
19.0,-0.0347606074903749,0.03476060751932428,0.03476060749027229
20.0,-0.04377880966023738,0.04377880985890534,0.043778809660152566
