step,Z_site1,Z_site2,Z_site3,Z_site4,Z_site5,Z_site6,Z_site10
0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
1.0,0.9218477562685515,-0.8460244336053434,0.8467955130066294,-0.84679551300663,0.8467955130066332,-0.8467955130066295,-0.9218477562685513
2.0,0.6596972414606718,-0.4664293643001296,0.4776580541750686,-0.47772357177831537,0.47708321932016456,-0.4777120678769839,-0.6600420745726399
3.0,0.2923100060792747,-0.054092511828859546,0.09640582526670238,-0.09242337735567635,0.09093120458003542,-0.09255041788887841,-0.29349587612218175
4.0,-0.0012866457508720064,0.2118031722288899,-0.1254263312811683,0.14479240667194432,-0.14411791506599197,0.14312188977740012,2.1190297540552017e-06
5.0,-0.13077633551731518,0.27116764049542486,-0.14829598265203434,0.1942921084864011,-0.18595944618219898,0.18692136486026584,0.1307113942722496
6.0,-0.11814731605808161,0.18285013193354988,-0.05188472253502929,0.1252815789526706,-0.10421589517049035,0.10550140281935891,0.11871768169146424
7.0,-0.04555054318859894,0.054626919795453824,0.05152065430081415,0.03859261395448821,-0.0007368916106518519,0.00029064131607495214,0.04482746976579899
8.0,0.012616726372098357,-0.02973175188853322,0.09317143998676236,-0.0019364541224465293,0.058192064473792465,-0.05938662701203315,-0.014943574931690351
9.0,0.02545405397453024,-0.04350658524087453,0.06749666391978926,0.009651845454716895,0.05905432192377244,-0.05881656685524579,-0.02789177154573408
10.0,0.0025951292756947048,-0.007259779517217291,0.00878808985871593,0.043154989244038766,0.022434226383362788,-0.020884529857776418,-0.004219461849983452
11.0,-0.028616199879929638,0.04077858081071972,-0.041357834929825796,0.0658728554088385,-0.02174758043871472,0.022831608707692158,0.027430031030376473
12.0,-0.04620660038201418,0.07005169369370999,-0.05687002026810298,0.06287562940933947,-0.05089833161822177,0.05063812728615838,0.044840789987182106
13.0,-0.04598152626722288,0.07095533652919242,-0.03720655208033802,0.04083419690771284,-0.05841857923215546,0.05726731188411763,0.0444407116941643
14.0,-0.040643932811946636,0.0571063751326982,-0.00535783344817467,0.022464079867827585,-0.055414365119263564,0.05448281506209626,0.04014689658214253
15.0,-0.04915191565569103,0.055029250129713755,0.0053427385603765365,0.033865969169890875,-0.06340090058244613,0.0641865563225254,0.05178099964128763
16.0,-0.08168098945240307,0.08341650810048636,-0.02761641085922012,0.08653379242555315,-0.09825882406831737,0.10191639177330203,0.08835981908127799
17.0,-0.13009731833995836,0.1373198699339208,-0.09930677896410905,0.16561519028603955,-0.1564129391850866,0.16231377837088865,0.13880096839275757
18.0,-0.17598630643670896,0.19472905630346224,-0.182045710114544,0.23928392629612097,-0.2185172012775536,0.2239252503144634,0.18281453917955143
19.0,-0.21049081630204697,0.23948536273935628,-0.24867390870317044,0.2842424969696301,-0.26782837401602433,0.27029354990943566,0.213451174354802
20.0,-0.24260598746127154,0.27321060312030127,-0.2908253204057733,0.30119958721207646,-0.30260979653263326,0.3026198996722442,0.24365973579619102
21.0,-0.28374981681410505,0.3026582207540783,-0.3153625515251067,0.3041926574363426,-0.3293636487068114,0.32911059772679685,0.28545031640695895
22.0,-0.3236151251816522,0.3198461655430963,-0.32531940566853224,0.2978482689444455,-0.3448584688521376,0.344891980516421,0.325019480342643
23.0,-0.3286179011481343,0.3023335568853203,-0.3099371630168798,0.27098295737929995,-0.3302762577695455,0.32930722917455346,0.32701349431714943
24.0,-0.2740296109251992,0.23703075755669495,-0.25905119680526223,0.2140995696898691,-0.2698453916227666,0.26708518227477984,0.26894289552880746
25.0,-0.1735410017897129,0.1387056345906762,-0.1805983868649268,0.135136459173221,-0.17145955032277044,0.16736253289859385,0.1666462310184191
26.0,-0.06646610786875506,0.03863781483592854,-0.09320259652385565,0.05070428384906295,-0.060665736411450455,0.05598660708513875,0.05939058236350442
27.0,0.021701148391241598,-0.04370197265896954,-0.004729851573508387,-0.033992573228177,0.04345067813711975,-0.04825091168400267,-0.027934085768745454
28.0,0.09667542157671999,-0.1127431771711721,0.091000781183907,-0.127245688253097,0.13816359870982975,-0.14311759112650027,-0.10181976187910136
29.0,0.17330384894599923,-0.1792735604032586,0.19337314185733656,-0.22945239994645092,0.22189702747534346,-0.2277420161262539,-0.17849636169631777
30.0,0.2427509554798539,-0.23398986988743076,0.2760915194767619,-0.3137277708080062,0.2763650149536795,-0.28434233585814817,-0.24990768859297535
31.0,0.26599793923773346,-0.24311068153714746,0.2950965850285894,-0.33399986695633355,0.27087971199100935,-0.2818405026352554,-0.27605664160121157
32.0,0.20356758948178716,-0.17551600465367315,0.2215838835514597,-0.25867157450540673,0.18816621638648673,-0.2012523937128911,-0.2154136909710686
33.0,0.05660683317964327,-0.039135106381056106,0.07266468011215815,-0.10289822425552544,0.04774273352984318,-0.060498524300949874,-0.068275813846909
34.0,-0.11837667139575148,0.10918360043832775,-0.08905649338342986,0.06989329916828546,-0.096248553759443,0.08534553037263568,0.1073597923289688
35.0,-0.23593218008218153,0.19377330440891513,-0.18777390937356767,0.18161737434298497,-0.1815531172436671,0.17190100869400035,0.22508909333533256
36.0,-0.2312054871684611,0.16643640319324343,-0.17507115921377575,0.1822886390958502,-0.16888387319809073,0.1599862393282642,0.22167320639610896
37.0,-0.09904811426264876,0.03350295199523867,-0.054568889983856214,0.0721217047217001,-0.06009993564026206,0.052292940180361236,0.09216632511256044
38.0,0.1041761179697642,-0.1501483120337016,0.12252917224094802,-0.10431451091582808,0.10460147906948536,-0.11230923541618054,-0.11020985560043314
39.0,0.294186219562306,-0.30921632544745065,0.28558196389389223,-0.2797898456689908,0.26619251361125174,-0.2753991022612147,-0.30188610465561694
40.0,0.4012807321614786,-0.383853577314487,0.377265446087644,-0.39219359843183543,0.3707106011686323,-0.38065376443773524,-0.40946537694930507
41.0,0.39960630806371134,-0.3592720688757274,0.3767040536876175,-0.41179843330748256,0.39032092378057914,-0.3987552303197095,-0.4054278287965946
42.0,0.31260417388995176,-0.26858566431261666,0.30455969009239414,-0.35157419935019235,0.33458588072562945,-0.3406096249639926,-0.3157672806072317
43.0,0.1912672853737465,-0.1635284877726596,0.20424452299146706,-0.2500977661780608,0.24027063724530626,-0.2443436507212972,-0.19323278131564087
44.0,0.07924706539375381,-0.07825964124797005,0.10991490090783168,-0.14212075368612156,0.143085569224521,-0.146011942256261,-0.0805609006879463
45.0,-0.007501567079376021,-0.015508947627656533,0.028646771730690274,-0.04203828204066312,0.05711903678487454,-0.059771301196235804,0.007175154266188921
46.0,-0.07254869819521892,0.03899917958564242,-0.04761884319172115,0.048928637315734574,-0.018873913722268543,0.016624542023324307,0.07341940736943947
47.0,-0.11745901142289827,0.09152625023795427,-0.11709732760919067,0.12356071487063122,-0.08074385970463921,0.08062032622524004,0.11958169835275323
48.0,-0.13420961940927129,0.13126017274783186,-0.16124838822525875,0.16284179220480238,-0.11287145860071207,0.11641464413211139,0.13774493202230903
49.0,-0.12060515085038206,0.14708705152779306,-0.16532840723459813,0.15509090055745736,-0.10709832307931719,0.11368108042416908,0.12556971590620386
50.0,-0.09779938045281587,0.14859437820994137,-0.1418312935285036,0.11850819888388626,-0.08373702837339736,0.09070365956966858,0.10320726604213523
