step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659127370347,-0.9604311616752118,0.9604311614745806,-0.9604311614692546,0.9604311617170834,-0.9604311617164539,-0.9604311649017885,0.980165921170465
2,0.9224342199684955,-0.8479329874494077,0.8479186761829511,-0.8479329155955411,0.8479186848429583,-0.8479329234580564,-0.8479328877681016,0.9224342737798927
3,0.8319839010271324,-0.6797965309661352,0.6797251591470124,-0.6797964868581292,0.6797251494019239,-0.6797965797963413,-0.6797965703786695,0.831983981611848
4,0.7169749976364358,-0.4807572099390046,0.4805817496329915,-0.48076437806225025,0.48058165421063936,-0.4807645082316831,-0.48076440301768253,0.7169751367345782
5,0.5877702533698711,-0.27801820200423333,0.2777594243015147,-0.27807688966875355,0.27775832957159685,-0.2780770431085915,-0.27807688459758256,0.5877704698505464
