step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659131709847,-0.9604311616717028,0.9604311616717033,-0.960431161671702,0.9604311616717026,-0.9604311616717032,-0.9604311616717034,0.9801659131709876
2,0.9224342221212709,-0.847932987516893,0.8479186769845886,-0.8479329167536225,0.8479186769845518,-0.8479329167536078,-0.847932916753614,0.9224342221212678
3,0.8319839177358461,-0.6797965312675515,0.6797251602351277,-0.6797964867552462,0.6797251588967534,-0.6797964865880681,-0.6797964865881065,0.8319839177358063
4,0.7169750511089582,-0.48075721070300786,0.4805817502778586,-0.4807643745878013,0.4805816652848079,-0.4807643708058228,-0.4807643708053282,0.7169750511088385
5,0.5877703745014412,-0.2780182035182821,0.27775942337956433,-0.27807688194478386,0.2777583489922592,-0.27807685592894016,-0.27807685589950026,0.5877703745012958
