step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801659131709944,-0.960431161671703,0.9604311616717033,-0.9604311616717031,0.9604311616717034,-0.9604311616717042,-0.9604311616717056,0.9801659131709913
2,0.922434222121377,-0.8479329875168882,0.8479186769845981,-0.8479329167536441,0.8479186769845746,-0.8479329167536315,-0.8479329167536338,0.9224342221213526
3,0.8319839177361086,-0.6797965312674845,0.6797251602351999,-0.6797964867554307,0.679725158896953,-0.679796486588242,-0.6797964865882472,0.8319839177358981
4,0.7169750511100627,-0.48075721070303035,0.4805817502786067,-0.480764374588651,0.4805816652858596,-0.4807643708066297,-0.4807643708058737,0.7169750511084616
5,0.5877703745064685,-0.2780182035187161,0.2777594233822501,-0.27807688194712527,0.27775834899578783,-0.2780768559313861,-0.2780768559008507,0.5877703744989398
