step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site20,Z_site49
0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
1,0.9801163698825156,-0.9604311616717035,0.9604311616717044,-0.9604311616717043,0.9604311616717038,-0.960431161671704,-0.9604311616717025,0.9801163698825147
2,0.922049370145795,-0.8479329635070512,0.8479186768968564,-0.8479329167536248,0.8479186769845583,-0.8479329167536207,-0.8479329167536186,0.9220493701457904
3,0.8304642509459464,-0.6797958732031965,0.6797251592253801,-0.6797964867615127,0.6797251588966391,-0.6797964865880607,-0.6797964865880597,0.8304642509459412
4,0.712810613667104,-0.48075109180157677,0.4805817710457703,-0.48076437432316615,0.4805816652825442,-0.4807643708063836,-0.480764370805332,0.7128106136671005
5,0.5787350987033704,-0.27798546592387446,0.27775978294804715,-0.27807687426653843,0.27775834900048746,-0.2780768559378019,-0.2780768559009525,0.5787350987033697
