t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.005,0.9996000433757238,0.9996000601548237,0.9996000684339937,0.9996000433310577,0.9996000433310558
0.01,0.9984006933747864,0.998400767614016,0.9984006865396258,0.9984006931875791,0.9984006931875758
0.015,0.9964035082311856,0.9964036817661778,0.996403209651799,0.9964035083400112,0.9964035083400065
0.02,0.9936110832483755,0.993611396275939,0.9936103345000078,0.9936110840086123,0.9936110840086042
0.025,0.990027045963105,0.9900275374043986,0.9900259536492951,0.9900270477731543,0.9900270477731462
0.03,0.9856560506368197,0.985656761886912,0.985654611735737,0.9856560538573547,0.9856560538573452
0.035,0.9805037674232182,0.980504741183267,0.9805021199683304,0.980503775798851,0.9805037757988382
0.04,0.9745768881109632,0.9745781577041186,0.9745748222990888,0.974576897518587,0.9745768975185689
0.045,0.9678830937815861,0.9678846947326165,0.9678806863158984,0.9678831028064644,0.9678831028064442
0.05,0.9604310522037859,0.9604330232717715,0.960428204889174,0.9604310632431583,0.9604310632431324
0.055,0.9522304060251359,0.9522327883152809,0.9522270129817615,0.9522304245807772,0.9522304245807441
0.06,0.943291761675054,0.9432945936963166,0.9432875833319736,0.9432917916080867,0.9432917916080438
0.065,0.933626673593554,0.9336299857011915,0.9336214187278769,0.9336267115287035,0.9336267115286483
0.07000000000000001,0.923247608406108,0.9232514348182018,0.9232412707616161,0.9232476558834314,0.9232476558833634
0.075,0.9121679476124327,0.9121723162987022,0.9121608258782404,0.9121680010506177,0.9121680010505361
0.08,0.9004019470484884,0.9004068893120994,0.9003942483880347,0.9004020073609376,0.9004020073608375
0.08500000000000001,0.8879647282604969,0.8879702747219048,0.8879567698450778,0.8879647968655375,0.8879647968654196
0.09,0.8748722533065071,0.8748784315507084,0.8748641823171642,0.8748723297988947,0.874872329798759
0.095,0.8611412901344174,0.8611481320792914,0.8611331180247216,0.8611413797800116,0.8611413797798542
0.1,0.8467894100459695,0.8467969355853753,0.8467812555450893,0.8467895077978105,0.8467895077976343
0.105,0.8318349242435443,0.8318431608536978,0.8318269053871095,0.8318350350286947,0.8318350350284954
0.11,0.8162968921324314,0.8163058574029726,0.8162889542202523,0.8162970145362006,0.8162970145359779
0.115,0.8001950676978258,0.8002047758556281,0.8001870373193427,0.8001952019045846,0.8001952019043395
0.12,0.7835498743857804,0.7835603383617656,0.7835416302022673,0.783550024859915,0.7835500248596459
0.125,0.7663823909702897,0.7663936092765062,0.7663739215736242,0.7663825519338994,0.7663825519336058
0.13,0.7487142813443786,0.7487262641551207,0.7487056283368255,0.7487144602271696,0.7487144602268512
0.135,0.7305678104905999,0.730580555658775,0.7305590141788261,0.7305680023301607,0.7305680023298124
0.14,0.7119657640649746,0.711979278103913,0.7119570154450602,0.7119659724609626,0.7119659724605824
0.145,0.69293144509525,0.6929457322126407,0.6929229342452459,0.6929316718806537,0.6929316718802436
0.15,0.6734886271875699,0.6735036898846727,0.6734804978849925,0.6734888736476421,0.6734888736471987
0.155,0.6536614924358045,0.6536773585518959,0.6536538972997062,0.6536617867733756,0.6536617867728964
0.16,0.6334746533290454,0.6334913449965521,0.6334677250829102,0.6334750198425521,0.6334750198420303
