step,chi_max,chi_bond1,chi_bond2,chi_bond3,chi_bond4,chi_bond5,chi_bond6,chi_bond7,chi_bond8,chi_bond9,chi_bond10,chi_bond11,chi_bond12,chi_bond13,chi_bond14,chi_bond15
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
8.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
9.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
10.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
11.0,9.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,4.0
12.0,10.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,4.0
13.0,10.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,4.0
14.0,11.0,4.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,8.0,4.0
15.0,12.0,4.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,4.0
16.0,12.0,4.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,4.0
17.0,12.0,4.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,4.0
18.0,12.0,4.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,4.0
19.0,13.0,4.0,8.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,8.0,4.0
20.0,13.0,4.0,8.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,8.0,4.0
21.0,15.0,4.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,8.0,4.0
22.0,16.0,4.0,8.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,8.0,4.0
