step,Z_site1,Z_site4,Z_site8
0.0,1.0,-1.0,-1.0
1.0,0.9752198704902815,-0.9604311616717028,-0.9752198704902818
2.0,0.8806581026631122,-0.8479329451021563,-0.8806725285342938
3.0,0.7263872462913588,-0.6797958900409136,-0.7264600922661527
4.0,0.5356326691014207,-0.4807551099360359,-0.535821385115013
5.0,0.3350495737421151,-0.27801878306201455,-0.33538482919800194
6.0,0.14969333355815564,-0.09620858395120657,-0.15014365569866828
7.0,-0.0011730655205755315,0.0466513819676567,0.0007009282919067106
8.0,-0.10663300082550539,0.14136177800746705,0.10624879297433304
9.0,-0.16471188713433216,0.18777372080403446,0.16447409184574416
10.0,-0.18116753311039613,0.19326324490224478,0.18103525559378264
11.0,-0.16698643534259028,0.17002480345883914,0.1668257287002316
12.0,-0.1352926319377863,0.13190046900176636,0.1349411675312117
13.0,-0.09840079320996903,0.09145062913630839,0.09775989012241587
14.0,-0.06561754918392207,0.05783191437937596,0.06472356867672484
15.0,-0.04215250482904559,0.03581127165331294,0.04118963438556539
16.0,-0.029201440551612307,0.025957506476004782,0.02844693575926434
17.0,-0.024981235425483053,0.02577746216218585,0.02470516610167235
18.0,-0.02629776470410479,0.03137168421453125,0.02665817936172274
19.0,-0.030157805374374142,0.03911973361622381,0.031134086264967505
20.0,-0.03499775706275238,0.04697105826016218,0.036391743903997464
