step,Z_site1,Z_site4,Z_site8
0,1.0,-1.0,-1.0
1,0.960431161671703,-0.9604311616717024,-0.9604311616717026
2,0.8479186647098372,-0.8479329056396617,-0.8479329056396508
3,0.679724510045739,-0.6797958951026843,-0.679795895102438
4,0.4805740421857898,-0.4807573956538004,-0.4807573956523005
5,0.2777113312574981,-0.27803363584626617,-0.2780336358407251
6,0.09583721164922476,-0.09626412694597936,-0.0962641269308502
7,-0.04693707375687215,0.04649843483813709,0.04649843487171672
8,-0.14136465443463941,0.14101913574608138,0.14101913580991313
9,-0.18731682846273812,0.1871145830876323,0.18711458319489468
10,-0.19224571339136556,0.19213751291521836,0.19213751307788113
11,-0.1684323520161973,0.16827999478109995,0.1682799950066962
12,-0.1297665902544744,0.1294099966943516,0.12940999698277392
13,-0.08879722719253258,0.08814570199286542,0.08814570233389947
14,-0.05463196449364282,0.0537318301877836,0.05373183056003428
15,-0.032003006004576125,0.031045423379643666,0.031045423751290362
16,-0.021509801528111872,0.020772179245573175,0.02077217957713473
17,-0.020778033799810407,0.020522759892397546,0.020522760141354283
18,-0.026096831589935376,0.026468629333741,0.02646862946043784
19,-0.03404894694547267,0.03501275593520009,0.0350127559091712
20,-0.0427266628365998,0.04407393352895611,0.044073933334535534
