step,Z_site1,Z_site4,Z_site8
0,1.0,-1.0,-1.0
1,0.975219870490282,-0.9604311616717031,-0.9752198704902821
2,0.8806581026631146,-0.8479329451021557,-0.8806725285342981
3,0.7263872462913619,-0.6797958900409125,-0.7264600922661618
4,0.535632669101423,-0.48075510993603693,-0.5358213851150224
5,0.3350495737421069,-0.2780187830620169,-0.33538482919800316
6,0.14969333355815445,-0.09620858395120857,-0.15014365569866728
7,-0.0011730655205724996,0.04665138196764851,0.0007009282918818922
8,-0.1066330008254989,0.14136177800745203,0.10624879297429421
9,-0.1647118871343234,0.18777372080401816,0.16447409184571116
10,-0.18116753311038614,0.19326324490223223,0.1810352555937492
11,-0.16698643534258406,0.17002480345882953,0.1668257287002051
12,-0.13529263193778526,0.13190046900176694,0.1349411675311854
13,-0.09840079320997625,0.09145062913631474,0.09775989012239923
14,-0.06561754918393783,0.05783191437939189,0.06472356867671639
15,-0.04215250482906502,0.0358112716533347,0.041189634385554695
16,-0.029201440551638456,0.025957506476039116,0.02844693575926451
17,-0.024981235425509157,0.02577746216222432,0.024705166101670225
18,-0.026297764704126796,0.031371684214565654,0.02665817936172172
19,-0.030157805374390355,0.03911973361624843,0.031134086264960018
20,-0.03499775706277732,0.046971058260192544,0.036391743904000476
