t,z_ref_qutip,ADAPTIVE,DOUBLEADAPTIVE,DOUBLEFIXED,FIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,0,-2.237114317075738e-17,-2.237114317075738e-17,0,0,0,-2.237114317075738e-17
0.05,-2.905661822261152e-17,-4.440892098500626e-16,8.881784197001252e-16,2.749689365089125e-12,0,4.440892098500626e-16,1.221245327087672e-15
0.1,-1.561251128379126e-17,-2.220446049250313e-16,1.054711873393899e-15,1.021438489345883e-11,-1.110223024625157e-16,-2.220446049250313e-16,1.554312234475219e-15
0.15,-2.298508605669269e-17,-6.106226635438361e-16,8.881784197001252e-16,7.904343846121265e-12,-1.110223024625157e-16,0,2.220446049250313e-16
0.2,-3.382710778154774e-17,-1.554312234475219e-15,1.054711873393899e-15,2.694666711988702e-11,-7.216449660063518e-16,4.996003610813204e-16,-3.33066907387547e-16
0.25,1.734723475976807e-17,-1.77635683940025e-15,4.440892098500626e-16,4.046346591124461e-11,-1.665334536937735e-15,3.33066907387547e-16,0
0.3,3.035766082959412e-17,-2.220446049250313e-15,1.665334536937735e-16,5.013550685717405e-11,-2.775557561562891e-16,4.440892098500626e-16,-8.881784197001252e-16
0.35,-2.34187669256869e-17,-1.831867990631508e-15,-1.443289932012704e-15,5.279460202345376e-11,4.440892098500626e-16,5.551115123125783e-16,-1.054711873393899e-15
0.4,2.38524477946811e-17,-1.110223024625157e-16,-3.608224830031759e-15,4.896250072050634e-11,2.220446049250313e-16,7.771561172376096e-16,-1.27675647831893e-15
0.45,-6.505213034913027e-18,1.554312234475219e-15,-5.329070518200751e-15,4.151717858391635e-11,-2.220446049250313e-16,1.221245327087672e-15,-1.77635683940025e-15
0.5,4.336808689942018e-18,3.441691376337985e-15,-5.218048215738236e-15,3.483813237892264e-11,-1.27675647831893e-15,1.665334536937735e-15,-1.443289932012704e-15
