gamma,method,t,meanZ1,meanZ2,varZ1,varZ2,theory_mean,theory_var
0.1,unitary_2pt,103.0,0.11970171665339899,0.00912462531118229,0.19749099503901338,0.33138490215472394,1.2795797118463968e-18,0.25
0.1,unitary_2pt,104.0,-0.0037426544056645195,-0.03367372859828286,0.2940195431945784,0.2288050025149811,8.57727931351148e-19,0.25
0.1,unitary_2pt,105.0,-0.18054158410811383,-0.12411725854798565,0.1532669358640969,0.16507316937489055,5.74952226429356e-19,0.25
0.1,unitary_2pt,106.0,-0.03739267388101482,-0.1078426391640839,0.192221697908187,0.1910861585846592,3.85402002888417e-19,0.25
0.1,unitary_2pt,107.0,-0.13235109824044336,0.023021558366779805,0.3282425820282333,0.263735084387858,2.5834268831839164e-19,0.25
0.1,unitary_2pt,108.0,-0.2333237367835747,0.032245536193104114,0.31908178614109856,0.27192217894747883,1.7317228272655536e-19,0.25
0.1,unitary_2pt,109.0,-0.33379622573343065,-0.0749716337279214,0.22851083209259798,0.20950273971355893,1.1608085252936149e-19,0.25
0.1,unitary_2pt,110.0,-0.21198552614495317,-0.041809344781452394,0.31729301273766947,0.3231515091202215,7.781132241133797e-20,0.25
0.1,unitary_2pt,111.0,-0.21939293355236028,0.1804569086690705,0.3261689473297606,0.27051709072963726,5.215848922086174e-20,0.25
0.1,unitary_2pt,112.0,-0.14572003289170365,0.20385216797349054,0.17804412991706683,0.06031039213274941,3.496288089567749e-20,0.25
0.1,unitary_2pt,113.0,0.12629623984600286,-0.03121362484264531,0.1689993725539789,0.1799957462946864,2.343631993152914e-20,0.25
0.1,unitary_2pt,114.0,0.12766798195848525,-0.037025746978499384,0.09157000613758383,0.17386117090945002,1.5709835055408607e-20,0.25
0.1,unitary_2pt,115.0,-0.09392914735596365,-0.16207782237350865,0.033498220013530665,0.20478803186737868,1.0530617357553812e-20,0.25
0.1,unitary_2pt,116.0,-0.10593035413777505,-0.18506212354710888,0.022230861711810976,0.22374527960000035,7.058883911899134e-21,0.25
0.1,unitary_2pt,117.0,-0.11370355944184526,-0.20810739103682047,0.02608249251414779,0.22408694371885432,4.731711388784468e-21,0.25
0.1,unitary_2pt,118.0,-0.04511645381770267,-0.15087695529701128,0.07429290436289504,0.12518548403360252,3.1717609959573677e-21,0.25
0.1,unitary_2pt,119.0,0.10912932950223841,-0.06619812923729859,0.1563057441448928,0.20541231264578755,2.126094976824191e-21,0.25
0.1,unitary_2pt,120.0,0.2988275274207294,-0.05671786708214153,0.12966249765744248,0.17880449260007628,1.4251640827409352e-21,0.25
0.1,unitary_2pt,121.0,0.17026763083766575,0.056758511292880585,0.3037743216454694,0.2403388775335345,9.553160535512378e-22,0.25
0.1,unitary_2pt,122.0,0.16541516367762346,0.176648771923882,0.28865024948240237,0.30749769349383294,6.403675009950519e-22,0.25
0.1,unitary_2pt,123.0,0.20284961077523306,0.12013299688958874,0.2748232991879782,0.29347728684466456,4.292511727467311e-22,0.25
0.1,unitary_2pt,124.0,0.09283589335410845,0.2096891282381293,0.40613776221835274,0.29489812041610997,2.8773566587644137e-22,0.25
0.1,unitary_2pt,125.0,0.22095660666000644,0.2409682354203008,0.344635371517483,0.2465072141458681,1.9287498479639178e-22,0.25
0.1,unitary_2pt,126.0,0.2798432939874802,0.20585916404643148,0.3913596005253366,0.31579467660033544,1.2928796868783984e-22,0.25
0.1,unitary_2pt,127.0,0.442257560105449,0.3033187127075249,0.1694679431638694,0.1552458953044015,8.666431712268721e-23,0.25
0.1,unitary_2pt,128.0,0.4602731065160574,0.12088039876486681,0.1552507734570809,0.30758576597176907,5.809282904332702e-23,0.25
0.1,unitary_2pt,129.0,0.40888527607015757,0.37846534234280027,0.10156605930049228,0.19940480862556273,3.8940787838663543e-23,0.25
0.1,unitary_2pt,130.0,0.4467013271463827,0.1860048434351154,0.071871925099468,0.13668124169172044,2.6102790696677047e-23,0.25
0.1,unitary_2pt,131.0,0.30938787184278266,0.18377618587952563,0.1321424546173522,0.13368083281155002,1.7497223861455117e-23,0.25
0.1,unitary_2pt,132.0,0.2511459723029791,0.3280834561127218,0.11228130434429143,0.13195171249132784,1.1728739904306497e-23,0.25
0.1,unitary_2pt,133.0,0.21349701409312968,0.4093594585287919,0.18817053844655396,0.07889850242182045,7.862009472594782e-24,0.25
0.1,unitary_2pt,134.0,0.2840045586747474,0.3297069665306205,0.23366028720030668,0.12817311133389797,5.270062551602374e-24,0.25
0.1,unitary_2pt,135.0,0.531110069916823,0.3093137337917083,0.16301485042410735,0.2535873899783089,3.532628572200807e-24,0.25
0.1,unitary_2pt,136.0,0.346082945551183,0.26193123978014315,0.08710906267218683,0.14181087724404692,2.3679917471444463e-24,0.25
0.1,unitary_2pt,137.0,-0.03962923447758123,0.051419191719619874,0.2857827206258574,0.2505283743338228,1.5873123369578814e-24,0.25
0.1,unitary_2pt,138.0,0.01857189540638918,0.12198770261734795,0.28428204215164077,0.1395131455682261,1.0640072787825469e-24,0.25
0.1,unitary_2pt,139.0,0.16557184460112706,0.17867395753557977,0.22875551714098652,0.15559447876641075,7.132254080957731e-25,0.25
0.1,unitary_2pt,140.0,0.12259059174332984,0.15762552506612398,0.13588798179606099,0.19972575192560182,4.780892883885469e-25,0.25
0.1,unitary_2pt,141.0,0.18497155218860983,0.19347898763299548,0.22518234241070006,0.24130062769025706,3.20472833801755e-25,0.25
0.1,unitary_2pt,142.0,0.04361031819357555,0.22438351576186336,0.23207833366493744,0.2962079841445923,2.148193647071645e-25,0.25
0.1,unitary_2pt,143.0,0.22269389577896162,0.12937675322587205,0.27391805450987133,0.22844103397893642,1.439977264398535e-25,0.25
0.1,unitary_2pt,144.0,0.02272596790821979,0.09316276145632475,0.21255282634376532,0.17176739849309255,9.652456261619012e-26,0.25
0.1,unitary_2pt,145.0,-0.048799939953612856,0.21814991204556505,0.30652589155910304,0.2247029200924412,6.47023492564546e-26,0.25
0.1,unitary_2pt,146.0,0.01838983275869282,0.07062685680518958,0.27087326227507086,0.25796976034217095,4.3371281732200416e-26,0.25
0.1,unitary_2pt,147.0,0.02713992083160276,0.1266056710800337,0.19124221734037167,0.14912856312078687,2.9072639567353304e-26,0.25
0.1,unitary_2pt,148.0,-0.1228296064641005,0.22150668340104204,0.149842599129093,0.06734161572614897,1.9487973093165845e-26,0.25
0.1,unitary_2pt,149.0,-0.05450738512696417,0.22788255579327482,0.2088786775439364,0.17709352087744265,1.3063179020952247e-26,0.25
0.1,unitary_2pt,150.0,-0.05450738512696426,0.18664636965031545,0.20887867754393646,0.15268578410331704,8.75651076269652e-27,0.25
0.1,unitary_gauss,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.1,unitary_gauss,1.0,0.6367286164964827,0.6564051907267745,0.5298002301574385,0.47222957183801634,0.6703200460356393,0.3106775758054323
0.1,unitary_gauss,2.0,0.402482906471024,0.16823719644556534,0.6388810420288292,0.6382197485695573,0.44932896411722156,0.4009718739142658
0.1,unitary_gauss,3.0,0.3400346010821778,0.21307345895430263,0.5993512997787702,0.5768435626495297,0.301194211912202,0.4070915208156977
0.1,unitary_gauss,4.0,-0.10913548473964554,-0.10329713069029367,0.5402763028685699,0.42345104781224924,0.20189651799465538,0.3854441061100798
0.1,unitary_gauss,5.0,-0.23142277566385389,-0.08191126511101658,0.38653105223914275,0.371019416673253,0.1353352832366127,0.3582511113554026
0.1,unitary_gauss,6.0,-0.3528346131801836,-0.11275054910537297,0.2293694719398209,0.3574335671902085,0.09071795328941247,0.3334182858501506
0.1,unitary_gauss,7.0,-0.25087440099731256,-0.22764895296468515,0.23910210591999081,0.23798019152239253,0.06081006262521795,0.3130869141492899
0.1,unitary_gauss,8.0,-0.2866124850921686,-0.1347584519666207,0.31861464651360555,0.1536789895698521,0.04076220397836621,0.2972445417034054
0.1,unitary_gauss,9.0,-0.25280864124313185,-0.21043399846971464,0.3212835766086903,0.16425338499991193,0.02732372244729256,0.285202127301482
0.1,unitary_gauss,10.0,-0.031117415663841342,0.01293805122948558,0.3199115701538615,0.17843899236039518,0.01831563888873418,0.27616467454508065
0.1,unitary_gauss,11.0,-0.18152895472117617,0.1357639155849511,0.330655043638454,0.10971686728255169,0.012277339903068436,0.2694266526095292
0.1,unitary_gauss,12.0,-0.1815289547211764,0.2537888328751515,0.3306550436384543,0.12195556029110742,0.008229747049020023,0.26441901861455236
0.1,unitary_gauss,13.0,-0.17791389035544916,0.3183016696141806,0.4027108154083888,0.12816814550177033,0.0055165644207607716,0.26070253879599076
0.1,unitary_gauss,14.0,-0.2243006858797311,0.25524151285546265,0.19527209006429846,0.18543138849225027,0.003697863716482929,0.257945503993688
0.1,unitary_gauss,15.0,-0.22430068587973,0.1927932074666177,0.19527209006430046,0.1275116952134239,0.0024787521766663585,0.2559001482184915
0.1,unitary_gauss,16.0,-0.08127803388729132,0.01931817395286105,0.26511265995277045,0.20291030529155674,0.001661557273173934,0.25438238970525034
0.1,unitary_gauss,17.0,-0.10472843081675158,0.06676615605069347,0.24863790280539902,0.18743392126022962,0.0011137751478448024,0.2532557782515349
0.1,unitary_gauss,18.0,0.028071065360474812,0.0312530208526705,0.23348341859104016,0.20270060644124577,0.0007465858083766792,0.2524192448818322
0.1,unitary_gauss,19.0,0.16812915749823262,0.01131983525370393,0.10771633543599729,0.2286922044991067,0.0005004514334406104,0.2517979237399902
0.1,unitary_gauss,20.0,-0.0021177141228354178,-0.18860700590259177,0.2010632361192755,0.23321321393554234,0.00033546262790251185,0.2513363362691547
0.1,unitary_gauss,21.0,-0.10407792630570634,-0.14754456609302333,0.15881904920803083,0.24173585174218673,0.0002248673241788482,0.25099334911201143
0.1,unitary_gauss,22.0,-0.14707460636109318,-0.029522844045588904,0.15321848261897825,0.19116753156440253,0.0001507330750954765,0.25073844878266516
0.1,unitary_gauss,23.0,-0.10769299067143237,0.05489933685989954,0.12358462152759403,0.24229585348745433,0.00010103940183709324,0.2505489890602108
0.1,unitary_gauss,24.0,0.04400547936344047,-0.07812270847854871,0.12329253537954615,0.2414283138878276,6.772873649085378e-5,0.2504081557893911
0.1,unitary_gauss,25.0,-0.05856418445369038,-0.05399483220581232,0.15474723658678946,0.25099883925297867,4.5399929762484854e-5,0.2503034608183124
0.1,unitary_gauss,26.0,0.0369772142189258,-0.11576910414715513,0.08457046816549871,0.1448351051838287,3.0432483008403625e-5,0.2502256265322306
0.1,unitary_gauss,27.0,0.26301477625192626,-0.15910687804282736,0.19929210539415593,0.19651944440650923,2.0399503411171922e-5,0.2501677590316052
0.1,unitary_gauss,28.0,0.13642547962802992,-0.05879697037407774,0.18896012310871238,0.18273313029245342,1.3674196065680938e-5,0.2501247348511719
0.1,unitary_gauss,29.0,-0.04739092185757983,-0.05879697037407838,0.1368004456299414,0.18273313029245306,9.166087736247602e-6,0.2500927458180376
0.1,unitary_gauss,30.0,-0.07184731084108936,0.009780265934357785,0.17423968754853952,0.19938753077109184,6.14421235332821e-6,0.2500689611219027
0.1,unitary_gauss,31.0,-0.05772004122234321,0.055911843049955424,0.19263075800839446,0.17302406496344896,4.118588707535708e-6,0.2500512763244426
0.1,unitary_gauss,32.0,-0.24580150488474217,0.15074677020593596,0.1305748687132189,0.1746682480569961,2.7607725720371986e-6,0.2500381268905057
0.1,unitary_gauss,33.0,-0.1254895070831376,0.2625263822368398,0.2055538010547005,0.12314795105992025,1.8506011975819048e-6,0.25002834962569953
0.1,unitary_gauss,34.0,-0.08522690939273628,0.3544859877657186,0.22967961466455675,0.13206287031454794,1.2404950799567113e-6,0.25002107969614845
0.1,unitary_gauss,35.0,-0.15674173072362202,0.17488303010799527,0.13482256735757212,0.2127755014022219,8.315287191035679e-7,0.25001567408382486
0.1,unitary_gauss,36.0,-0.13664279612188118,0.17488303010799505,0.10365922085016717,0.21277550140222196,5.573903692694596e-7,0.2500116546860893
0.1,unitary_gauss,37.0,-0.22771576230498874,-0.049218531720039524,0.1593275990992246,0.2016508930834771,3.73629937988526e-7,0.2500086660150868
0.1,unitary_gauss,38.0,-0.20719920899777033,-0.2128272185941515,0.1552604050400926,0.22073698073979053,2.504516372327617e-7,0.25000644374924813
0.1,unitary_gauss,39.0,-0.12423809170191566,-0.17869939291225162,0.1958667412020049,0.20444330488092516,1.6788275299956603e-7,0.25000479135190895
0.1,unitary_gauss,40.0,0.2564882971512294,-0.21839849040594625,0.17066614360302612,0.2092068976714613,1.1253517471925912e-7,0.25000356268717533
0.1,unitary_gauss,41.0,0.14710144424877086,-0.29090966584413214,0.28010269654412007,0.22211209965791212,7.543458349844232e-8,0.2500026490944806
0.1,unitary_gauss,42.0,0.004501957688387287,-0.18976871458882485,0.2072170662567635,0.24840242487766673,5.05653134833552e-8,0.2500019697781091
0.1,unitary_gauss,43.0,-0.07640419616087953,-0.10813203637373237,0.19100826543021446,0.25914202748790466,3.389494326196924e-8,0.2500014646614162
0.1,unitary_gauss,44.0,-0.0764041961608796,-0.2032892841895105,0.19100826543021432,0.14098477704518533,2.2720459927738556e-8,0.2500010890736026
0.1,unitary_gauss,45.0,0.030360158330023274,-0.13320901650935985,0.15686952356185443,0.1180387934903277,1.522997974471263e-8,0.2500008097990517
0.1,unitary_gauss,46.0,-0.0686014317907143,-0.1332090165093605,0.16770025162116936,0.11803879349032775,1.0208960723597601e-8,0.25000060213979064
0.1,unitary_gauss,47.0,-0.17118968762678355,-0.13285352896635746,0.14461880057050333,0.1181251218835579,6.843271022217988e-9,0.2500004477312563
0.1,unitary_gauss,48.0,-0.23858548709446642,-0.046567924175011585,0.10764581289788322,0.13109057154487086,4.587181746647508e-9,0.25000033291818435
0.1,unitary_gauss,49.0,-0.23858548709446642,0.03194189107839779,0.10764581289788328,0.15154248386281427,3.074879879586606e-9,0.2500002475469808
0.1,unitary_gauss,50.0,-0.19284878291240198,0.06524676374799289,0.3098804141537031,0.20399282699371463,2.061153622438558e-9,0.2500001840677738
0.1,unitary_gauss,51.0,-0.17807461719420264,0.031941891078398524,0.1146482178190461,0.15154248386281416,1.381632591079536e-9,0.25000013686673045
0.1,unitary_gauss,52.0,-0.06872551794643578,-0.09292653288453172,0.10418821484706164,0.11148805615479188,9.261360220567754e-10,0.2500001017695915
0.1,unitary_gauss,53.0,-0.0595919810710035,-0.019280159270068643,0.08154184075562206,0.10276557126007209,6.208075409403602e-10,0.25000007567251586
0.1,unitary_gauss,54.0,-0.05959198107100355,0.061055672163308296,0.08154184075562217,0.11898980080174076,4.161397394224149e-10,0.25000005626759053
0.1,unitary_gauss,55.0,0.01891783418240713,0.0717960215559242,0.10403878567507237,0.13415949007835853,2.7894680928689246e-10,0.25000004183872737
0.1,unitary_gauss,56.0,0.060976628099275586,0.044980671600584075,0.13964210663998616,0.20367032530948,1.8698363804268407e-10,0.25000003110989993
0.1,unitary_gauss,57.0,0.08510450437201347,0.14154211694864247,0.1425002888399991,0.10212388694777906,1.2533888086068347e-10,0.2500000231322973
0.1,unitary_gauss,58.0,0.04111147020932564,-0.057107744447091505,0.10900691945031925,0.15894738572508776,8.401716438858868e-11,0.2500000172004146
0.1,unitary_gauss,59.0,0.12993390141308536,-0.10678355767838484,0.06566302292461007,0.16652844904670547,5.631838950074272e-11,0.250000012789662
0.1,unitary_gauss,60.0,0.23395624521052844,-0.28785169946231737,0.12167386900174695,0.0734659754988016,3.775134544279098e-11,0.2500000095099716
0.1,unitary_gauss,61.0,0.2969539028530942,-0.24000982422211212,0.1509459568356016,0.0889399020238207,2.5305483615118915e-11,0.25000000707130177
0.1,unitary_gauss,62.0,0.15508545161367254,-0.008594022165898418,0.2544818226552015,0.21117362075882284,1.6962772941840653e-11,0.25000000525798716
0.1,unitary_gauss,63.0,0.32348399208631456,-0.126111884225158,0.26864474205541844,0.2571774564329267,1.1370486739266698e-11,0.25000000390966615
0.1,unitary_gauss,64.0,0.37742523584924387,-0.29549644655020657,0.19392963178884629,0.17029815914268506,7.62186519451289e-12,0.25000000290709906
0.1,unitary_gauss,65.0,0.20164759075246055,-0.06045784947143612,0.33762064170633144,0.32467631631011407,5.109089028063325e-12,0.25000000216162316
0.1,unitary_gauss,66.0,0.18752032113371345,0.1310803125709155,0.3265578841810426,0.30405329146999605,3.42472479249158e-12,0.2500000016073118
0.1,unitary_gauss,67.0,0.04900344415536702,0.019336817785828776,0.3143915571052991,0.2301390355940084,2.2956616805623547e-12,0.25000000119514415
0.1,unitary_gauss,68.0,0.02081151306200335,-0.23488847163815926,0.4230309164530575,0.1814476240805201,1.5388280433968073e-12,0.25000000088866986
0.1,unitary_gauss,69.0,-0.005950505300922337,-0.11973641618363906,0.4193995884618429,0.1922859330290874,1.0315072848906821e-12,0.25000000066078565
0.1,unitary_gauss,70.0,0.08562534272003083,0.06138487896204482,0.33389537610608544,0.13308590872467124,6.914400106940203e-13,0.25000000049133847
0.1,unitary_gauss,71.0,-0.1648099664742119,0.08616006450306113,0.4625080683624388,0.14165651493266493,4.634860997992977e-13,0.2500000003653431
0.1,unitary_gauss,72.0,-0.24066422061079645,0.1655836550190244,0.396525216974407,0.14485589808687682,3.1068402375434455e-13,0.2500000002716571
0.1,unitary_gauss,73.0,0.053395007964983754,-0.06407744203034522,0.3510813442991382,0.12320016561169685,2.0825772910554945e-13,0.25000000020199525
0.1,unitary_gauss,74.0,0.01541358544959603,-0.03686888098584474,0.35633526998831483,0.17520553975039554,1.395993305613098e-13,0.250000000150197
0.1,unitary_gauss,75.0,-0.13180375721661375,-0.0708831950483817,0.385752866538662,0.21823434179530643,9.357622968840175e-14,0.25000000011168155
0.1,unitary_gauss,76.0,-0.0027780837385550706,-0.036822739830668375,0.33354378879008467,0.23429631946342133,6.272602259257088e-14,0.25000000008304274
0.1,unitary_gauss,77.0,-0.07509886869183495,0.022363341458037544,0.26964128870487164,0.2826529410151843,4.204651035188472e-14,0.25000000006174783
0.1,unitary_gauss,78.0,-0.07558362420010827,0.008066257697216639,0.32354500142819126,0.3758321205234112,2.8184618754713292e-14,0.25000000004591366
0.1,unitary_gauss,79.0,-0.16229009696605148,-0.06070864813378968,0.28655927556918753,0.2559428809921826,1.8892714941156384e-14,0.2500000000341399
0.1,unitary_gauss,80.0,-0.16229009696605107,-0.13115564335057409,0.28655927556918753,0.28950714087407925,1.2664165549094176e-14,0.2500000000253853
0.1,unitary_gauss,81.0,-0.05972043314891897,-0.1929907132725279,0.2763828383129827,0.3020280824175112,8.489044033871777e-15,0.2500000000188757
0.1,unitary_gauss,82.0,-0.07475242345424597,-0.23489422801659438,0.2384624244342331,0.2440027038277703,5.6903763875834665e-15,0.25000000001403533
0.1,unitary_gauss,83.0,-0.23889733898796067,-0.1664523898813636,0.2699496156335871,0.30446674976268784,3.81437336208507e-15,0.2500000000104362
0.1,unitary_gauss,84.0,-0.1443260138699848,0.0007655088480016725,0.222612603370081,0.2779394477971965,2.5568509276699837e-15,0.25000000000776
0.1,unitary_gauss,85.0,-0.3312930515318331,-0.062311666983505876,0.22535411548926965,0.3388587164136242,1.713908431542013e-15,0.2500000000057701
0.1,unitary_gauss,86.0,-0.21513930040123536,-0.062311666983505876,0.18826995041587444,0.33885871641362425,1.1488671787321141e-15,0.25000000000429046
0.1,unitary_gauss,87.0,-0.04059709642021665,-0.12339982984171145,0.23444754015364366,0.2876476395471881,7.701087001365414e-16,0.2500000000031902
0.1,unitary_gauss,88.0,0.008911196403056687,-0.19190903844113222,0.21085120300595245,0.22299305791730895,5.162192993279735e-16,0.25000000000237216
0.1,unitary_gauss,89.0,-0.1970914252419677,0.022553718917732835,0.180695327735636,0.24949091120876565,3.4603214449001314e-16,0.25000000000176387
0.1,unitary_gauss,90.0,-0.12763904802170292,0.011042295006612574,0.3025508289250763,0.22750855956045518,2.319522830243569e-16,0.25000000000131156
0.1,unitary_gauss,91.0,-0.11437029954585125,-0.061796105448231865,0.18194774054415952,0.3595520360881041,1.554822650349588e-16,0.2500000000009752
0.1,unitary_gauss,92.0,-0.1691592066642721,-0.0017446220767894205,0.3195248762871445,0.3523528943918201,1.0422287905595846e-16,0.25000000000072514
0.1,unitary_gauss,93.0,-0.11579187370733166,-0.1157759561575443,0.2559327526786113,0.3192010102333527,6.986268508675704e-17,0.2500000000005392
0.1,unitary_gauss,94.0,0.1358340209497893,-0.18653170296272958,0.14081472346771776,0.17723546398276624,4.683035828352842e-17,0.2500000000004009
0.1,unitary_gauss,95.0,0.1133348437480743,-0.13434176517696858,0.16777332396027325,0.22312841471575695,3.1391327920480296e-17,0.2500000000002981
0.1,unitary_gauss,96.0,-0.07068910474249115,-0.013729058681417338,0.12888808047669054,0.19917732989972106,2.1042236376776083e-17,0.25000000000022166
0.1,unitary_gauss,97.0,-0.2077094318542411,0.18485707015298286,0.16701497723533887,0.26581843826375606,1.4105032856773367e-17,0.2500000000001648
0.1,unitary_gauss,98.0,-0.15681847077397942,0.18485707015298275,0.16870871885959982,0.2658184382637564,9.454886273886542e-18,0.25000000000012257
0.1,unitary_gauss,99.0,-0.11870705269227151,0.010523432982702325,0.20862507818351067,0.24142868447371899,6.33779980237337e-18,0.25000000000009115
0.1,unitary_gauss,100.0,-0.20977418574048792,0.0691000626371479,0.29091711864457365,0.3123423738931064,4.248354255291589e-18,0.2500000000000678
0.1,unitary_gauss,101.0,-0.27816916698022554,0.011366661328754519,0.30200112185355477,0.30565633297662176,2.847757019982746e-18,0.2500000000000504
0.1,unitary_gauss,102.0,-0.3566789822336348,0.043843732242337584,0.23285568578316834,0.291052102301842,1.908908616733152e-18,0.25000000000003747
0.1,unitary_gauss,103.0,-0.37106985389039066,0.04384373224233778,0.24458698927300426,0.29105210230184203,1.2795797118463968e-18,0.25000000000002787
0.1,unitary_gauss,104.0,-0.3340719924222594,0.024853020984645056,0.21395553171442186,0.3143292391399216,8.57727931351148e-19,0.2500000000000207
0.1,unitary_gauss,105.0,-0.2500184774028653,-0.019641830915420495,0.2110572553314446,0.17834434618825903,5.74952226429356e-19,0.2500000000000154
0.1,unitary_gauss,106.0,-0.2654947561138255,-0.12589266968885088,0.2010159902391251,0.2740924447206092,3.85402002888417e-19,0.25000000000001144
0.1,unitary_gauss,107.0,-0.1690838485424977,-0.1734248017358772,0.23977929523840805,0.2901120010640659,2.5834268831839164e-19,0.2500000000000085
0.1,unitary_gauss,108.0,-0.06603962226541178,-0.3156281928007527,0.3213353456148918,0.24817351614093683,1.7317228272655536e-19,0.25000000000000633
0.1,unitary_gauss,109.0,-0.09658105673363279,-0.23711837754734325,0.2692079336940132,0.31087317242255896,1.1608085252936149e-19,0.2500000000000047
0.1,unitary_gauss,110.0,0.058723677578633934,-0.30873483101951993,0.31007507759763325,0.24859479240776478,7.781132241133797e-20,0.2500000000000035
0.1,unitary_gauss,111.0,-0.16821434951097908,-0.28236528789323295,0.2543921473226388,0.21191430691409707,5.215848922086174e-20,0.2500000000000026
0.1,unitary_gauss,112.0,-0.08635053149201619,-0.390958748117161,0.27947319634929235,0.1853965563008071,3.496288089567749e-20,0.25000000000000194
0.1,unitary_gauss,113.0,0.05603959707426116,-0.3913560517353062,0.26174753871214806,0.1850654638807897,2.343631993152914e-20,0.25000000000000144
0.1,unitary_gauss,114.0,-0.06368903301908849,-0.14352231851715486,0.2860341552117014,0.2860681992352873,1.5709835055408607e-20,0.25000000000000105
0.1,unitary_gauss,115.0,0.010709231058746877,-0.06452931977443338,0.2524833959946417,0.2644167596518222,1.0530617357553812e-20,0.2500000000000008
0.1,unitary_gauss,116.0,-0.10478378845646293,-0.11642520646414756,0.26649045177424274,0.19595961685154195,7.058883911899134e-21,0.2500000000000006
0.1,unitary_gauss,117.0,-0.2029645730946025,-0.03704025029890665,0.21523726794737433,0.1943883656311453,4.731711388784468e-21,0.25000000000000044
0.1,unitary_gauss,118.0,-0.16831819517908814,-0.037040250298906584,0.26160582666937865,0.19438836563114537,3.1717609959573677e-21,0.25000000000000033
0.1,unitary_gauss,119.0,-0.17083817935067694,0.03804489107368372,0.24245800240158563,0.21359095989602284,2.126094976824191e-21,0.2500000000000002
0.1,unitary_gauss,120.0,0.04138275806290016,0.2351687686611649,0.1794677034902494,0.11801878004004329,1.4251640827409352e-21,0.25000000000000017
0.1,unitary_gauss,121.0,0.06062304013125802,0.15334524473472597,0.1999583831015979,0.17363027613035129,9.553160535512378e-22,0.2500000000000001
0.1,unitary_gauss,122.0,-0.227297204768526,-0.014685763922461542,0.28137285425386294,0.13444075669122066,6.403675009950519e-22,0.2500000000000001
0.1,unitary_gauss,123.0,-0.20011612525624428,-0.003668234772353901,0.2815926962287813,0.15087984194730908,4.292511727467311e-22,0.25000000000000006
0.1,unitary_gauss,124.0,-0.03569852977563223,-0.0036682347723534176,0.3376999177414093,0.15087984194730894,2.8773566587644137e-22,0.25000000000000006
0.1,unitary_gauss,125.0,-0.13847514357727303,-0.1316365096846615,0.27819035533139586,0.18649606427348187,1.9287498479639178e-22,0.25000000000000006
0.1,unitary_gauss,126.0,-0.05263364999177642,-0.15952123190741202,0.1942238173108384,0.22562485851682573,1.2928796868783984e-22,0.25000000000000006
0.1,unitary_gauss,127.0,-0.13050109615034738,-0.222680760647332,0.2738894107626023,0.28699474148443177,8.666431712268721e-23,0.25
0.1,unitary_gauss,128.0,-0.05212667907014055,-0.18002884972426123,0.20491373782915076,0.2507279018643763,5.809282904332702e-23,0.25
0.1,unitary_gauss,129.0,-0.2082875429895838,0.04556291002215639,0.12155386684888454,0.22281607693204833,3.8940787838663543e-23,0.25
0.1,unitary_gauss,130.0,-0.208623354347541,0.1060379357290037,0.14051465255891848,0.1440646070470536,2.6102790696677047e-23,0.25
0.1,unitary_gauss,131.0,-0.20523643412140946,0.10603793572900375,0.14188043730617167,0.14406460704705368,1.7497223861455117e-23,0.25
0.1,unitary_gauss,132.0,0.06642398210042973,0.03293077602179749,0.190997959765085,0.1802908678037055,1.1728739904306497e-23,0.25
0.1,unitary_gauss,133.0,0.09345168974092496,0.08601221268036532,0.21414972505498217,0.1027636815414928,7.862009472594782e-24,0.25
0.1,unitary_gauss,134.0,0.09870331924541352,0.1351367707978489,0.2138376503116317,0.15957047222751808,5.270062551602374e-24,0.25
0.1,unitary_gauss,135.0,0.21140268125390344,0.13513677079784908,0.14281462788023433,0.15957047222751797,3.532628572200807e-24,0.25
0.1,unitary_gauss,136.0,0.2015342775303476,-0.024817535546152292,0.06803191350458669,0.2766716505495956,2.3679917471444463e-24,0.25
0.1,unitary_gauss,137.0,0.0730132440637201,0.019903990463022415,0.06745304597802654,0.22389813176133241,1.5873123369578814e-24,0.25
0.1,unitary_gauss,138.0,-0.017314146245869456,0.008967814657137519,0.08453460853877133,0.22562491208554888,1.0640072787825469e-24,0.25
0.1,unitary_gauss,139.0,0.10535733946219206,-0.13212059708948445,0.09464139248226677,0.18219599799725206,7.132254080957731e-25,0.25
0.1,unitary_gauss,140.0,0.10535733946219143,-0.0910581572799152,0.09464139248226663,0.18607969628000226,4.780892883885469e-25,0.25
0.1,unitary_gauss,141.0,0.10671748199282652,0.08696376922151339,0.14038534011249512,0.1662882371570764,3.20472833801755e-25,0.25
0.1,unitary_gauss,142.0,0.2542464283394169,-0.10449186334691388,0.13252445090995277,0.2009267521003304,2.148193647071645e-25,0.25
0.1,unitary_gauss,143.0,0.28305525405263876,-0.0750378930686442,0.1287418327117057,0.10628432612099724,1.439977264398535e-25,0.25
0.1,unitary_gauss,144.0,0.1961567517312588,0.024891781194469494,0.20194316572186508,0.15949400442116857,9.652456261619012e-26,0.25
0.1,unitary_gauss,145.0,0.17241922382733563,0.06576383051913184,0.3273930104213536,0.17139972663700845,6.47023492564546e-26,0.25
0.1,unitary_gauss,146.0,0.05678946085872281,0.18241458564455237,0.2819026697820741,0.13816834917147913,4.3371281732200416e-26,0.25
0.1,unitary_gauss,147.0,0.1318522565054584,0.02777218691664963,0.14506555127034615,0.11315329736146812,2.9072639567353304e-26,0.25
