gamma,method,t,meanZ1,meanZ2,varZ1,varZ2,theory_mean,theory_var
0.1,standard,4.3,-0.2,-0.4,0.96,0.8400000000000001,0.17906614791149322,0.9679353146721392
0.1,standard,4.4,-0.2,-0.2,0.96,0.96,0.17204486382305048,0.970400564832108
0.1,standard,4.5,-0.2,0.0,0.96,1.0,0.16529888822158653,0.9726762775527075
0.1,standard,4.6,0.0,0.0,1.0,1.0,0.1588174261069207,0.9747770251647728
0.1,standard,4.7,-0.2,0.4,0.96,0.8399999999999999,0.15259010575688384,0.976716259625103
0.1,standard,4.8,-0.2,0.2,0.96,0.9600000000000002,0.14660696213035015,0.9785063986549101
0.1,standard,4.9,-0.2,0.6,0.96,0.6400000000000002,0.14085842092104497,0.9801589052556298
0.1,standard,5.0,-0.2,0.4,0.96,0.8399999999999999,0.1353352832366127,0.9816843611112658
0.1,standard,5.1,-0.2,0.4,0.96,0.8399999999999999,0.1300287108784259,0.9830925343472947
0.1,standard,5.2,-0.2,0.0,0.9600000000000002,1.0,0.12493021219858241,0.9843924420800172
0.1,standard,5.3,-0.4,0.6,0.8399999999999999,0.6400000000000001,0.12003162851145673,0.9855924081568876
0.1,standard,5.4,-0.6,0.6,0.6400000000000002,0.6400000000000001,0.11532512103806251,0.9867001164575563
0.1,standard,5.5,0.0,0.2,1.0,0.96,0.11080315836233387,0.9877226600969315
0.1,standard,5.6,0.0,0.2,1.0,0.96,0.10645850437925285,0.9886665868453326
0.1,standard,5.7,0.2,0.4,0.9600000000000002,0.8400000000000001,0.10228420671553744,0.9895379410565732
0.1,standard,5.8,0.2,0.4,0.9600000000000002,0.8400000000000001,0.09827358560436154,0.9903423023724622
0.1,standard,5.9,0.2,0.4,0.9600000000000002,0.8400000000000001,0.0944202231963023,0.9910848214515604
0.1,standard,6.0,0.4,0.2,0.8399999999999999,0.96,0.09071795328941247,0.99177025295098
0.1,standard,6.1,0.4,0.2,0.8399999999999999,0.9600000000000002,0.0871608514619813,0.9924029859724224
0.1,standard,6.2,0.6,0.2,0.6400000000000002,0.9600000000000002,0.08374322559219592,0.9929870721674146
0.1,standard,6.3,0.0,0.4,1.0,0.8399999999999999,0.08045960674953244,0.9935262516817106
0.1,standard,6.4,-0.2,0.0,0.9600000000000002,1.0,0.07730474044329971,0.994023977104994
0.1,standard,6.5,-0.2,0.0,0.9600000000000002,1.0,0.07427357821433388,0.9944834355792392
0.1,standard,6.6,0.0,0.0,1.0,1.0,0.07136126955638605,0.9949075692073008
0.1,standard,6.7,0.2,0.2,0.9600000000000002,0.9600000000000002,0.06856315415427791,0.9952990938924168
0.1,standard,6.8,-0.2,0.0,0.9600000000000002,1.0,0.06587475442640295,0.9956605167292611
0.1,standard,6.9,0.0,0.6,1.0,0.6400000000000001,0.0632917683596407,0.9959941520579095
0.1,standard,7.0,0.0,0.6,1.0,0.6400000000000001,0.06081006262521795,0.996302136283517
0.1,standard,7.1,0.0,0.8,1.0,0.3600000000000001,0.05842566596450083,0.9965864415566046
0.1,standard,7.2,0.0,0.4,1.0,0.8399999999999999,0.056134762834133704,0.9968488884015556
0.1,standard,7.3,-0.2,0.2,0.9600000000000002,0.9600000000000002,0.05393368730035602,0.9970911573741874
0.1,standard,7.4,0.0,0.2,1.0,0.9600000000000002,0.05181891717272581,0.9973147998230462
0.1,standard,7.5,0.0,0.2,1.0,0.9600000000000002,0.049787068367863944,0.9975212478233336
0.1,standard,7.6,-0.2,0.2,0.96,0.9600000000000002,0.04783488949419837,0.9977118233470779
0.1,standard,7.7,-0.2,0.2,0.96,0.9600000000000002,0.045959256649044204,0.9978877467282673
0.1,standard,7.8,-0.4,0.0,0.8400000000000001,1.0,0.04415716841969286,0.9980501444771549
0.1,standard,7.9,-0.4,0.2,0.8400000000000001,0.9600000000000002,0.042425741080511385,0.9982000564937694
0.1,standard,8.0,-0.2,0.4,0.96,0.8399999999999999,0.04076220397836621,0.998338442726826
0.1,standard,8.1,0.0,0.2,1.0,0.96,0.039163895098987066,0.9984661893206755
0.1,standard,8.2,0.2,0.2,0.9600000000000002,0.96,0.03762825680717622,0.9985841142896532
0.1,standard,8.3,0.0,-0.2,1.0,0.9600000000000002,0.03615283175404641,0.9986929727561636
0.1,standard,8.4,-0.4,0.2,0.8399999999999999,0.96,0.03473525894473855,0.998793461786042
0.1,standard,8.5,-0.4,-0.4,0.8399999999999999,0.8399999999999999,0.033373269960326066,0.9988862248521552
0.1,standard,8.6,0.0,0.0,1.0,1.0,0.03206468532786077,0.9989718559548253
0.1,standard,8.7,0.2,-0.2,0.96,0.9600000000000002,0.030807411032751076,0.9990509034254591
0.1,standard,8.8,0.0,-0.2,1.0,0.9600000000000002,0.029599435167891985,0.9991238734377418
0.1,standard,8.9,-0.2,-0.2,0.9600000000000002,0.9600000000000002,0.028438824714184494,0.9991912332488759
0.1,standard,9.0,-0.2,-0.4,0.9600000000000002,0.8399999999999999,0.02732372244729256,0.9992534141916233
0.1,standard,9.1,0.0,0.0,1.0,1.0,0.02625234396568796,0.9993108144363072
0.1,standard,9.2,0.0,0.0,1.0,1.0,0.025222974835227223,0.9993638015404614
0.1,standard,9.3,0.0,0.2,1.0,0.9600000000000002,0.024233967845691103,0.999412714802454
0.1,standard,9.4,-0.6,0.2,0.6400000000000002,0.9600000000000002,0.023283740374897,0.9994578674341544
0.1,standard,9.5,-0.6,0.0,0.6400000000000002,1.0,0.02237077185616559,0.9994995485665594
0.1,standard,9.6,-0.2,0.0,0.9600000000000002,1.0,0.021493601345089923,0.9995380251012184
0.1,standard,9.7,-0.4,0.4,0.8399999999999999,0.8399999999999999,0.020650825181712566,0.9995735434193144
0.1,standard,9.8,0.0,0.2,1.0,0.96,0.01984109474437028,0.9996063309593449
0.1,standard,9.9,-0.2,0.4,0.96,0.8399999999999999,0.019063114291611626,0.999636597673505
0.1,standard,10.0,-0.2,0.4,0.96,0.8399999999999999,0.01831563888873418,0.9996645373720975
0.1,standard,10.1,-0.4,0.2,0.8400000000000001,0.96,0.017597472415623393,0.9996903289645813
0.1,standard,10.2,-0.4,0.4,0.8399999999999999,0.8399999999999999,0.01690746565270528,0.9997141376052026
0.1,standard,10.3,-0.6,0.2,0.6400000000000001,0.9600000000000002,0.01624451444194987,0.9997361157505453
0.1,standard,10.4,-0.4,0.2,0.8399999999999999,0.9600000000000002,0.01560755791998283,0.9997564041357744
0.1,standard,10.5,0.0,0.6,1.0,0.6400000000000001,0.014995576820477703,0.9997751326758212
0.1,standard,10.6,0.0,0.6,1.0,0.6400000000000001,0.01440759184311235,0.9997924212972823
0.1,standard,10.7,0.0,0.2,1.0,0.9600000000000002,0.013842662086479501,0.9998083807063596
0.1,standard,10.8,0.2,0.0,0.96,1.0,0.013299883542443767,0.9998231130977574
0.1,standard,10.9,0.2,0.0,0.96,1.0,0.01277838764953576,0.9998367128090782
0.1,standard,11.0,0.4,0.2,0.8400000000000001,0.9600000000000002,0.012277339903068436,0.9998492669249045
0.1,standard,11.1,0.6,0.0,0.6400000000000001,1.0,0.011795938519751562,0.9998608558344383
0.1,standard,11.2,0.4,-0.4,0.8399999999999999,0.8399999999999999,0.011333413154667397,0.9998715537462656
0.1,standard,11.3,-0.4,-0.6,0.8399999999999999,0.6400000000000002,0.01088902366855444,0.9998814291635456
0.1,standard,11.4,-0.2,-0.2,0.9600000000000002,0.9600000000000002,0.010462058943426795,0.9998905453226643
0.1,standard,11.5,0.0,0.0,1.0,1.0,0.010051835744633576,0.9998989605981629
0.1,standard,11.6,0.2,0.0,0.9600000000000002,1.0,0.009657697627537777,0.9999067288765351
0.1,standard,11.7,0.0,0.0,1.0,1.0,0.009279013887064744,0.9999138999012837
0.1,standard,11.8,-0.2,-0.2,0.9600000000000002,0.9600000000000002,0.008915178548439545,0.9999205195914495
0.1,standard,11.9,-0.2,0.0,0.9600000000000002,1.0,0.008565609397498054,0.9999266303356495
0.1,standard,12.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,0.008229747049020023,0.9999322712635091
0.1,standard,12.1,0.2,-0.2,0.96,0.9600000000000002,0.007907054051593441,0.9999374784962252
0.1,standard,12.2,0.0,0.2,1.0,0.96,0.007597014027577567,0.9999422853778648
0.1,standard,12.3,-0.2,0.2,0.9600000000000002,0.96,0.007299130846788576,0.9999467226888814
0.1,standard,12.4,0.2,0.2,0.9600000000000002,0.96,0.007012927832585418,0.9999508188432149
0.1,standard,12.5,0.0,0.2,1.0,0.96,0.006737946999085467,0.9999546000702375
0.1,standard,12.6,0.0,0.4,1.0,0.8399999999999999,0.006473748318289405,0.9999580905827115
0.1,standard,12.7,-0.2,0.4,0.9600000000000002,0.8399999999999999,0.006219909015942573,0.9999613127318334
0.1,standard,12.8,0.4,-0.2,0.8399999999999999,0.9600000000000002,0.0059760228950059375,0.9999642871503583
0.1,standard,12.9,0.6,-0.2,0.6400000000000002,0.9600000000000002,0.005741699685654202,0.9999670328847198
0.1,standard,13.0,0.6,-0.2,0.6400000000000002,0.9600000000000002,0.0055165644207607716,0.9999695675169916
0.1,standard,13.1,0.8,0.0,0.3600000000000001,1.0,0.005300256835870402,0.9999719072774738
0.1,standard,13.2,0.6,0.0,0.6400000000000002,1.0,0.00509243079269919,0.9999740671486216
0.1,standard,13.3,0.2,0.2,0.9600000000000002,0.9600000000000002,0.004892753725239476,0.9999760609609841
0.1,standard,13.4,0.0,0.4,1.0,0.8399999999999999,0.004700906107583276,0.9999779014817677
0.1,standard,13.5,0.0,0.0,1.0,1.0,0.004516580942612666,0.9999796004965888
0.1,standard,13.6,0.2,-0.2,0.9600000000000002,0.96,0.004339483270738895,0.9999811688849429
0.1,standard,13.7,0.4,0.0,0.8399999999999999,1.0,0.0041693296979041115,0.9999826166898702
0.1,standard,13.8,0.2,-0.8,0.9600000000000002,0.36000000000000004,0.004005847942090417,0.9999839531822649
0.1,standard,13.9,0.4,-0.4,0.8399999999999999,0.8400000000000001,0.0038487763976105395,0.9999851869202412
0.1,standard,14.0,0.0,0.0,1.0,1.0,0.003697863716482929,0.9999863258039343
0.1,standard,14.1,0.0,-0.4,1.0,0.8399999999999999,0.0035528684062213585,0.9999873771260881
0.1,standard,14.2,-0.2,0.0,0.96,1.0,0.0034135584433954303,0.9999883476187535
0.1,standard,14.3,0.2,-0.2,0.9600000000000002,0.9600000000000002,0.00327971090234357,0.9999892434963971
0.1,standard,14.4,-0.2,-0.2,0.96,0.9600000000000002,0.0031511115984444384,0.9999900704956941
0.1,standard,14.5,0.2,-0.2,0.9600000000000002,0.9600000000000002,0.0030275547453758127,0.9999908339122637
0.1,standard,14.6,0.0,0.0,1.0,1.0,0.002908842625812584,0.9999915386345782
0.1,standard,14.7,-0.2,0.2,0.9600000000000002,0.9600000000000002,0.0027947852750368437,0.9999921891752664
0.1,standard,14.8,-0.6,0.4,0.6400000000000002,0.8399999999999999,0.002685200176953818,0.9999927897000097
0.1,standard,14.9,0.4,0.0,0.8399999999999999,1.0,0.0025799119720271778,0.9999933440542166
0.1,standard,15.0,0.2,0.2,0.9600000000000002,0.96,0.0024787521766663585,0.9999938557876467
0.1,projector,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.1,projector,0.1,0.8,0.5000000000000002,0.16000000000000003,0.24999999999999997,0.9607894391523232,0.037673092765687456
0.1,projector,0.2,0.39999999999999997,0.29999999999999993,0.2399999999999999,0.20999999999999994,0.9231163463866358,0.07097255742042446
0.1,projector,0.3,0.2999999999999998,5.534446855300358e-17,0.20999999999999994,5.393448695762256e-32,0.8869204367171575,0.10029257565060413
0.1,projector,0.4,0.3,-3.0452701497278387e-17,0.20999999999999988,1.3474680534211196e-31,0.8521437889662113,0.1259947518925204
0.1,projector,0.5,0.19999999999999987,2.337691637034564e-16,0.16000000000000003,2.002429104341419e-31,0.8187307530779818,0.14841070704234258
0.1,projector,0.6,0.09999999999999977,3.9649293426707153e-16,0.09000000000000002,6.663083968971341e-32,0.7866278610665535,0.16784446926041252
0.1,projector,0.7,-2.4773520250961166e-16,1.8554913828314028e-17,9.88021159113832e-32,2.082529113867223e-31,0.7557837414557255,0.1845746776069106
0.1,projector,0.8,-2.4901586374152556e-17,5.186160456706876e-17,4.9043680963226465e-32,2.6185379719815005e-31,0.7261490370736908,0.19885661303064242
0.1,projector,0.9,-6.43795402665761e-17,2.1346954477603246e-16,7.88873715382285e-32,2.1746534186597874e-31,0.697676326071031,0.21092407011105943
0.1,projector,1.0,-9.056254706912235e-17,2.4677623551478713e-16,8.018751888212899e-32,1.2565400595790826e-31,0.6703200460356393,0.2209910819184177
0.1,projector,1.1,-1.081683132210393e-16,1.9507476741368768e-16,1.9792223442215814e-32,2.4902941826160304e-31,0.6440364210831413,0.22925350940156
0.1,projector,1.2,-2.3012943635769476e-16,2.1363295434814426e-16,1.9675740513189382e-31,2.8196964362774355e-31,0.6187833918061408,0.23589050583102883
0.1,projector,1.3,-1.2386923780787707e-16,6.280042524120852e-17,2.8245140505193265e-31,1.81393248769484e-31,0.5945205479701944,0.2410658660114142
0.1,projector,1.4,-1.7097201156839035e-16,1.5621696155180722e-16,1.8488491689034347e-31,3.7741832694282104e-31,0.5712090638488149,0.2449292692257754
0.1,projector,1.5,-8.136515838795001e-17,-3.0452701497278374e-17,2.537573366709465e-31,2.43070042954479e-31,0.5488116360940264,0.24761742418182434
0.1,projector,1.6,-3.2357543062357556e-17,-3.886107896802297e-17,2.556062294175582e-31,2.3224746619077904e-31,0.5272924240430484,0.24925512358985444
0.1,projector,1.7,6.56576875888273e-17,-1.127670075616255e-16,5.070071215905776e-31,5.370922272513218e-32,0.5066169923655895,0.24995621541203372
0.1,projector,1.8,1.2386269159559206e-16,-3.81295623630086e-18,7.558721226230905e-31,2.3096648317363437e-31,0.4867522559599716,0.2498244972778499
0.1,projector,1.9,3.0593366030409154e-16,-5.630343554782814e-17,8.855842301926643e-31,5.341994515459755e-31,0.46766642700990924,0.24895454005769446
0.1,projector,2.0,-1.996800079665588e-16,2.754842319129556e-16,5.565286334501742e-32,6.542949868945373e-31,0.44932896411722156,0.24743244612256618
0.1,projector,2.1,-1.3401904727158903e-16,-7.946031682287084e-17,5.729118330059477e-32,2.4875211105229956e-31,0.4317105234290797,0.24533654738966973
0.1,projector,2.2,-4.317110127831903e-16,-3.649546664189065e-18,2.507042535923413e-31,2.1341716500775355e-31,0.4147829116815813,0.24273804785853084
0.1,projector,2.3,-3.308385197843866e-16,-1.9350471251026793e-17,2.041085546590255e-31,2.269272972608146e-31,0.3985190410845142,0.23970161497759349
0.1,projector,2.4,-2.9769523861774373e-16,-2.2267347966948976e-16,2.8192395038835956e-31,2.829215343227402e-31,0.38289288597511206,0.2362859238447619
0.1,projector,2.5,-1.487675510758872e-16,-1.3861774161217532e-16,2.0127480415557956e-31,5.452206042726067e-31,0.36787944117144233,0.23254415793482963
0.1,projector,2.6,-1.0261719809791353e-16,1.3591734262438323e-16,4.954698175446358e-32,8.78267239399375e-31,0.35345468195878016,0.22852446976019772
0.1,projector,2.7,-1.6272704366975754e-16,2.9768869240545867e-16,7.301672310292352e-32,7.654320453954042e-31,0.3395955256449391,0.2242704046068766
0.1,projector,2.8,-6.106553946052604e-17,4.3344589856387263e-16,2.7275392269913237e-32,5.1102065068971245e-31,0.3262797946230395,0.21982129024378666
0.1,projector,2.9,-3.660500520882205e-16,2.1727922790619086e-16,2.5766901210724743e-31,2.4321206711655014e-31,0.3134861808826053,0.2152125952782438
0.1,projector,3.0,-3.771522823344722e-16,6.73991195817947e-17,3.9389544737458594e-31,3.428108076553751e-31,0.301194211912202,0.21047625862278957
0.1,projector,3.1,-2.107822382128104e-16,2.0296345821281424e-17,2.783838410093869e-31,6.6995549967853805e-31,0.28938421793905056,0.20564099234685465
0.1,projector,3.2,-2.64388547878989e-16,2.4487139394970795e-16,1.641888259311462e-31,6.576277605264537e-31,0.2780373004531941,0.20073256000989437
0.1,projector,3.3,-3.892069333632633e-16,-5.630343554782809e-17,2.6686151297155783e-31,7.874984696414539e-32,0.26713530196585034,0.19577403240946428
0.1,projector,3.4,-3.4479801237825703e-16,1.7381588868249175e-18,3.0784224290004385e-31,1.9159473456027628e-31,0.2566607769535559,0.19078602252715293
0.1,projector,3.5,-4.3361585434826954e-16,2.329801524930286e-16,3.4096639703012196e-31,1.4278707874317712e-31,0.24659696394160643,0.18578690131638848
0.1,projector,3.6,-3.1434858398712107e-16,2.9493734502453833e-17,1.661138354188423e-31,1.75761356032406e-31,0.2369277586821217,0.18079299584798803
0.1,projector,3.7,-3.559002426245086e-16,2.645454112388159e-16,2.3732878184782228e-31,2.9304636094182266e-31,0.22763768838381268,0.17581877121108686
0.1,projector,3.8,-7.94603168228708e-17,-9.706608297478778e-17,2.924754453296576e-32,1.313807533790128e-31,0.21871188695221475,0.17087699745801638
0.1,projector,3.9,-2.0063242874909836e-16,-9.706608297478778e-17,1.2272622776771802e-31,8.834566257292939e-32,0.21013607120076472,0.16597890278107186
0.1,projector,4.0,-4.155493174352991e-17,-1.9127163049581427e-16,1.0199751688163059e-32,1.8532788640611702e-31,0.20189651799465538,0.1611343140162892
0.1,projector,4.1,-1.1197799635119768e-16,-8.248241004775248e-18,6.731597046753728e-32,8.657773336348214e-32,0.1939800422908919,0.1563517854837157
0.1,projector,4.2,-1.2942035293100286e-16,8.881456886387005e-17,4.618243273271334e-32,2.3353140168524504e-31,0.18637397603940994,0.1516387170946714
0.1,projector,4.3,-2.2188446845906194e-16,9.134501206726525e-17,7.949025776276059e-32,2.091441328342221e-31,0.17906614791149322,0.14700146258363245
0.1,projector,4.4,-3.8825451258072367e-16,5.439204777046393e-17,2.568799021865504e-31,2.9278807624211816e-31,0.17204486382305048,0.1424454286551585
0.1,projector,4.5,-3.1434858398712116e-16,5.265061577749654e-17,4.227864819664013e-31,1.702098844018672e-31,0.16529888822158653,0.13797516577429397
0.1,projector,4.6,-2.504290552851187e-16,2.3948368839869394e-16,2.1060777283523573e-31,3.3385000086904895e-31,0.1588174261069207,0.13359445127169348
0.1,projector,4.7,-2.0332628152460546e-16,1.7017645414567758e-16,3.2919996000610745e-31,4.103149578469282e-31,0.15259010575688384,0.12930636538198684
0.1,projector,4.8,-2.4964004407469085e-16,-2.6969837511343615e-17,2.5986290699215527e-31,2.843517182366672e-31,0.14660696213035015,0.12511336078526022
0.1,projector,4.9,-1.4607369830038025e-16,-1.0721589243849978e-16,5.658175628850108e-31,4.316594063448199e-31,0.14085842092104497,0.1210173261766747
0.1,projector,5.0,-6.506809011807841e-18,-8.389560159134526e-17,2.0660064687890636e-31,8.175427005840983e-31,0.1353352832366127,0.11701964434787852
0.1,projector,5.1,1.569765148069527e-17,-1.755707059089766e-16,3.5894567396757297e-31,8.881723954712653e-31,0.1300287108784259,0.11312124522572063
0.1,projector,5.2,-1.0261719809791363e-16,-1.2482165859041674e-16,7.047252039042813e-31,6.5122580708096625e-31,0.12493021219858241,0.10932265427859958
0.1,projector,5.3,-3.003890913932507e-16,2.301228901454098e-16,2.018312861902571e-31,2.65264919861943e-31,0.12003162851145673,0.10562403666834437
0.1,projector,5.4,-2.440889289515651e-16,6.20114140307807e-17,2.208096233007497e-31,3.6239818550529554e-31,0.11532512103806251,0.10202523749561875
0.1,projector,5.5,-2.486876232921513e-16,6.01065724657015e-17,8.163522236430631e-32,5.722146962371067e-31,0.11080315836233387,0.09852581845926543
0.1,projector,5.6,-3.032463537408695e-16,1.849249579499758e-16,1.4416037288421104e-31,4.385679510308996e-31,0.10645850437925285,0.09512509122458544
0.1,projector,5.7,-1.9777516640147967e-16,2.0617699765993926e-16,1.7088350737683675e-31,5.300156002631082e-31,0.10228420671553744,0.09182214777211065
0.1,projector,5.8,-3.34648202914545e-16,2.1727922790619086e-16,2.218156290472219e-31,2.2613093049734137e-31,0.09827358560436154,0.08861588797682377
0.1,projector,5.9,-1.8588392494480026e-16,-6.661665458365186e-17,6.114636034141222e-32,3.518942697452799e-32,0.0944202231963023,0.08550504464786277
0.1,projector,6.0,-3.4115173882021036e-16,1.0514109508902383e-16,6.312968243528575e-32,1.1391833040762728e-31,0.09071795328941247,0.08248820624039245
0.1,projector,6.1,-1.2577407937295623e-16,3.197297433258501e-16,3.7167564300288006e-32,1.3500236872577536e-31,0.0871608514619813,0.07956383743440373
0.1,projector,6.2,-1.2022296424983047e-16,5.360303656003616e-17,1.2110420900569869e-31,1.88826864775129e-31,0.08374322559219592,0.0767302977596105
0.1,projector,6.3,-1.4702611908291982e-16,3.8824796636843866e-16,5.613592325196341e-32,3.318071744969941e-31,0.08045960674953244,0.07398585843124303
0.1,projector,6.4,-3.032463537408695e-16,4.0299647017273676e-16,9.355451540917979e-32,5.748391457295866e-31,0.07730474044329971,0.07132871754829377
0.1,projector,6.5,-3.17042436762628e-16,2.8103534703608143e-16,5.302302462583171e-32,1.737861978866556e-31,0.07427357821433388,0.0687570137935731
0.1,projector,6.6,-2.329866987053135e-16,-2.4901586374152627e-17,9.115398742397062e-32,2.778621669499291e-31,0.07136126955638605,0.06626883876368686
0.1,projector,6.7,-3.670024728707602e-16,-5.45620035548607e-17,2.4253045794936144e-31,3.218974561956811e-31,0.06856315415427791,0.06386224804669463
0.1,projector,6.8,-1.5257723420604558e-16,6.201141403078073e-17,2.536129291648677e-31,2.747450173637192e-31,0.06587475442640295,0.06153527115566406
0.1,projector,6.9,-1.728768531334695e-16,8.786214808133043e-17,2.852791170872946e-31,2.265128393882083e-31,0.0632917683596407,0.05928592041755029
0.1,projector,7.0,-4.012615843920545e-16,2.255241958048236e-16,1.9975580402570983e-31,1.3569962984514379e-31,0.06081006262521795,0.05711219890873502
0.1,projector,7.1,-2.8468816680641296e-16,1.812786843919292e-16,3.076174943954906e-31,1.0830520231617974e-31,0.05842566596450083,0.0550121075211054
0.1,projector,7.2,-1.173657019022117e-16,7.137221228406486e-17,2.483375463689402e-31,4.041979064255536e-31,0.056134762834133704,0.052983651235689266
0.1,projector,7.3,3.1398576067533046e-17,1.072093462262148e-16,8.017603778196292e-32,2.1267089349695814e-31,0.05393368730035602,0.051024844674543435
0.1,projector,7.4,-1.081683132210393e-16,4.686574308677066e-16,7.089049644432001e-32,2.8302455295488977e-31,0.05181891717272581,0.049133716995771994
0.1,projector,7.5,5.547842016983341e-18,4.409018552520777e-16,3.2325404022597285e-32,3.5112685862170645e-31,0.049787068367863944,0.04730831619119759
0.1,projector,7.6,-1.3010344917473203e-17,2.680282752247506e-16,6.716733870406839e-32,5.599404228951197e-31,0.04783488949419837,0.0455467128412762
0.1,projector,7.7,-5.554388229268228e-18,1.6097906546450514e-16,3.4054665674156305e-32,6.788465394612087e-31,0.045959256649044204,0.04384700337731149
0.1,projector,7.8,-2.5788501197332367e-16,5.178284557654109e-16,1.2890882193535817e-31,6.369443156367382e-31,0.04415716841969286,0.04220731289684774
0.1,projector,7.9,-1.0721589243849973e-16,3.6413866431085627e-16,9.979845476838347e-32,8.40951381307651e-31,0.042425741080511385,0.040625797574280795
0.1,projector,8.0,-1.1371942834416511e-16,-3.649546664189035e-18,6.600694729270004e-32,3.0559278342768775e-31,0.04076220397836621,0.03910064670519228
0.1,projector,8.1,-1.349714680541286e-16,1.2576753316067132e-16,9.985586026921384e-32,1.711494135940389e-31,0.039163895098987066,0.037630084419662604
