gamma,method,t,meanZ1,meanZ2,varZ1,varZ2,theory_mean,theory_var
0.1,standard,57.0,0.026,-0.02,0.9993240000000023,0.999600000000003,1.2533888086068347e-10,1.0
0.1,standard,58.0,0.022,-0.003,0.9995160000000004,0.9999910000000021,8.401716438858868e-11,1.0
0.1,standard,59.0,0.0,0.011,1.0,0.999879,5.631838950074272e-11,1.0
0.1,standard,60.0,-0.026,0.02,0.9993240000000023,0.9996000000000029,3.775134544279098e-11,1.0
0.1,standard,61.0,-0.038,-0.001,0.9985559999999993,0.9999989999999989,2.5305483615118915e-11,1.0
0.1,standard,62.0,-0.05,-0.02,0.9975000000000026,0.9996000000000029,1.6962772941840653e-11,1.0
0.1,standard,63.0,-0.033,-0.004,0.9989110000000003,0.9999840000000009,1.1370486739266698e-11,1.0
0.1,standard,64.0,-0.021,-0.007,0.9995589999999975,0.9999509999999988,7.62186519451289e-12,1.0
0.1,standard,65.0,-0.034,-0.027,0.9988440000000005,0.9992709999999998,5.109089028063325e-12,1.0
0.1,standard,66.0,-0.02,-0.027,0.999600000000003,0.9992709999999998,3.42472479249158e-12,1.0
0.1,standard,67.0,-0.014,-0.022,0.9998039999999978,0.9995160000000004,2.2956616805623547e-12,1.0
0.1,standard,68.0,-0.027,-0.003,0.9992709999999998,0.9999910000000023,1.5388280433968073e-12,1.0
0.1,standard,69.0,-0.035,0.017,0.9987749999999987,0.9997110000000013,1.0315072848906821e-12,1.0
0.1,standard,70.0,-0.02,0.021,0.9996000000000029,0.9995589999999975,6.914400106940203e-13,1.0
0.1,standard,71.0,-0.026,0.065,0.9993240000000023,0.9957749999999996,4.634860997992977e-13,1.0
0.1,standard,72.0,-0.009,0.006,0.9999189999999979,0.9999639999999974,3.1068402375434455e-13,1.0
0.1,standard,73.0,-0.002,-0.016,0.9999959999999986,0.9997439999999994,2.0825772910554945e-13,1.0
0.1,standard,74.0,-0.002,-0.028,0.9999959999999986,0.999215999999998,1.395993305613098e-13,1.0
0.1,standard,75.0,0.014,-0.022,0.9998039999999978,0.9995160000000004,9.357622968840175e-14,1.0
0.1,standard,76.0,0.028,0.018,0.999215999999998,0.9996759999999997,6.272602259257088e-14,1.0
0.1,standard,77.0,0.041,0.024,0.9983189999999982,0.9994239999999978,4.204651035188472e-14,1.0
0.1,standard,78.0,0.037,-0.009,0.9986309999999985,0.9999189999999978,2.8184618754713292e-14,1.0
0.1,standard,79.0,0.022,-0.002,0.9995160000000004,0.9999959999999986,1.8892714941156384e-14,1.0
0.1,standard,80.0,0.046,0.027,0.9978840000000008,0.9992709999999998,1.2664165549094176e-14,1.0
0.1,standard,81.0,0.08,0.012,0.9936000000000004,0.9998560000000025,8.489044033871777e-15,1.0
0.1,standard,82.0,0.037,-0.021,0.9986309999999985,0.9995589999999975,5.6903763875834665e-15,1.0
0.1,standard,83.0,-0.003,0.008,0.9999910000000022,0.9999360000000006,3.81437336208507e-15,1.0
0.1,standard,84.0,-0.005,0.008,0.9999750000000006,0.9999360000000004,2.5568509276699837e-15,1.0
0.1,standard,85.0,-0.019,-0.001,0.9996389999999995,0.9999989999999989,1.713908431542013e-15,1.0
0.1,standard,86.0,-0.027,0.004,0.9992709999999998,0.9999840000000009,1.1488671787321141e-15,1.0
0.1,standard,87.0,-0.045,-0.021,0.9979750000000014,0.9995589999999975,7.701087001365414e-16,1.0
0.1,standard,88.0,-0.036,0.01,0.9987039999999984,0.9998999999999978,5.162192993279735e-16,1.0
0.1,standard,89.0,-0.03,0.02,0.9991,0.9996000000000029,3.4603214449001314e-16,1.0
0.1,standard,90.0,-0.008,-0.001,0.9999360000000005,0.9999989999999991,2.319522830243569e-16,1.0
0.1,standard,91.0,-0.002,-0.018,0.9999959999999986,0.9996759999999997,1.554822650349588e-16,1.0
0.1,standard,92.0,-0.002,-0.001,0.9999959999999986,0.999998999999999,1.0422287905595846e-16,1.0
0.1,standard,93.0,0.016,0.001,0.9997439999999993,0.9999989999999989,6.986268508675704e-17,1.0
0.1,standard,94.0,0.017,-0.027,0.9997110000000013,0.9992709999999999,4.683035828352842e-17,1.0
0.1,standard,95.0,0.056,-0.041,0.9968640000000025,0.9983189999999982,3.1391327920480296e-17,1.0
0.1,standard,96.0,0.051,-0.011,0.9973989999999998,0.999879,2.1042236376776083e-17,1.0
0.1,standard,97.0,0.042,-0.032,0.9982360000000003,0.9989759999999973,1.4105032856773367e-17,1.0
0.1,standard,98.0,0.016,-0.014,0.9997439999999993,0.9998039999999978,9.454886273886542e-18,1.0
0.1,standard,99.0,0.022,-0.019,0.9995160000000003,0.9996389999999996,6.33779980237337e-18,1.0
0.1,standard,100.0,0.018,-0.011,0.9996759999999997,0.999879,4.248354255291589e-18,1.0
0.1,standard,101.0,0.044,-0.008,0.9980640000000005,0.9999360000000005,2.847757019982746e-18,1.0
0.1,standard,102.0,0.001,-0.002,0.9999989999999989,0.9999959999999986,1.908908616733152e-18,1.0
0.1,standard,103.0,0.011,0.035,0.999879,0.9987749999999987,1.2795797118463968e-18,1.0
0.1,standard,104.0,0.001,-0.008,0.9999989999999989,0.9999360000000005,8.57727931351148e-19,1.0
0.1,standard,105.0,0.03,0.005,0.9990999999999999,0.9999750000000003,5.74952226429356e-19,1.0
0.1,standard,106.0,0.045,0.043,0.9979750000000015,0.9981510000000001,3.85402002888417e-19,1.0
0.1,standard,107.0,0.028,-0.001,0.999215999999998,0.9999989999999989,2.5834268831839164e-19,1.0
0.1,standard,108.0,0.038,-0.014,0.9985559999999993,0.9998039999999977,1.7317228272655536e-19,1.0
0.1,standard,109.0,-0.014,-0.013,0.9998039999999978,0.9998310000000004,1.1608085252936149e-19,1.0
0.1,standard,110.0,-0.036,-0.027,0.9987039999999986,0.9992709999999998,7.781132241133797e-20,1.0
0.1,standard,111.0,-0.019,-0.033,0.9996389999999995,0.9989110000000003,5.215848922086174e-20,1.0
0.1,standard,112.0,-0.016,-0.01,0.9997439999999993,0.9998999999999979,3.496288089567749e-20,1.0
0.1,standard,113.0,0.012,0.019,0.9998560000000025,0.9996389999999995,2.343631993152914e-20,1.0
0.1,standard,114.0,0.004,0.037,0.999984000000001,0.9986309999999985,1.5709835055408607e-20,1.0
0.1,standard,115.0,-0.007,0.017,0.9999509999999988,0.9997110000000013,1.0530617357553812e-20,1.0
0.1,standard,116.0,-0.005,0.011,0.9999750000000006,0.999879,7.058883911899134e-21,1.0
0.1,standard,117.0,0.017,0.025,0.9997110000000013,0.9993749999999993,4.731711388784468e-21,1.0
0.1,standard,118.0,0.02,0.035,0.9996000000000029,0.9987749999999987,3.1717609959573677e-21,1.0
0.1,standard,119.0,0.025,0.018,0.9993749999999993,0.9996759999999997,2.126094976824191e-21,1.0
0.1,standard,120.0,0.043,-0.01,0.9981510000000001,0.9998999999999979,1.4251640827409352e-21,1.0
0.1,standard,121.0,0.025,0.003,0.9993749999999993,0.9999910000000023,9.553160535512378e-22,1.0
0.1,standard,122.0,0.019,-0.005,0.9996389999999995,0.9999750000000006,6.403675009950519e-22,1.0
0.1,standard,123.0,0.065,0.003,0.9957749999999996,0.9999910000000021,4.292511727467311e-22,1.0
0.1,standard,124.0,0.041,0.023,0.9983189999999982,0.9994709999999999,2.8773566587644137e-22,1.0
0.1,standard,125.0,0.019,0.02,0.9996389999999995,0.9996000000000029,1.9287498479639178e-22,1.0
0.1,standard,126.0,0.005,0.004,0.9999750000000006,0.999984000000001,1.2928796868783984e-22,1.0
0.1,standard,127.0,-0.004,0.017,0.9999840000000009,0.9997110000000013,8.666431712268721e-23,1.0
0.1,standard,128.0,0.005,-0.001,0.9999750000000004,0.9999989999999991,5.809282904332702e-23,1.0
0.1,standard,129.0,-0.009,-0.014,0.9999189999999979,0.9998039999999978,3.8940787838663543e-23,1.0
0.1,standard,130.0,0.003,-0.014,0.9999910000000022,0.9998039999999976,2.6102790696677047e-23,1.0
0.1,standard,131.0,-0.002,0.018,0.9999959999999986,0.9996759999999998,1.7497223861455117e-23,1.0
0.1,standard,132.0,0.017,0.018,0.9997110000000013,0.9996759999999997,1.1728739904306497e-23,1.0
0.1,standard,133.0,0.019,0.02,0.9996389999999995,0.9996000000000029,7.862009472594782e-24,1.0
0.1,standard,134.0,-0.009,0.04,0.9999189999999979,0.9983999999999985,5.270062551602374e-24,1.0
0.1,standard,135.0,0.0,0.019,1.0,0.9996389999999995,3.532628572200807e-24,1.0
0.1,standard,136.0,-0.009,-0.017,0.9999189999999979,0.9997110000000013,2.3679917471444463e-24,1.0
0.1,standard,137.0,-0.015,0.004,0.9997750000000003,0.9999840000000009,1.5873123369578814e-24,1.0
0.1,standard,138.0,0.009,-0.001,0.9999189999999979,0.9999989999999989,1.0640072787825469e-24,1.0
0.1,standard,139.0,0.003,-0.002,0.9999910000000022,0.9999959999999986,7.132254080957731e-25,1.0
0.1,standard,140.0,0.012,-0.004,0.9998560000000025,0.9999840000000009,4.780892883885469e-25,1.0
0.1,standard,141.0,0.009,0.001,0.9999189999999979,0.9999989999999989,3.20472833801755e-25,1.0
0.1,standard,142.0,0.005,0.031,0.9999750000000004,0.9990390000000017,2.148193647071645e-25,1.0
0.1,standard,143.0,-0.021,0.023,0.9995589999999975,0.9994709999999998,1.439977264398535e-25,1.0
0.1,standard,144.0,0.0,0.021,1.0,0.9995589999999975,9.652456261619012e-26,1.0
0.1,standard,145.0,0.025,0.02,0.9993749999999993,0.9996000000000029,6.47023492564546e-26,1.0
0.1,standard,146.0,0.021,-0.012,0.9995589999999975,0.9998560000000025,4.3371281732200416e-26,1.0
0.1,standard,147.0,0.004,-0.007,0.9999840000000009,0.9999509999999987,2.9072639567353304e-26,1.0
0.1,standard,148.0,-0.01,-0.014,0.999899999999998,0.9998039999999977,1.9487973093165845e-26,1.0
0.1,standard,149.0,0.021,-0.017,0.9995589999999975,0.9997110000000013,1.3063179020952247e-26,1.0
0.1,standard,150.0,0.044,-0.005,0.9980640000000005,0.9999750000000006,8.75651076269652e-27,1.0
0.1,projector,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.1,projector,1.0,0.696,0.6955,0.21158399999999986,0.2117797499999999,0.6703200460356393,0.2209910819184177
0.1,projector,2.0,0.4915,0.482,0.24992775000000025,0.24967599999999968,0.44932896411722156,0.24743244612256618
0.1,projector,3.0,0.3474999999999999,0.342,0.2267437499999997,0.2250359999999996,0.301194211912202,0.21047625862278957
0.1,projector,4.0,0.23499999999999982,0.2385,0.17977500000000013,0.1816177500000002,0.20189651799465538,0.1611343140162892
0.1,projector,5.0,0.1694999999999998,0.16750000000000004,0.1407697500000001,0.13944375000000003,0.1353352832366127,0.11701964434787852
0.1,projector,6.0,0.11399999999999977,0.11700000000000003,0.10100399999999995,0.10331099999999986,0.09071795328941247,0.08248820624039245
0.1,projector,7.0,0.07849999999999975,0.08700000000000006,0.07233774999999998,0.0794310000000001,0.06081006262521795,0.05711219890873502
0.1,projector,8.0,0.056499999999999745,0.06400000000000006,0.05330774999999996,0.05990399999999997,0.04076220397836621,0.03910064670519228
0.1,projector,9.0,0.037999999999999756,0.047000000000000056,0.03655600000000002,0.044790999999999984,0.02732372244729256,0.02657713663891588
0.1,projector,10.0,0.03149999999999975,0.03350000000000006,0.030507749999999997,0.032377749999999976,0.01831563888873418,0.017980176260831666
0.1,projector,11.0,0.02199999999999976,0.02100000000000004,0.02151600000000003,0.020558999999999997,0.012277339903068436,0.01212660682797296
0.1,projector,12.0,0.016499999999999754,0.012000000000000042,0.016227750000000006,0.011855999999999998,0.008229747049020023,0.00816201831252917
0.1,projector,13.0,0.011999999999999759,0.009000000000000027,0.01185600000000002,0.008918999999999996,0.0055165644207607716,0.005486131937752368
0.1,projector,14.0,0.008499999999999756,0.00650000000000002,0.008427750000000006,0.0064577499999999895,0.003697863716482929,0.003684189520417248
0.1,projector,15.0,0.007499999999999759,0.004500000000000054,0.00744375,0.004479750000000001,0.0024787521766663585,0.0024726079643130304
0.1,projector,16.0,0.0044999999999997785,0.004500000000000026,0.004479750000000002,0.004479750000000001,0.001661557273173934,0.0016587965006018967
0.1,projector,17.0,0.002499999999999767,0.0040000000000000625,0.0024937500000000007,0.003984000000000001,0.0011137751478448024,0.0011125346527648457
0.1,projector,18.0,0.002499999999999776,0.004000000000000071,0.0024937500000000003,0.0039840000000000006,0.0007465858083766792,0.0007460284180074098
0.1,projector,19.0,0.001499999999999786,0.003500000000000051,0.001497749999999999,0.0034877500000000073,0.0005004514334406104,0.0005002009818033777
0.1,projector,20.0,0.001499999999999791,0.0020000000000000447,0.0014977499999999986,0.0019959999999999986,0.00033546262790251185,0.0003353500927277926
0.1,projector,21.0,0.0009999999999997986,0.0005000000000000313,0.0009990000000000014,0.000499750000000001,0.0002248673241788482,0.00022481675886536486
0.1,projector,22.0,0.0009999999999997912,0.0005000000000000252,0.0009990000000000018,0.000499750000000001,0.0001507330750954765,0.00015071035463554876
0.1,projector,23.0,0.0009999999999997866,0.0005000000000000515,0.0009990000000000016,0.000499750000000001,0.00010103940183709324,0.00010102919287636965
0.1,projector,24.0,0.0009999999999997795,0.0005000000000000592,0.0009990000000000016,0.000499750000000001,6.772873649085378e-5,6.772414930910713e-5
0.1,projector,25.0,0.0009999999999997804,0.0005000000000000509,0.0009990000000000016,0.000499750000000001,4.5399929762484854e-5,4.5397868608862414e-5
0.1,projector,26.0,0.0004999999999997733,0.0005000000000000742,0.0004997500000000002,0.000499750000000001,3.0432483008403625e-5,3.043155687238157e-5
0.1,projector,27.0,0.0004999999999997869,5.0184643073545763e-17,0.0004997500000000001,3.804586641331765e-31,2.0399503411171922e-5,2.03990872714325e-5
0.1,projector,28.0,0.0004999999999997783,6.606080827404213e-17,0.0004997500000000004,4.130732668599658e-31,1.3674196065680938e-5,1.3674009082042896e-5
0.1,projector,29.0,0.0004999999999997844,6.752709167775772e-17,0.0004997500000000001,3.9058026968918265e-31,9.166087736247602e-6,9.166003719083213e-6
0.1,projector,30.0,-2.1965720566042593e-16,8.143004373435551e-17,2.4573574831183287e-31,3.9049620631423403e-31,6.14421235332821e-6,6.144174601982767e-6
0.1,projector,31.0,-2.0948071398381677e-16,6.456908025504187e-17,2.3503645758443654e-31,4.012545725330362e-31,4.118588707535708e-6,4.1185717447627665e-6
0.1,projector,32.0,-2.1373982908577438e-16,7.24199630982127e-17,2.322516528235635e-31,4.296373454744459e-31,2.7607725720371986e-6,2.7607649501720045e-6
0.1,projector,33.0,-2.081783727069626e-16,4.786991217715271e-17,2.4622140605502482e-31,4.1161666911880905e-31,1.8506011975819048e-6,1.8505977728571123e-6
0.1,projector,34.0,-2.041501495531456e-16,4.242342315685564e-17,2.5367431446906452e-31,4.108149004428884e-31,1.2404950799567113e-6,1.240493541128668e-6
0.1,projector,35.0,-1.988806754254789e-16,6.376267464971817e-17,2.4843096236507854e-31,4.689460661385627e-31,8.315287191035679e-7,8.315280276635572e-7
0.1,projector,36.0,-1.999593380016869e-16,5.64703116935528e-17,2.464246567369031e-31,4.40507210761942e-31,5.573903692694596e-7,5.573900585854358e-7
0.1,projector,37.0,-2.0580187464295516e-16,7.112049351469215e-17,2.3501390006164824e-31,4.298336942881236e-31,3.73629937988526e-7,3.7362979838919544e-7
0.1,projector,38.0,-2.037891868868917e-16,6.217178354805523e-17,2.296776115047132e-31,3.9145852930728057e-31,2.504516372327617e-7,2.504515745067391e-7
0.1,projector,39.0,-2.224707198700397e-16,5.358564629174983e-17,2.2210774959456614e-31,3.8326813105389117e-31,1.6788275299956603e-7,1.6788272481494726e-7
0.1,projector,40.0,-2.305133004156876e-16,6.316211287535899e-17,2.153759781334587e-31,3.9049790513187034e-31,1.1253517471925912e-7,1.1253516205509356e-7
0.1,projector,41.0,-2.211939633917208e-16,4.6619813860087545e-17,2.124506207677906e-31,4.076791419714526e-31,7.543458349844232e-8,7.543457780806594e-8
0.1,projector,42.0,-2.176841086481345e-16,6.276389447730752e-17,2.2491503243386087e-31,4.252465732211372e-31,5.05653134833552e-8,5.0565310926504274e-8
0.1,projector,43.0,-2.2281181707278225e-16,6.530256038920466e-17,2.1491320915704997e-31,4.1151424667755345e-31,3.389494326196924e-8,3.389494211310206e-8
0.1,projector,44.0,-2.249885871389577e-16,8.07455383685395e-17,2.2021017405533945e-31,4.268042755957376e-31,2.2720459927738556e-8,2.2720459411519256e-8
0.1,projector,45.0,-2.259454656072653e-16,7.70352787625114e-17,2.257839644598819e-31,4.070716798765518e-31,1.522997974471263e-8,1.5229979512760346e-8
0.1,projector,46.0,-2.060523516881057e-16,5.019850883553189e-17,2.1143574209531764e-31,4.092075863593917e-31,1.0208960723597601e-8,1.0208960619374724e-8
0.1,projector,47.0,-2.3123494538169406e-16,8.026785811644265e-17,2.244124925048137e-31,4.09556697501326e-31,6.843271022217988e-9,6.843270975387629e-9
0.1,projector,48.0,-2.311610626794219e-16,5.557370648038916e-17,2.234485606651387e-31,3.8553091722124196e-31,4.587181746647508e-9,4.587181725605272e-9
0.1,projector,49.0,-2.3308735570044684e-16,5.724611408157062e-17,2.3238113358204295e-31,3.846122585894337e-31,3.074879879586606e-9,3.07487987013172e-9
0.1,projector,50.0,-2.2217003045892985e-16,3.3524645189676677e-17,2.2424020776923647e-31,3.8294908073771473e-31,2.061153622438558e-9,2.0611536181902037e-9
0.1,projector,51.0,-2.1428541639026155e-16,4.421556022046444e-17,2.181691619129576e-31,4.065402799790234e-31,1.381632591079536e-9,1.3816325891706272e-9
0.1,projector,52.0,-2.0244821209737673e-16,4.424263893147018e-17,2.1348113718114424e-31,4.2409404362033774e-31,9.261360220567754e-10,9.261360211990474e-10
0.1,projector,53.0,-2.012118634106904e-16,3.717612545303131e-17,2.131608882644798e-31,4.144215806355029e-31,6.208075409403602e-10,6.208075405549582e-10
0.1,projector,54.0,-1.9275322959730935e-16,8.199304535877236e-17,2.120991584493533e-31,4.113412252304898e-31,4.161397394224149e-10,4.1613973924924255e-10
0.1,projector,55.0,-2.1104522729072728e-16,8.035710049317136e-17,2.13578770002601e-31,4.1130801874448725e-31,2.7894680928689246e-10,2.7894680920908113e-10
0.1,projector,56.0,-2.2415659673509867e-16,7.330160513502837e-17,2.4325701741037843e-31,3.929931220224961e-31,1.8698363804268407e-10,1.869836380077212e-10
0.1,projector,57.0,-2.2678996804389054e-16,6.332021953558922e-17,2.4405152730046636e-31,4.246502366017881e-31,1.2533888086068347e-10,1.2533888084497363e-10
0.1,projector,58.0,-2.1375098738932086e-16,3.986867260260523e-17,2.5062700823208177e-31,4.134127552736831e-31,8.401716438858868e-11,8.401716438152981e-11
0.1,projector,59.0,-2.171734901667574e-16,3.872621226495306e-17,2.4149637692999554e-31,4.028948537872085e-31,5.631838950074272e-11,5.631838949757096e-11
0.1,projector,60.0,-2.314950868179206e-16,4.393882151216869e-17,2.4799343167244006e-31,3.992099395027863e-31,3.775134544279098e-11,3.775134544136581e-11
0.1,projector,61.0,-2.3888486262942033e-16,4.8876862828168987e-17,2.4790570026909936e-31,4.1290932379629675e-31,2.5305483615118915e-11,2.5305483614478544e-11
0.1,projector,62.0,-2.146055507151308e-16,4.2226963350465854e-17,2.5785920661841303e-31,3.8624931192334693e-31,1.6962772941840653e-11,1.6962772941552917e-11
0.1,projector,63.0,-2.262311918420272e-16,5.605099023437744e-17,2.513840092881741e-31,4.038090208233785e-31,1.1370486739266698e-11,1.1370486739137411e-11
0.1,projector,64.0,-2.327938795368313e-16,5.111063795804617e-17,2.4913349753971506e-31,4.315207762715807e-31,7.62186519451289e-12,7.621865194454797e-12
0.1,projector,65.0,-2.34042063391674e-16,3.9052882972706796e-17,2.567487180405856e-31,4.393410982946427e-31,5.109089028063325e-12,5.109089028037222e-12
0.1,projector,66.0,-2.1389996633983431e-16,3.9795887314694967e-17,2.538823045017469e-31,4.171510909631505e-31,3.42472479249158e-12,3.4247247924798514e-12
0.1,projector,67.0,-2.002333451998997e-16,2.6252007513771993e-17,2.563055850713089e-31,3.721938497633887e-31,2.2956616805623547e-12,2.2956616805570847e-12
0.1,projector,68.0,-1.9904244677525993e-16,2.654370939841572e-17,2.4339316511332564e-31,3.721032961993855e-31,1.5388280433968073e-12,1.5388280433944393e-12
0.1,projector,69.0,-1.9190069686532918e-16,4.0441222486490886e-17,2.419349093062531e-31,3.920960023628259e-31,1.0315072848906821e-12,1.031507284889618e-12
0.1,projector,70.0,-2.090070949193793e-16,6.326566561546919e-17,2.2917528613973164e-31,3.941575912160312e-31,6.914400106940203e-13,6.914400106935422e-13
0.1,projector,71.0,-2.2328828377890997e-16,7.816686116311838e-17,2.3748063574508526e-31,4.033305059756967e-31,4.634860997992977e-13,4.634860997990828e-13
0.1,projector,72.0,-2.125645707020925e-16,5.4654644476881836e-17,2.528740306351795e-31,3.972330527182837e-31,3.1068402375434455e-13,3.10684023754248e-13
0.1,projector,73.0,-2.0303189623316548e-16,3.4934179844548525e-17,2.3950054681585713e-31,4.031308848663582e-31,2.0825772910554945e-13,2.0825772910550608e-13
0.1,projector,74.0,-2.0864314442818456e-16,4.1181495318396045e-17,2.426237489512056e-31,3.8694394636193816e-31,1.395993305613098e-13,1.3959933056129032e-13
0.1,projector,75.0,-2.2360543027883825e-16,4.721792449086506e-17,2.332975574833066e-31,3.7968641184950586e-31,9.357622968840175e-14,9.357622968839299e-14
0.1,projector,76.0,-2.1569210340344313e-16,5.020980732232908e-17,2.3898536625304295e-31,3.8135501488884408e-31,6.272602259257088e-14,6.272602259256694e-14
