gamma,method,t,meanZ1,meanZ2,varZ1,varZ2,theory_mean,theory_var
0.1,standard,106.0,0.06,0.01,0.9964000000000003,0.9999,3.85402002888417e-19,1.0
0.1,standard,107.0,0.1,-0.04,0.9900000000000002,0.9984000000000007,2.5834268831839164e-19,1.0
0.1,standard,108.0,0.1,0.03,0.9900000000000002,0.9990999999999999,1.7317228272655536e-19,1.0
0.1,standard,109.0,-0.02,0.08,0.9996000000000003,0.9936,1.1608085252936149e-19,1.0
0.1,standard,110.0,-0.03,-0.06,0.9990999999999999,0.9964000000000002,7.781132241133797e-20,1.0
0.1,standard,111.0,-0.01,-0.1,0.9998999999999998,0.9900000000000003,5.215848922086174e-20,1.0
0.1,standard,112.0,-0.06,-0.06,0.9964000000000002,0.9964000000000002,3.496288089567749e-20,1.0
0.1,standard,113.0,-0.05,-0.01,0.9975,0.9999000000000001,2.343631993152914e-20,1.0
0.1,standard,114.0,-0.02,-0.05,0.9996000000000002,0.9975,1.5709835055408607e-20,1.0
0.1,standard,115.0,-0.02,-0.04,0.9996000000000002,0.998400000000001,1.0530617357553812e-20,1.0
0.1,standard,116.0,-0.02,0.04,0.9996000000000003,0.9984000000000007,7.058883911899134e-21,1.0
0.1,standard,117.0,0.04,0.09,0.9984000000000007,0.9918999999999996,4.731711388784468e-21,1.0
0.1,standard,118.0,0.03,0.07,0.9990999999999999,0.9951,3.1717609959573677e-21,1.0
0.1,standard,119.0,0.07,0.03,0.9951,0.9990999999999997,2.126094976824191e-21,1.0
0.1,standard,120.0,0.01,-0.01,0.9999000000000001,0.9998999999999998,1.4251640827409352e-21,1.0
0.1,standard,121.0,0.02,-0.02,0.9996000000000003,0.9996000000000003,9.553160535512378e-22,1.0
0.1,standard,122.0,0.0,0.05,1.0,0.9974999999999998,6.403675009950519e-22,1.0
0.1,standard,123.0,0.07,0.12,0.9951,0.9856000000000006,4.292511727467311e-22,1.0
0.1,standard,124.0,0.08,0.09,0.9936,0.9918999999999997,2.8773566587644137e-22,1.0
0.1,standard,125.0,0.08,0.17,0.9936,0.9710999999999999,1.9287498479639178e-22,1.0
0.1,standard,126.0,0.11,0.12,0.9879000000000002,0.9856000000000005,1.2928796868783984e-22,1.0
0.1,standard,127.0,0.02,0.14,0.9996000000000003,0.9803999999999999,8.666431712268721e-23,1.0
0.1,standard,128.0,-0.01,0.03,0.9999,0.9990999999999997,5.809282904332702e-23,1.0
0.1,standard,129.0,-0.04,0.0,0.998400000000001,1.0,3.8940787838663543e-23,1.0
0.1,standard,130.0,-0.03,0.02,0.9991,0.9996000000000005,2.6102790696677047e-23,1.0
0.1,standard,131.0,0.02,0.08,0.9996000000000003,0.9936000000000001,1.7497223861455117e-23,1.0
0.1,standard,132.0,0.02,0.13,0.9996000000000004,0.9831000000000006,1.1728739904306497e-23,1.0
0.1,standard,133.0,0.01,0.17,0.9998999999999998,0.9710999999999999,7.862009472594782e-24,1.0
0.1,standard,134.0,-0.01,0.22,0.9999000000000001,0.9515999999999997,5.270062551602374e-24,1.0
0.1,standard,135.0,-0.01,0.12,0.9999000000000001,0.9856000000000005,3.532628572200807e-24,1.0
0.1,standard,136.0,0.0,0.01,1.0,0.9998999999999998,2.3679917471444463e-24,1.0
0.1,standard,137.0,0.04,-0.01,0.9984000000000006,0.9999000000000002,1.5873123369578814e-24,1.0
0.1,standard,138.0,-0.01,-0.13,0.9998999999999998,0.9831000000000006,1.0640072787825469e-24,1.0
0.1,standard,139.0,-0.08,-0.03,0.9935999999999999,0.9991,7.132254080957731e-25,1.0
0.1,standard,140.0,-0.1,0.03,0.9900000000000003,0.9990999999999997,4.780892883885469e-25,1.0
0.1,standard,141.0,-0.07,0.05,0.9951,0.9975,3.20472833801755e-25,1.0
0.1,standard,142.0,-0.04,0.12,0.998400000000001,0.9856000000000006,2.148193647071645e-25,1.0
0.1,standard,143.0,-0.04,0.07,0.998400000000001,0.9951000000000001,1.439977264398535e-25,1.0
0.1,standard,144.0,-0.04,0.0,0.998400000000001,1.0,9.652456261619012e-26,1.0
0.1,standard,145.0,0.01,0.04,0.9998999999999998,0.9984000000000007,6.47023492564546e-26,1.0
0.1,standard,146.0,0.0,0.01,1.0,0.9998999999999998,4.3371281732200416e-26,1.0
0.1,standard,147.0,-0.01,-0.02,0.9999,0.9996000000000004,2.9072639567353304e-26,1.0
0.1,standard,148.0,0.05,0.09,0.9974999999999998,0.9918999999999994,1.9487973093165845e-26,1.0
0.1,standard,149.0,0.06,0.05,0.9964000000000002,0.9974999999999998,1.3063179020952247e-26,1.0
0.1,standard,150.0,0.02,0.03,0.9996000000000002,0.9991,8.75651076269652e-27,1.0
0.1,projector,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.1,projector,1.0,0.64,0.74,0.23039999999999985,0.19239999999999996,0.6703200460356393,0.2209910819184177
0.1,projector,2.0,0.42,0.48,0.2436,0.24960000000000007,0.44932896411722156,0.24743244612256618
0.1,projector,3.0,0.2949999999999999,0.34,0.20797499999999985,0.22440000000000002,0.301194211912202,0.21047625862278957
0.1,projector,4.0,0.20999999999999985,0.23,0.1659,0.17710000000000004,0.20189651799465538,0.1611343140162892
0.1,projector,5.0,0.16499999999999979,0.15500000000000008,0.13777500000000006,0.13097499999999998,0.1353352832366127,0.11701964434787852
0.1,projector,6.0,0.10999999999999976,0.11500000000000009,0.09790000000000003,0.10177499999999995,0.09071795328941247,0.08248820624039245
0.1,projector,7.0,0.06999999999999973,0.08500000000000003,0.0651,0.07777500000000001,0.06081006262521795,0.05711219890873502
0.1,projector,8.0,0.054999999999999744,0.06500000000000002,0.051975000000000014,0.06077499999999999,0.04076220397836621,0.03910064670519228
0.1,projector,9.0,0.0449999999999997,0.03500000000000002,0.04297499999999999,0.03377499999999999,0.02732372244729256,0.02657713663891588
0.1,projector,10.0,0.03499999999999974,0.025000000000000026,0.03377500000000002,0.024375000000000015,0.01831563888873418,0.017980176260831666
0.1,projector,11.0,0.024999999999999765,0.020000000000000035,0.024375000000000018,0.0196,0.012277339903068436,0.01212660682797296
0.1,projector,12.0,0.014999999999999727,0.015000000000000005,0.014775000000000016,0.014775000000000005,0.008229747049020023,0.00816201831252917
0.1,projector,13.0,0.009999999999999747,0.014999999999999984,0.009900000000000003,0.014775000000000005,0.0055165644207607716,0.005486131937752368
0.1,projector,14.0,-3.000965965123899e-16,0.010000000000000023,3.106544076995328e-31,0.009900000000000004,0.003697863716482929,0.003684189520417248
0.1,projector,15.0,-3.1190497186694055e-16,0.005000000000000081,3.6026893031903552e-31,0.004975,0.0024787521766663585,0.0024726079643130304
0.1,projector,16.0,-2.9188150686316625e-16,0.005000000000000057,3.641663111638769e-31,0.004975000000000002,0.001661557273173934,0.0016587965006018967
0.1,projector,17.0,-2.546904373707301e-16,0.005000000000000127,3.616766967094607e-31,0.004975,0.0011137751478448024,0.0011125346527648457
0.1,projector,18.0,-2.0881483648389965e-16,0.005000000000000093,3.8640508004420722e-31,0.004975,0.0007465858083766792,0.0007460284180074098
0.1,projector,19.0,-1.887124703590826e-16,0.005000000000000028,4.476310414714832e-31,0.004975000000000002,0.0005004514334406104,0.0005002009818033777
0.1,projector,20.0,-2.3354857886372517e-16,0.005000000000000051,4.3624671196949925e-31,0.004975,0.00033546262790251185,0.0003353500927277926
0.1,projector,21.0,-1.715516345165197e-16,-6.47662027037987e-17,3.996403526427863e-31,3.511023603111444e-31,0.0002248673241788482,0.00022481675886536486
0.1,projector,22.0,-2.0029908147520957e-16,8.513883735054108e-18,4.160134267333227e-31,3.6689615087681977e-31,0.0001507330750954765,0.00015071035463554876
0.1,projector,23.0,-2.0389096534803017e-16,3.8726608763061666e-17,4.2341061173570895e-31,3.6898297442112334e-31,0.00010103940183709324,0.00010102919287636965
0.1,projector,24.0,-2.2422326618987645e-16,3.4127914422475503e-17,3.211223292463027e-31,3.4425846898660764e-31,6.772873649085378e-5,6.772414930910713e-5
0.1,projector,25.0,-1.794429492029665e-16,2.634001229288819e-17,3.4688028422413684e-31,3.9415696942729536e-31,4.5399929762484854e-5,4.5397868608862414e-5
0.1,projector,26.0,-1.910526699224037e-16,1.3228460635853475e-16,3.6937876637533567e-31,3.7482216384858767e-31,3.0432483008403625e-5,3.043155687238157e-5
0.1,projector,27.0,-1.8386750034425592e-16,1.0060520142870295e-16,3.522571377063931e-31,3.7231756278605462e-31,2.0399503411171922e-5,2.03990872714325e-5
0.1,projector,28.0,-2.335009578245982e-16,1.155605303467202e-16,3.2076805807257915e-31,4.6515096438604056e-31,1.3674196065680938e-5,1.3674009082042896e-5
0.1,projector,29.0,-2.4984546735590345e-16,4.8575752867307146e-17,2.284315516163861e-31,3.7482710636521267e-31,9.166087736247602e-6,9.166003719083213e-6
0.1,projector,30.0,-2.1867215106675066e-16,6.915432938339391e-17,2.0727350576623916e-31,4.303572569930784e-31,6.14421235332821e-6,6.144174601982767e-6
0.1,projector,31.0,-1.9386767804448795e-16,1.05356751491909e-17,2.2437319043965927e-31,4.287814720397409e-31,4.118588707535708e-6,4.1185717447627665e-6
0.1,projector,32.0,-1.9718200616115221e-16,1.43799084999718e-16,1.820386469011241e-31,4.267920398053213e-31,2.7607725720371986e-6,2.7607649501720045e-6
0.1,projector,33.0,-2.357935363487922e-16,5.294591432337059e-17,2.109986505992893e-31,3.564556316238668e-31,1.8506011975819048e-6,1.8505977728571123e-6
0.1,projector,34.0,-2.1659456813488127e-16,8.890700727711085e-17,1.9282605822214241e-31,3.528452229562863e-31,1.2404950799567113e-6,1.240493541128668e-6
0.1,projector,35.0,-2.0540526628898137e-16,6.044809021819596e-17,1.9367414027873296e-31,3.6826651003472335e-31,8.315287191035679e-7,8.315280276635572e-7
0.1,projector,36.0,-2.1877556362361025e-16,5.966981263495313e-17,2.501025459848074e-31,3.94451478574022e-31,5.573903692694596e-7,5.573900585854358e-7
0.1,projector,37.0,-1.9209076047208507e-16,4.990914196286257e-17,2.9174246463602205e-31,3.9277598550875497e-31,3.73629937988526e-7,3.7362979838919544e-7
0.1,projector,38.0,-1.7426463191425096e-16,2.2447463060601137e-17,2.891847201535972e-31,2.7961640092894347e-31,2.504516372327617e-7,2.504515745067391e-7
0.1,projector,39.0,-2.0691956722993253e-16,-1.472866730713043e-17,2.8846351233662616e-31,2.93262437168463e-31,1.6788275299956603e-7,1.6788272481494726e-7
0.1,projector,40.0,-2.3254176839595953e-16,-3.090720411774453e-17,3.280982559578101e-31,3.0187688453948366e-31,1.1253517471925912e-7,1.1253516205509356e-7
0.1,projector,41.0,-2.429460240125176e-16,3.47842956371952e-18,2.947828715300042e-31,3.358289275846496e-31,7.543458349844232e-8,7.543457780806594e-8
0.1,projector,42.0,-2.158965935051878e-16,8.513883735054112e-18,3.0394347770118546e-31,3.3235557504769216e-31,5.05653134833552e-8,5.0565310926504274e-8
0.1,projector,43.0,-2.0980670782696064e-16,1.1867662412239789e-17,2.9044156259994724e-31,3.61218530625473e-31,3.389494326196924e-8,3.389494211310206e-8
0.1,projector,44.0,-2.1539727351060777e-16,5.699766763024976e-17,2.474992364365186e-31,3.3772244655488174e-31,2.2720459927738556e-8,2.2720459411519256e-8
0.1,projector,45.0,-2.892093618584631e-16,6.958151690303019e-17,2.054158825829127e-31,3.666452983621688e-31,1.522997974471263e-8,1.5229979512760346e-8
0.1,projector,46.0,-2.451025080654297e-16,5.931335575775406e-17,1.8130856319774127e-31,3.7185472274092823e-31,1.0208960723597601e-8,1.0208960619374724e-8
0.1,projector,47.0,-2.8675898109218333e-16,9.883645433490567e-17,1.988107086034396e-31,4.07298940320586e-31,6.843271022217988e-9,6.843270975387629e-9
0.1,projector,48.0,-2.5598974271935667e-16,4.981389988460862e-17,1.688804209758445e-31,3.7971926021605996e-31,4.587181746647508e-9,4.587181725605272e-9
0.1,projector,49.0,-2.781547526513383e-16,8.37564640931966e-19,2.3223981173734573e-31,3.4256569641334042e-31,3.074879879586606e-9,3.07487987013172e-9
0.1,projector,50.0,-2.318043432057446e-16,-1.604431361296812e-17,2.0625305952832532e-31,3.6097728112854286e-31,2.061153622438558e-9,2.0611536181902037e-9
0.1,projector,51.0,-2.0642841771395813e-16,-6.281654376460565e-17,1.8060796471279945e-31,3.659253903224378e-31,1.381632591079536e-9,1.3816325891706272e-9
0.1,projector,52.0,-1.8959275866667843e-16,1.50323587654241e-17,1.7318972102745337e-31,3.6339732154075123e-31,9.261360220567754e-10,9.261360211990474e-10
0.1,projector,53.0,-2.0013170692201184e-16,6.836928315405203e-17,1.8132449068943147e-31,3.6274648670523768e-31,6.208075409403602e-10,6.208075405549582e-10
0.1,projector,54.0,-1.9814119558979085e-16,8.831384703678344e-17,2.1080247783468164e-31,4.038748856567175e-31,4.161397394224149e-10,4.1613973924924255e-10
0.1,projector,55.0,-2.0929104687516944e-16,3.297007035872334e-17,1.8246585337889556e-31,4.456901389712979e-31,2.7894680928689246e-10,2.7894680920908113e-10
0.1,projector,56.0,-2.0966384470957964e-16,7.962931564238914e-17,2.239106891172277e-31,4.278450457689342e-31,1.8698363804268407e-10,1.869836380077212e-10
0.1,projector,57.0,-2.4597462589442e-16,1.5233935144422477e-16,2.722317349796738e-31,3.797903605696902e-31,1.2533888086068347e-10,1.2533888084497363e-10
0.1,projector,58.0,-2.1848983738884837e-16,4.8662824466955526e-17,3.35568233444897e-31,2.684766025024611e-31,8.401716438858868e-11,8.401716438152981e-11
0.1,projector,59.0,-2.3480983548433682e-16,2.1478701320850364e-17,3.068573784675374e-31,3.1108145994980165e-31,5.631838950074272e-11,5.631838949757096e-11
0.1,projector,60.0,-2.6193816711270934e-16,-9.709554093007017e-18,2.4838290369524916e-31,3.410584342345216e-31,3.775134544279098e-11,3.775134544136581e-11
0.1,projector,61.0,-2.1770479115950645e-16,3.8028634133368143e-17,2.2911777097890613e-31,3.8747028455962864e-31,2.5305483615118915e-11,2.5305483614478544e-11
0.1,projector,62.0,-2.3448465868905356e-16,1.1802725207021097e-16,2.3131867883138157e-31,4.436045693149131e-31,1.6962772941840653e-11,1.6962772941552917e-11
0.1,projector,63.0,-2.5828232124355067e-16,1.676294294686375e-16,2.627048192237405e-31,5.103843036708765e-31,1.1370486739266698e-11,1.1370486739137411e-11
0.1,projector,64.0,-2.8298478354146047e-16,1.5393255350621876e-16,2.739454191244718e-31,5.854022790476879e-31,7.62186519451289e-12,7.621865194454797e-12
0.1,projector,65.0,-2.6296131853768617e-16,1.0109635094467734e-16,2.698378492157626e-31,6.163264633749884e-31,5.109089028063325e-12,5.109089028037222e-12
0.1,projector,66.0,-2.6518176458693653e-16,7.964565659960034e-17,2.804640040947259e-31,3.812615894238974e-31,3.42472479249158e-12,3.4247247924798514e-12
0.1,projector,67.0,-2.835153836179562e-16,2.2074665226190887e-17,3.126501345467254e-31,3.8517756196090342e-31,2.2956616805623547e-12,2.2956616805570847e-12
0.1,projector,68.0,-2.504713095106532e-16,-4.433865978369843e-17,2.501008168869092e-31,2.885598380680681e-31,1.5388280433968073e-12,1.5388280433944393e-12
0.1,projector,69.0,-2.6955869468909895e-16,-6.245868505490001e-17,2.05709705390559e-31,2.5939540184499818e-31,1.0315072848906821e-12,1.031507284889618e-12
0.1,projector,70.0,-2.418834220270194e-16,-2.043898650484834e-17,1.6593385016446898e-31,3.272101211915475e-31,6.914400106940203e-13,6.914400106935422e-13
0.1,projector,71.0,-2.506617936671611e-16,6.767130852435854e-17,1.6736677072293616e-31,3.062376821331121e-31,4.634860997992977e-13,4.634860997990828e-13
0.1,projector,72.0,-1.9963238692743185e-16,6.749716532506181e-17,1.6885724138110537e-31,2.97818789918855e-31,3.1068402375434455e-13,3.10684023754248e-13
0.1,projector,73.0,-1.9726907776080061e-16,3.9329341314501216e-17,1.6124608323588339e-31,3.277067852944336e-31,2.0825772910554945e-13,2.0825772910550608e-13
0.1,projector,74.0,-2.0887879848023772e-16,5.354047639620456e-17,1.4286379749652193e-31,3.8785139532798976e-31,1.395993305613098e-13,1.3959933056129032e-13
0.1,projector,75.0,-2.3152678744958836e-16,4.31198798224353e-17,1.577062374731315e-31,4.464672777716832e-31,9.357622968840175e-14,9.357622968839299e-14
0.1,projector,76.0,-2.0443790638173712e-16,3.2240815647114017e-17,1.466884531362628e-31,3.6519415853391074e-31,6.272602259257088e-14,6.272602259256694e-14
0.1,projector,77.0,-1.49141750742804e-16,5.081203936825624e-18,1.602055066142959e-31,4.432431054980532e-31,4.204651035188472e-14,4.2046510351882954e-14
