gamma,method,t,meanZ1,meanZ2,varZ1,varZ2,theory_mean,theory_var
0.1,standard,44.0,0.0,0.0,1.0,1.0,2.2720459927738556e-8,0.9999999999999994
0.1,standard,45.0,0.0,0.2,1.0,0.9600000000000002,1.522997974471263e-8,0.9999999999999998
0.1,standard,46.0,0.2,0.0,0.96,1.0,1.0208960723597601e-8,0.9999999999999999
0.1,standard,47.0,0.0,0.0,1.0,1.0,6.843271022217988e-9,1.0
0.1,standard,48.0,0.2,-0.4,0.96,0.8399999999999999,4.587181746647508e-9,1.0
0.1,standard,49.0,0.0,0.0,1.0,1.0,3.074879879586606e-9,1.0
0.1,standard,50.0,-0.2,0.0,0.9600000000000002,1.0,2.061153622438558e-9,1.0
0.1,standard,51.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,1.381632591079536e-9,1.0
0.1,standard,52.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,9.261360220567754e-10,1.0
0.1,standard,53.0,-0.4,0.0,0.8399999999999999,1.0,6.208075409403602e-10,1.0
0.1,standard,54.0,-0.2,-0.6,0.96,0.6400000000000002,4.161397394224149e-10,1.0
0.1,standard,55.0,0.2,-0.6,0.9600000000000002,0.6400000000000002,2.7894680928689246e-10,1.0
0.1,standard,56.0,0.2,0.0,0.9600000000000002,1.0,1.8698363804268407e-10,1.0
0.1,standard,57.0,0.2,-0.2,0.96,0.9600000000000002,1.2533888086068347e-10,1.0
0.1,standard,58.0,0.2,0.2,0.96,0.96,8.401716438858868e-11,1.0
0.1,standard,59.0,0.0,-0.4,1.0,0.8399999999999999,5.631838950074272e-11,1.0
0.1,standard,60.0,0.2,-0.2,0.96,0.9600000000000002,3.775134544279098e-11,1.0
0.1,standard,61.0,0.4,-0.4,0.8399999999999999,0.8399999999999999,2.5305483615118915e-11,1.0
0.1,standard,62.0,0.2,-0.2,0.96,0.9600000000000002,1.6962772941840653e-11,1.0
0.1,standard,63.0,0.4,0.0,0.8399999999999999,1.0,1.1370486739266698e-11,1.0
0.1,standard,64.0,0.4,-0.2,0.8399999999999999,0.9600000000000002,7.62186519451289e-12,1.0
0.1,standard,65.0,0.2,0.0,0.9600000000000002,1.0,5.109089028063325e-12,1.0
0.1,standard,66.0,0.2,0.0,0.9600000000000002,1.0,3.42472479249158e-12,1.0
0.1,standard,67.0,0.0,0.2,1.0,0.96,2.2956616805623547e-12,1.0
0.1,standard,68.0,-0.2,0.2,0.9600000000000002,0.96,1.5388280433968073e-12,1.0
0.1,standard,69.0,-0.2,-0.4,0.96,0.8399999999999999,1.0315072848906821e-12,1.0
0.1,standard,70.0,-0.4,0.0,0.8399999999999999,1.0,6.914400106940203e-13,1.0
0.1,standard,71.0,-0.4,0.2,0.8399999999999999,0.9600000000000002,4.634860997992977e-13,1.0
0.1,standard,72.0,-0.2,0.2,0.9600000000000002,0.9600000000000002,3.1068402375434455e-13,1.0
0.1,standard,73.0,-0.4,0.0,0.8399999999999999,1.0,2.0825772910554945e-13,1.0
0.1,standard,74.0,0.2,-0.6,0.9600000000000002,0.6400000000000001,1.395993305613098e-13,1.0
0.1,standard,75.0,0.0,-0.6,1.0,0.6400000000000001,9.357622968840175e-14,1.0
0.1,standard,76.0,-0.2,-0.2,0.9600000000000002,0.96,6.272602259257088e-14,1.0
0.1,standard,77.0,0.0,0.0,1.0,1.0,4.204651035188472e-14,1.0
0.1,standard,78.0,0.0,0.2,1.0,0.9600000000000002,2.8184618754713292e-14,1.0
0.1,standard,79.0,0.0,0.4,1.0,0.8399999999999999,1.8892714941156384e-14,1.0
0.1,standard,80.0,0.0,0.6,1.0,0.6400000000000002,1.2664165549094176e-14,1.0
0.1,standard,81.0,0.0,0.4,1.0,0.8399999999999999,8.489044033871777e-15,1.0
0.1,standard,82.0,0.0,0.2,1.0,0.96,5.6903763875834665e-15,1.0
0.1,standard,83.0,0.4,0.2,0.8399999999999999,0.9600000000000002,3.81437336208507e-15,1.0
0.1,standard,84.0,-0.2,0.0,0.9600000000000002,1.0,2.5568509276699837e-15,1.0
0.1,standard,85.0,-0.2,0.4,0.9600000000000002,0.8399999999999999,1.713908431542013e-15,1.0
0.1,standard,86.0,0.0,0.2,1.0,0.96,1.1488671787321141e-15,1.0
0.1,standard,87.0,0.0,0.2,1.0,0.96,7.701087001365414e-16,1.0
0.1,standard,88.0,0.0,-0.2,1.0,0.9600000000000002,5.162192993279735e-16,1.0
0.1,standard,89.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,3.4603214449001314e-16,1.0
0.1,standard,90.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,2.319522830243569e-16,1.0
0.1,standard,91.0,-0.4,-0.4,0.8399999999999999,0.8399999999999999,1.554822650349588e-16,1.0
0.1,standard,92.0,-0.2,0.0,0.9600000000000002,1.0,1.0422287905595846e-16,1.0
0.1,standard,93.0,-0.4,0.0,0.8399999999999999,1.0,6.986268508675704e-17,1.0
0.1,standard,94.0,-0.4,-0.2,0.8399999999999999,0.9600000000000002,4.683035828352842e-17,1.0
0.1,standard,95.0,-0.2,-0.2,0.9600000000000002,0.9600000000000002,3.1391327920480296e-17,1.0
0.1,standard,96.0,0.0,-0.4,1.0,0.8399999999999999,2.1042236376776083e-17,1.0
0.1,standard,97.0,0.4,-0.2,0.8399999999999999,0.9600000000000002,1.4105032856773367e-17,1.0
0.1,standard,98.0,0.4,0.2,0.8399999999999999,0.9600000000000002,9.454886273886542e-18,1.0
0.1,standard,99.0,0.0,0.4,1.0,0.8399999999999999,6.33779980237337e-18,1.0
0.1,standard,100.0,0.0,0.2,1.0,0.9600000000000002,4.248354255291589e-18,1.0
0.1,standard,101.0,0.2,-0.2,0.9600000000000002,0.96,2.847757019982746e-18,1.0
0.1,standard,102.0,0.2,0.0,0.9600000000000002,1.0,1.908908616733152e-18,1.0
0.1,standard,103.0,0.2,-0.2,0.96,0.9600000000000002,1.2795797118463968e-18,1.0
0.1,standard,104.0,0.2,-0.2,0.96,0.9600000000000002,8.57727931351148e-19,1.0
0.1,standard,105.0,0.0,-0.2,1.0,0.9600000000000002,5.74952226429356e-19,1.0
0.1,standard,106.0,0.0,0.4,1.0,0.8399999999999999,3.85402002888417e-19,1.0
0.1,standard,107.0,0.2,0.0,0.96,1.0,2.5834268831839164e-19,1.0
0.1,standard,108.0,0.4,0.0,0.8400000000000001,1.0,1.7317228272655536e-19,1.0
0.1,standard,109.0,0.2,-0.2,0.96,0.9600000000000002,1.1608085252936149e-19,1.0
0.1,standard,110.0,0.4,-0.2,0.8400000000000001,0.9600000000000002,7.781132241133797e-20,1.0
0.1,standard,111.0,0.8,-0.2,0.3600000000000001,0.9600000000000002,5.215848922086174e-20,1.0
0.1,standard,112.0,0.4,-0.4,0.8399999999999999,0.8399999999999999,3.496288089567749e-20,1.0
0.1,standard,113.0,0.4,-0.2,0.8399999999999999,0.9600000000000002,2.343631993152914e-20,1.0
0.1,standard,114.0,0.2,-0.4,0.96,0.8399999999999999,1.5709835055408607e-20,1.0
0.1,standard,115.0,0.0,-0.6,1.0,0.6400000000000001,1.0530617357553812e-20,1.0
0.1,standard,116.0,0.0,-0.2,1.0,0.9600000000000002,7.058883911899134e-21,1.0
0.1,standard,117.0,0.2,0.0,0.9600000000000002,1.0,4.731711388784468e-21,1.0
0.1,standard,118.0,0.0,0.4,1.0,0.8399999999999999,3.1717609959573677e-21,1.0
0.1,standard,119.0,0.2,0.2,0.9600000000000002,0.9600000000000002,2.126094976824191e-21,1.0
0.1,standard,120.0,0.4,0.2,0.8399999999999999,0.9600000000000002,1.4251640827409352e-21,1.0
0.1,standard,121.0,0.2,0.2,0.9600000000000002,0.9600000000000002,9.553160535512378e-22,1.0
0.1,standard,122.0,0.0,0.0,1.0,1.0,6.403675009950519e-22,1.0
0.1,standard,123.0,-0.2,0.2,0.9600000000000002,0.9600000000000002,4.292511727467311e-22,1.0
0.1,standard,124.0,-0.2,0.4,0.9600000000000002,0.8399999999999999,2.8773566587644137e-22,1.0
0.1,standard,125.0,0.0,0.0,1.0,1.0,1.9287498479639178e-22,1.0
0.1,standard,126.0,-0.6,0.4,0.6400000000000001,0.8399999999999999,1.2928796868783984e-22,1.0
0.1,standard,127.0,-0.6,0.2,0.6400000000000001,0.96,8.666431712268721e-23,1.0
0.1,standard,128.0,-0.4,0.0,0.8399999999999999,1.0,5.809282904332702e-23,1.0
0.1,standard,129.0,-0.4,0.0,0.8399999999999999,1.0,3.8940787838663543e-23,1.0
0.1,standard,130.0,-0.6,0.2,0.6400000000000001,0.96,2.6102790696677047e-23,1.0
0.1,standard,131.0,-0.4,0.6,0.8399999999999999,0.6400000000000002,1.7497223861455117e-23,1.0
0.1,standard,132.0,-0.4,0.2,0.8399999999999999,0.9600000000000002,1.1728739904306497e-23,1.0
0.1,standard,133.0,-0.6,0.2,0.6400000000000001,0.9600000000000002,7.862009472594782e-24,1.0
0.1,standard,134.0,-0.6,0.0,0.6400000000000001,1.0,5.270062551602374e-24,1.0
0.1,standard,135.0,-0.6,0.2,0.6400000000000002,0.9600000000000002,3.532628572200807e-24,1.0
0.1,standard,136.0,-0.4,0.2,0.8399999999999999,0.9600000000000002,2.3679917471444463e-24,1.0
0.1,standard,137.0,0.2,0.4,0.96,0.8399999999999999,1.5873123369578814e-24,1.0
0.1,standard,138.0,0.4,0.0,0.8399999999999999,1.0,1.0640072787825469e-24,1.0
0.1,standard,139.0,0.4,0.0,0.8399999999999999,1.0,7.132254080957731e-25,1.0
0.1,standard,140.0,0.4,0.0,0.8399999999999999,1.0,4.780892883885469e-25,1.0
0.1,standard,141.0,0.4,0.0,0.8399999999999999,1.0,3.20472833801755e-25,1.0
0.1,standard,142.0,0.0,-0.4,1.0,0.8399999999999999,2.148193647071645e-25,1.0
0.1,standard,143.0,0.0,-0.4,1.0,0.8399999999999999,1.439977264398535e-25,1.0
0.1,standard,144.0,0.0,0.0,1.0,1.0,9.652456261619012e-26,1.0
0.1,standard,145.0,-0.4,0.2,0.8399999999999999,0.96,6.47023492564546e-26,1.0
0.1,standard,146.0,-0.4,-0.2,0.8399999999999999,0.9600000000000002,4.3371281732200416e-26,1.0
0.1,standard,147.0,0.0,0.0,1.0,1.0,2.9072639567353304e-26,1.0
0.1,standard,148.0,0.4,0.6,0.8399999999999999,0.6400000000000002,1.9487973093165845e-26,1.0
0.1,standard,149.0,0.0,0.2,1.0,0.9600000000000002,1.3063179020952247e-26,1.0
0.1,standard,150.0,0.0,-0.4,1.0,0.8399999999999999,8.75651076269652e-27,1.0
0.1,projector,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.1,projector,1.0,0.7000000000000002,0.7000000000000005,0.20999999999999966,0.2099999999999992,0.6703200460356393,0.2209910819184177
0.1,projector,2.0,0.5000000000000007,0.5000000000000002,0.24999999999999933,0.24999999999999983,0.44932896411722156,0.24743244612256618
0.1,projector,3.0,0.4000000000000007,0.4999999999999992,0.23999999999999944,0.25000000000000083,0.301194211912202,0.21047625862278957
0.1,projector,4.0,0.2999999999999974,0.2999999999999983,0.21000000000000152,0.21000000000000105,0.20189651799465538,0.1611343140162892
0.1,projector,5.0,0.09999999999999808,0.19999999999999737,0.09000000000000037,0.16000000000000103,0.1353352832366127,0.11701964434787852
0.1,projector,6.0,0.09999999999999862,0.09999999999999819,0.09000000000000027,0.09000000000000036,0.09071795328941247,0.08248820624039245
0.1,projector,7.0,-4.688515154409718e-15,-2.1464873204625924e-15,1.6184860837242e-29,1.1557778827386896e-29,0.06081006262521795,0.05711219890873502
0.1,projector,8.0,-6.019638916955127e-15,-3.3778544203638458e-15,3.152777579523274e-29,1.2646051379780798e-29,0.04076220397836621,0.03910064670519228
0.1,projector,9.0,-3.392439514596032e-15,-2.0151653990726526e-15,1.1074993392448958e-29,1.0794842244768791e-29,0.02732372244729256,0.02657713663891588
0.1,projector,10.0,-7.665897001591944e-15,-2.403416638547236e-15,4.587675184800069e-29,2.2768520104020312e-29,0.01831563888873418,0.017980176260831666
0.1,projector,11.0,-7.941384506611046e-15,-3.463814999986241e-15,8.471106925444682e-29,2.2823887131533166e-29,0.012277339903068436,0.01212660682797296
0.1,projector,12.0,-5.9068751824996505e-15,-3.694893584020334e-15,7.676386050782868e-29,2.3725520497812865e-29,0.008229747049020023,0.00816201831252917
0.1,projector,13.0,-5.8680173766377675e-15,-2.659556945421448e-15,6.511315499712029e-29,8.420843122971122e-30,0.0055165644207607716,0.005486131937752368
0.1,projector,14.0,-6.384733275154671e-15,-1.0297887965819001e-15,8.391961657385168e-29,2.0596891782472804e-30,0.003697863716482929,0.003684189520417248
0.1,projector,15.0,-7.677951652620744e-15,-1.6012268351196329e-15,1.2082357357789604e-28,7.579101778042798e-30,0.0024787521766663585,0.0024726079643130304
0.1,projector,16.0,-4.5035869233536016e-15,-2.211195860375022e-15,3.3740600275458706e-29,9.834024799062678e-30,0.001661557273173934,0.0016587965006018967
0.1,projector,17.0,-5.356852593243986e-15,-2.6817614059139515e-15,3.1201488165923234e-29,1.1646916241088498e-29,0.0011137751478448024,0.0011125346527648457
0.1,projector,18.0,-4.628405308837876e-15,-3.078257613287166e-15,3.32562750303733e-29,1.2759912251282218e-29,0.0007465858083766792,0.0007460284180074098
0.1,projector,19.0,-6.849747705570474e-15,-3.0321072603091924e-15,6.784253374212619e-29,1.7590197187474028e-29,0.0005004514334406104,0.0005002009818033777
0.1,projector,20.0,-6.723024478521123e-15,-1.8895580023779504e-15,9.369643413233111e-29,6.900473459592808e-30,0.00033546262790251185,0.0003353500927277926
0.1,projector,21.0,-5.891010848340693e-15,-1.8468905133859115e-15,2.341661569736552e-29,7.925935052337337e-30,0.0002248673241788482,0.00022481675886536486
0.1,projector,22.0,-9.046980800245482e-15,-2.3536200120112133e-15,3.7445512398507946e-29,7.114689267897289e-30,0.0001507330750954765,0.00015071035463554876
0.1,projector,23.0,-9.305814959895206e-15,-2.3545724327937527e-15,5.360937078350768e-29,9.076283854078028e-30,0.00010103940183709324,0.00010102919287636965
0.1,projector,24.0,-8.851902759725654e-15,-1.8311895887990742e-15,5.329978510324261e-29,1.0731440386486935e-29,6.772873649085378e-5,6.772414930910713e-5
0.1,projector,25.0,-8.372139825505556e-15,-1.4346933814258598e-15,8.476007273820806e-29,8.214452737613898e-30,4.5399929762484854e-5,4.5397868608862414e-5
0.1,projector,26.0,-9.974152398729474e-15,-2.2981088607799566e-15,7.945458653586889e-29,1.4858834159863477e-29,3.0432483008403625e-5,3.043155687238157e-5
0.1,projector,27.0,-1.0515766610514393e-14,-3.287131736828754e-15,1.0874420864278597e-28,8.08167093450282e-30,2.0399503411171922e-5,2.03990872714325e-5
0.1,projector,28.0,-9.353870154438264e-15,-2.348857908098516e-15,9.504610911729786e-29,7.300530068578739e-30,1.3674196065680938e-5,1.3674009082042896e-5
0.1,projector,29.0,-6.363481235444709e-15,-3.7115469293897095e-15,9.232239004732283e-29,1.2450537819752189e-29,9.166087736247602e-6,9.166003719083213e-6
0.1,projector,30.0,-8.10410827717466e-15,-3.912965096243095e-15,8.466217213317256e-29,2.8706347697205997e-29,6.14421235332821e-6,6.144174601982767e-6
0.1,projector,31.0,-8.12076162254404e-15,-6.596464661043874e-15,9.548486765809956e-29,4.201699571347489e-29,4.118588707535708e-6,4.1185717447627665e-6
0.1,projector,32.0,-9.387176845177018e-15,-6.114007874048266e-15,1.016429099828574e-28,3.7144834708460455e-29,2.7607725720371986e-6,2.7607649501720045e-6
0.1,projector,33.0,-1.1935708215029814e-14,-6.165872751721476e-15,1.1870932159157806e-28,4.180780874223076e-29,1.8506011975819048e-6,1.8505977728571123e-6
0.1,projector,34.0,-1.1357930050158533e-14,-6.715731931405025e-15,1.676572412010281e-28,5.066767439119929e-29,1.2404950799567113e-6,1.240493541128668e-6
0.1,projector,35.0,-4.3316657641088124e-15,-2.549487063741472e-15,2.5371133746615074e-29,5.772928264229664e-30,8.315287191035679e-7,8.315280276635572e-7
0.1,projector,36.0,-6.5779064741094165e-15,-1.4967080685627822e-15,3.244260966873573e-29,3.680349711921044e-30,5.573903692694596e-7,5.573900585854358e-7
0.1,projector,37.0,-8.759438644197594e-15,-3.1789666967138574e-15,6.302906108385894e-29,6.644562113969535e-30,3.73629937988526e-7,3.7362979838919544e-7
0.1,projector,38.0,-7.714904616917542e-15,-3.4573114640805754e-15,8.575745899690321e-29,1.6302934925369407e-29,2.504516372327617e-7,2.504515745067391e-7
0.1,projector,39.0,-8.718839406342751e-15,-2.7391773987102887e-15,9.610997631213909e-29,1.5970845365705747e-29,1.6788275299956603e-7,1.6788272481494726e-7
0.1,projector,40.0,-1.0327192105900231e-14,-4.9574991235231506e-15,1.2824483255419097e-28,2.236392710020378e-29,1.1253517471925912e-7,1.1253516205509356e-7
0.1,projector,41.0,-1.0753348730454153e-14,-2.9988005695704384e-15,1.2373994954860132e-28,2.110858723864664e-29,7.543458349844232e-8,7.543457780806594e-8
0.1,projector,42.0,-7.080826289604567e-15,-3.1596194985689743e-15,6.789376131311287e-29,2.4448752744587524e-29,5.05653134833552e-8,5.0565310926504274e-8
0.1,projector,43.0,-9.956546632577555e-15,-3.1448709947646773e-15,5.804957491419193e-29,2.7749532503957425e-29,3.389494326196924e-8,3.389494211310206e-8
0.1,projector,44.0,-6.2987726955322696e-15,-1.7536373866474247e-15,1.4476897891466367e-29,1.2139454829777457e-29,2.2720459927738556e-8,2.2720459411519256e-8
0.1,projector,45.0,-3.5015569754934694e-15,-1.23866292012349e-15,1.576222179536705e-29,1.154877487092132e-29,1.522997974471263e-8,1.5229979512760346e-8
0.1,projector,46.0,-4.5127843120347736e-15,-1.911762462870454e-15,3.76071142775352e-29,1.1519767211117151e-29,1.0208960723597601e-8,1.0208960619374724e-8
0.1,projector,47.0,-5.9909309205569606e-15,-2.3377556778522646e-15,5.14715904586685e-29,1.155031740238484e-29,6.843271022217988e-9,6.843270975387629e-9
0.1,projector,48.0,-8.69013140994458e-15,-3.118856851142013e-15,6.464111882362895e-29,1.1273959517420636e-29,4.587181746647508e-9,4.587181725605272e-9
0.1,projector,49.0,-8.190068856797056e-15,-3.0811148756347845e-15,8.496556793572436e-29,1.6325988367931866e-29,3.074879879586606e-9,3.07487987013172e-9
0.1,projector,50.0,-7.688101462084452e-15,-2.8609751122748326e-15,1.006749576609112e-28,1.4532589706935913e-29,2.061153622438558e-9,2.0611536181902037e-9
0.1,projector,51.0,-8.626375290814693e-15,-4.75227127353961e-15,9.825019010532277e-29,3.164332127576512e-29,1.381632591079536e-9,1.3816325891706272e-9
0.1,projector,52.0,-9.254902503004539e-15,-2.5282350240315095e-15,9.776802099466971e-29,1.7440043307251538e-29,9.261360220567754e-10,9.261360211990474e-10
0.1,projector,53.0,-5.0601130485149216e-15,-5.196986085027991e-15,1.3251641827138246e-29,4.064120785312951e-29,6.208075409403602e-10,6.208075405549582e-10
0.1,projector,54.0,-4.477736189303049e-15,-2.0578328880646915e-15,1.5197796344674091e-29,7.299385071255583e-30,4.161397394224149e-10,4.1613973924924255e-10
0.1,projector,55.0,-5.566679137568115e-15,-3.2049808403365187e-15,3.3220758485503427e-29,1.0293432572614796e-29,2.7894680928689246e-10,2.7894680920908113e-10
0.1,projector,56.0,-7.55218084635392e-15,-2.035628427572188e-15,5.078202648655574e-29,8.051665148333643e-30,1.8698363804268407e-10,1.869836380077212e-10
0.1,projector,57.0,-5.648041022849925e-15,-2.5450517789729973e-15,5.411983005196125e-29,8.459239654014426e-30,1.2533888086068347e-10,1.2533888084497363e-10
0.1,projector,58.0,-7.899832847973654e-15,-3.1938786100902674e-15,5.0328530892130045e-29,6.9552169326807e-30,8.401716438858868e-11,8.401716438152981e-11
0.1,projector,59.0,-7.74821130765629e-15,-2.7391773987102883e-15,4.64628023715529e-29,1.0675345567542249e-29,5.631838950074272e-11,5.631838949757096e-11
0.1,projector,60.0,-5.612829490546089e-15,-2.434981897293021e-15,3.7896270004219563e-29,7.18777062664113e-30,3.775134544279098e-11,3.775134544136581e-11
0.1,projector,61.0,-2.7629598816236464e-15,-3.486808471689171e-15,5.9944728556969484e-30,9.873762644398601e-30,2.5305483615118915e-11,2.5305483614478544e-11
0.1,projector,62.0,-3.287131736828754e-15,-3.4581004752910027e-15,1.40010748316993e-29,9.785035802284248e-30,1.6962772941840653e-11,1.6962772941552917e-11
0.1,projector,63.0,-7.494928263129693e-15,-4.620949352149671e-15,3.4779874190887413e-29,3.021392402768815e-29,1.1370486739266698e-11,1.1370486739137411e-11
0.1,projector,64.0,-1.012386909748176e-14,-6.488299620928979e-15,7.686793194136513e-29,5.178320543883351e-29,7.62186519451289e-12,7.621865194454797e-12
0.1,projector,65.0,-9.395421813075652e-15,-4.243011331710915e-15,9.736148603093059e-29,5.157592595750883e-29,5.109089028063325e-12,5.109089028037222e-12
0.1,projector,66.0,-1.229620387888877e-14,-5.790465174486116e-15,1.3734894882500444e-28,5.340433874298606e-29,3.42472479249158e-12,3.4247247924798514e-12
0.1,projector,67.0,-9.790176588455902e-15,-3.961020290786148e-15,1.2605656118287855e-28,2.1808486014333473e-29,2.2956616805623547e-12,2.2956616805570847e-12
0.1,projector,68.0,-1.0985379735270788e-14,-5.060276458087034e-15,1.4651558602208027e-28,1.9637026840837518e-29,1.5388280433968073e-12,1.5388280433944393e-12
0.1,projector,69.0,-1.23165034978162e-14,-5.360662276374144e-15,1.7117536786284113e-28,2.5073513621767503e-29,1.0315072848906821e-12,1.031507284889618e-12
0.1,projector,70.0,-1.1490993403541439e-14,-4.058083100654794e-15,1.507764930184212e-28,2.3029015013952235e-29,6.914400106940203e-13,6.914400106935422e-13
0.1,projector,71.0,-1.0124821518264309e-14,-4.397326724803782e-15,1.4280589458688628e-28,1.9058254978492754e-29,4.634860997992977e-13,4.634860997990828e-13
0.1,projector,72.0,-1.1018686426009545e-14,-3.306642344545751e-15,1.7863333762288184e-28,1.038931725316953e-29,3.1068402375434455e-13,3.10684023754248e-13
0.1,projector,73.0,-7.183440214596348e-15,-4.7449787264235156e-15,1.692173716719428e-28,1.9532902795190862e-29,2.0825772910554945e-13,2.0825772910550608e-13
0.1,projector,74.0,-1.0130372633387436e-14,-4.779237837944812e-15,1.511171231463944e-28,3.309735168918734e-29,1.395993305613098e-13,1.3959933056129032e-13
0.1,projector,75.0,-6.717473363398001e-15,-2.233400320867525e-15,1.2373633062786818e-28,4.7358687691368456e-30,9.357622968840175e-14,9.357622968839299e-14
0.1,projector,76.0,-3.3989430505016984e-15,-2.6743054492257455e-15,1.676498464127956e-29,1.024368714841084e-29,6.272602259257088e-14,6.272602259256694e-14
0.1,projector,77.0,-5.990930920556959e-15,-2.2148421339330703e-15,3.7160011254232126e-29,1.7888269868618745e-29,4.204651035188472e-14,4.2046510351882954e-14
0.1,projector,78.0,-5.306892557135853e-15,-7.211580103961591e-16,2.573234336703788e-29,3.1091652554108103e-30,2.8184618754713292e-14,2.8184618754712497e-14
0.1,projector,79.0,-5.096113592029188e-15,-1.8487953549509905e-15,4.1641838095943305e-29,9.177990990437863e-30,1.8892714941156384e-14,1.8892714941156028e-14
