t,z_ref_qutip,DOUBLEADAPTIVE,DOUBLEFIXED,SINGLE_SITE_TDVP,TWO_SITE_TDVP
0,1,1,1,1,1
0.05,0.9604310523939367,0.9605970553688594,0.9604745314738223,0.9604310637283406,0.9604310632442736
0.1,0.8467894106288049,0.8474555816844871,0.8470150776334118,0.8467895261615297,0.8467895089151325
0.15,0.6734886276304368,0.674896238853293,0.6743065757330453,0.6734891242131653,0.6734888980504008
0.2,0.4620867082697495,0.4642712687030938,0.4631327005662823,0.4620899312368565,0.4620879167177504
0.25,0.238061363872394,0.2408291454014204,0.2390848383120282,0.2380773575974439,0.2380637640635384
0.3,0.02712193689624294,0.03009913098155698,0.02834191082184057,0.02719528195614618,0.02712544522076027
0.35,-0.1483259325397732,-0.1456585236138227,-0.1472975362996181,-0.1480395534317226,-0.1483214084258225
0.4,-0.2720200704060984,-0.2701939459513805,-0.2715127013881061,-0.271082761263042,-0.272014022172121
0.45,-0.3355958859109338,-0.3349786556375675,-0.3358437993437146,-0.3329765830193759,-0.3355882946340333
0.5,-0.3390767796182761,-0.3399457937835569,-0.3401324740456613,-0.3326718755141537,-0.339067825779978
0.55,-0.2901259302849004,-0.2925036475851316,-0.2918386398770112,-0.2761380293111004,-0.2901161333016914
0.6,-0.2022786140229679,-0.2060903424722905,-0.2043553827187333,-0.1745480265946825,-0.2022686249798218
0.65,-0.09250515269423012,-0.09741526183879878,-0.09456937532114479,-0.04196138149891737,-0.09249607183298764
0.7,0.02147295998101662,0.01569695468503418,0.01983937775819294,0.1070290214722917,0.02147988215751795
0.75,0.1236973483167022,0.1170428648301849,0.1229056851517704,0.25927184367155,0.1237007830330504
0.8,0.2019640478469083,0.1961846228507128,0.2023609303686812,0.4043713301440439,0.2019629138812781
0.85,0.2490546834237113,0.2466404939742939,0.250866601950798,0.5352374194512528,0.249048351071617
0.9,0.2631079245704882,0.262900659964636,0.266410067691,0.6479484139323972,0.2630964128783585
0.95,0.2471713667620249,0.2608594636565521,0.2518870608708449,0.7411307306719243,0.2471553519606738
1,0.2080911976747069,0.2346809814166425,0.2139829279153826,0.8151072567717932,0.2080719003392156
1.05,0.154978461650382,0.1939853305882702,0.1615621360244857,0.871039015483944,0.1549577770622859
1.1,0.09752768895973161,0.1572717384936156,0.1038805419532501,0.9102154926159937,0.09751002816382776
1.15,0.04445633309559073,0.1330399284442331,0.04897476394751965,0.9335732672425766,0.04445564209080077
1.2,0.002287041736046693,0.1199866400265255,0.002521963647613423,0.9414694066517878,0.002345625662083628
1.25,-0.02537945742536103,0.1202684438149655,-0.03266523797495968,0.933714865429389,-0.0251508479618876
1.3,-0.03804199890886772,0.1371295143255618,-0.05649788347435897,0.9098666231461455,-0.03739323929002852
1.35,-0.03795737616949447,0.1481134936823041,-0.07094326709584908,0.8697506155506665,-0.03639290693222302
1.4,-0.02938663446151394,0.1523622286092556,-0.07902542592893602,0.8141164067769253,-0.0260308607818881
