step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8
0,1.0,-1.0,1.0,-1.0,1.0,-1.0
1,0.9752198704902816,-0.960431161671703,0.9604311616717031,-0.9604311616717028,0.9603816183832367,-0.9752198704902806
2,0.8806644105134994,-0.8479249136033682,0.8479249136033689,-0.8479330091896803,0.8473551677471014,-0.880664410513506
3,0.7264191655908018,-0.6797556507924396,0.6797556507924402,-0.6798333828307269,0.6777642588015307,-0.7264191655908087
4,0.5357155513365589,-0.4806518796572628,0.4806518796572661,-0.4809863075895716,0.4761692854351266,-0.5357155513365691
5,0.3351971937068164,-0.2778377559363258,0.27783775593632876,-0.2787986258984082,0.2699414543118499,-0.3351971937068271
6,0.1498924023385895,-0.0959701142320667,0.09597011423207819,-0.09811417610407969,0.08416854303320676,-0.14989240233860052
7,-0.0009621746685522765,0.04689264156589912,-0.046892641565868254,0.0428868314217179,-0.0624768171853366,0.000962174668524697
8,-0.10645483456268441,0.14154195974736145,-0.14154195974731082,0.13499763515795493,-0.16012757656437887,0.1064548345626453
9,-0.16458410522472056,0.18785619237221085,-0.187856192372162,0.17824805941417676,-0.2081011750013807,0.1645841052246817
10,-0.18105862354946065,0.19326374990629425,-0.19326374990624667,0.1803548832127458,-0.21347739933409865,0.18105862354941987
11,-0.16681983483487156,0.17000741293509242,-0.17000741293505073,0.15394222351803882,-0.18843100525484408,0.1668198348348355
12,-0.13497987819000207,0.13194367203375312,-0.13194367203371693,0.113280823634064,-0.14704479685550687,0.13497987818996734
13,-0.09789004405480987,0.09160178667919905,-0.09160178667917096,0.07128489940518867,-0.10232869258902633,0.09789004405478285
14,-0.06493513820429073,0.05807653874250818,-0.058076538742488804,0.03734880835332377,-0.06402690135664046,0.06493513820426494
15,-0.04141750482685202,0.03607545130101941,-0.03607545130100842,0.016347782898575414,-0.03754896827545523,0.04141750482683343
16,-0.02860322227217284,0.026142252120403497,-0.026142252120390785,0.008827235494099028,-0.024067830559704073,0.028603222272157388
17,-0.024722977740977044,0.02580534505007226,-0.02580534505005777,0.012134570756909546,-0.02155884736103203,0.024722977740963235
18,-0.026522215430939453,0.031220419834027346,-0.03122041983401319,0.022069682173448568,-0.026372419609425435,0.02652221543092667
19,-0.030883003404607395,0.03882690604064015,-0.03882690604062222,0.03457873900641989,-0.03487445618407842,0.03088300340459144
20,-0.036094106776286335,0.046611197927807935,-0.04661119792778495,0.04708241965767923,-0.04474762249791331,0.0360941067762714
21,-0.04248938382754114,0.05472255606153581,-0.05472255606151227,0.05917433554333429,-0.0556841189926644,0.04248938382752966
22,-0.052356514941718585,0.06536675406364845,-0.06536675406362413,0.0725985973446186,-0.06937034735777592,0.05235651494171282
23,-0.069193997839188,0.08206616292520119,-0.08206616292517316,0.09057842705471142,-0.08882773577296815,0.06919399783918413
24,-0.09653598761338798,0.10850080305338006,-0.10850080305334919,0.11669816443792175,-0.11730960841898513,0.09653598761338011
25,-0.1366557813365707,0.14722381653348127,-0.14722381653345007,0.15362736953781975,-0.15704703021591832,0.13665578133656134
26,-0.18948867679143233,0.19857112793241471,-0.19857112793238396,0.20200910374180714,-0.2081739504408242,0.18948867679142387
27,-0.25207620410345033,0.2600529023135213,-0.2600529023134981,0.2598068251610154,-0.2681321901000938,0.25207620410344916
28,-0.3187264512530301,0.32642142700535776,-0.32642142700534277,0.32231287741075176,-0.33175681435987325,0.3187264512530337
29,-0.3819220698624113,0.3904636577516707,-0.39046365775167047,0.3828746560363123,-0.3920843185122064,0.38192206986241967
30,-0.4338161713259166,0.4443883825885025,-0.4443883825885159,0.43421512397161477,-0.4417387784564111,0.43381617132593064
31,-0.46797820172588905,0.4815043575688849,-0.4815043575689103,0.47005004697591013,-0.47457717466818156,0.4679782017259143
32,-0.48093763161978464,0.49776528802365405,-0.497765288023692,0.48658379838620625,-0.48716392136702047,0.4809376316198156
33,-0.4730715038248777,0.49273992170047387,-0.49273992170051945,0.48344802921886737,-0.4796415647890195,0.4730715038249165
34,-0.44851966727883685,0.46968204049707263,-0.46968204049712736,0.4637631609230267,-0.4556937108228237,0.44851966727888565
35,-0.4140722900678466,0.4346150664367896,-0.43461506643684555,0.43323997824489463,-0.4215408723325743,0.41407229006791324
36,-0.377287332508668,0.3946445967656976,-0.3946445967657569,0.3985328446738663,-0.3842038042748781,0.37728733250873936
37,-0.3443528695457138,0.35596554908118194,-0.355965549081235,0.36530451562170607,-0.3495112724044738,0.34435286954576627
38,-0.3183087429737617,0.3221385253103676,-0.32213852531041753,0.336566990174848,-0.3204253659952233,0.318308742973817
