step,Z_site1,Z_site4,Z_site5,Z_site6,Z_site7,Z_site8,Z_site10
34.0,-0.16281270026611558,0.16283019966390783,-0.16278900830358137,0.16279256635788802,-0.16282733924465898,0.162869529845583,0.1628138449509293
35.0,-0.19827114583361005,0.19828856185575586,-0.1982500275008978,0.19825422995910255,-0.19828514514902898,0.19832085601006041,0.1982716782330323
36.0,-0.22998742217110865,0.23000463508586544,-0.22996921866056771,0.22997385833379494,-0.23000071326802934,0.23002890540341694,0.22998734713606075
37.0,-0.25646557942233905,0.25648316275038363,-0.2564505206293888,0.2564553486466495,-0.256478801162658,0.25649904334373785,0.2564650757545633
38.0,-0.2777403572723074,0.2777593078326659,-0.27772853237335293,0.27773328180066004,-0.2777546027599579,0.2777669357802913,0.27773973882331066
39.0,-0.2949855033291666,0.29500683522794496,-0.2949767920253217,0.2949812118219258,-0.29500193028029686,0.2950066935365724,0.2949851481663863
40.0,-0.3097126249234463,0.30973694263776475,-0.3097066018099748,0.309710495994553,-0.3097320363035677,0.30972971185559595,0.3097128868747547
41.0,-0.32285030089923267,0.32287749097238055,-0.3228461533992405,0.3228494130485979,-0.32287282616204804,0.3228639396581019,0.3228514240481324
42.0,-0.3340501276456446,0.33407928380290486,-0.33404664097879166,0.3340492551277985,-0.3340751141570427,0.3340602018854669,0.3340521858934865
43.0,-0.3414973486916035,0.3415269700982237,-0.3414929981808742,0.3414950362792516,-0.34152350650358854,0.34150312921920223,0.3415002272550084
44.0,-0.342325638890864,0.34235403993141067,-0.34231879236834745,0.3423203633162699,-0.34235139069095755,0.3423261627536465,0.3423290630487168
45.0,-0.3335091895392064,0.3335349738958269,-0.3334983762200615,0.3334995809817821,-0.3335330982878003,0.33350370833307974,0.33351279150756286
46.0,-0.3129165890296223,0.3129390108322927,-0.31290075851900223,0.31290165801997805,-0.312937704549479,0.312904921103327,0.31291999174065693
47.0,-0.2801378884161134,0.28015696535719214,-0.28011658251372035,0.28011719616531405,-0.28015588736731845,0.28012055450417295,0.2801407801791349
48.0,-0.23677248192520148,0.23678882296424028,-0.23674587528295724,0.2367462100691396,-0.23678756058036116,0.23675058733507723,0.23677466099869657
49.0,-0.18606324393279305,0.1860776653699203,-0.1860320612304539,0.18603215458618955,-0.18607582363010838,0.18603816177179572,0.18606462544802907
50.0,-0.1320042113605834,0.13201729192809256,-0.1319695710157428,0.1319695224955857,-0.13201458889735665,0.131977189784999,0.13200480509649784
